Start_str	Mgs#_avg	Clang_avg	Rmag_avg	omniBxGSE_avg(nT)	omniByGSE_avg(nT)	omniBzGSE_avg(nT)	Bdeviat	Dtheta	Shock_Ang(deg)	OMNIVsw_avg(km/s)	End_str
2016-09-15 23:45:00	4.42	346.022	11.564	1.33	-2.498	4.75	0.12	22.64	73.75	288.183	2016-09-16 00:10:00
2016-09-16 02:20:00	3.5	326.311	10.34	5.658	-2.983	2.215	0.09	28.09	27.9950008392334	285.5	2016-09-16 02:45:00
2016-09-18 01:10:00	4.73	344.67	10.881	4.933	-1.478	2.443	0.08	11.02	28.402999877929688	304.183	2016-09-18 01:35:00
2016-09-18 01:40:00	4.68	340.199	10.604	4.718	-1.918	2.6	0.07	9.08	31.63800048828125	301.233	2016-09-18 02:05:00
2016-09-18 02:10:00	4.65	333.272	10.293	4.758	-2.258	2.345	0.04	19.29	30.73699951171875	300.867	2016-09-18 02:35:00
2016-09-19 03:20:00	4.77	341.759	9.319	3.912	-3.845	4.808	0.04	24.42	55.112998962402344	334.333	2016-09-19 03:45:00
2016-09-19 04:45:00	4.7	350.43	7.904	4.36	-3.463	5.208	0.06	8.20	53.14899826049805	344.417	2016-09-19 05:10:00
2016-09-19 18:55:00	4.65	317.2	11.816	8.057	-11.688	6.647	0.09	28.68	56.020999908447266	410.6	2016-09-19 19:20:00
2016-09-19 19:25:00	4.4	333.108	11.897	6.67	-10.475	11.178	0.08	28.97	64.7750015258789	411.933	2016-09-19 19:50:00
2016-09-19 19:55:00	4.08	330.207	11.95	6.362	-12.988	12.657	0.07	10.87	68.36599731445312	413.567	2016-09-19 20:20:00
2016-09-24 03:40:00	4.98	317.968	8.458	0.182	-6.33	3.152	0.05	18.63	86.04100036621094	378.5	2016-09-24 04:05:00
2016-09-24 04:40:00	4.88	316.075	7.311	0.973	-6.418	2.617	0.03	15.78	79.20700073242188	368.967	2016-09-24 05:05:00
2016-09-25 11:40:00	4.75	334.198	7.676	4.102	-7.905	4.902	0.03	25.12	64.3489990234375	352.517	2016-09-25 12:05:00
2016-09-25 12:10:00	4.57	346.08	8.243	2.657	-7.34	7.13	0.05	18.53	74.30000305175781	357.15	2016-09-25 12:35:00
2016-10-04 15:10:00	4.93	325.952	11.197	-0.092	-8.132	4.653	0.04	21.64	86.128	519.567	2016-10-04 15:35:00
2016-10-14 17:15:00	3.48	324.577	11.964	3.59	-8.147	5.67	0.06	18.34	75.54299926757812	406.233	2016-10-14 17:40:00
2016-10-14 17:45:00	3.37	330.418	11.975	3.985	-7.608	6.793	0.02	11.88	73.75199890136719	403.117	2016-10-14 18:10:00
2016-10-14 18:15:00	3.28	322.958	11.957	5.203	-7.93	5.642	0.03	20.16	67.08799743652344	393.483	2016-10-14 18:40:00
2016-10-14 18:45:00	3.15	322.728	11.911	6.657	-7.427	5.463	0.02	9.81	59.04999923706055	378.983	2016-10-14 19:10:00
2016-10-14 19:15:00	3.23	319.248	11.836	6.707	-7.945	5.325	0.07	4.40	59.854000091552734	382.733	2016-10-14 19:40:00
2016-10-16 01:10:00	4.97	336.268	8.382	5.908	-1.812	2.318	0.03	17.89	32.5	502.283	2016-10-16 01:35:00
2016-11-04 18:00:00	4.98	315.825	11.553	-4.488	-2.545	1.588	0.03	17.29	42.563	358.75	2016-11-04 18:25:00
2016-11-11 17:10:00	4.85	339.126	11.556	6.333	-3.785	5.542	0.04	24.69	53.698001861572266	453.2	2016-11-11 17:35:00
2016-12-05 04:15:00	4.68	326.677	8.627	2.308	-4.35	5.202	0.07	22.83	70.26899719238281	287.967	2016-12-05 04:40:00
2016-12-05 06:05:00	4.98	323.658	10.172	2.087	-4.565	4.123	0.05	15.04	70.61799621582031	296.6	2016-12-05 06:30:00
2016-12-08 10:00:00	4.72	319.652	11.906	5.562	-5.175	3.423	0.12	21.13	49.67599868774414	557.1	2016-12-08 10:25:00
2016-12-09 14:40:00	4.95	316.018	11.295	7.958	-5.458	3.965	0.07	15.53	40.92599868774414	590.167	2016-12-09 15:05:00
2017-01-04 13:05:00	4.25	326.454	10.583	9.8	-3.107	4.38	0.04	15.58	21.48200035095215	494.25	2017-01-04 13:30:00
2017-02-28 08:35:00	4.47	345.995	11.792	7.047	0.062	3.907	0.18	26.70	26.56999969482422	409.917	2017-02-28 09:00:00
2017-03-16 07:30:00	4.92	353.197	8.829	-3.107	0.923	5.338	0.12	13.15	57.629	384.967	2017-03-16 07:55:00
2017-03-16 08:00:00	4.77	339.911	9.51	-1.832	-0.403	5.905	0.06	12.51	71.575	379.017	2017-03-16 08:25:00
2017-04-05 02:15:00	4.93	344.512	22.936	2.465	1.898	8.34	0.07	20.28	75.03900146484375	395.517	2017-04-05 02:40:00
2017-05-05 09:35:00	4.98	322.665	17.759	1.925	-3.195	5.567	0.04	3.89	70.33799743652344	375.85	2017-05-05 10:00:00
2017-05-05 10:10:00	4.98	330.22	18.192	2.118	-2.28	5.365	0.09	19.63	68.21399688720703	377.833	2017-05-05 10:35:00
2017-05-05 10:50:00	4.95	330.547	18.664	2.822	-2.043	4.892	0.05	21.44	60.58700180053711	393.95	2017-05-05 11:15:00
2017-05-05 11:20:00	4.62	320.231	19.004	2.243	-3.153	4.878	0.03	27.28	66.1449966430664	390.917	2017-05-05 11:45:00
2017-05-05 12:10:00	4.77	325.695	19.543	1.672	-2.837	5.635	0.04	22.50	72.9000015258789	392.483	2017-05-05 12:35:00
2017-05-05 12:40:00	4.5	316.426	19.852	1.358	-3.872	5.46	0.04	7.12	74.94100189208984	394.333	2017-05-05 13:05:00
2017-05-05 13:10:00	4.32	323.98	20.15	1.668	-3.078	6.032	0.02	19.25	73.9010009765625	393.167	2017-05-05 13:35:00
2017-05-05 13:40:00	4.28	327.581	20.436	1.962	-2.582	6.2	0.02	15.51	72.06999969482422	394.817	2017-05-05 14:05:00
2017-05-05 14:10:00	4.35	322.612	20.713	1.902	-3.038	6.097	0.03	10.05	72.18900299072266	396.833	2017-05-05 14:35:00
2017-05-05 14:40:00	4.05	320.511	20.979	1.628	-3.258	6.293	0.05	25.42	74.69300079345703	396.583	2017-05-05 15:05:00
2017-05-05 15:10:00	3.98	325.548	21.235	1.305	-2.685	6.927	0.02	11.05	78.46700286865234	396.85	2017-05-05 15:35:00
2017-05-05 15:40:00	4.05	331.404	21.481	0.622	-1.837	7.373	0.02	9.43	84.7249984741211	400.55	2017-05-05 16:05:00
2017-05-05 16:10:00	4.05	334.214	21.718	1.465	-1.28	7.373	0.03	12.85	79.05799865722656	399.2	2017-05-05 16:35:00
2017-05-05 16:40:00	3.82	335.811	21.945	3.033	-0.872	7.113	0.01	15.78	67.84300231933594	393.117	2017-05-05 17:05:00
2017-05-05 17:10:00	3.68	332.964	22.163	3.292	-1.035	7.012	0.03	6.25	65.59700012207031	389.833	2017-05-05 17:35:00
2017-05-05 17:40:00	3.77	334.171	22.373	3.373	-0.722	6.927	0.03	15.68	65.16699981689453	388.567	2017-05-05 18:05:00
2017-05-05 18:10:00	3.63	343.531	22.573	3.732	0.582	6.998	0.01	2.74	64.49299621582031	379.183	2017-05-05 18:35:00
2017-05-05 18:40:00	3.82	347.689	22.765	4.358	1.177	6.608	0.01	3.41	60.345001220703125	373.783	2017-05-05 19:05:00
