Start_str	Mgs#_avg	Clang_avg	Rmag_avg	omniBxGSE_avg(nT)	omniByGSE_avg(nT)	omniBzGSE_avg(nT)	Bdeviat	Dtheta	Shock_Ang(deg)	OMNIVsw_avg(km/s)	End_str
2018-09-09 10:20:00	4.57	319.748	17.34	-1.333	-5.83	1.828	0.02	6.61	79.088	377.667	2018-09-09 10:45:00
2018-09-09 10:50:00	4.62	326.769	17.733	-1.39	-5.637	2.558	0.04	7.73	78.541	376.9	2018-09-09 11:15:00
2018-09-09 11:20:00	4.58	332.923	18.112	-1.567	-5.38	3.19	0.01	4.03	76.876	377.433	2018-09-09 11:45:00
2018-09-09 11:50:00	4.78	333.18	18.477	-1.497	-5.398	3.277	0.04	5.43	77.588	376.433	2018-09-09 12:15:00
2018-09-09 12:20:00	4.92	339.904	18.83	-1.538	-4.947	3.905	0.09	15.57	76.971	372.85	2018-09-09 12:45:00
2018-09-09 12:50:00	4.85	335.345	19.171	-1.517	-5.387	3.703	0.03	7.01	77.829	371.75	2018-09-09 13:15:00
2018-09-09 13:20:00	4.78	335.043	19.499	-1.785	-5.375	3.747	0.04	5.13	75.669	369.433	2018-09-09 13:45:00
2018-10-26 07:45:00	5.0	330.601	17.598	1.382	-5.422	3.552	0.10	23.77	72.0719985961914	358.267	2018-10-26 08:10:00
2018-11-10 01:15:00	4.2	317.01	8.699	7.277	-8.685	6.827	0.03	3.77	55.72700119018555	460.7	2018-11-10 01:40:00
2018-11-20 07:35:00	4.8	317.706	22.45	5.402	-4.708	2.333	0.04	24.99	43.946998596191406	375.133	2018-11-20 08:00:00
2018-11-21 17:40:00	4.92	320.346	18.962	4.062	-1.408	1.215	0.04	28.38	23.822999954223633	390.967	2018-11-21 18:05:00
2018-11-26 07:05:00	4.95	323.839	17.635	1.51	-4.222	3.082	0.06	11.40	69.43499755859375	339.533	2018-11-26 07:30:00
2018-11-27 06:15:00	4.67	326.457	17.082	3.775	-4.143	3.622	0.03	16.47	50.71500015258789	327.183	2018-11-27 06:40:00
2018-11-27 06:45:00	4.67	348.902	17.482	3.353	-2.7	5.177	0.02	16.92	56.83300018310547	327.933	2018-11-27 07:10:00
2018-12-14 05:55:00	4.8	324.495	18.665	4.488	-2.163	2.352	0.12	19.14	38.066001892089844	360.383	2018-12-14 06:20:00
2018-12-14 06:25:00	4.83	332.14	19.01	4.278	-1.822	2.425	0.04	10.65	38.058998107910156	356.9	2018-12-14 06:50:00
2018-12-21 15:10:00	4.88	321.705	17.843	4.058	-1.21	1.347	0.03	20.65	27.378000259399414	442.867	2018-12-21 15:35:00
2018-12-24 07:55:00	4.95	323.497	19.846	3.227	-2.565	2.673	0.05	20.04	36.446998596191406	324.9	2018-12-24 08:20:00
2019-01-22 16:10:00	4.68	329.097	18.528	3.825	-1.452	4.078	0.19	17.46	45.459999084472656	321.0	2019-01-22 16:35:00
2019-02-05 22:35:00	3.52	324.146	14.584	7.513	-0.163	1.527	0.01	21.25	12.458000183105469	337.983	2019-02-05 23:00:00
2019-02-05 23:05:00	3.6	333.745	15.106	6.942	0.045	2.76	0.03	22.60	21.85099983215332	336.0	2019-02-05 23:30:00
2019-02-06 00:30:00	4.05	320.927	16.489	3.772	-1.23	5.657	0.03	15.91	55.62300109863281	342.733	2019-02-06 00:55:00
2019-02-06 08:20:00	4.98	340.58	22.195	2.897	-0.923	5.475	0.05	24.30	61.654998779296875	391.367	2019-02-06 08:45:00
2019-02-16 01:20:00	4.82	324.909	12.334	2.613	-0.228	1.748	0.06	24.02	34.93299865722656	371.2	2019-02-16 01:45:00
2019-03-15 12:25:00	4.73	315.025	13.877	6.125	-1.44	2.432	0.06	23.16	27.7189998626709	377.35	2019-03-15 12:50:00
2019-03-16 00:20:00	4.58	323.098	9.818	5.542	-0.315	3.442	0.06	15.59	33.70500183105469	374.583	2019-03-16 00:45:00
2019-03-25 23:35:00	4.8	317.177	14.894	0.808	-1.332	7.19	0.08	28.85	79.4530029296875	333.4	2019-03-26 00:00:00
2019-05-03 23:50:00	3.88	317.673	7.972	8.672	-0.997	3.64	0.02	14.51	25.697999954223633	398.65	2019-05-04 00:15:00
2019-05-04 00:20:00	3.55	319.732	8.785	8.822	-0.922	3.627	0.02	13.55	24.954999923706055	392.1	2019-05-04 00:45:00
2019-05-04 00:50:00	3.35	315.637	9.553	8.897	-1.387	4.05	0.02	3.10	27.94300079345703	391.183	2019-05-04 01:15:00
2019-05-04 01:20:00	3.43	319.145	10.283	8.162	-1.318	4.583	0.09	10.46	32.36600112915039	395.333	2019-05-04 01:45:00
2019-05-04 01:50:00	3.47	335.539	10.98	7.395	-0.045	5.508	0.10	22.69	37.5260009765625	401.6	2019-05-04 02:15:00
2019-05-15 04:20:00	4.27	318.456	23.417	4.862	-3.327	6.223	0.04	23.13	55.59000015258789	478.75	2019-05-15 04:45:00
2019-05-15 04:50:00	4.78	320.054	23.684	4.717	-3.48	6.643	0.04	21.19	57.696998596191406	469.6	2019-05-15 05:15:00
2019-05-15 05:20:00	4.87	322.378	23.944	4.918	-3.337	6.998	0.01	5.21	57.507999420166016	461.067	2019-05-15 05:45:00
2019-05-20 21:10:00	4.7	340.794	17.555	-4.632	0.093	1.705	0.03	10.60	21.264	369.317	2019-05-20 21:35:00
2019-05-20 21:40:00	4.63	326.483	17.106	-4.9	-0.217	1.23	0.04	22.81	16.458	366.95	2019-05-20 22:05:00
2019-05-21 23:30:00	4.97	348.003	20.488	-4.085	0.242	1.447	0.06	21.87	20.53	351.533	2019-05-21 23:55:00
2019-05-28 01:20:00	4.07	320.77	13.668	-0.147	-2.707	6.638	0.15	11.75	86.5790023803711	324.367	2019-05-28 01:45:00
2019-05-28 02:05:00	4.17	320.866	12.785	-0.04	-2.723	6.263	0.05	7.38	85.4520034790039	319.683	2019-05-28 02:30:00
2019-05-28 02:35:00	4.4	320.143	12.167	-0.718	-2.788	5.888	0.03	8.54	88.914	322.783	2019-05-28 03:00:00
2018-09-11 00:30:00	3.7	33.977	21.46	-9.888	3.158	8.912	0.06	15.05	42.736	487.433	2018-09-11 00:55:00
2018-09-11 01:40:00	4.37	44.537	20.85	-6.84	3.525	6.802	0.13	29.69	47.976	499.85	2018-09-11 02:05:00
2018-09-11 04:35:00	4.62	22.427	19.075	-4.295	-0.147	9.65	0.08	19.40	65.088	559.767	2018-09-11 05:00:00
2018-10-13 13:20:00	4.22	39.14	22.136	-7.555	0.562	3.322	0.03	21.40	25.511	327.55	2018-10-13 13:45:00
2018-10-21 14:35:00	4.87	43.546	15.953	-2.752	2.147	6.75	0.13	29.17	71.0	347.917	2018-10-21 15:00:00
2018-11-17 08:10:00	4.97	24.209	23.81	3.692	0.097	3.278	0.06	26.60	44.66699981689453	336.117	2018-11-17 08:35:00
2018-11-21 11:00:00	4.93	40.642	13.149	5.443	1.477	4.398	0.04	25.54	40.29499816894531	393.267	2018-11-21 11:25:00
2018-12-17 08:30:00	4.77	33.431	22.501	1.617	3.95	9.65	0.15	7.30	84.16200256347656	350.133	2018-12-17 08:55:00
2019-01-17 11:20:00	4.38	38.792	23.689	4.983	4.683	5.473	0.12	28.24	68.70600128173828	399.033	2019-01-17 11:45:00
2019-01-17 12:05:00	4.45	41.832	23.909	3.175	5.405	5.63	0.12	27.38	81.697998046875	453.85	2019-01-17 12:30:00
2019-02-12 09:45:00	4.8	29.01	7.016	2.043	4.6	5.79	0.20	18.40	78.6240005493164	370.8	2019-02-12 10:10:00
2019-02-25 12:05:00	4.93	34.795	23.452	-2.078	3.25	3.008	0.07	18.48	60.016	319.7	2019-02-25 12:30:00
2019-03-04 20:20:00	4.55	14.23	17.909	3.943	1.8	1.875	0.14	18.90	35.9370002746582	359.983	2019-03-04 20:45:00
2019-03-26 13:35:00	4.9	41.022	11.337	-1.957	5.305	3.402	0.02	20.13	65.174	348.5	2019-03-26 14:00:00
2019-03-26 14:05:00	4.72	43.855	11.994	-1.52	5.908	3.248	0.03	11.74	68.91	346.2	2019-03-26 14:30:00
2019-03-26 16:40:00	4.77	19.388	15.001	-0.955	4.127	4.455	0.03	21.85	75.66	351.45	2019-03-26 17:05:00
2019-04-19 09:05:00	4.87	26.794	17.6	-3.057	3.07	3.847	0.17	8.63	62.699	321.833	2019-04-19 09:30:00
2019-04-27 03:10:00	4.88	6.15	12.853	4.835	0.618	1.125	0.05	12.26	13.39799976348877	343.75	2019-04-27 03:35:00
2019-05-04 02:45:00	3.35	22.296	12.179	7.703	4.182	4.248	0.03	22.73	34.50400161743164	386.517	2019-05-04 03:10:00
2019-05-18 11:55:00	4.47	44.824	20.692	-2.997	3.553	3.105	0.05	24.59	56.886	407.167	2019-05-18 12:20:00
2019-05-21 19:50:00	4.97	29.755	17.574	-3.898	1.6	1.338	0.02	18.72	25.372	354.533	2019-05-21 20:15:00
2019-05-21 20:20:00	4.78	33.391	18.01	-4.142	1.55	1.122	0.02	25.12	21.734	350.683	2019-05-21 20:45:00
2019-05-21 20:50:00	4.9	25.615	18.432	-3.827	1.643	1.537	0.02	9.00	27.671	353.117	2019-05-21 21:15:00
2019-05-21 21:20:00	4.87	29.385	18.843	-3.83	1.668	1.34	0.01	9.21	26.059	351.017	2019-05-21 21:45:00
