Start_str	Mgs#_avg	Clang_avg	Rmag_avg	omniBxGSE_avg(nT)	omniByGSE_avg(nT)	omniBzGSE_avg(nT)	Bdeviat	Dtheta	Shock_Ang(deg)	OMNIVsw_avg(km/s)	End_str
2015-09-02 09:15:00	4.55	345.851	8.668	6.568	-2.385	2.305	0.10	18.24	23.45599937438965	383.917	2015-09-02 09:40:00
2015-09-08 07:10:00	4.42	330.021	7.039	12.543	-13.663	8.205	0.07	11.97	42.16600036621094	527.85	2015-09-08 07:35:00
2015-10-21 13:10:00	4.72	346.319	11.774	0.27	-6.618	7.393	0.10	10.46	87.005	440.5	2015-10-21 13:35:00
2015-10-25 15:00:00	4.43	329.99	10.939	-5.047	-7.838	5.792	0.03	10.24	71.324	460.367	2015-10-25 15:25:00
2015-10-26 06:05:00	4.87	331.749	10.815	-4.062	-4.375	3.318	0.07	10.91	62.583	424.517	2015-10-26 06:30:00
2015-10-26 06:40:00	4.68	332.012	11.11	-3.985	-4.095	3.002	0.06	13.23	61.093	417.267	2015-10-26 07:05:00
2015-10-26 07:10:00	4.45	338.37	11.327	-5.075	-3.2	2.828	0.05	13.03	48.92	420.45	2015-10-26 07:35:00
2015-10-26 08:10:00	4.8	351.388	11.668	-4.75	-2.372	3.09	0.08	15.15	46.952	419.283	2015-10-26 08:35:00
2015-10-26 09:15:00	4.45	352.38	11.903	-4.957	-2.623	3.512	0.05	9.44	36.519	415.017	2015-10-26 09:40:00
2015-10-26 09:45:00	4.68	342.763	11.966	-5.642	-1.82	1.678	0.03	10.63	18.254	429.067	2015-10-26 10:10:00
2015-10-26 10:15:00	4.6	343.977	12.0	-5.593	-1.973	1.91	0.04	4.26	20.694	429.183	2015-10-26 10:40:00
2015-10-26 10:45:00	4.83	342.315	12.006	-5.445	-2.097	1.922	0.03	7.11	22.128	422.2	2015-10-26 11:10:00
2015-10-26 11:15:00	4.15	341.718	11.984	-5.658	-1.917	1.738	0.02	14.34	18.964	442.35	2015-10-26 11:40:00
2015-10-26 11:45:00	3.7	337.539	11.933	-5.595	-2.167	1.725	0.03	5.24	20.255	465.733	2015-10-26 12:10:00
2015-10-26 12:55:00	3.8	335.994	11.703	-5.727	-1.77	1.402	0.02	6.84	15.646	444.983	2015-10-26 13:20:00
2015-10-30 06:50:00	4.2	345.359	11.37	-4.187	-3.82	4.788	0.02	27.72	51.729	317.767	2015-10-30 07:15:00
2015-11-08 00:25:00	2.22	321.382	7.036	-8.535	-9.712	9.125	0.02	7.30	63.961	473.067	2015-11-08 00:50:00
2015-11-08 00:55:00	2.03	326.008	7.668	-8.057	-8.955	9.652	0.02	1.53	64.644	470.667	2015-11-08 01:20:00
2015-11-08 01:25:00	2.33	326.171	8.24	-7.188	-9.192	9.67	0.02	3.27	67.783	477.8	2015-11-08 01:50:00
2015-11-08 01:55:00	2.87	325.026	8.757	-6.42	-9.367	9.147	0.05	5.33	70.195	481.167	2015-11-08 02:20:00
2015-11-08 02:45:00	3.3	328.118	9.513	-5.293	-9.008	9.152	0.01	4.74	73.684	486.133	2015-11-08 03:10:00
2015-11-08 03:15:00	3.17	337.162	9.908	-7.718	-6.803	9.025	0.02	12.06	60.958	481.067	2015-11-08 03:40:00
2015-11-18 12:15:00	4.58	341.684	11.018	3.525	-4.943	5.777	0.08	15.01	60.382999420166016	368.267	2015-11-18 12:40:00
2015-11-20 06:00:00	4.58	318.92	11.813	-2.14	-6.355	3.857	0.09	19.53	81.292	386.5	2015-11-20 06:25:00
2015-11-28 08:15:00	4.15	316.505	11.934	4.597	-8.813	4.575	0.05	23.51	71.5469970703125	310.7	2015-11-28 08:40:00
2015-11-29 00:15:00	4.33	349.264	9.336	5.443	-1.65	8.575	0.03	19.52	60.029998779296875	346.533	2015-11-29 00:40:00
2015-11-29 00:50:00	4.22	350.019	9.814	6.242	-1.613	8.232	0.02	15.08	55.19499969482422	344.45	2015-11-29 01:15:00
2015-11-29 06:55:00	4.27	355.855	12.02	9.107	-3.925	10.465	0.01	3.93	51.465999603271484	415.267	2015-11-29 07:20:00
2015-11-29 07:50:00	4.25	341.254	11.971	7.628	-6.63	9.083	0.06	23.61	54.277000427246094	415.467	2015-11-29 08:15:00
2015-12-03 11:20:00	4.85	341.425	10.623	-5.132	-1.382	1.89	0.01	24.62	27.629	388.483	2015-12-03 11:45:00
2015-12-16 03:35:00	4.87	315.22	11.897	3.015	-3.415	3.482	0.08	15.49	60.08300018310547	598.25	2015-12-16 04:00:00
2015-12-16 10:20:00	4.75	316.007	10.348	2.72	-2.85	1.845	0.05	6.24	53.47600173950195	537.35	2015-12-16 10:45:00
2015-12-16 10:50:00	4.68	322.564	10.001	3.025	-2.158	1.745	0.12	15.54	44.34700012207031	523.3	2015-12-16 11:15:00
2015-12-22 12:05:00	4.18	325.171	8.271	1.102	-5.69	5.87	0.02	19.98	79.9530029296875	429.683	2015-12-22 12:30:00
2015-12-27 02:25:00	4.97	321.97	11.904	6.967	-1.577	2.755	0.03	11.46	21.023000717163086	525.333	2015-12-27 02:50:00
2016-01-12 10:15:00	4.73	347.21	7.621	6.502	-0.787	3.162	0.02	21.73	24.479999542236328	586.717	2016-01-12 10:40:00
2016-01-17 04:10:00	4.22	318.08	11.552	-4.878	-2.552	4.51	0.04	17.59	59.022	336.25	2016-01-17 04:35:00
2016-02-12 06:40:00	3.97	316.084	7.522	1.687	-6.7	11.815	0.03	7.89	73.25599670410156	350.633	2016-02-12 07:05:00
2016-02-12 19:50:00	4.97	333.481	11.671	-1.348	0.018	13.843	0.11	22.43	85.273	353.9	2016-02-12 20:15:00
2016-02-12 20:20:00	4.73	339.418	11.791	-1.175	1.672	15.045	0.03	8.06	83.706	356.2	2016-02-12 20:45:00
2016-02-12 20:50:00	4.85	333.801	11.882	0.555	0.457	13.912	0.12	27.75	88.19300079345703	352.85	2016-02-12 21:15:00
2016-02-12 21:20:00	4.72	353.54	11.945	0.63	5.635	14.057	0.06	7.97	84.913	351.833	2016-02-12 21:45:00
2016-02-12 21:50:00	4.62	356.988	11.978	0.358	6.998	14.553	0.02	3.60	82.59	351.883	2016-02-12 22:15:00
2016-02-13 01:25:00	3.55	347.185	11.384	-0.957	4.193	16.34	0.02	15.88	82.085	360.167	2016-02-13 01:50:00
2016-02-13 01:55:00	3.45	344.486	11.179	-1.027	3.193	16.615	0.03	3.24	83.066	358.933	2016-02-13 02:20:00
2016-02-13 02:25:00	3.52	351.94	10.943	0.67	4.893	15.683	0.02	17.73	86.399	362.883	2016-02-13 02:50:00
2016-02-25 19:50:00	4.47	337.533	11.945	-7.318	0.622	5.862	0.02	27.18	39.927	312.367	2016-02-25 20:15:00
2016-03-06 10:45:00	3.63	330.368	7.097	-0.835	-4.408	14.938	0.01	20.19	88.17500305175781	364.0	2016-03-06 11:10:00
2016-03-11 10:50:00	4.95	341.584	7.94	5.353	-1.413	16.758	0.14	23.03	73.56300354003906	353.367	2016-03-11 11:15:00
2016-04-02 08:55:00	4.97	322.235	8.66	-4.208	-0.442	0.962	0.05	28.13	13.603	321.617	2016-04-02 09:20:00
2016-04-10 22:35:00	4.97	355.441	8.74	-2.672	2.808	5.482	0.06	9.21	65.968	389.283	2016-04-10 23:00:00
2016-05-05 19:35:00	4.55	323.551	8.863	-1.388	-1.55	7.293	0.06	20.27	80.838	382.083	2016-05-05 20:00:00
2016-05-05 20:05:00	4.8	335.723	8.358	-1.47	0.112	6.898	0.12	24.57	76.927	384.75	2016-05-05 20:30:00
2015-09-02 08:30:00	4.65	39.804	7.862	7.342	0.433	2.378	0.04	26.30	27.367000579833984	385.65	2015-09-02 08:55:00
2015-09-08 09:05:00	3.48	18.185	9.144	10.533	-4.213	17.542	0.00	3.08	58.75899887084961	513.017	2015-09-08 09:30:00
2015-09-08 09:35:00	3.3	17.624	9.573	11.767	-4.302	16.738	0.01	11.35	54.75600051879883	516.583	2015-09-08 10:00:00
2015-09-08 10:25:00	3.67	23.006	10.197	12.54	-2.703	16.373	0.01	4.56	53.15599822998047	506.6	2015-09-08 10:50:00
2015-09-08 10:55:00	3.6	27.643	10.52	14.363	-1.27	15.253	0.01	13.40	48.444000244140625	505.3	2015-09-08 11:20:00
2015-09-08 11:25:00	3.72	27.264	10.808	15.028	-1.278	15.028	0.01	24.35	46.96200180053711	503.033	2015-09-08 11:50:00
2015-10-29 04:10:00	4.97	29.355	9.772	-4.938	0.867	4.677	0.13	13.88	43.034	301.367	2015-10-29 04:35:00
2015-10-29 04:40:00	4.82	38.147	10.141	-5.563	1.307	4.087	0.07	6.18	37.138	298.133	2015-10-29 05:05:00
2015-10-29 05:10:00	4.9	32.779	10.473	-5.202	0.847	4.348	0.06	9.65	39.546	299.4	2015-10-29 05:35:00
2015-10-30 02:45:00	4.12	11.059	8.603	-6.747	-0.148	2.152	0.03	23.45	16.177	293.967	2015-10-30 03:10:00
2015-10-31 17:05:00	4.45	28.568	9.0	-4.975	1.032	5.11	0.03	22.39	45.297	345.0	2015-10-31 17:30:00
2015-11-08 04:05:00	2.53	11.114	10.481	-10.095	-0.823	8.898	0.03	16.47	42.348	488.033	2015-11-08 04:30:00
2015-11-08 05:05:00	2.73	18.2	11.036	-9.832	-0.098	8.057	0.02	10.33	39.465	476.267	2015-11-08 05:30:00
2015-11-08 05:35:00	3.08	32.836	11.264	-8.45	1.873	8.59	0.03	22.64	44.063	481.433	2015-11-08 06:00:00
