Start_str	End_str	Rmag_avg(Re)	x_avg(Re)	y_avg(Re)	z_avg(Re)	Clang_avg	gseIMFBx_avg(nT)	gseIMFBy_avg(nT)	gseIMFBz_avg(nT)	Shock_Ang(deg)
2015-09-02 00:30:00	2015-09-02 00:40:00	8.317860965534118	-2.62680210080114	7.495318750777422	-2.470566615728529	242.269	4.423	-3.538	-3.085	47.093
2015-09-02 01:00:00	2015-09-02 01:10:00	7.757398379988412	-2.8203244826794873	6.818893026715536	-2.3920615625481787	227.644	3.255	-3.02	-4.693	61.229
2015-09-03 23:00:00	2015-09-03 23:10:00	9.52249452379232	-1.7522763370571373	8.969027853925839	-2.676135670211638	228.005	-2.427	-6.19	-8.662	75.378
2015-09-23 09:10:00	2015-09-23 09:20:00	10.40364094273334	6.896423875061932	6.545389471864177	-4.222669524286243	227.671	7.865	-1.038	-3.775	29.348
2015-09-23 20:10:00	2015-09-23 20:20:00	9.988123147552649	1.6659659100410693	9.25864556641591	-3.3559589263618754	303.071	0.528	-8.437	2.623	80.775
2015-09-23 20:40:00	2015-09-23 20:50:00	9.60339057560536	1.276908655556465	8.976452543705722	-3.164751689426011	309.565	0.548	-8.068	3.678	80.275
2015-09-23 22:00:00	2015-09-23 22:10:00	8.364312675457976	0.20741331554825218	7.91154621458297	-2.7061539879080994	310.214	-1.388	-7.657	3.718	86.593
2015-09-23 22:30:00	2015-09-23 22:40:00	7.808139753029807	-0.19989814820523966	7.379300914911298	-2.543557162062215	301.996	0.14	-8.368	2.753	82.849
2015-09-24 08:40:00	2015-09-24 08:50:00	10.144631302042024	7.023087567166038	6.198756452595535	-3.8939721378865433	229.642	6.145	-0.688	-2.07	22.32
2015-09-24 09:25:00	2015-09-24 09:35:00	10.62506224831625	6.999756395180199	6.6795254037767355	-4.390602779411865	294.906	5.645	-3.01	-0.347	23.74
2015-09-24 10:15:00	2015-09-24 10:25:00	11.066627222107565	6.897831904103281	7.161911652695873	-4.857520894590336	266.747	6.417	-1.31	-0.917	13.182
2015-09-24 11:20:00	2015-09-24 11:30:00	11.50586907157492	6.661785139381595	7.733284984710097	-5.310409806041926	278.746	5.293	-3.65	-1.638	33.805
2015-09-24 12:50:00	2015-09-24 13:00:00	11.87908304214414	6.1694206273929	8.4531112997835	-5.620873313191157	292.441	5.277	-3.395	-0.543	28.314
2015-09-28 13:00:00	2015-09-28 13:10:00	11.960890664575864	6.566885570229771	8.313722463247608	-5.551519185310674	262.454	4.043	-2.44	-1.812	33.998
2015-09-28 13:50:00	2015-09-28 14:00:00	11.996799336506834	6.202363754652992	8.653926565823449	-5.528262113427009	266.503	4.05	-2.772	-1.868	35.478
2015-09-28 16:15:00	2015-09-28 16:25:00	11.653650239604795	4.8742838968504225	9.370991725977662	-4.922516789086013	253.956	4.987	-1.63	-1.445	21.205
2015-09-28 16:45:00	2015-09-28 16:55:00	11.497507303519447	4.552958178076502	9.441797338888787	-4.723706509464351	231.754	4.617	-1.287	-2.315	30.321
2015-09-28 17:50:00	2015-09-28 18:00:00	11.053336226353352	3.8058485499681045	9.46698620883838	-4.250367024813591	235.449	4.002	-1.272	-1.852	28.941
2015-10-01 15:00:00	2015-10-01 15:10:00	11.86757275546106	5.9092045561818445	8.85962207082464	-5.2369501315749085	242.07	0.212	-5.662	-8.173	86.541
2015-10-01 15:30:00	2015-10-01 15:40:00	11.766317921799548	5.618471574173495	8.995278583504023	-5.095275913621978	243.791	0.688	-6.168	-8.113	83.036
2015-10-17 11:55:00	2015-10-17 12:05:00	12.00470253594554	8.882044424519847	6.583804127686445	-4.6769932480353535	266.403	3.707	-5.415	-3.723	60.131
2015-10-21 11:35:00	2015-10-21 11:45:00	11.998933001883728	9.331344885217012	6.1301465720009745	-4.395485137111856	306.093	2.73	-9.785	1.033	78.802
2015-10-26 14:00:00	2015-10-26 14:10:00	11.394386525766118	8.414487464577464	6.507233525297512	-4.084420802848478	283.542	-5.455	-2.272	-0.497	18.253
2015-10-30 04:20:00	2015-10-30 04:30:00	9.88735298245187	9.654063304260733	1.8957848313404237	-0.981202244010294	306.753	-5.72	-3.12	1.057	25.16
2015-10-30 04:50:00	2015-10-30 05:00:00	10.24548582451549	9.927195531353258	2.2283573041158746	-1.2055135941783217	307.766	-5.815	-3.323	1.022	26.431
2015-10-30 05:20:00	2015-10-30 05:30:00	10.566198179716759	10.154460206546625	2.54125550991367	-1.4393297446293667	286.514	-6.21	-4.118	-0.33	29.643
2015-10-30 05:50:00	2015-10-30 06:00:00	10.851442122662212	10.338971060579464	2.8348527431935033	-1.6796817372027795	298.613	-5.068	-5.722	0.632	44.151
2015-11-06 04:00:00	2015-11-06 04:10:00	10.197568533300267	10.10162274362031	1.1641366001908997	-0.7684778640489561	226.567	-5.733	-1.195	-1.995	28.956
2015-11-06 06:05:00	2015-11-06 06:15:00	11.326397088466896	10.966367363966517	2.356957824453659	-1.5713913904356775	233.659	-5.803	-0.833	-1.342	22.536
2015-11-07 08:20:00	2015-11-07 08:30:00	11.944787566344816	11.223345180790984	3.2909472315605797	-2.4254405161938846	230.169	0.682	-4.648	-10.193	82.286
2015-11-07 08:50:00	2015-11-07 09:00:00	11.992313892889518	11.172134022531651	3.4967021899457627	-2.6020618345144455	234.127	0.17	-5.593	-10.62	84.266
2015-11-07 09:20:00	2015-11-07 09:30:00	12.01145777571486	11.088755599237203	3.6972778003001117	-2.7646698749913043	241.363	0.292	-6.935	-10.065	82.906
