Start_str	End_str	Clang_avg	omniBxGSE_avg(nT)	omniByGSE_avg(nT)	omniBzGSE_avg(nT)	Shock_Ang(deg)	omniVsw_avg(km/s)
2016-09-16 03:30:00	2016-09-16 03:40:00	298.22	5.592	-4.842	0.683	31.769	285.8
2016-09-16 04:30:00	2016-09-16 04:40:00	293.131	4.45	-5.543	0.047	41.196	277.833
2016-09-16 05:00:00	2016-09-16 05:10:00	288.62	3.42	-6.063	-0.557	50.302	273.85
2016-09-16 05:30:00	2016-09-16 05:40:00	288.508	3.242	-6.043	-0.695	51.639	275.817
2016-09-16 06:00:00	2016-09-16 06:10:00	292.981	3.248	-6.323	-0.37	53.004	289.167
2016-09-16 12:55:00	2016-09-16 13:05:00	305.744	2.958	-5.44	0.393	52.912	301.7
2016-09-16 14:00:00	2016-09-16 14:10:00	304.754	2.965	-5.652	0.487	53.721	303.417
2016-09-16 15:20:00	2016-09-16 15:30:00	267.941	3.177	-5.298	-2.942	53.517	300.067
2016-09-16 16:00:00	2016-09-16 16:10:00	239.031	2.042	-3.33	-4.983	65.075	301.033
2016-09-16 17:20:00	2016-09-16 17:30:00	244.123	1.958	-3.405	-3.782	61.764	295.483
2016-09-16 17:50:00	2016-09-16 18:00:00	232.737	2.618	-2.803	-4.47	57.446	293.817
2016-09-16 20:05:00	2016-09-16 20:15:00	251.295	3.8	-3.615	-2.475	41.226	300.8
2016-09-16 20:35:00	2016-09-16 20:45:00	250.233	3.123	-3.903	-2.747	48.315	299.667
2016-09-16 21:20:00	2016-09-16 21:30:00	227.833	4.918	-2.085	-3.048	31.313	294.25
2016-09-16 21:50:00	2016-09-16 22:00:00	243.041	4.677	-2.837	-2.407	31.406	292.667
2016-09-16 22:20:00	2016-09-16 22:30:00	264.237	3.597	-4.46	-1.597	43.645	294.433
2016-09-16 22:50:00	2016-09-16 23:00:00	253.092	3.922	-4.15	-2.457	42.17	294.65
2016-09-16 23:20:00	2016-09-16 23:30:00	257.32	3.875	-4.47	-2.23	43.239	294.267
2016-09-16 23:50:00	2016-09-17 00:00:00	255.511	4.0	-4.343	-2.37	42.184	293.267
2016-09-17 00:20:00	2016-09-17 00:30:00	245.745	3.272	-4.343	-3.49	51.593	296.617
2016-09-17 01:10:00	2016-09-17 01:20:00	288.376	4.392	-5.042	0.177	40.45	293.267
2016-09-17 01:50:00	2016-09-17 02:00:00	266.531	3.298	-5.938	-2.183	53.746	304.567
2016-09-18 00:20:00	2016-09-18 00:30:00	313.962	4.537	-2.687	1.528	28.167	296.1
2016-09-18 05:00:00	2016-09-18 05:10:00	233.701	1.252	-2.98	-5.175	73.23	332.667
2016-09-18 05:30:00	2016-09-18 05:40:00	248.19	1.32	-4.478	-4.818	72.4	334.35
2016-09-19 00:40:00	2016-09-19 00:50:00	298.365	4.003	-6.073	1.458	51.038	333.767
2016-09-19 01:15:00	2016-09-19 01:25:00	289.502	4.183	-6.555	0.377	51.143	341.267
2016-09-19 01:55:00	2016-09-19 02:05:00	301.019	4.488	-5.723	1.438	46.532	336.283
2016-09-19 02:25:00	2016-09-19 02:35:00	293.732	4.668	-5.817	0.588	44.677	332.0
2016-09-19 12:05:00	2016-09-19 12:15:00	260.572	3.595	-6.397	-5.757	61.614	366.483
2016-09-19 13:15:00	2016-09-19 13:25:00	258.464	-0.702	-6.92	-6.247	88.83	386.167
2016-09-19 13:45:00	2016-09-19 13:55:00	251.882	2.048	-6.887	-7.723	73.774	390.267
2016-09-19 14:15:00	2016-09-19 14:25:00	273.019	1.472	-9.32	-4.608	76.068	389.7
2016-09-19 22:00:00	2016-09-19 22:10:00	289.392	5.068	-14.173	1.395	66.537	466.833
2016-09-19 22:30:00	2016-09-19 22:40:00	290.832	8.562	-13.45	1.605	54.101	469.733
2016-09-19 23:20:00	2016-09-19 23:30:00	299.448	4.978	-16.382	4.743	70.292	477.05
2016-09-20 00:45:00	2016-09-20 00:55:00	239.965	9.585	-7.807	-7.897	45.888	552.8
2016-09-20 01:40:00	2016-09-20 01:50:00	250.069	6.708	-9.897	-7.128	57.481	562.317
2016-09-24 04:25:00	2016-09-24 04:35:00	309.316	0.337	-6.825	2.045	84.17	371.9
2016-09-24 17:00:00	2016-09-24 17:10:00	291.391	0.442	-7.337	-0.172	82.533	354.65
2016-09-25 14:40:00	2016-09-25 14:50:00	310.273	5.442	-8.872	1.872	56.231	366.583
2016-09-25 15:10:00	2016-09-25 15:20:00	311.37	5.142	-8.835	2.283	58.266	368.3
2016-09-25 15:40:00	2016-09-25 15:50:00	298.154	6.078	-8.438	0.313	50.883	357.8
2016-09-25 16:25:00	2016-09-25 16:35:00	291.755	5.407	-8.59	-0.297	55.087	371.983
2016-09-25 16:55:00	2016-09-25 17:05:00	252.118	5.007	-6.815	-5.875	57.521	373.333
2016-10-13 09:20:00	2016-10-13 09:30:00	227.225	-3.005	-4.45	-15.567	79.984	437.8
2016-10-13 09:50:00	2016-10-13 10:00:00	231.5	-3.878	-5.647	-15.653	77.011	442.0
2016-10-14 20:00:00	2016-10-14 20:10:00	297.374	5.3	-9.61	2.168	67.212	376.8
2016-10-14 20:30:00	2016-10-14 20:40:00	284.636	3.957	-10.025	0.045	73.37	383.367
2016-10-14 21:40:00	2016-10-14 21:50:00	306.882	7.897	-8.302	3.685	54.111	360.517
2016-10-15 01:00:00	2016-10-15 01:10:00	271.208	7.333	-11.295	-2.543	62.899	440.35
2016-10-15 01:30:00	2016-10-15 01:40:00	271.88	5.442	-12.047	-2.707	71.372	432.183
2016-10-15 02:00:00	2016-10-15 02:10:00	270.446	3.413	-13.142	-3.61	80.644	428.15
2016-10-15 10:45:00	2016-10-15 10:55:00	233.37	6.507	-1.75	-4.348	36.968	488.783
2016-10-15 12:45:00	2016-10-15 12:55:00	288.075	3.833	-6.507	-1.368	66.186	493.733
2016-10-15 14:15:00	2016-10-15 14:25:00	301.31	0.298	-7.492	0.513	85.927	526.617
2016-10-15 15:55:00	2016-10-15 16:05:00	289.348	2.403	-8.27	-0.615	80.484	503.433
2016-10-15 19:00:00	2016-10-15 19:10:00	290.671	6.45	-4.317	0.32	40.837	476.3
2016-10-15 20:05:00	2016-10-15 20:15:00	275.108	4.112	-6.717	-1.077	65.683	523.1
2016-10-16 00:45:00	2016-10-16 00:55:00	247.021	1.812	-4.662	-3.572	76.875	540.433
2016-11-02 15:05:00	2016-11-02 15:15:00	254.327	0.817	-5.65	-4.337	75.319	412.017
2016-11-02 16:45:00	2016-11-02 16:55:00	252.455	4.48	-5.165	-3.648	46.971	423.9
2016-11-02 17:15:00	2016-11-02 17:25:00	244.669	5.48	-4.247	-3.745	38.806	423.417
2016-11-08 08:50:00	2016-11-08 09:00:00	266.549	1.215	-5.637	-3.163	85.198	297.7
2016-11-08 09:20:00	2016-11-08 09:30:00	265.922	1.012	-5.267	-3.113	86.304	296.617
2016-11-09 21:30:00	2016-11-09 21:40:00	297.951	4.777	-8.748	3.38	54.576	348.167
2016-11-09 22:00:00	2016-11-09 22:10:00	290.035	4.463	-9.347	2.27	55.992	348.6
2016-11-10 17:55:00	2016-11-10 18:05:00	250.614	4.518	-10.75	-6.738	62.388	421.683
2016-11-10 20:30:00	2016-11-10 20:40:00	278.356	7.538	-9.017	0.07	42.397	423.367
2016-11-10 21:10:00	2016-11-10 21:20:00	273.176	6.765	-8.335	-0.668	42.824	431.283
2016-11-10 21:40:00	2016-11-10 21:50:00	256.844	3.863	-10.203	-3.6	62.159	443.317
2016-11-10 22:10:00	2016-11-10 22:20:00	259.621	4.195	-10.12	-2.985	60.505	447.25
2016-11-11 18:20:00	2016-11-11 18:30:00	274.782	5.668	-7.882	-0.983	64.738	459.383
2016-11-30 12:45:00	2016-11-30 12:55:00	227.015	-4.867	-1.11	-1.878	30.178	347.317
2016-12-05 04:00:00	2016-12-05 04:10:00	307.77	1.882	-5.785	3.765	74.065	290.733
2016-12-05 05:35:00	2016-12-05 05:45:00	289.576	-0.103	-5.382	0.958	89.444	293.633
2016-12-05 06:50:00	2016-12-05 07:00:00	314.146	0.615	-5.565	3.397	83.925	295.667
2016-12-05 07:20:00	2016-12-05 07:30:00	313.809	1.265	-5.437	3.115	77.871	293.733
2016-12-05 10:35:00	2016-12-05 10:45:00	296.965	0.88	-6.363	1.1	82.028	301.883
2016-12-05 11:05:00	2016-12-05 11:15:00	286.398	1.093	-6.353	-0.095	80.275	301.867
2016-12-05 12:05:00	2016-12-05 12:15:00	300.535	2.668	-6.102	1.552	66.669	301.4
2016-12-08 12:45:00	2016-12-08 12:55:00	282.362	4.85	-7.047	-0.23	57.573	522.6
2016-12-08 13:15:00	2016-12-08 13:25:00	268.911	3.028	-6.843	-1.86	69.104	494.35
2016-12-08 14:35:00	2016-12-08 14:45:00	235.077	2.168	-5.967	-6.015	78.513	501.85
2016-12-09 12:55:00	2016-12-09 13:05:00	303.044	7.765	-5.187	1.747	36.787	590.65
2017-01-04 05:30:00	2017-01-04 05:40:00	279.906	-4.413	-10.838	2.782	68.872	392.817
2017-01-04 06:00:00	2017-01-04 06:10:00	276.195	-2.425	-12.418	1.992	78.209	396.433
2017-01-04 06:30:00	2017-01-04 06:40:00	283.63	2.758	-12.407	3.343	78.568	391.983
2017-01-04 10:05:00	2017-01-04 10:15:00	286.358	5.978	-6.743	1.437	34.114	460.483
2017-01-04 11:40:00	2017-01-04 11:50:00	277.777	5.85	-6.858	0.4	35.415	492.4
2017-01-04 12:10:00	2017-01-04 12:20:00	250.672	2.223	-9.213	-3.88	64.706	511.9
2017-01-04 13:50:00	2017-01-04 14:00:00	310.666	9.268	-5.187	4.252	24.486	484.933
2017-01-04 14:20:00	2017-01-04 14:30:00	301.636	8.702	-5.603	3.455	24.492	483.633
2017-01-05 01:10:00	2017-01-05 01:20:00	251.313	6.475	-5.808	-0.363	43.817	499.317
2017-01-30 20:35:00	2017-01-30 20:45:00	246.976	7.593	-3.545	0.06	7.273	522.117
2017-01-31 12:20:00	2017-01-31 12:30:00	301.437	13.86	-7.365	5.763	22.472	600.083
2017-02-28 09:40:00	2017-02-28 09:50:00	303.148	6.743	-2.843	2.952	24.682	404.183
2017-02-28 10:10:00	2017-02-28 10:20:00	281.642	6.343	-3.712	1.653	25.473	400.05
2017-02-28 10:50:00	2017-02-28 11:00:00	250.638	3.432	-6.688	-0.808	57.137	399.383
2017-02-28 11:20:00	2017-02-28 11:30:00	262.515	4.732	-5.945	0.467	45.042	401.583
2017-02-28 12:50:00	2017-02-28 13:00:00	260.031	5.392	-4.313	0.258	32.278	395.6
2017-03-01 12:40:00	2017-03-01 12:50:00	266.091	5.057	-15.262	2.438	66.598	537.983
