Start_str	End_str	Clang_avg	omniBxGSE_avg(nT)	omniByGSE_avg(nT)	omniBzGSE_avg(nT)	Shock_Ang(deg)	omniVsw_avg(km/s)
2015-09-02 00:30:00	2015-09-02 00:40:00	242.269	4.423	-3.538	-3.085	47.093	344.833
2015-09-02 01:00:00	2015-09-02 01:10:00	227.644	3.255	-3.02	-4.693	61.229	351.15
2015-09-03 23:00:00	2015-09-03 23:10:00	228.005	-2.427	-6.19	-8.662	75.378	433.317
2015-09-23 09:10:00	2015-09-23 09:20:00	227.671	7.865	-1.038	-3.775	29.348	485.7
2015-09-23 20:10:00	2015-09-23 20:20:00	303.071	0.528	-8.437	2.623	80.775	510.167
2015-09-23 20:40:00	2015-09-23 20:50:00	309.565	0.548	-8.068	3.678	80.275	499.933
2015-09-23 22:00:00	2015-09-23 22:10:00	310.214	-1.388	-7.657	3.718	86.593	489.533
2015-09-23 22:30:00	2015-09-23 22:40:00	301.996	0.14	-8.368	2.753	82.849	477.0
2015-09-24 08:40:00	2015-09-24 08:50:00	229.642	6.145	-0.688	-2.07	22.32	455.7
2015-09-24 09:25:00	2015-09-24 09:35:00	294.906	5.645	-3.01	-0.347	23.74	459.35
2015-09-24 10:15:00	2015-09-24 10:25:00	266.747	6.417	-1.31	-0.917	13.182	456.367
2015-09-24 11:20:00	2015-09-24 11:30:00	278.746	5.293	-3.65	-1.638	33.805	464.983
2015-09-24 12:50:00	2015-09-24 13:00:00	292.441	5.277	-3.395	-0.543	28.314	456.717
2015-09-28 13:00:00	2015-09-28 13:10:00	262.454	4.043	-2.44	-1.812	33.998	352.3
2015-09-28 13:50:00	2015-09-28 14:00:00	266.503	4.05	-2.772	-1.868	35.478	351.883
2015-09-28 16:15:00	2015-09-28 16:25:00	253.956	4.987	-1.63	-1.445	21.205	348.7
2015-09-28 16:45:00	2015-09-28 16:55:00	231.754	4.617	-1.287	-2.315	30.321	348.567
2015-09-28 17:50:00	2015-09-28 18:00:00	235.449	4.002	-1.272	-1.852	28.941	350.817
2015-10-01 15:00:00	2015-10-01 15:10:00	242.07	0.212	-5.662	-8.173	86.541	343.317
2015-10-01 15:30:00	2015-10-01 15:40:00	243.791	0.688	-6.168	-8.113	83.036	342.633
2015-10-17 11:55:00	2015-10-17 12:05:00	266.403	3.707	-5.415	-3.723	60.131	345.0
2015-10-21 11:35:00	2015-10-21 11:45:00	306.093	2.73	-9.785	1.033	78.802	438.95
2015-10-26 14:00:00	2015-10-26 14:10:00	283.542	-5.455	-2.272	-0.497	18.253	443.9
2015-10-30 04:20:00	2015-10-30 04:30:00	306.753	-5.72	-3.12	1.057	25.16	301.067
2015-10-30 04:50:00	2015-10-30 05:00:00	307.766	-5.815	-3.323	1.022	26.431	304.917
2015-10-30 05:20:00	2015-10-30 05:30:00	286.514	-6.21	-4.118	-0.33	29.643	307.5
2015-10-30 05:50:00	2015-10-30 06:00:00	298.613	-5.068	-5.722	0.632	44.151	312.367
2015-11-06 04:00:00	2015-11-06 04:10:00	226.567	-5.733	-1.195	-1.995	28.956	491.15
2015-11-06 06:05:00	2015-11-06 06:15:00	233.659	-5.803	-0.833	-1.342	22.536	481.883
2015-11-07 08:20:00	2015-11-07 08:30:00	230.169	0.682	-4.648	-10.193	82.286	572.25
2015-11-07 08:50:00	2015-11-07 09:00:00	234.127	0.17	-5.593	-10.62	84.266	565.2
2015-11-07 09:20:00	2015-11-07 09:30:00	241.363	0.292	-6.935	-10.065	82.906	564.383
2015-11-07 09:50:00	2015-11-07 10:00:00	249.272	0.402	-8.443	-9.31	81.573	562.217
2015-11-07 12:30:00	2015-11-07 12:40:00	241.074	-10.122	-5.435	-7.865	49.96	544.717
2015-11-07 13:20:00	2015-11-07 13:30:00	249.657	-10.858	-6.565	-6.627	48.024	551.983
2015-11-07 13:50:00	2015-11-07 14:00:00	248.188	-10.517	-7.687	-7.77	53.281	555.783
2015-11-07 14:20:00	2015-11-07 14:30:00	253.277	-10.653	-9.03	-7.357	55.311	544.1
2015-11-07 15:30:00	2015-11-07 15:40:00	257.577	-10.7	-10.89	-6.708	58.449	537.817
