Start_str	End_str	Clang_avg	omniBxGSE_avg(nT)	omniByGSE_avg(nT)	omniBzGSE_avg(nT)	Shock_Ang(deg)	omniVsw_avg(km/s)
2019-09-17 15:55:00	2019-09-17 16:05:00	290.589	2.892	-4.13	-0.292	59.938	353.283
2019-09-17 16:50:00	2019-09-17 17:00:00	230.82	3.913	-1.323	-2.552	37.78	348.383
2019-09-23 17:10:00	2019-09-23 17:20:00	241.245	2.627	-2.808	-3.525	62.546	312.017
2019-09-23 17:40:00	2019-09-23 17:50:00	256.884	2.932	-3.457	-2.358	59.061	312.467
2019-10-14 15:25:00	2019-10-14 15:35:00	235.834	1.518	-3.272	-5.495	80.605	345.717
2019-10-14 21:20:00	2019-10-14 21:30:00	257.076	0.365	-6.663	-3.242	85.571	340.333
2019-10-14 21:50:00	2019-10-14 22:00:00	266.998	1.122	-7.452	-2.103	89.66	339.3
2019-10-14 22:20:00	2019-10-14 22:30:00	277.729	2.503	-7.522	-0.635	79.926	333.233
2019-10-14 22:50:00	2019-10-14 23:00:00	289.227	2.452	-7.138	0.84	79.6	333.5
2019-10-30 03:10:00	2019-10-30 03:20:00	292.993	1.83	-10.195	1.323	76.993	396.333
2019-10-30 03:40:00	2019-10-30 03:50:00	303.741	3.628	-9.983	3.037	68.207	400.833
2019-10-30 04:10:00	2019-10-30 04:20:00	297.986	2.76	-10.697	1.893	73.117	398.967
2019-10-30 04:40:00	2019-10-30 04:50:00	309.807	3.863	-10.318	3.835	68.104	400.267
2019-10-30 05:10:00	2019-10-30 05:20:00	300.902	3.003	-11.218	2.002	72.307	395.883
2019-10-30 06:20:00	2019-10-30 06:30:00	278.142	-1.152	-10.665	-2.968	87.643	375.517
2019-10-30 07:25:00	2019-10-30 07:35:00	290.607	0.215	-11.743	-1.165	85.323	381.983
2019-10-30 07:55:00	2019-10-30 08:05:00	274.574	-3.767	-11.047	-4.477	75.947	385.133
2019-10-30 08:25:00	2019-10-30 08:35:00	272.233	-4.683	-10.498	-4.952	71.468	385.417
2019-10-30 08:55:00	2019-10-30 09:05:00	282.865	-2.977	-11.612	-3.168	79.707	375.55
2019-10-30 09:25:00	2019-10-30 09:35:00	282.634	-3.612	-11.587	-3.3	76.861	378.667
2019-11-11 15:15:00	2019-11-11 15:25:00	237.181	-0.328	-6.887	-8.782	88.355	373.817
2019-11-11 15:45:00	2019-11-11 15:55:00	245.898	0.503	-8.59	-7.735	87.358	372.533
2019-11-11 16:15:00	2019-11-11 16:25:00	253.08	1.278	-9.638	-6.413	83.381	368.817
2019-11-11 16:45:00	2019-11-11 16:55:00	266.07	2.432	-10.238	-3.677	77.155	366.233
2019-11-11 17:15:00	2019-11-11 17:25:00	282.757	4.233	-10.607	-0.263	67.482	361.867
2019-11-11 17:45:00	2019-11-11 17:55:00	288.417	4.222	-10.862	1.027	68.056	363.867
2019-11-11 18:15:00	2019-11-11 18:25:00	279.335	3.118	-11.253	-0.502	73.755	362.383
2019-11-11 18:50:00	2019-11-11 19:00:00	298.298	3.707	-10.433	3.28	70.471	362.483
2019-11-11 19:20:00	2019-11-11 19:30:00	283.827	3.802	-11.337	0.848	70.665	362.667
2019-11-11 19:50:00	2019-11-11 20:00:00	273.255	3.637	-11.097	-1.035	71.174	366.1
2019-11-11 20:20:00	2019-11-11 20:30:00	269.266	2.553	-11.252	-1.708	76.554	363.9
2019-11-11 20:50:00	2019-11-11 21:00:00	261.315	1.665	-11.542	-3.28	81.383	364.283
2019-11-11 21:20:00	2019-11-11 21:30:00	256.319	1.435	-11.227	-4.167	82.498	364.383
2019-11-11 21:50:00	2019-11-11 22:00:00	268.216	1.953	-11.758	-1.672	79.876	365.717
2019-11-11 22:55:00	2019-11-11 23:05:00	275.63	2.785	-11.695	-0.07	75.76	366.417
2019-11-12 02:00:00	2019-11-12 02:10:00	289.895	4.897	-11.308	2.117	65.98	360.467
2019-11-12 02:55:00	2019-11-12 03:05:00	304.027	6.167	-8.768	3.668	55.666	350.55
2019-11-12 04:50:00	2019-11-12 05:00:00	308.004	3.168	-10.822	4.287	73.415	352.4
