Start_str	End_str	Clang_avg	omniBxGSE_avg(nT)	omniByGSE_avg(nT)	omniBzGSE_avg(nT)	Shock_Ang(deg)	omniVsw_avg(km/s)
2020-09-01 02:35:00	2020-09-01 02:45:00	112.376	-1.533	4.333	-0.388	76.751	575.533
2020-09-01 04:50:00	2020-09-01 05:00:00	78.074	-5.15	2.968	1.95	38.961	577.667
2020-09-01 17:50:00	2020-09-01 18:00:00	188.332	3.787	0.483	-2.427	31.07	629.667
2020-09-01 18:30:00	2020-09-01 18:40:00	181.256	4.03	0.74	-2.448	29.755	623.517
2020-09-01 19:00:00	2020-09-01 19:10:00	174.297	4.087	1.022	-2.448	29.728	619.9
2020-09-01 19:30:00	2020-09-01 19:40:00	169.478	4.203	1.065	-2.148	26.148	615.067
2020-09-01 20:00:00	2020-09-01 20:10:00	167.84	4.73	0.678	-1.283	13.95	615.533
2020-09-01 20:30:00	2020-09-01 20:40:00	190.931	4.842	0.087	-1.277	14.434	608.55
2020-09-01 21:10:00	2020-09-01 21:20:00	187.24	4.498	0.187	-1.655	19.228	602.3
2020-09-01 21:40:00	2020-09-01 21:50:00	168.246	4.442	0.818	-1.758	20.407	598.017
2020-09-01 22:30:00	2020-09-01 22:40:00	157.242	4.338	1.275	-1.787	22.581	592.917
2020-09-02 00:50:00	2020-09-02 01:00:00	171.445	-2.682	1.233	-2.997	54.038	535.567
2020-09-04 09:50:00	2020-09-04 10:00:00	207.392	-0.558	0.3	-4.225	84.248	429.4
2020-09-04 12:10:00	2020-09-04 12:20:00	230.346	-1.595	-1.375	-3.997	69.084	416.367
2020-09-04 13:15:00	2020-09-04 13:25:00	217.408	-1.438	-0.578	-4.572	73.471	416.733
2020-09-04 13:45:00	2020-09-04 13:55:00	221.876	-2.642	-0.938	-4.208	59.033	407.4
2020-09-04 16:55:00	2020-09-04 17:05:00	168.42	-3.732	1.418	-2.125	38.188	394.717
2020-09-04 17:55:00	2020-09-04 18:05:00	141.93	-3.613	2.54	-1.588	44.508	395.483
2020-09-04 18:35:00	2020-09-04 18:45:00	122.349	-2.69	3.795	-0.95	61.026	405.1
2020-09-04 19:15:00	2020-09-04 19:25:00	108.342	-2.453	3.803	-0.135	62.369	405.617
2020-09-05 02:30:00	2020-09-05 02:40:00	96.819	-3.003	2.995	0.535	50.137	404.933
2020-09-05 03:00:00	2020-09-05 03:10:00	102.044	-3.375	2.795	0.295	44.644	399.55
2020-09-05 03:50:00	2020-09-05 04:00:00	82.26	-3.835	1.758	0.897	31.17	386.617
2020-09-05 04:25:00	2020-09-05 04:35:00	125.3	-3.515	2.535	-0.568	41.872	395.5
2020-09-05 05:10:00	2020-09-05 05:20:00	114.278	-3.162	3.13	-0.067	49.774	398.733
2020-09-05 05:40:00	2020-09-05 05:50:00	114.637	-3.377	2.772	-0.01	44.498	394.7
2020-09-05 06:15:00	2020-09-05 06:25:00	122.105	-2.607	3.398	-0.363	57.928	400.633
2020-09-05 07:00:00	2020-09-05 07:10:00	119.557	-1.988	4.037	-0.19	68.783	402.483
2020-09-05 08:25:00	2020-09-05 08:35:00	134.311	-4.105	2.163	-0.543	33.56	386.3
2020-09-05 09:20:00	2020-09-05 09:30:00	121.471	-2.397	3.735	0.022	62.609	400.317
2020-09-05 09:50:00	2020-09-05 10:00:00	136.475	-3.65	2.558	-0.673	41.158	388.233
2020-09-05 11:45:00	2020-09-05 11:55:00	278.429	-2.863	-3.098	-1.333	45.794	398.367
2020-09-05 12:20:00	2020-09-05 12:30:00	280.664	-1.75	-3.965	-1.505	63.388	405.517
2020-09-05 14:05:00	2020-09-05 14:15:00	306.456	-2.135	-4.043	0.565	57.559	404.617
2020-09-05 14:35:00	2020-09-05 14:45:00	289.126	-1.967	-4.135	-0.642	60.3	403.233
2020-09-07 13:00:00	2020-09-07 13:10:00	104.244	0.36	4.478	1.332	85.238	362.667
2020-09-07 13:30:00	2020-09-07 13:40:00	108.711	0.895	4.58	0.92	88.816	366.15
2020-09-07 14:15:00	2020-09-07 14:25:00	110.987	1.537	4.39	0.597	80.695	377.45
2020-09-07 14:50:00	2020-09-07 15:00:00	99.127	-0.057	4.463	1.475	80.582	365.45
2020-09-07 15:20:00	2020-09-07 15:30:00	104.226	0.442	4.84	1.048	85.564	368.0
2020-09-07 15:50:00	2020-09-07 16:00:00	108.247	0.815	4.822	0.615	89.632	372.717
2020-09-07 16:20:00	2020-09-07 16:30:00	86.947	-1.792	4.227	2.128	61.611	360.25
2020-09-07 16:50:00	2020-09-07 17:00:00	78.84	-2.365	3.542	2.37	54.622	357.233
2020-09-07 17:20:00	2020-09-07 17:30:00	68.093	-2.555	3.003	2.838	53.383	352.95
2020-09-07 17:50:00	2020-09-07 18:00:00	60.86	-2.845	2.503	2.912	49.86	349.833
