Start_str	End_str	Clang_avg	omniBxGSE_avg(nT)	omniByGSE_avg(nT)	omniBzGSE_avg(nT)	Shock_Ang(deg)	omniVsw_avg(km/s)
2018-09-01 01:35:00	2018-09-01 01:45:00	284.177	-3.255	-1.097	0.028	24.611	371.167
2018-09-01 04:00:00	2018-09-01 04:10:00	312.375	-2.53	-1.998	0.828	45.471	374.583
2018-09-01 06:35:00	2018-09-01 06:45:00	30.068	-2.18	0.25	2.782	50.785	382.217
2018-09-01 11:00:00	2018-09-01 11:10:00	347.126	-0.865	-2.187	2.2	77.287	373.733
2018-09-02 09:15:00	2018-09-02 09:25:00	308.625	1.515	-2.29	0.317	50.962	327.667
2018-09-02 09:45:00	2018-09-02 09:55:00	313.785	1.79	-2.005	0.443	43.22	322.1
2018-09-02 11:45:00	2018-09-02 11:55:00	302.135	1.747	-2.735	0.032	51.752	319.033
2018-09-02 12:15:00	2018-09-02 12:25:00	305.265	2.21	-2.452	0.177	42.034	318.217
2018-09-02 13:15:00	2018-09-02 13:25:00	272.441	2.028	-2.15	-1.123	44.056	315.783
2018-09-02 13:45:00	2018-09-02 13:55:00	279.607	1.188	-2.632	-0.937	60.903	315.0
2018-09-02 14:30:00	2018-09-02 14:40:00	259.472	2.063	-2.238	-1.793	49.096	316.317
2018-09-02 15:30:00	2018-09-02 15:40:00	230.807	2.015	-1.682	-3.728	60.494	334.6
2018-09-02 16:55:00	2018-09-02 17:05:00	173.028	-1.895	1.515	-2.697	57.263	351.55
2018-09-02 22:25:00	2018-09-02 22:35:00	80.565	-2.445	1.715	0.648	32.129	357.817
2018-09-03 04:50:00	2018-09-03 05:00:00	295.615	1.872	-5.327	0.335	65.494	338.65
2018-09-03 10:35:00	2018-09-03 10:45:00	350.88	-2.507	-1.27	1.45	40.619	339.55
2018-09-03 12:45:00	2018-09-03 12:55:00	276.82	-0.623	-3.562	-1.595	86.319	337.017
2018-09-03 15:50:00	2018-09-03 16:00:00	231.894	4.18	-1.395	-2.762	33.641	352.183
2018-09-04 04:55:00	2018-09-04 05:05:00	179.212	4.72	2.307	-5.282	51.599	361.133
2018-09-04 05:25:00	2018-09-04 05:35:00	171.311	3.877	3.39	-5.345	60.147	358.767
2018-09-04 07:05:00	2018-09-04 07:15:00	119.824	0.638	4.615	-0.183	86.603	361.167
2018-09-05 05:40:00	2018-09-05 05:50:00	28.522	-6.432	0.315	3.98	30.89	452.467
2018-09-05 13:30:00	2018-09-05 13:40:00	174.36	-1.238	2.798	-3.985	75.942	482.383
2018-09-05 16:00:00	2018-09-05 16:10:00	154.097	-2.01	2.895	-2.395	61.447	474.75
2018-09-05 21:00:00	2018-09-05 21:10:00	275.868	3.353	-1.773	-0.258	25.636	441.55
2018-09-05 21:30:00	2018-09-05 21:40:00	282.102	3.297	-1.63	-0.052	23.998	443.65
2018-09-06 16:10:00	2018-09-06 16:20:00	87.721	-0.273	2.492	1.232	81.487	391.95
2018-09-06 19:50:00	2018-09-06 20:00:00	109.551	-1.908	3.955	-0.268	61.65	382.267
2018-09-07 22:35:00	2018-09-07 22:45:00	267.447	2.208	-2.842	-0.808	51.186	408.117
