Start_str	End_str	Clang_avg	omniBxGSE_avg(nT)	omniByGSE_avg(nT)	omniBzGSE_avg(nT)	Shock_Ang(deg)	omniVsw_avg(km/s)
2020-09-01 02:35:00	2020-09-01 02:45:00	112.376	-1.533	4.333	-0.388	76.751	575.533
2020-09-01 04:50:00	2020-09-01 05:00:00	78.074	-5.15	2.968	1.95	38.961	577.667
2020-09-04 18:35:00	2020-09-04 18:45:00	122.349	-2.69	3.795	-0.95	61.026	405.1
2020-09-04 19:15:00	2020-09-04 19:25:00	108.342	-2.453	3.803	-0.135	62.369	405.617
2020-09-05 02:30:00	2020-09-05 02:40:00	96.819	-3.003	2.995	0.535	50.137	404.933
2020-09-05 03:00:00	2020-09-05 03:10:00	102.044	-3.375	2.795	0.295	44.644	399.55
2020-09-05 03:50:00	2020-09-05 04:00:00	82.26	-3.835	1.758	0.897	31.17	386.617
2020-09-05 04:25:00	2020-09-05 04:35:00	125.3	-3.515	2.535	-0.568	41.872	395.5
2020-09-05 05:10:00	2020-09-05 05:20:00	114.278	-3.162	3.13	-0.067	49.774	398.733
2020-09-05 05:40:00	2020-09-05 05:50:00	114.637	-3.377	2.772	-0.01	44.498	394.7
2020-09-05 06:15:00	2020-09-05 06:25:00	122.105	-2.607	3.398	-0.363	57.928	400.633
2020-09-05 07:00:00	2020-09-05 07:10:00	119.557	-1.988	4.037	-0.19	68.783	402.483
2020-09-05 08:25:00	2020-09-05 08:35:00	134.311	-4.105	2.163	-0.543	33.56	386.3
2020-09-05 09:20:00	2020-09-05 09:30:00	121.471	-2.397	3.735	0.022	62.609	400.317
2020-09-07 13:00:00	2020-09-07 13:10:00	104.244	0.36	4.478	1.332	85.238	362.667
2020-09-07 13:30:00	2020-09-07 13:40:00	108.711	0.895	4.58	0.92	88.816	366.15
2020-09-07 14:15:00	2020-09-07 14:25:00	110.987	1.537	4.39	0.597	80.695	377.45
2020-09-07 14:50:00	2020-09-07 15:00:00	99.127	-0.057	4.463	1.475	80.582	365.45
2020-09-07 15:20:00	2020-09-07 15:30:00	104.226	0.442	4.84	1.048	85.564	368.0
2020-09-07 15:50:00	2020-09-07 16:00:00	108.247	0.815	4.822	0.615	89.632	372.717
2020-09-07 16:20:00	2020-09-07 16:30:00	86.947	-1.792	4.227	2.128	61.611	360.25
2020-09-07 16:50:00	2020-09-07 17:00:00	78.84	-2.365	3.542	2.37	54.622	357.233
2020-09-07 17:20:00	2020-09-07 17:30:00	68.093	-2.555	3.003	2.838	53.383	352.95
2020-09-07 17:50:00	2020-09-07 18:00:00	60.86	-2.845	2.503	2.912	49.86	349.833
2020-09-07 18:20:00	2020-09-07 18:30:00	66.206	-2.772	2.727	2.562	48.976	350.15
2020-09-07 18:50:00	2020-09-07 19:00:00	84.954	-2.292	3.79	1.595	52.793	352.733
2020-09-07 19:20:00	2020-09-07 19:30:00	84.864	-1.773	4.227	1.71	60.298	353.35
2020-09-07 19:50:00	2020-09-07 20:00:00	85.705	-1.568	4.307	1.583	62.451	354.733
2020-09-07 20:20:00	2020-09-07 20:30:00	85.511	-2.072	4.042	1.435	55.513	350.483
2020-09-07 20:50:00	2020-09-07 21:00:00	74.919	-2.858	3.308	1.88	45.828	344.883
2020-09-07 21:20:00	2020-09-07 21:30:00	78.57	-2.543	3.715	1.762	50.279	345.3
2020-09-07 21:50:00	2020-09-07 22:00:00	82.024	-2.402	4.03	1.598	52.473	346.333
2020-09-07 22:20:00	2020-09-07 22:30:00	84.021	-2.813	3.92	1.382	47.13	344.383
2020-09-07 22:50:00	2020-09-07 23:00:00	76.029	-3.137	3.483	1.8	43.721	340.883
2020-09-08 00:00:00	2020-09-08 00:10:00	72.319	-2.962	2.117	1.3	33.494	347.2
2020-09-08 00:30:00	2020-09-08 00:40:00	77.822	-2.857	2.262	1.137	34.124	343.817
2020-09-08 01:15:00	2020-09-08 01:25:00	83.211	-2.487	3.452	1.327	47.714	338.983
2020-09-08 01:50:00	2020-09-08 02:00:00	76.376	-3.165	2.722	1.528	37.724	336.65
2020-09-08 02:35:00	2020-09-08 02:45:00	85.999	-2.792	2.838	1.082	39.499	333.95
2020-09-08 03:05:00	2020-09-08 03:15:00	101.702	-2.065	3.587	0.438	59.677	329.0
2020-09-08 04:55:00	2020-09-08 05:05:00	133.845	-3.253	2.145	-0.798	39.414	314.183
2020-09-08 06:00:00	2020-09-08 06:10:00	108.788	-3.475	1.888	0.223	32.817	319.3
2020-09-08 06:30:00	2020-09-08 06:40:00	123.584	-3.263	2.14	-0.268	37.95	319.117
2020-09-12 05:35:00	2020-09-12 05:45:00	106.881	-2.0	2.905	0.425	60.704	303.783
2020-09-12 14:40:00	2020-09-12 14:50:00	122.31	-1.302	4.782	-0.387	64.221	341.517
