Start_str	End_str	Rmag_avg(Re)	x_avg(Re)	y_avg(Re)	z_avg(Re)	Clang_avg	IMFBx_avg(nT)	IMFBy_avg(nT)	IMFBz_avg(nT)
2020-09-01 02:35:00	2020-09-01 02:45:00	14.680012437060505	-13.827856825699506	-2.0493708840520184	-4.482279412961965	112.376	-1.533	4.035	-1.625
2020-09-01 04:50:00	2020-09-01 05:00:00	12.190756566738768	-11.057703749752983	-3.223707008612236	-3.993256621567475	78.074	-5.15	3.482	0.693
2020-09-04 18:35:00	2020-09-04 18:45:00	9.724545834790488	-8.295176534218662	-3.145626080724598	-3.9822842288158946	122.349	-2.69	3.307	-2.092
2020-09-04 19:15:00	2020-09-04 19:25:00	8.765221500562019	-7.177778407877213	-3.2467036288348416	-3.8423010975619154	108.342	-2.453	3.6	-1.23
2020-09-05 02:30:00	2020-09-05 02:40:00	7.31440038587487	-1.5611383229264841	6.510102189011342	2.9451497431711395	96.819	-3.003	3.022	-0.372
2020-09-05 03:00:00	2020-09-05 03:10:00	8.107888839232304	-2.3009636845449832	7.202098355174349	2.9268359243223365	102.044	-3.375	2.745	-0.595
2020-09-05 03:50:00	2020-09-05 04:00:00	9.347095872873085	-3.4854446253192815	8.219617659041592	2.7662371640776473	82.26	-3.835	1.958	0.233
2020-09-05 04:25:00	2020-09-05 04:35:00	10.159773977474496	-4.278759648594536	8.846850963382881	2.5770667614399927	125.3	-3.515	2.148	-1.462
2020-09-05 05:10:00	2020-09-05 05:20:00	11.146682852294623	-5.2576251095047	9.564040869037768	2.2650327726687802	114.278	-3.162	2.845	-1.302
2020-09-05 05:40:00	2020-09-05 05:50:00	11.772024064453992	-5.885967936233153	9.991350539172311	2.0259529226508204	114.637	-3.377	2.52	-1.162
2020-09-05 06:15:00	2020-09-05 06:25:00	12.47170955980988	-6.596009027130094	10.442637387751391	1.7272865453147566	122.105	-2.607	2.898	-1.813
2020-09-05 07:00:00	2020-09-05 07:10:00	13.328094401823458	-7.474676604352498	10.95425150883475	1.3297159873813034	119.557	-1.988	3.487	-2.038
2020-09-05 08:25:00	2020-09-05 08:35:00	14.828268022350438	-9.03825223363971	11.739285579483871	0.6116467593163809	134.311	-4.105	1.6	-1.557
2020-09-05 09:20:00	2020-09-05 09:30:00	15.726625866460752	-9.989028247504182	12.144778672073036	0.22006800870329143	121.471	-2.397	3.203	-1.915
2020-09-07 13:00:00	2020-09-07 13:10:00	23.939321226048463	-22.838433560671607	4.176694931673708	-5.83541441911376	104.244	0.36	4.53	-1.148
2020-09-07 13:30:00	2020-09-07 13:40:00	23.701946116414177	-22.629170826760372	4.0364860909547735	-5.780094273526598	108.711	0.895	4.423	-1.498
2020-09-07 14:15:00	2020-09-07 14:25:00	23.332010837511262	-22.29955680828482	3.8452331774837636	-5.685644766591398	110.987	1.537	4.137	-1.587
2020-09-07 14:50:00	2020-09-07 15:00:00	23.032512222085515	-22.02980078482014	3.708893677939699	-5.606113318444897	99.127	-0.057	4.635	-0.755
2020-09-07 15:20:00	2020-09-07 15:30:00	22.767398333457436	-21.788989659868445	3.5980247350193824	-5.536107821590151	104.226	0.442	4.8	-1.217
2020-09-07 15:50:00	2020-09-07 16:00:00	22.494357716554347	-21.539097227027224	3.4904289768957226	-5.466282827434433	108.247	0.815	4.622	-1.498
2020-09-07 16:20:00	2020-09-07 16:30:00	22.21322101249798	-21.27989765047553	3.3839127856977114	-5.398351799791957	86.947	-1.792	4.725	0.225
2020-09-07 16:50:00	2020-09-07 17:00:00	21.923802540118306	-21.011145163346924	3.2762887006851478	-5.333924270925135	78.84	-2.365	4.18	0.817
2020-09-07 17:20:00	2020-09-07 17:30:00	21.625910860255132	-20.732583091280752	3.1654358047622684	-5.2744612025479105	68.093	-2.555	3.833	1.542
2020-09-07 17:50:00	2020-09-07 18:00:00	21.31933683412166	-20.44393231130501	3.049342000757765	-5.221221218738895	60.86	-2.845	3.358	1.868
2020-09-07 18:20:00	2020-09-07 18:30:00	21.003857746499392	-20.144894626719445	2.9261429458626202	-5.175209783276262	66.206	-2.772	3.418	1.532
2020-09-07 18:50:00	2020-09-07 19:00:00	20.679236018797713	-19.835150546398012	2.7941471533822146	-5.137134049707948	84.954	-2.292	4.095	0.352
2020-09-07 19:20:00	2020-09-07 19:30:00	20.345218572559187	-19.514358030871254	2.651849638009916	-5.107365081175946	84.864	-1.773	4.542	0.408
2020-09-07 19:50:00	2020-09-07 20:00:00	20.001532200428013	-19.18214730952741	2.4979350623720036	-5.085910874469548	85.705	-1.568	4.575	0.337
2020-09-07 20:20:00	2020-09-07 20:30:00	19.647883666968312	-18.838119760099627	2.3312771168369792	-5.072403655229402	85.511	-2.072	4.278	0.327
2020-09-07 20:50:00	2020-09-07 21:00:00	19.2839572076601	-18.481844201265833	2.150935492486823	-5.066098689329139	74.919	-2.858	3.675	0.99
2020-09-07 21:20:00	2020-09-07 21:30:00	18.90941624887503	-18.112857375250034	1.956155549348009	-5.065884048619879	78.57	-2.543	4.03	0.81
2020-09-07 21:50:00	2020-09-07 22:00:00	18.52389321503483	-17.73065239321484	1.7463693078567593	-5.07029926932302	82.024	-2.402	4.293	0.602
2020-09-07 22:20:00	2020-09-07 22:30:00	18.126990815265945	-17.33467789186116	1.5212080637243053	-5.0775637627460055	84.021	-2.813	4.133	0.433
2020-09-07 22:50:00	2020-09-07 23:00:00	17.718275589074892	-16.9243296132225	1.2805200236773522	-5.085610628379292	76.029	-3.137	3.805	0.943
