Start_str	End_str	Rmag_avg(Re)	x_avg(Re)	y_avg(Re)	z_avg(Re)	Clang_avg	IMFBx_avg(nT)	IMFBy_avg(nT)	IMFBz_avg(nT)
2016-09-01 00:15:00	2016-09-01 00:25:00	11.883890961007898	-5.199253757085001	10.365318262957308	-2.5987382707264164	125.972	-1.455	4.398	-3.202
2016-09-01 01:45:00	2016-09-01 01:55:00	11.531317442703985	-5.756600177503768	9.64824973604526	-2.5966421342313675	114.728	2.997	5.552	-2.562
2016-09-01 02:35:00	2016-09-01 02:45:00	11.218736146217415	-5.995977175902112	9.11503219234383	-2.612047139804495	130.911	0.97	4.827	-4.177
2016-09-01 03:05:00	2016-09-01 03:15:00	10.989125152410743	-6.112075168514358	8.75062090825196	-2.6130963639754476	125.613	-0.468	5.543	-3.948
2016-09-01 03:35:00	2016-09-01 03:45:00	10.726580146483068	-6.205408139781256	8.353855337890947	-2.600710408767562	127.537	-3.1	5.793	-4.445
2016-09-01 07:25:00	2016-09-01 07:35:00	7.396046564148333	-5.834118415274151	4.295993862353818	-1.4851206086311415	129.369	-4.828	5.428	-4.61
2016-09-02 14:10:00	2016-09-02 14:20:00	7.301134171461506	1.224935611889575	5.736801058211863	-4.346333907510338	119.274	-4.028	6.035	-3.402
2016-09-02 19:40:00	2016-09-02 19:50:00	11.449056616427237	-2.5217939622739514	10.55033105060206	-3.6618878081402824	95.515	-4.397	4.947	-0.458
2016-09-02 23:20:00	2016-09-02 23:30:00	11.95715594471983	-4.550539693988282	10.725574484771698	-2.688285276672261	103.947	-4.47	5.61	-1.383
2016-09-03 00:00:00	2016-09-03 00:10:00	11.884618724856312	-4.851067189457164	10.525252308167998	-2.6323038936313483	97.663	-4.047	5.167	-0.662
2016-09-03 01:05:00	2016-09-03 01:15:00	11.657491117559173	-5.284131831371465	10.059619766224616	-2.6033880966798577	133.93	-4.92	2.18	-2.187
2016-09-04 00:30:00	2016-09-04 00:40:00	11.771264801879553	-4.93831791617373	10.36015923461496	-2.6156059738864745	98.729	-3.54	5.122	-0.778
2016-09-05 01:05:00	2016-09-05 01:15:00	11.589021266652404	-5.040253050140735	10.104475666701285	-2.60755655131944	88.245	-3.383	1.695	0.053
2016-09-05 15:55:00	2016-09-05 16:05:00	9.481230193481256	0.20620107140987542	8.135842757741111	-4.863701137238598	119.996	1.815	4.542	-2.62
2016-09-05 16:25:00	2016-09-05 16:35:00	9.876643089809747	-0.1257208500485677	8.625863821225815	-4.80865089455128	111.376	1.127	5.018	-1.965
2016-09-05 16:55:00	2016-09-05 17:05:00	10.232442252602114	-0.4567562091973702	9.073520778019876	-4.707644645644347	116.261	0.163	5.383	-2.695
2016-09-05 17:40:00	2016-09-05 17:50:00	10.696860424243104	-0.94854330595556	9.662796072837375	-4.488883884461296	129.319	-0.215	4.17	-3.415
