Start_str	End_str	Rmag_avg(Re)	x_avg(Re)	y_avg(Re)	z_avg(Re)	Clang_avg	IMFBx_avg(nT)	IMFBy_avg(nT)	IMFBz_avg(nT)
2015-09-01 13:35:00	2015-09-01 13:45:00	11.38592335755536	3.083963398285064	9.544577947065005	-5.387732361399763	317.811	3.378	-2.993	3.33
2015-09-02 15:30:00	2015-09-02 15:40:00	11.906298313365012	2.282366277716851	10.47482927375298	-5.179426367871041	324.618	4.805	-1.863	2.575
2015-09-03 10:55:00	2015-09-03 11:05:00	10.072166495042564	4.311625132920728	7.807522049275409	-4.679641344697174	350.454	-4.203	-0.278	1.837
2015-09-10 11:30:00	2015-09-10 11:40:00	10.905465212560962	4.946939671759647	8.195396965442628	-5.224056457828123	322.318	5.037	-2.865	3.72
2015-09-19 13:50:00	2015-09-19 14:00:00	11.943382627878528	5.166521957931533	9.14581033992038	-5.683645981133175	315.17	4.153	-5.405	5.41
2015-09-19 14:45:00	2015-09-19 14:55:00	11.996591156770736	4.734862172730438	9.519717205212372	-5.556281977630623	338.393	3.282	-2.29	5.785
2015-09-19 15:15:00	2015-09-19 15:25:00	11.985518154194343	4.479827840380594	9.69713965523851	-5.435729517832951	344.787	3.472	-1.573	5.768
2015-09-19 16:50:00	2015-09-19 17:00:00	11.762583861523632	3.589832849633877	10.085785219637591	-4.872996256109406	355.549	0.773	-0.437	5.598
2015-09-19 17:25:00	2015-09-19 17:35:00	11.607080594850984	3.2330738131883314	10.145077034049253	-4.620243836252056	350.222	2.737	-0.798	4.647
2015-09-22 08:55:00	2015-09-22 09:05:00	10.16432907785709	6.786460512157632	6.397635194916465	-4.040501644931017	330.895	4.347	-1.628	2.923
2015-09-22 12:05:00	2015-09-22 12:15:00	11.668803927077574	6.200321810081996	8.192085091725234	-5.532200923075294	322.172	2.675	-3.022	3.913
2015-09-23 06:15:00	2015-09-23 06:25:00	7.836496407962913	6.384503735687473	4.11390534069445	-1.9289598846207416	337.164	-3.447	-2.32	5.51
2015-09-23 12:50:00	2015-09-23 13:00:00	11.860942155974987	6.0515137348875685	8.503118960449935	-5.635294244921738	327.28	8.127	-2.137	3.347
2015-09-23 13:20:00	2015-09-23 13:30:00	11.933658494713988	5.850492866926653	8.72817115913456	-5.656970954293648	324.373	7.352	-2.983	4.203
2015-09-23 14:20:00	2015-09-23 14:30:00	11.993631489263755	5.39803574326405	9.142311159406017	-5.578948727003479	343.448	3.487	-2.218	7.592
2015-09-25 16:15:00	2015-09-25 16:25:00	11.73833726563705	4.570141208990761	9.585148993611265	-5.002501058720387	316.167	-0.892	-4.057	4.202
2015-09-25 18:30:00	2015-09-25 18:40:00	10.884877987191826	3.0676543181714133	9.63617745601698	-4.026399887826253	345.201	3.223	-0.85	3.37
2015-09-26 12:40:00	2015-09-26 12:50:00	11.88930195464683	6.467740602498485	8.275408197911181	-5.571348566155302	323.167	1.228	-2.79	3.755
2015-09-26 13:10:00	2015-09-26 13:20:00	11.952077657614026	6.269847549876364	8.495254177781797	-5.600912361213756	320.228	0.248	-2.995	3.615
2015-09-26 13:40:00	2015-09-26 13:50:00	11.98638157498528	6.053740570325698	8.704878236701981	-5.590075762847792	320.343	-0.897	-2.705	3.227
2015-09-26 15:15:00	2015-09-26 15:25:00	11.90807965360482	5.257436408149389	9.271035051200768	-5.311076267444793	326.257	2.987	-2.0	3.102
2015-09-27 06:05:00	2015-09-27 06:15:00	8.16247462450189	6.809233520102098	4.065252510707733	-1.9314883959708675	342.051	-2.352	-1.522	4.663
2015-09-27 06:35:00	2015-09-27 06:45:00	8.685281085988624	7.016953355834146	4.551016176258934	-2.341297111477408	355.783	-1.64	-0.403	5.39
2015-09-27 08:05:00	2015-09-27 08:15:00	9.973489718526286	7.34668571151555	5.757638113067675	-3.5134031918186355	319.416	0.463	-3.597	4.142
2015-09-27 12:20:00	2015-09-27 12:30:00	11.854019439978044	6.705617929413453	8.073681881958516	-5.510593546176413	318.169	-0.9	-3.172	3.522
2015-09-27 13:20:00	2015-09-27 13:30:00	11.976227595495232	6.314327421351496	8.510444121082529	-5.5794262461129085	319.685	1.668	-2.577	3.088
2015-09-27 14:00:00	2015-09-27 14:10:00	11.994532065677715	6.012528025810307	8.778348472900921	-5.5368863092456815	317.191	0.945	-2.948	3.162
2015-09-27 15:30:00	2015-09-27 15:40:00	11.85132952971998	5.223106430662109	9.274612393630465	-5.210814367573321	315.334	0.832	-3.702	3.763
2015-09-27 17:25:00	2015-09-27 17:35:00	11.286620353813182	4.0108494080370045	9.558289826952764	-4.46516087171464	332.124	-0.647	-2.375	4.478
2015-09-27 17:55:00	2015-09-27 18:05:00	11.06505262554019	3.659853882656044	9.542341291387268	-4.240551646206549	321.981	-0.38	-3.295	4.205
2015-09-28 06:00:00	2015-09-28 06:10:00	8.196132477076945	6.893841858786992	4.007036525344478	-1.895209702718772	327.458	1.375	-2.407	3.763
2015-09-29 10:30:00	2015-09-29 10:40:00	11.416159674572311	7.44071069303913	7.108317633839903	-4.943158203718284	341.106	2.103	-1.02	3.062
2015-09-29 15:20:00	2015-09-29 15:30:00	11.844779623218171	5.525990268248897	9.093336781663064	-5.203013889645704	320.25	2.477	-2.228	2.69
2015-09-29 16:05:00	2015-09-29 16:15:00	11.67116635767726	5.07629947004143	9.26805324504379	-4.954619871453269	328.505	1.16	-1.917	3.28
2015-09-30 06:00:00	2015-09-30 06:10:00	8.435708566359594	7.139306061249335	4.0471713306506665	-1.951588233448139	333.904	3.338	-1.042	2.18
