Start_str	End_str	Rmag_avg(Re)	x_avg(Re)	y_avg(Re)	z_avg(Re)	Clang_avg	IMFBx_avg(nT)	IMFBy_avg(nT)	IMFBz_avg(nT)
2015-09-01 00:25:00	2015-09-01 00:35:00	8.520489390699481	-2.6673102378878224	7.703503837545864	-2.477328440316596	270.271	3.502	-3.177	0.023
2015-09-01 08:55:00	2015-09-01 09:05:00	8.06957472844119	4.473078737217819	5.950260502681746	-3.114580551155796	284.483	1.962	-4.547	1.157
2015-09-01 10:50:00	2015-09-01 11:00:00	9.846345730321213	4.120598911779446	7.710956018135501	-4.528825307184994	260.121	3.143	-3.738	-0.73
2015-09-01 12:45:00	2015-09-01 12:55:00	11.027741784649493	3.442824954031256	9.045939626849387	-5.284629945408764	299.448	3.513	-3.783	2.15
2015-09-01 19:30:00	2015-09-01 19:40:00	11.578938059174767	-0.0229543538363868	11.026463354499098	-3.53361964106274	251.441	3.822	-3.078	-1.018
2015-09-01 20:00:00	2015-09-01 20:10:00	11.409281905156211	-0.3041686959830941	10.903017834024247	-3.3468770873453955	265.987	3.642	-3.343	-0.212
2015-09-02 13:45:00	2015-09-02 13:55:00	11.487202103919726	3.12857282551756	9.627082914948067	-5.430037168955223	289.894	3.627	-2.463	0.912
2015-09-03 21:25:00	2015-09-03 21:35:00	10.632860096973037	-0.8858926293255448	10.17019767755398	-2.9729139028437075	309.224	0.765	-6.775	5.522
2015-09-07 10:10:00	2015-09-07 10:20:00	9.847448693822026	4.931407907437658	7.288834000245945	-4.418620265560868	302.859	-2.713	-5.06	3.165
2015-09-10 09:25:00	2015-09-10 09:35:00	9.520297441460515	5.380806468718245	6.74067255266887	-4.030373346214359	301.832	2.05	-4.9	3.035
2015-09-10 09:55:00	2015-09-10 10:05:00	9.912665868319577	5.315999743406835	7.127986493881468	-4.380723857502112	298.924	1.463	-5.46	2.997
2015-09-10 13:15:00	2015-09-10 13:25:00	11.612032741916943	4.31887934626944	9.19232140334505	-5.629043776461263	266.773	-7.77	-2.152	-0.032
2015-09-10 14:20:00	2015-09-10 14:30:00	11.863105400476712	3.8426358953488897	9.727483215224233	-5.59835425884688	257.378	-4.545	-5.767	-1.267
2015-09-12 14:25:00	2015-09-12 14:35:00	11.91028687266317	4.052141377257852	9.693061061452434	-5.610500574763795	290.949	-3.135	-1.257	0.488
2015-09-16 07:45:00	2015-09-16 07:55:00	8.626199345120172	6.023172791350167	5.425477914006032	-2.948526144189637	237.762	-3.8	-2.002	-1.122
2015-09-16 11:15:00	2015-09-16 11:25:00	11.121243967074204	5.7369490168250055	7.947650330612359	-5.253831126425923	230.094	-3.472	-2.312	-1.927
2015-09-19 07:35:00	2015-09-19 07:45:00	8.791429079148957	6.335325971110375	5.345569967181464	-2.9282710588900858	232.695	2.952	-6.687	-5.168
2015-09-19 08:05:00	2015-09-19 08:15:00	9.254946248251066	6.406695940918008	5.782269059420404	-3.3422993142797623	247.23	2.373	-8.46	-3.525
2015-09-19 09:00:00	2015-09-19 09:10:00	9.991783318251905	6.436977435597034	6.486245325541248	-4.040724957174306	256.802	1.25	-7.892	-1.9
2015-09-19 09:30:00	2015-09-19 09:40:00	10.337459038602326	6.40667794864741	6.8282346345001805	-4.380723381724979	261.331	1.278	-7.832	-1.2
2015-09-22 13:20:00	2015-09-22 13:30:00	11.921054246768586	5.733398571324578	8.779453650084141	-5.67091018521171	274.292	4.08	-3.912	0.277
2015-09-22 13:50:00	2015-09-22 14:00:00	11.971585338691604	5.516444426278468	8.996030813364007	-5.653084757847782	288.886	4.768	-3.267	1.103
2015-09-22 14:20:00	2015-09-22 14:30:00	11.993726881609248	5.283534868945746	9.198937376896303	-5.595659968763084	274.657	4.14	-1.87	0.178
