Start_str	End_str	Rmag_avg(Re)	x_avg(Re)	y_avg(Re)	z_avg(Re)	Clang_avg	IMFBx_avg(nT)	IMFBy_avg(nT)	IMFBz_avg(nT)
2015-09-01 00:25:00	2015-09-01 00:35:00	8.520489390699481	-2.6673102378878224	7.703503837545864	-2.477328440316596	270.271	3.502	-3.177	0.023
2015-09-01 08:55:00	2015-09-01 09:05:00	8.06957472844119	4.473078737217819	5.950260502681746	-3.1145805511557954	284.483	1.962	-4.547	1.157
2015-09-01 10:50:00	2015-09-01 11:00:00	9.846345730321213	4.120598911779446	7.710956018135501	-4.528825307184994	260.121	3.143	-3.738	-0.73
2015-09-01 12:45:00	2015-09-01 12:55:00	11.027741784649493	3.442824954031256	9.045939626849387	-5.2846299454087635	299.448	3.513	-3.783	2.15
2015-09-01 19:30:00	2015-09-01 19:40:00	11.578938059174767	-0.022954353836386884	11.026463354499098	-3.53361964106274	251.441	3.822	-3.078	-1.018
2015-09-01 20:00:00	2015-09-01 20:10:00	11.409281905156211	-0.3041686959830941	10.903017834024249	-3.3468770873453955	265.987	3.642	-3.343	-0.212
2015-09-02 13:45:00	2015-09-02 13:55:00	11.487202103919726	3.12857282551756	9.627082914948069	-5.430037168955223	289.894	3.627	-2.463	0.912
2015-09-03 21:25:00	2015-09-03 21:35:00	10.632860096973035	-0.8858926293255448	10.17019767755398	-2.9729139028437075	309.224	0.765	-6.775	5.522
2015-09-07 10:10:00	2015-09-07 10:20:00	9.847448693822026	4.9314079074376584	7.288834000245945	-4.418620265560868	302.859	-2.713	-5.06	3.165
2015-09-10 00:40:00	2015-09-10 00:50:00	7.056522754918117	-2.195985867883577	6.292546044458724	-2.317684634399141	270.522	-5.772	-2.552	0.06
2015-09-10 09:25:00	2015-09-10 09:35:00	9.520297441460515	5.380806468718245	6.74067255266887	-4.0303733462143585	301.832	2.05	-4.9	3.035
