Start_str	End_str	Rmag_avg(Re)	x_avg(Re)	y_avg(Re)	z_avg(Re)	Clang_avg	IMFBx_avg(nT)	IMFBy_avg(nT)	IMFBz_avg(nT)
2017-09-01 18:50:00	2017-09-01 19:00:00	18.55377931853409	-14.627915127754543	11.196514089428916	2.2141922613523284	311.273	-4.432	-3.587	3.13
2017-09-01 20:45:00	2017-09-01 20:55:00	17.09882803843602	-13.819461667143855	9.64713422027483	2.885108826381595	279.942	-5.642	-2.452	0.287
2017-09-01 22:40:00	2017-09-01 22:50:00	15.425899767950881	-12.810634670933615	8.039777798535091	3.0343259117123895	310.823	-5.735	-3.62	3.128
2017-09-03 05:45:00	2017-09-03 05:55:00	23.060513080129414	-11.608900202243689	19.547267092730404	-3.862940603141352	309.26	-3.452	-1.092	0.905
2017-09-06 23:00:00	2017-09-06 23:10:00	23.555246141166936	-15.154902395674533	17.899596294445516	2.1869396315245297	295.288	-0.32	-2.987	1.43
2017-09-07 05:45:00	2017-09-07 05:55:00	20.703926282277447	-14.548114755960086	14.722619251767888	-0.4980074712092577	284.95	4.395	-7.053	1.9
2017-09-13 00:25:00	2017-09-13 00:35:00	17.916409267146708	-12.35491176456256	12.796787459607287	2.143726263502812	297.479	-4.103	-7.2	3.763
2017-09-13 02:50:00	2017-09-13 03:00:00	15.931811058628982	-11.552723242615459	10.876672960870193	1.4332824591645357	297.446	-1.958	-5.763	3.092
2017-09-14 03:05:00	2017-09-14 03:15:00	19.360832627168563	-4.656874831641518	18.570409595114786	-2.879744073360104	277.553	1.678	-6.638	0.838
2017-09-14 03:35:00	2017-09-14 03:45:00	19.679029808904346	-4.889815067345608	18.783173033638366	-3.247109714183313	277.182	3.398	-5.835	0.722
2017-09-14 04:50:00	2017-09-14 05:00:00	20.42564027189698	-5.457415409308364	19.218260015621507	-4.251924743044969	249.596	3.915	-4.82	-1.815
2017-09-14 05:45:00	2017-09-14 05:55:00	20.930890126144998	-5.860339718658682	19.458564794642772	-5.0119787298812035	254.819	3.667	-4.722	-1.305
2017-09-14 10:00:00	2017-09-14 10:10:00	22.85007612196391	-7.583256310098707	20.252679171252456	-7.378944935494601	266.903	3.632	-5.702	-0.313
2017-09-14 10:50:00	2017-09-14 11:00:00	23.15084738359212	-7.893378060119569	20.455026266341097	-7.432888040591284	271.202	3.71	-3.863	0.152
2017-09-21 09:50:00	2017-09-21 10:00:00	18.022230489453715	-10.6715242928853	14.248710924395409	-2.80945545980278	282.566	-2.467	-1.783	0.54
2017-09-24 20:20:00	2017-09-24 20:30:00	7.3341379773184405	2.8525382180029824	6.565790926511958	-1.5931925210491389	264.914	-0.455	-3.307	-0.278
2017-09-25 04:35:00	2017-09-25 04:45:00	16.98939927967458	0.1344364311435641	16.48471048138288	-4.107728486260462	254.046	-0.698	-3.77	-1.057
2017-09-25 07:35:00	2017-09-25 07:45:00	19.192742837212492	-0.9797042156489454	18.040462755402462	-6.476236062480381	301.234	1.853	-2.808	1.68
