Start_str	End_str	Rmag_avg(Re)	x_avg(Re)	y_avg(Re)	z_avg(Re)	Clang_avg	IMFBx_avg(nT)	IMFBy_avg(nT)	IMFBz_avg(nT)
2016-09-08 16:15:00	2016-09-08 16:25:00	10.014532157864197	0.21531838096342523	8.709223812811855	-4.938656642514833	254.787	-1.043	-4.162	-1.125
2016-09-11 22:30:00	2016-09-11 22:40:00	11.942025004377777	-3.058064025386052	11.191269266408085	-2.8309467292274735	240.055	-2.332	-4.287	-2.442
2016-09-11 23:00:00	2016-09-11 23:10:00	11.880158208822323	-3.2997524524872452	11.079276929293812	-2.738254410668254	237.653	-4.373	-3.188	-2.063
2016-09-16 13:55:00	2016-09-16 14:05:00	8.828292166973384	2.1731798479863187	6.86896908997699	-5.101941371555328	305.148	2.902	-4.585	3.21
2016-09-17 17:40:00	2016-09-17 17:50:00	11.353084803734172	0.2911606630305676	10.358877712875644	-4.636603102013749	302.025	2.752	-2.783	1.733
2016-09-17 18:10:00	2016-09-17 18:20:00	11.529695028604394	0.013784948968887297	10.64804829260103	-4.421489257859152	294.22	3.303	-2.345	1.02
2016-09-17 19:15:00	2016-09-17 19:25:00	11.809440484328642	-0.5858337622247504	11.121561424208148	-3.927827458417895	272.722	2.772	-2.867	0.132
2016-09-17 19:45:00	2016-09-17 19:55:00	11.892327555084194	-0.8601568421069127	11.268302797642294	-3.7027629960675963	263.791	2.967	-2.698	-0.328
2016-09-17 20:30:00	2016-09-17 20:40:00	11.963023957617176	-1.2665516506692391	11.403632347619904	-3.385976617095137	261.257	3.622	-2.797	-0.43
2016-09-17 21:15:00	2016-09-17 21:25:00	11.969911451668423	-1.6646275631358545	11.438876352714582	-3.107748244099538	266.216	3.417	-2.558	-0.177
2016-09-18 18:30:00	2016-09-18 18:40:00	11.664068801242934	-0.051099256560149964	10.85612205069838	-4.264909437985789	251.184	3.487	-2.657	-0.827
2016-09-18 22:40:00	2016-09-18 22:50:00	11.785426885713669	-2.2575219912687845	11.247779517181689	-2.6992379243316242	286.083	3.807	-4.54	1.308
2016-09-18 23:10:00	2016-09-18 23:20:00	11.666342455737741	-2.4998641269537916	11.0933347816909	-2.6059034131909184	279.961	2.937	-5.745	1.005
2016-09-18 23:40:00	2016-09-18 23:50:00	11.517621804397807	-2.7344665804181987	10.897451111136427	-2.5342530641279493	284.101	3.035	-5.865	1.472
2016-09-19 01:30:00	2016-09-19 01:40:00	10.705897184201516	-3.509938116194362	9.824668635659194	-2.4022335061687605	295.327	4.353	-5.57	2.637
2016-09-19 02:35:00	2016-09-19 02:45:00	10.0121961279027	-3.883899246878516	8.924885053777833	-2.3460213769604006	288.879	4.457	-5.633	1.923
2016-09-19 12:35:00	2016-09-19 12:45:00	7.792879719900182	2.937492703564669	5.509025938465854	-4.663361094478195	252.076	1.947	-7.903	-2.598
2016-09-19 14:30:00	2016-09-19 14:40:00	9.654284631462964	2.1569113970307243	7.7687360468589235	-5.3100243481859195	282.835	1.603	-9.682	2.168
2016-09-19 15:15:00	2016-09-19 15:25:00	10.206595575164641	1.793094371006129	8.52951847441934	-5.310681286841158	263.223	3.21	-10.633	-1.235
2016-09-20 18:15:00	2016-09-20 18:25:00	11.662201740256426	0.3253620704516818	10.81115006240279	-4.360847285132009	304.617	2.858	-3.025	2.158
2016-09-21 03:05:00	2016-09-21 03:15:00	9.442843525528753	-3.8128776862336586	8.346391178805273	-2.228181364233192	269.949	1.502	-4.662	-0.003
2016-09-22 12:20:00	2016-09-22 12:30:00	7.9086590621710515	3.2398076103073383	5.490488834716572	-4.67989506780239	276.629	3.183	-3.072	0.312
2016-09-23 17:20:00	2016-09-23 17:30:00	11.48979271130704	1.1697847451016103	10.404821871947085	-4.731095687709522	313.363	-3.04	-3.473	3.277
2016-09-23 18:20:00	2016-09-23 18:30:00	11.768829963125649	0.6459849412649561	10.94603359208429	-4.274262456611873	298.518	-3.133	-3.692	2.015
2016-09-23 22:30:00	2016-09-23 22:40:00	11.692964515485102	-1.5473695766025688	11.293107857562008	-2.606775543159367	313.458	-0.402	-4.912	4.67
2016-09-24 13:40:00	2016-09-24 13:50:00	9.447420578894212	2.9782850400589402	7.235693335732525	-5.293881183806352	282.042	-0.072	-5.427	1.167
2016-09-24 14:10:00	2016-09-24 14:20:00	9.846054557587967	2.7818064647631844	7.7683753855539734	-5.3717342600773215	289.441	0.143	-5.383	1.895
2016-09-24 14:40:00	2016-09-24 14:50:00	10.204872810914281	2.5710455950285915	8.274026734383275	-5.391328160876473	278.812	-1.787	-6.142	0.958
2016-09-24 15:10:00	2016-09-24 15:20:00	10.526248637364532	2.348455975269552	8.751462555412024	-5.35679742317134	282.273	-2.663	-6.052	1.315
2016-09-24 15:40:00	2016-09-24 15:50:00	10.812136029864567	2.1160421764089423	9.198730751371953	-5.273011037345963	289.006	-2.475	-5.912	2.025
2016-09-24 16:10:00	2016-09-24 16:20:00	11.064150109591802	1.8754761561654367	9.613401476225489	-5.145591776861784	290.574	-1.347	-6.02	2.255
2016-09-24 16:40:00	2016-09-24 16:50:00	11.283626685099465	1.6281795878864447	9.9928418238287	-4.980859557269663	294.756	-0.397	-6.432	2.965
2016-09-24 17:10:00	2016-09-24 17:20:00	11.471666967503912	1.3753838579220279	10.334462619629281	-4.785704800860745	285.015	0.822	-7.073	1.905
2016-09-24 17:40:00	2016-09-24 17:50:00	11.629171309429706	1.1181748738765693	10.635922547438831	-4.567403827176154	269.799	1.56	-7.558	-0.025
2016-09-24 18:10:00	2016-09-24 18:20:00	11.756865038785326	0.8575278929393245	10.895277889757127	-4.33339325106303	252.658	0.632	-7.318	-2.287
2016-09-24 18:40:00	2016-09-24 18:50:00	11.855317611476524	0.5943343860833658	11.11107037471138	-4.091023911878635	245.631	0.52	-6.912	-3.125
2016-09-24 19:10:00	2016-09-24 19:20:00	11.924957299612785	0.3294245758231575	11.28235354301515	-3.8473158570501087	236.127	-0.412	-6.023	-4.04
2016-09-24 19:40:00	2016-09-24 19:50:00	11.966081621587449	0.0635861441551769	11.40866362756393	-3.608732318103876	235.422	0.565	-5.803	-4.0
2016-09-24 20:10:00	2016-09-24 20:20:00	11.97886412921956	-0.202419638483022	11.489946398544419	-3.3809864392965943	234.96	1.31	-5.732	-4.018
2016-09-24 20:40:00	2016-09-24 20:50:00	11.9633585187864	-0.4678428441490037	11.526455130547511	-3.1688882472045243	235.106	0.228	-5.825	-4.063
2016-09-24 21:10:00	2016-09-24 21:20:00	11.919500040540589	-0.7319304273063659	11.518634756655691	-2.976232979323259	233.372	-0.092	-5.653	-4.195
2016-09-24 21:55:00	2016-09-24 22:05:00	11.800112143571186	-1.1238638250874808	11.424919448289787	-2.729317235747583	233.137	0.822	-6.702	-5.023
2016-09-24 22:25:00	2016-09-24 22:35:00	11.684288311004742	-1.3811657875388883	11.308463464320496	-2.594630188537417	234.81	1.412	-6.688	-4.72
2016-09-25 03:25:00	2016-09-25 03:35:00	8.721362207381533	-3.507561784909253	7.7296097156557275	-2.0024389616143927	233.883	0.218	-5.27	-3.847
2016-10-07 10:00:00	2016-10-07 10:10:00	7.202102582911401	4.751600533451657	3.9424844005584165	-3.7074954395980897	291.378	-3.062	-2.035	0.815
2016-10-10 22:55:00	2016-10-10 23:05:00	10.724092507108963	0.196058644510843	10.58623345068238	-1.7022532374686827	291.861	4.0	-4.89	1.962
2016-10-10 23:35:00	2016-10-10 23:45:00	10.31997847244003	-0.20787732399093065	10.196344002849074	-1.5784554220610616	304.273	3.83	-4.72	3.223
