Start_str	End_str	Clang_avg	omniBxGSE_avg(nT)	omniByGSE_avg(nT)	omniBzGSE_avg(nT)	Shock_Ang(deg)	omniVsw_avg(km/s)
2015-09-01 11:55:00	2015-09-01 12:05:00	203.105	4.937	0.3	-2.057	26.463	344.133
2015-09-02 18:25:00	2015-09-02 18:35:00	144.646	-4.843	5.152	-3.59	49.93	422.65
2015-09-02 18:55:00	2015-09-02 19:05:00	139.545	-5.678	4.54	-2.86	40.837	420.167
2015-09-03 19:25:00	2015-09-03 19:35:00	190.073	-10.27	0.462	-4.472	20.466	414.35
2015-09-03 19:55:00	2015-09-03 20:05:00	192.231	-10.238	0.337	-6.448	29.03	423.133
2015-09-03 20:25:00	2015-09-03 20:35:00	201.003	-10.802	-0.583	-5.087	22.504	419.133
2015-09-03 22:20:00	2015-09-03 22:30:00	209.587	-5.013	-2.267	-7.592	55.802	417.233
2015-09-06 12:25:00	2015-09-06 12:35:00	138.842	1.875	7.632	-2.357	79.158	492.567
2015-09-07 15:20:00	2015-09-07 15:30:00	152.294	-4.01	9.34	-6.808	68.609	595.25
2015-09-07 15:50:00	2015-09-07 16:00:00	162.093	-3.183	8.402	-8.977	72.69	594.583
2015-09-07 23:15:00	2015-09-07 23:25:00	137.258	-0.377	8.075	-5.473	85.173	561.917
2015-09-09 07:55:00	2015-09-09 08:05:00	173.741	1.3	5.937	-8.135	87.147	415.417
2015-09-20 08:25:00	2015-09-20 08:35:00	147.687	-8.687	7.605	-3.748	38.305	532.017
2015-09-20 16:25:00	2015-09-20 16:35:00	146.012	-4.76	4.447	-2.695	42.485	558.917
2015-09-20 17:45:00	2015-09-20 17:55:00	151.041	-5.723	2.757	-2.333	28.48	546.6
2015-10-01 16:45:00	2015-10-01 16:55:00	162.153	-2.562	6.92	-7.982	68.278	352.167
2015-10-01 17:35:00	2015-10-01 17:45:00	178.49	-0.85	3.955	-9.465	78.843	359.283
2015-10-01 18:10:00	2015-10-01 18:20:00	147.655	2.995	7.543	-5.855	81.476	363.35
2015-10-02 07:25:00	2015-10-02 07:35:00	172.479	-3.442	4.482	-5.772	57.128	358.0
2015-10-02 07:55:00	2015-10-02 08:05:00	165.719	-4.152	5.528	-5.528	53.537	352.267
2015-10-02 09:55:00	2015-10-02 10:05:00	135.406	-1.2	9.068	-2.052	73.753	371.867
2015-10-02 10:25:00	2015-10-02 10:35:00	137.534	-3.773	8.207	-2.143	56.969	361.917
2015-10-03 04:55:00	2015-10-03 05:05:00	151.007	-5.77	4.975	-3.712	38.799	383.767
2015-10-03 06:35:00	2015-10-03 06:45:00	146.938	-6.302	7.2	-3.99	43.99	398.983
2015-10-03 07:05:00	2015-10-03 07:15:00	141.129	-6.257	7.758	-3.165	44.419	397.167
2015-10-03 14:30:00	2015-10-03 14:40:00	172.1	-6.145	3.523	-4.958	37.849	371.617
2015-10-03 15:00:00	2015-10-03 15:10:00	198.047	-5.888	1.013	-5.932	42.332	369.15
2015-10-04 04:30:00	2015-10-04 04:40:00	155.901	-4.252	6.297	-5.908	56.188	445.75
2015-10-04 05:00:00	2015-10-04 05:10:00	160.529	-4.463	5.633	-5.943	54.157	455.8
2015-10-04 05:30:00	2015-10-04 05:40:00	153.85	-4.377	6.21	-4.953	53.397	453.633
2015-10-04 06:00:00	2015-10-04 06:10:00	145.913	-4.908	6.7	-3.793	49.424	451.967
2015-10-04 06:30:00	2015-10-04 06:40:00	141.75	-5.155	7.125	-3.19	48.303	445.3
2015-10-04 07:00:00	2015-10-04 07:10:00	140.137	-5.882	6.86	-2.707	43.16	445.067
2015-10-04 07:30:00	2015-10-04 07:40:00	138.903	-6.435	6.465	-2.25	38.506	446.7
2015-10-04 08:00:00	2015-10-04 08:10:00	144.228	-5.733	6.548	-2.875	43.07	447.55
2015-10-04 12:40:00	2015-10-04 12:50:00	135.041	-3.768	5.908	-1.472	50.664	457.767
2015-10-04 21:30:00	2015-10-04 21:40:00	174.144	7.37	1.912	-5.11	42.81	458.867
2015-10-04 22:00:00	2015-10-04 22:10:00	163.196	7.055	3.172	-5.425	48.319	460.95
2015-10-14 04:00:00	2015-10-14 04:10:00	139.115	-2.985	5.818	-3.182	68.832	499.0
2015-10-14 04:30:00	2015-10-14 04:40:00	138.161	-4.277	6.078	-3.042	60.764	492.533
2015-10-18 07:40:00	2015-10-18 07:50:00	153.376	-3.148	8.53	-5.84	76.616	395.033
2015-10-18 08:10:00	2015-10-18 08:20:00	153.069	-1.913	10.015	-6.753	83.956	402.567
2015-10-18 08:40:00	2015-10-18 08:50:00	153.741	-2.052	10.143	-6.747	83.871	404.267
2015-10-27 12:10:00	2015-10-27 12:20:00	147.216	-3.905	2.722	-1.487	43.702	350.017
2015-10-27 14:05:00	2015-10-27 14:15:00	151.905	-4.022	1.952	-1.433	36.379	356.117
2015-10-30 14:10:00	2015-10-30 14:20:00	149.776	2.577	6.013	-4.188	65.176	343.717
2015-10-30 15:15:00	2015-10-30 15:25:00	136.857	-2.64	5.928	-2.682	73.582	318.833
2015-10-30 15:45:00	2015-10-30 15:55:00	161.422	-3.575	3.895	-4.555	63.57	312.35
2015-10-30 16:15:00	2015-10-30 16:25:00	146.406	-5.048	3.392	-2.602	46.027	309.45
2015-11-06 02:45:00	2015-11-06 02:55:00	173.257	-5.822	0.533	-1.56	16.645	496.717
2015-11-06 03:20:00	2015-11-06 03:30:00	154.888	-5.758	1.325	-1.605	16.618	495.467
2015-11-06 05:20:00	2015-11-06 05:30:00	214.826	-5.955	-0.382	-1.478	19.915	485.383
2015-11-07 03:55:00	2015-11-07 04:05:00	160.481	7.563	6.5	-9.263	60.41	689.867
2015-11-07 04:25:00	2015-11-07 04:35:00	156.727	6.608	7.522	-8.967	65.129	678.35
2015-11-07 07:10:00	2015-11-07 07:20:00	174.186	3.812	5.448	-9.635	74.693	573.817
2015-11-07 10:30:00	2015-11-07 10:40:00	215.289	-7.952	-1.268	-8.853	51.3	564.25
2015-11-07 11:00:00	2015-11-07 11:10:00	201.447	-8.14	0.777	-8.338	46.756	556.683
2015-11-07 11:30:00	2015-11-07 11:40:00	216.28	-5.797	-1.705	-10.032	63.789	556.933
2015-11-08 11:25:00	2015-11-08 11:35:00	139.913	-2.71	8.508	-3.663	66.249	510.467
2015-11-08 17:55:00	2015-11-08 18:05:00	151.452	1.573	4.12	-4.57	80.645	528.683
2015-11-09 14:50:00	2015-11-09 15:00:00	137.169	-2.682	6.053	-3.007	77.946	469.783
2015-11-16 00:20:00	2015-11-16 00:30:00	139.492	0.408	5.323	-5.212	87.124	390.05
2015-11-16 00:50:00	2015-11-16 01:00:00	140.447	0.53	5.272	-5.218	88.113	391.267
2015-11-16 01:20:00	2015-11-16 01:30:00	140.078	0.462	5.135	-4.923	87.555	392.217
2015-11-16 05:25:00	2015-11-16 05:35:00	154.716	-1.573	5.047	-5.603	72.878	385.417
2015-11-16 12:15:00	2015-11-16 12:25:00	157.031	-3.308	4.987	-4.803	58.715	372.633
2015-11-16 12:45:00	2015-11-16 12:55:00	142.867	-2.537	6.215	-3.56	62.931	373.4
2015-11-16 13:15:00	2015-11-16 13:25:00	135.85	-2.543	6.7	-2.973	62.167	374.617
2015-11-16 13:45:00	2015-11-16 13:55:00	150.567	-2.543	5.322	-4.378	63.32	373.167
2015-11-16 14:15:00	2015-11-16 14:25:00	150.549	-3.177	4.995	-4.275	57.806	366.2
2015-11-18 08:15:00	2015-11-18 08:25:00	200.169	1.825	0.208	-5.992	71.604	371.783
2015-11-18 15:45:00	2015-11-18 15:55:00	219.103	5.885	-1.708	-3.937	31.368	390.167
2015-11-26 15:35:00	2015-11-26 15:45:00	157.459	-0.65	2.8	-3.795	85.703	265.75
2015-11-26 16:15:00	2015-11-26 16:25:00	148.846	0.023	3.67	-3.95	85.752	266.017
2015-11-27 01:35:00	2015-11-27 01:45:00	135.167	-2.9	5.565	-5.113	73.513	273.35
2015-11-27 03:00:00	2015-11-27 03:10:00	167.714	0.378	2.473	-7.532	85.265	276.233
2015-11-27 03:30:00	2015-11-27 03:40:00	160.346	0.977	3.57	-7.003	80.096	277.183
2015-11-27 04:00:00	2015-11-27 04:10:00	154.138	0.69	4.382	-6.37	81.489	273.233
2015-11-27 04:30:00	2015-11-27 04:40:00	164.761	1.122	3.28	-6.937	79.167	274.133
2015-11-27 05:00:00	2015-11-27 05:10:00	171.018	0.778	2.543	-6.86	81.885	273.9
2015-11-27 05:30:00	2015-11-27 05:40:00	168.446	-1.037	2.633	-5.867	83.091	263.583
2015-11-28 23:30:00	2015-11-28 23:40:00	221.947	10.465	-1.697	-1.847	18.597	304.767
2015-11-30 10:45:00	2015-11-30 10:55:00	144.956	-5.712	5.945	-4.203	48.931	511.95
2015-12-02 08:25:00	2015-12-02 08:35:00	142.187	-3.985	2.827	-1.978	37.791	431.367
2015-12-02 09:45:00	2015-12-02 09:55:00	140.078	-3.825	3.417	-2.085	42.812	427.633
2015-12-02 10:25:00	2015-12-02 10:35:00	142.04	-4.42	2.79	-1.818	33.325	411.967
2015-12-02 12:20:00	2015-12-02 12:30:00	147.592	-4.377	2.287	-1.915	31.564	399.983
2015-12-02 12:50:00	2015-12-02 13:00:00	151.002	-3.51	2.968	-2.855	47.023	405.383
2015-12-04 21:45:00	2015-12-04 21:55:00	194.089	-5.205	-1.223	-4.127	45.535	362.7
2015-12-04 22:25:00	2015-12-04 22:35:00	211.355	-6.052	-1.845	-2.837	37.046	358.367
2015-12-04 22:55:00	2015-12-04 23:05:00	222.408	-5.225	-3.225	-3.16	48.825	358.567
2015-12-04 23:25:00	2015-12-04 23:35:00	214.018	-5.823	-2.577	-3.385	44.004	357.133
2015-12-05 08:20:00	2015-12-05 08:30:00	162.283	-1.695	5.253	-7.835	78.732	383.283
2015-12-06 12:40:00	2015-12-06 12:50:00	156.705	-1.33	5.867	-7.337	81.595	524.983
2015-12-16 00:20:00	2015-12-16 00:30:00	208.495	1.778	-4.582	-6.412	80.837	565.467
2015-12-20 19:55:00	2015-12-20 20:05:00	173.838	-3.937	-0.128	-15.178	79.138	399.083
2015-12-20 20:25:00	2015-12-20 20:35:00	169.037	-3.395	0.937	-15.667	81.173	407.25
2015-12-20 20:55:00	2015-12-20 21:05:00	175.657	-3.963	-1.137	-16.237	80.176	405.633
2015-12-20 21:25:00	2015-12-20 21:35:00	174.462	-4.077	-1.042	-16.985	80.366	409.583
2015-12-20 21:55:00	2015-12-20 22:05:00	173.102	-4.747	-0.802	-16.923	78.169	411.867
2015-12-20 22:55:00	2015-12-20 23:05:00	180.061	-4.67	-3.228	-18.292	80.076	416.033
2015-12-20 23:55:00	2015-12-21 00:05:00	189.553	-4.615	-6.045	-17.313	80.513	413.3
2015-12-21 00:25:00	2015-12-21 00:35:00	191.702	-5.605	-6.215	-16.2	76.869	409.267
2015-12-21 01:00:00	2015-12-21 01:10:00	188.508	-3.622	-5.193	-16.842	82.881	421.95
2015-12-21 01:30:00	2015-12-21 01:40:00	194.581	-4.802	-6.517	-15.795	79.123	405.383
2015-12-21 02:00:00	2015-12-21 02:10:00	193.495	-4.277	-6.008	-16.112	80.712	411.983
2015-12-21 02:30:00	2015-12-21 02:40:00	196.055	-3.963	-6.513	-16.135	81.883	412.583
2015-12-21 03:00:00	2015-12-21 03:10:00	200.632	-5.392	-7.205	-15.205	74.125	401.617
2015-12-21 03:30:00	2015-12-21 03:40:00	204.074	-4.528	-7.775	-14.977	73.772	413.75
2015-12-21 04:00:00	2015-12-21 04:10:00	202.086	-4.952	-6.57	-14.683	71.785	405.633
2015-12-21 04:30:00	2015-12-21 04:40:00	208.541	-5.27	-7.723	-13.897	70.627	398.75
2015-12-21 05:00:00	2015-12-21 05:10:00	211.789	-4.538	-8.02	-13.422	72.821	401.833
2015-12-21 06:45:00	2015-12-21 06:55:00	218.297	-7.372	-7.903	-12.342	62.535	400.3
2015-12-21 07:15:00	2015-12-21 07:25:00	210.235	-7.497	-5.683	-13.238	61.35	397.983
2015-12-21 07:45:00	2015-12-21 07:55:00	215.525	-7.182	-6.783	-13.045	62.894	405.283
2015-12-31 20:25:00	2015-12-31 20:35:00	168.402	4.93	-0.175	-16.212	69.944	449.833
2015-12-31 20:55:00	2015-12-31 21:05:00	176.334	5.033	-2.585	-15.687	69.182	452.65
2015-12-31 21:25:00	2015-12-31 21:35:00	172.317	4.928	-1.632	-15.562	69.329	455.767
2015-12-31 21:55:00	2015-12-31 22:05:00	168.908	4.527	-0.838	-15.613	70.692	447.367
2015-12-31 22:45:00	2015-12-31 22:55:00	171.652	4.743	-1.675	-15.09	69.432	457.5
2015-12-31 23:15:00	2015-12-31 23:25:00	171.489	5.023	-1.61	-14.757	68.086	457.817
2015-12-31 23:45:00	2015-12-31 23:55:00	170.656	5.197	-1.342	-14.493	67.177	457.733
2016-01-01 00:15:00	2016-01-01 00:25:00	167.594	4.552	-0.492	-14.473	69.392	456.767
2016-01-01 00:45:00	2016-01-01 00:55:00	171.037	5.833	-1.165	-13.702	63.843	458.217
2016-01-01 01:35:00	2016-01-01 01:45:00	175.84	6.045	-1.982	-13.147	62.324	453.5
2016-01-01 02:30:00	2016-01-01 02:40:00	176.457	5.33	-1.655	-12.768	64.416	446.033
2016-01-01 03:00:00	2016-01-01 03:10:00	169.4	4.152	0.215	-12.925	69.171	440.417
2016-01-01 03:30:00	2016-01-01 03:40:00	167.596	3.642	0.908	-12.998	71.371	424.467
2016-01-01 04:35:00	2016-01-01 04:45:00	172.023	3.563	0.577	-12.553	71.119	428.467
2016-01-01 05:05:00	2016-01-01 05:15:00	180.971	3.602	-1.005	-12.082	70.325	426.033
2016-01-01 05:35:00	2016-01-01 05:45:00	196.46	3.875	-3.687	-10.83	67.939	427.683
2016-01-01 07:15:00	2016-01-01 07:25:00	207.205	2.465	-4.348	-9.337	73.221	431.6
2016-01-01 07:45:00	2016-01-01 07:55:00	211.025	3.215	-4.833	-9.117	69.365	427.25
2016-01-01 08:15:00	2016-01-01 08:25:00	213.767	3.437	-5.102	-8.925	68.164	425.467
2016-01-01 08:45:00	2016-01-01 08:55:00	215.506	4.112	-5.023	-8.462	64.039	427.267
2016-01-18 16:40:00	2016-01-18 16:50:00	143.257	-1.563	2.558	-5.205	65.446	304.6
2016-01-20 08:10:00	2016-01-20 08:20:00	150.241	10.242	5.037	-10.583	60.245	364.383
2016-01-20 09:05:00	2016-01-20 09:15:00	146.639	6.93	6.902	-11.828	75.009	378.317
2016-01-20 09:35:00	2016-01-20 09:45:00	147.247	7.433	6.877	-11.713	73.283	373.033
2016-01-20 16:25:00	2016-01-20 16:35:00	181.138	8.217	-2.443	-11.14	54.72	339.05
2016-01-20 21:00:00	2016-01-20 21:10:00	186.592	1.445	-5.053	-9.777	75.986	359.983
2016-01-28 07:50:00	2016-01-28 08:00:00	148.949	3.408	2.78	-6.453	74.582	361.717
2016-01-28 08:20:00	2016-01-28 08:30:00	161.044	4.057	1.477	-6.823	67.075	360.567
2016-01-31 07:05:00	2016-01-31 07:15:00	135.186	3.118	4.147	-6.055	81.479	285.233
2016-01-31 07:35:00	2016-01-31 07:45:00	135.987	2.52	4.028	-5.73	84.6	284.917
2016-01-31 15:05:00	2016-01-31 15:15:00	148.309	2.075	2.18	-5.813	81.321	278.05
2016-01-31 15:35:00	2016-01-31 15:45:00	161.551	2.272	0.762	-6.877	76.675	281.65
2016-01-31 16:05:00	2016-01-31 16:15:00	138.747	1.388	3.72	-7.023	88.224	289.45
2016-01-31 17:35:00	2016-01-31 17:45:00	141.495	3.3	2.932	-7.515	78.09	286.983
2016-01-31 18:05:00	2016-01-31 18:15:00	135.753	3.362	3.522	-7.283	79.283	286.017
2016-01-31 18:35:00	2016-01-31 18:45:00	136.135	3.42	3.373	-7.515	78.729	289.383
2016-01-31 19:05:00	2016-01-31 19:15:00	135.406	3.603	3.367	-7.647	77.872	288.517
2016-01-31 19:35:00	2016-01-31 19:45:00	136.489	3.437	3.213	-8.127	78.853	291.483
2016-01-31 20:05:00	2016-01-31 20:15:00	138.031	3.268	2.943	-8.512	79.424	291.3
2016-01-31 20:35:00	2016-01-31 20:45:00	141.06	2.982	2.42	-8.962	80.016	293.267
2016-01-31 22:05:00	2016-01-31 22:15:00	166.306	5.105	-1.165	-5.775	48.993	311.15
2016-01-31 22:35:00	2016-01-31 22:45:00	163.091	5.263	-1.018	-6.358	51.907	311.867
2016-01-31 23:05:00	2016-01-31 23:15:00	149.637	4.858	0.628	-7.447	61.981	313.9
2016-01-31 23:35:00	2016-01-31 23:45:00	142.761	4.97	1.69	-7.927	65.784	310.817
2016-02-01 00:50:00	2016-02-01 01:00:00	141.013	1.258	2.037	-8.383	88.24	306.917
2016-02-01 03:35:00	2016-02-01 03:45:00	153.703	4.167	0.743	-7.393	66.389	307.733
2016-02-01 04:35:00	2016-02-01 04:45:00	158.913	6.135	0.42	-6.45	52.729	304.233
2016-02-01 05:45:00	2016-02-01 05:55:00	147.623	5.218	2.305	-6.927	64.549	302.233
2016-02-01 06:15:00	2016-02-01 06:25:00	148.11	5.11	2.35	-6.7	64.603	300.683
2016-02-02 22:00:00	2016-02-02 22:10:00	174.078	-6.013	-2.83	-7.673	62.519	344.433
2016-02-02 23:00:00	2016-02-02 23:10:00	158.886	-6.272	-0.753	-7.622	54.894	352.317
2016-02-02 23:30:00	2016-02-02 23:40:00	163.791	-5.92	-1.387	-7.562	58.136	354.55
2016-02-03 00:00:00	2016-02-03 00:10:00	168.115	-5.585	-2.038	-7.803	62.033	357.233
2016-02-03 00:30:00	2016-02-03 00:40:00	166.807	-5.642	-1.755	-7.587	60.384	355.15
2016-02-03 01:00:00	2016-02-03 01:10:00	170.087	-5.412	-2.05	-7.308	61.695	354.883
2016-02-03 01:50:00	2016-02-03 02:00:00	173.14	-4.368	-2.5	-7.847	69.188	357.383
2016-02-03 02:50:00	2016-02-03 03:00:00	177.518	-4.68	-2.555	-7.005	66.119	360.383
2016-02-03 03:20:00	2016-02-03 03:30:00	175.053	-4.658	-2.042	-6.823	63.98	360.367
2016-02-03 04:40:00	2016-02-03 04:50:00	177.157	-4.377	-2.053	-7.48	66.976	364.983
2016-02-08 06:20:00	2016-02-08 06:30:00	166.634	5.427	-0.173	-9.133	60.372	404.2
2016-02-08 07:20:00	2016-02-08 07:30:00	216.625	8.21	-4.275	-3.705	35.674	418.4
2016-02-10 19:00:00	2016-02-10 19:10:00	204.961	3.555	-1.822	-1.615	23.277	357.75
2016-02-10 19:30:00	2016-02-10 19:40:00	196.897	3.695	-1.578	-1.792	24.464	355.2
2016-02-10 20:00:00	2016-02-10 20:10:00	198.012	3.178	-2.183	-2.308	33.881	360.3
