Start_str	End_str	Clang_avg	omniBxGSE_avg(nT)	omniByGSE_avg(nT)	omniBzGSE_avg(nT)	Shock_Ang(deg)	omniVsw_avg(km/s)
2018-09-05 14:30:00	2018-09-05 14:40:00	153.675	-3.917	3.398	-2.373	45.905	467.933
2018-09-10 20:10:00	2018-09-10 20:20:00	140.182	-4.825	7.573	-5.19	63.161	399.45
2018-09-10 21:45:00	2018-09-10 21:55:00	150.203	-6.017	8.193	-8.565	64.085	447.067
2018-09-11 03:45:00	2018-09-11 03:55:00	148.451	-5.552	5.927	-4.71	55.559	550.083
2018-09-22 01:05:00	2018-09-22 01:15:00	144.248	-4.12	6.21	-5.0	66.331	391.8
2018-09-22 01:35:00	2018-09-22 01:45:00	149.782	-4.55	5.843	-5.523	64.073	393.833
2018-09-22 02:05:00	2018-09-22 02:15:00	150.775	-3.375	6.158	-5.842	71.844	388.733
2018-09-22 11:10:00	2018-09-22 11:20:00	181.34	-4.852	4.638	-7.598	65.303	470.033
2018-09-22 11:50:00	2018-09-22 12:00:00	149.232	-3.828	7.928	-4.012	71.592	455.683
2018-09-22 12:20:00	2018-09-22 12:30:00	137.183	-5.63	7.69	-2.062	59.836	468.0
2018-09-22 12:50:00	2018-09-22 13:00:00	139.872	-6.117	7.272	-2.442	56.92	489.617
2018-10-07 12:10:00	2018-10-07 12:20:00	137.05	-9.543	10.267	-2.817	56.506	385.517
2018-10-21 12:30:00	2018-10-21 12:40:00	153.794	-0.703	6.71	-4.608	88.196	321.217
2019-01-16 19:55:00	2019-01-16 20:05:00	191.272	-0.453	-3.673	-6.638	84.494	403.0
2019-02-06 02:50:00	2019-02-06 03:00:00	204.952	1.882	-3.687	-3.303	59.76	372.7
2019-02-06 10:35:00	2019-02-06 10:45:00	193.699	1.16	-2.252	-5.725	73.51	382.767
2019-02-06 11:05:00	2019-02-06 11:15:00	209.548	2.958	-3.172	-4.31	53.526	396.683
2019-02-07 22:55:00	2019-02-07 23:05:00	210.288	3.823	-2.502	-1.55	27.914	377.933
2019-02-08 06:10:00	2019-02-08 06:20:00	219.069	3.793	-2.937	-2.103	33.949	373.05
2019-02-08 06:40:00	2019-02-08 06:50:00	224.618	4.483	-3.003	-1.828	27.854	375.85
2019-02-08 07:10:00	2019-02-08 07:20:00	212.348	4.697	-2.387	-2.402	28.175	380.567
2019-03-04 22:25:00	2019-03-04 22:35:00	201.418	3.087	-2.508	-1.867	44.491	379.467
2019-03-04 23:05:00	2019-03-04 23:15:00	219.764	0.962	-4.847	-1.592	78.387	396.717
2019-03-04 23:35:00	2019-03-04 23:45:00	199.723	1.962	-3.598	-2.878	65.32	388.867
2019-03-05 00:40:00	2019-03-05 00:50:00	136.479	2.158	0.93	-4.203	62.754	387.367
2019-04-08 23:25:00	2019-04-08 23:35:00	218.158	3.465	-3.92	-1.433	59.003	396.767
2019-04-09 05:35:00	2019-04-09 05:45:00	211.86	3.187	-2.863	-2.205	55.569	382.467
2019-04-23 20:00:00	2019-04-23 20:10:00	221.214	3.55	-8.573	-3.382	77.095	375.75
2019-04-29 23:30:00	2019-04-29 23:40:00	166.843	2.673	-0.548	-2.097	40.451	321.95
2019-04-30 00:15:00	2019-04-30 00:25:00	188.319	2.515	-1.752	-2.413	52.843	324.7
2019-04-30 00:45:00	2019-04-30 00:55:00	193.347	2.363	-2.152	-2.53	58.219	323.283
2019-04-30 01:35:00	2019-04-30 01:45:00	203.834	2.417	-2.615	-2.227	58.977	321.667
2019-04-30 02:30:00	2019-04-30 02:40:00	222.393	1.91	-3.562	-1.58	69.046	325.133
2019-05-11 02:10:00	2019-05-11 02:20:00	221.171	5.052	-9.523	-4.915	66.377	362.183
2019-05-11 08:05:00	2019-05-11 08:15:00	161.54	2.277	2.068	-11.372	79.008	346.783
2019-05-11 11:20:00	2019-05-11 11:30:00	163.871	2.553	1.898	-10.128	76.245	350.583
2019-05-11 15:05:00	2019-05-11 15:15:00	153.65	2.69	2.365	-8.528	73.218	347.45
2019-05-11 15:35:00	2019-05-11 15:45:00	150.537	2.787	2.6	-8.393	72.63	349.167
2019-05-11 16:40:00	2019-05-11 16:50:00	135.692	3.66	4.03	-7.18	65.945	347.467
2019-05-13 16:00:00	2019-05-13 16:10:00	195.026	1.322	-2.783	-5.318	77.806	353.917
2019-05-13 16:55:00	2019-05-13 17:05:00	173.16	1.873	-0.808	-5.703	72.604	353.367
2019-05-14 04:35:00	2019-05-14 04:45:00	168.013	0.935	-0.59	-12.765	86.294	546.683
2019-05-14 05:20:00	2019-05-14 05:30:00	156.52	1.178	2.305	-12.783	84.902	543.0
2019-05-18 07:15:00	2019-05-18 07:25:00	138.218	4.718	2.817	-4.18	48.772	406.233
