Start_str	End_str	Clang_avg	omniBxGSE_avg(nT)	omniByGSE_avg(nT)	omniBzGSE_avg(nT)	Shock_Ang(deg)	omniVsw_avg(km/s)
2017-09-07 07:55:00	2017-09-07 08:05:00	195.926	6.957	1.565	-6.407	43.874	503.55
2017-09-08 21:40:00	2017-09-08 21:50:00	166.506	4.088	1.635	-3.187	41.888	665.65
2017-09-08 22:10:00	2017-09-08 22:20:00	152.014	5.158	2.095	-2.393	32.943	667.233
2017-09-24 23:10:00	2017-09-24 23:20:00	223.722	-0.128	-5.028	-8.828	89.16	348.383
2017-09-27 19:30:00	2017-09-27 19:40:00	154.074	-5.997	5.782	-6.343	59.763	642.35
2017-10-11 08:05:00	2017-10-11 08:15:00	200.617	-3.222	1.413	-8.493	66.563	379.333
2017-11-02 22:10:00	2017-11-02 22:20:00	148.136	2.805	4.697	-5.502	73.25	391.083
2017-11-14 14:55:00	2017-11-14 15:05:00	163.5	-0.168	3.543	-5.17	88.219	381.983
2017-11-14 15:25:00	2017-11-14 15:35:00	163.002	0.562	3.693	-5.332	81.075	380.717
2017-11-14 15:55:00	2017-11-14 16:05:00	164.081	0.727	3.612	-5.727	80.013	388.417
2017-11-14 17:05:00	2017-11-14 17:15:00	145.972	-1.15	4.713	-4.293	85.125	393.95
2017-11-14 17:35:00	2017-11-14 17:45:00	150.041	-1.008	4.375	-4.807	86.076	393.05
2017-11-14 18:05:00	2017-11-14 18:15:00	149.976	-2.173	4.27	-4.903	71.416	389.367
2017-12-17 05:10:00	2017-12-17 05:20:00	159.114	-2.567	3.815	-8.653	77.917	398.3
2017-12-25 18:00:00	2017-12-25 18:10:00	223.441	6.53	-3.313	-2.945	33.735	450.533
2017-12-25 19:00:00	2017-12-25 19:10:00	203.199	6.85	-2.103	-3.64	29.733	447.167
2017-12-25 19:30:00	2017-12-25 19:40:00	200.836	6.392	-2.318	-4.163	34.796	449.617
2017-12-25 20:00:00	2017-12-25 20:10:00	193.431	6.6	-1.707	-4.078	31.582	444.617
2017-12-25 20:40:00	2017-12-25 20:50:00	222.055	6.695	-3.708	-2.857	34.386	451.217
2017-12-25 21:15:00	2017-12-25 21:25:00	198.246	6.955	-2.283	-4.133	32.66	450.017
2017-12-25 21:45:00	2017-12-25 21:55:00	186.807	6.662	-1.592	-4.782	34.848	448.65
2017-12-25 22:15:00	2017-12-25 22:25:00	203.791	6.575	-2.962	-4.093	35.965	446.233
2017-12-25 22:45:00	2017-12-25 22:55:00	186.141	6.603	-1.538	-4.655	34.273	442.383
2017-12-25 23:15:00	2017-12-25 23:25:00	204.208	5.83	-3.4	-4.508	42.809	452.35
2018-01-21 12:10:00	2018-01-21 12:20:00	174.176	7.557	0.275	-5.613	42.233	447.833
2018-01-21 13:50:00	2018-01-21 14:00:00	183.504	10.125	-0.653	-4.275	27.591	482.117
2018-01-23 00:00:00	2018-01-23 00:10:00	220.947	3.788	-1.96	-0.975	16.211	468.483
2018-01-31 18:35:00	2018-01-31 18:45:00	213.845	4.9	-3.823	-2.822	30.806	361.7
2018-02-15 16:40:00	2018-02-15 16:50:00	140.088	-7.017	2.743	-7.027	42.767	392.1
2018-02-27 04:05:00	2018-02-27 04:15:00	177.474	1.657	-3.185	-7.947	75.318	448.167
2018-03-10 03:05:00	2018-03-10 03:15:00	176.094	10.462	-3.647	-8.135	38.503	446.733
2018-03-10 03:55:00	2018-03-10 04:05:00	161.21	11.815	-0.943	-7.248	30.288	440.833
2018-03-10 04:25:00	2018-03-10 04:35:00	170.271	12.987	-1.58	-5.943	23.523	427.65
2018-03-10 04:55:00	2018-03-10 05:05:00	172.44	13.453	-1.565	-5.522	21.229	423.917
2018-03-10 05:25:00	2018-03-10 05:35:00	169.794	13.528	-1.107	-5.54	21.367	427.867
2018-03-10 06:00:00	2018-03-10 06:10:00	208.301	12.693	-5.555	-4.818	27.59	423.917
2018-03-10 06:30:00	2018-03-10 06:40:00	206.458	12.625	-4.877	-4.705	25.855	427.917
2018-03-14 15:10:00	2018-03-14 15:20:00	182.395	2.835	-3.137	-8.402	70.5	347.633
2018-03-15 00:15:00	2018-03-15 00:25:00	144.713	3.068	0.493	-8.473	68.549	407.983
2018-04-18 15:00:00	2018-04-18 15:10:00	187.812	5.517	-1.467	-3.265	35.593	295.7
2018-04-20 10:30:00	2018-04-20 10:40:00	218.001	8.35	-9.155	-8.012	50.602	486.533
2018-05-12 19:45:00	2018-05-12 19:55:00	212.546	5.485	-2.877	-2.07	38.607	435.7
2018-05-16 18:50:00	2018-05-16 19:00:00	219.926	3.877	-4.078	-2.415	53.202	316.433
2018-05-16 23:55:00	2018-05-17 00:05:00	172.193	5.47	-1.57	-5.813	49.129	341.483
2018-05-21 03:30:00	2018-05-21 03:40:00	169.274	4.443	-0.053	-0.725	10.115	335.55
2018-05-21 04:05:00	2018-05-21 04:15:00	179.738	4.212	-0.373	-1.485	20.878	338.167
2018-05-21 05:50:00	2018-05-21 06:00:00	218.336	3.615	-1.225	-1.123	25.626	332.417
2018-05-22 22:45:00	2018-05-22 22:55:00	221.497	5.563	-5.323	-2.708	47.676	342.333
