Start_str	End_str	Clang_avg	omniBxGSE_avg(nT)	omniByGSE_avg(nT)	omniBzGSE_avg(nT)	Shock_Ang(deg)	omniVsw_avg(km/s)
2016-09-01 22:10:00	2016-09-01 22:20:00	135.477	-4.815	4.29	-2.77	38.288	539.183
2016-09-11 16:25:00	2016-09-11 16:35:00	190.803	-4.63	0.878	-3.757	40.256	340.283
2016-09-11 17:20:00	2016-09-11 17:30:00	196.46	-5.51	0.308	-3.165	32.34	333.583
2016-09-11 18:30:00	2016-09-11 18:40:00	221.507	-5.66	-1.167	-2.872	35.464	331.217
2016-09-12 23:35:00	2016-09-12 23:45:00	136.164	2.593	5.065	-3.207	75.297	292.983
2016-09-13 20:00:00	2016-09-13 20:10:00	143.386	-2.948	3.53	-2.737	49.244	266.767
2016-09-13 20:30:00	2016-09-13 20:40:00	137.846	-3.758	3.653	-2.412	41.306	265.617
2016-09-13 21:35:00	2016-09-13 21:45:00	150.045	-2.763	3.673	-3.853	56.547	276.433
2016-09-13 22:05:00	2016-09-13 22:15:00	159.513	-2.468	3.253	-4.78	62.452	278.15
2016-09-13 23:20:00	2016-09-13 23:30:00	150.358	-2.745	3.523	-3.767	56.145	272.183
2016-09-14 00:40:00	2016-09-14 00:50:00	165.808	-2.853	2.433	-4.39	56.904	275.65
2016-09-14 01:10:00	2016-09-14 01:20:00	153.687	-3.128	2.915	-3.27	48.9	272.717
2016-09-14 14:35:00	2016-09-14 14:45:00	176.84	-4.392	3.16	-5.117	50.853	321.767
2016-09-14 18:20:00	2016-09-14 18:30:00	176.873	-5.042	1.633	-3.953	39.309	319.1
2016-09-14 19:30:00	2016-09-14 19:40:00	193.329	-4.463	0.408	-7.085	59.728	326.517
2016-09-14 20:00:00	2016-09-14 20:10:00	186.118	-5.092	1.27	-7.303	56.356	317.55
2016-09-14 20:50:00	2016-09-14 21:00:00	170.287	-5.723	3.018	-6.515	49.851	312.117
2016-09-14 21:45:00	2016-09-14 21:55:00	158.931	-5.192	4.318	-6.117	51.768	311.033
2016-09-14 22:15:00	2016-09-14 22:25:00	150.848	-5.158	4.877	-5.23	49.386	307.95
2016-09-14 23:20:00	2016-09-14 23:30:00	174.406	-2.113	2.685	-7.642	74.081	322.633
2016-09-14 23:50:00	2016-09-15 00:00:00	179.129	-0.9	2.133	-8.032	83.217	331.433
2016-09-15 00:35:00	2016-09-15 00:45:00	172.064	-2.758	3.09	-7.372	69.274	318.15
2016-09-15 01:10:00	2016-09-15 01:20:00	145.854	-2.505	6.423	-5.388	67.593	314.8
2016-09-15 02:00:00	2016-09-15 02:10:00	135.811	-2.878	7.298	-4.033	63.639	309.15
2016-09-15 02:30:00	2016-09-15 02:40:00	144.021	-3.498	6.552	-4.793	60.087	305.433
2016-09-15 04:00:00	2016-09-15 04:10:00	169.915	-5.882	3.233	-5.307	44.089	304.65
2016-09-15 04:30:00	2016-09-15 04:40:00	165.187	-5.473	3.863	-5.058	45.429	303.6
2016-09-15 05:00:00	2016-09-15 05:10:00	159.435	-5.388	4.51	-4.562	45.004	299.017
2016-09-26 19:25:00	2016-09-26 19:35:00	144.497	-6.65	5.582	-4.332	46.52	406.917
2016-10-09 13:00:00	2016-10-09 13:10:00	148.454	-4.353	2.463	-1.307	35.571	348.267
