Start_str	End_str	Rmag_avg(Re)	x_avg(Re)	y_avg(Re)	z_avg(Re)	Clang_avg	gseIMFBx_avg(nT)	gseIMFBy_avg(nT)	gseIMFBz_avg(nT)	Shock_Ang(deg)	ionVx_gsm_avg(km/s)	ionVx_gsm_med(km/s)	ionVx_gsm_std(km/s)	ionVx_gsm_rms(km/s)	ionDen_avg(1/cc)	ionDen_med(1/cc)	ionDen_std(1/cc)
2020-01-15 02:25:00	2020-01-15 02:35:00	18.46642513415792	16.954314853952273	-0.9110770540095396	7.2613946922988815	67.186	-2.045	4.738	0.505	47.783	-307.09161927646267	-307.0280456542969	3.6570847911808126	307.11339420319945	4.6291237	4.5602713	0.41607994
2020-05-01 18:35:00	2020-05-01 18:45:00	16.06014962955466	7.270066457722784	-11.484395129081337	-8.55442194383487	52.311	2.437	3.698	1.015	58.525	-117.32628802399137	-117.61647033691406	2.964257838526598	117.3637281532154	29.904398	30.053848	1.0696061
2020-05-01 19:05:00	2020-05-01 19:15:00	15.584028435827063	7.214497332777607	-10.791508411860718	-8.622743763284545	61.395	2.193	3.652	0.39	60.998	-111.64612021375058	-111.82035446166992	3.033461502986575	111.68732268020999	27.032646	27.144344	1.2153672
2020-05-01 19:35:00	2020-05-01 19:45:00	15.092489888242184	7.149790502366533	-10.103677531699772	-8.635699456989931	46.975	2.38	3.76	1.263	60.152	-109.09146875409938	-109.09763717651367	2.9701022433207673	109.13189296563317	28.322021	28.393589	2.0493298
2020-05-10 01:10:00	2020-05-10 01:20:00	23.38952020214401	-5.26740912107044	-22.651168341018447	-2.4995411224752617	52.013	-2.812	3.602	0.928	48.826	-215.71486732141295	-216.74496459960938	8.27375382872212	215.8734791166184	16.498186	16.454311	2.045081
2020-05-15 14:50:00	2020-05-15 15:00:00	18.62883708066157	3.311474117059182	-17.36477909442634	-5.875901694490291	92.222	1.123	5.473	-1.065	87.429	-162.75211879185267	-162.78787231445312	4.1711117842145695	162.80555993194378	17.029987	17.208801	0.838603
2020-05-15 15:20:00	2020-05-15 15:30:00	18.233050419497133	3.4038386986526548	-16.783822369442316	-6.257385252802652	89.127	0.48	5.452	-0.872	86.321	-145.37671059056333	-146.32730102539062	6.617596954276613	145.52725027149265	17.993484	16.964066	2.7129872
2020-05-15 17:10:00	2020-05-15 17:20:00	16.67751784848573	3.7190914351176	-14.41017207922992	-7.526496702690138	51.385	-3.397	2.022	0.823	25.671	-157.6252578505896	-160.00559997558594	14.770470800095351	158.31578796860828	25.456394	25.114237	1.9842161
2020-05-15 19:35:00	2020-05-15 19:45:00	14.338609375547913	4.054642379036182	-10.966658734399184	-8.299606137687336	49.909	-2.13	3.29	1.153	50.254	-18.04739879777557	1.2938084602355957	45.33106469341957	48.79153645464489	5.2549124	4.6261272	2.8120518
2020-05-15 20:05:00	2020-05-15 20:15:00	13.806747514761796	4.107807029853094	-10.251790235971416	-8.285465536814806	54.98	-1.682	3.532	0.833	56.343	5.8830537919263195	7.1636433601379395	12.662864227774778	13.962752320719462	1.27878	1.2743405	0.117212944
2020-05-16 14:20:00	2020-05-16 14:30:00	15.955063174992477	-7.509457712033779	-13.1158965310848	5.112789287225116	89.708	-2.447	2.162	-0.23	32.251	-0.9032811710634564	-3.348395586013794	22.676682081348478	22.694665168108315	0.32150033	0.31390634	0.03817918
2020-05-16 16:25:00	2020-05-16 16:35:00	17.794153669181682	-7.730226592298222	-15.623884446102076	3.572560915601955	95.566	-2.432	2.847	-0.915	42.036	1.879191870079901	-1.5328006744384766	16.638879317562868	16.74466085141756	0.841346	0.79210675	0.20538506
2020-09-04 20:10:00	2020-09-04 20:20:00	7.342263659531006	-5.482716240789521	-3.348739292642778	-3.5536184034295464	72.107	-4.613	1.57	0.937	25.186	-8.739448338735597	-8.481415748596191	7.996627189720675	11.845843307962856	0.10142365	0.09870027	0.01603044
2020-09-08 04:25:00	2020-09-08 04:35:00	12.169109635093358	-11.101545197025835	-2.177153642712892	-4.483216453770996	86.204	-3.983	1.345	0.627	23.807	1.4747056934170257	-8.8693265914917	38.44095963824431	38.46923621273659	0.18314394	0.18774267	0.056645844
2020-09-14 17:20:00	2020-09-14 17:30:00	21.44533922862716	-19.853617505878976	5.170066744726571	-6.24554154311561	65.458	-5.75	3.035	3.243	35.155	63.472710660983886	36.32247543334961	147.2038613077903	160.30521445847023	0.31076163	0.31717956	0.07467059
2020-09-14 22:55:00	2020-09-14 23:05:00	17.40045702227149	-16.210375614460872	2.903947492469761	-5.61831303244155	123.869	-3.498	3.267	-1.192	35.533	-21.643824640745507	-20.46155548095703	13.168664225697716	25.33513099568489	0.13791455	0.1475495	0.033379015
2020-09-14 23:30:00	2020-09-14 23:40:00	16.896890563717275	-15.734720802666578	2.542141840332776	-5.608871187834763	129.113	-3.202	3.38	-1.582	39.946	-19.993094165522354	-16.42181396484375	13.964627731383716	24.387181919762174	0.24930045	0.18321605	0.13497426
2020-09-15 00:05:00	2020-09-15 00:15:00	16.37521483606177	-15.23717609734557	2.1561147470424515	-5.596914515895798	107.079	-3.902	3.098	-0.178	29.752	-15.462042408203011	-15.093886852264404	7.681704087090417	17.265090011774916	0.13616715	0.11624004	0.04505511
2020-09-15 00:35:00	2020-09-15 00:45:00	15.91291209465082	-14.792220750932865	1.806993290099813	-5.580649680558331	103.948	-3.727	2.783	0.062	27.838	-14.761334321392116	-14.883522510528564	7.213483898393406	16.429587362447354	0.11971511	0.11049144	0.028878054
2020-09-15 01:05:00	2020-09-15 01:15:00	15.435899096719345	-14.329144466020615	1.4423806378946689	-5.555157441648444	109.971	-3.0	3.63	-0.283	40.872	-18.48809931571804	-16.711344718933105	12.59217159711424	22.36900985379157	0.13713738	0.121165365	0.038417105
2020-09-15 01:35:00	2020-09-15 01:45:00	14.94341609441557	-13.84682465509744	1.064002412831165	-5.516919647109809	112.263	-2.252	4.103	-0.43	51.782	-14.775941785369346	-14.926988124847412	12.621920971180582	19.432996285888393	0.13468762	0.11572729	0.056421228
2020-09-25 06:20:00	2020-09-25 06:30:00	20.568788837251	-17.6724674102439	6.60339563012477	-8.194571408738307	74.181	-4.265	2.73	2.567	49.462	-15.131075418085084	-15.291040420532227	8.125437533502302	17.17475410067424	0.27615878	0.27296945	0.021920508
2020-10-05 21:20:00	2020-10-05 21:30:00	18.725256636954448	-14.660895625374556	9.140706119888614	-7.220826432015641	123.419	-0.64	8.72	-3.055	80.299	-19.706099157483834	-20.33662223815918	14.166955136094964	24.270001273850657	0.14955905	0.14737234	0.052684773
2020-10-05 21:50:00	2020-10-05 22:00:00	18.336877790662	-14.419971855291196	8.793620614257414	-7.139817048262757	118.396	-1.023	8.938	-2.342	77.916	-19.706099157483834	-20.33662223815918	14.166955136094964	24.270001273850657	0.14955905	0.14737234	0.052684773
2020-10-05 22:20:00	2020-10-05 22:30:00	17.937066939166222	-14.167646016169726	8.41967265561606	-7.07984994613278	102.306	-0.862	9.162	0.19	79.157	-19.706099157483834	-20.33662223815918	14.166955136094964	24.270001273850657	0.14955905	0.14737234	0.052684773
2020-10-05 22:50:00	2020-10-05 23:00:00	17.52538836116308	-13.903342328821305	8.018726010269006	-7.0381117815419	95.048	-1.903	9.225	1.37	73.159	-19.706099157483834	-20.33662223815918	14.166955136094964	24.270001273850657	0.14955905	0.14737234	0.052684773
2020-10-05 23:20:00	2020-10-05 23:30:00	17.101368804681382	-13.626425917100995	7.590811743258673	-7.011079480141398	91.672	-2.547	9.192	1.937	69.645	-19.706099157483834	-20.33662223815918	14.166955136094964	24.270001273850657	0.14955905	0.14737234	0.052684773
