Start_str	End_str	Rmag_avg(Re)	x_avg(Re)	y_avg(Re)	z_avg(Re)	Clang_avg	gseIMFBx_avg(nT)	gseIMFBy_avg(nT)	gseIMFBz_avg(nT)	Shock_Ang(deg)	ionVx_gsm_avg(km/s)	ionVx_gsm_med(km/s)	ionVx_gsm_std(km/s)	ionVx_gsm_rms(km/s)	ionDen_avg(1/cc)	ionDen_med(1/cc)	ionDen_std(1/cc)
2016-01-31 18:05:00	2016-01-31 18:15:00	10.10241180743079	2.841237958333368	-8.821025503466117	-4.021532720336278	135.753	3.362	3.522	-7.283	79.283	-75.41630532841796	-81.38887023925781	25.343067526611016	79.56060696756612	27.123032	27.888842	5.7616754
2016-01-31 18:35:00	2016-01-31 18:45:00	10.436311008891236	3.2457395475400337	-8.9304077811746	-4.315885516608383	136.135	3.42	3.373	-7.515	78.729	-75.41630532841796	-81.38887023925781	25.343067526611016	79.56060696756612	27.123032	27.888842	5.7616754
2016-01-31 19:05:00	2016-01-31 19:15:00	10.734082286386808	3.635840286226848	-8.99753488397358	-4.587266723583601	135.406	3.603	3.367	-7.647	77.872	-75.41630532841796	-81.38887023925781	25.343067526611016	79.56060696756612	27.123032	27.888842	5.7616754
2016-01-31 19:35:00	2016-01-31 19:45:00	10.997450609072692	4.011146707005192	-9.028255016212333	-4.831446734355786	136.489	3.437	3.213	-8.127	78.853	-92.59119137009579	-93.59549713134766	14.5322764652613	93.7246807334999	24.91243	25.522633	4.02992
2016-01-31 20:05:00	2016-01-31 20:15:00	11.227842684718455	4.371305932636004	-9.02804193571905	-5.044643208108368	138.031	3.268	2.943	-8.512	79.424	-81.1431636240945	-80.55256652832031	9.219154877541134	81.66520568505697	42.925613	43.670074	4.967732
2016-01-31 20:35:00	2016-01-31 20:45:00	11.426436275651858	4.715981079305574	-9.001944640138868	-5.223597903131336	141.06	2.982	2.42	-8.962	80.016	-79.3309334712242	-79.40370559692383	6.514573321380361	79.59796901288023	39.07712	38.977676	2.343994
2016-01-31 22:05:00	2016-01-31 22:15:00	11.8401910479254	5.653624949836716	-8.810924724502042	-5.531068467459853	166.306	5.105	-1.165	-5.775	48.993	-93.58518167751939	-93.9537582397461	6.164033385645103	93.7879605130299	47.201508	47.105896	3.9477274
2016-01-31 22:35:00	2016-01-31 22:45:00	11.919519119008577	5.932764641318062	-8.72068569494922	-5.552065894014138	163.091	5.263	-1.018	-6.358	51.907	-95.57106593117786	-95.6700210571289	7.0631928222957105	95.83171362376065	53.863594	54.93969	6.2229147
2016-01-31 23:05:00	2016-01-31 23:15:00	11.970233486730436	6.194463500510153	-8.620832584050554	-5.5312715334154	149.637	4.858	0.628	-7.447	61.981	-91.75996410312938	-89.22192764282227	13.811109941952184	92.79352224178302	68.14792	70.435234	15.947008
2016-01-31 23:35:00	2016-01-31 23:45:00	11.992548778973983	6.43820205407938	-8.512351942526095	-5.468936352553904	142.761	4.97	1.69	-7.927	65.784	-55.53414093558468	-55.03169250488281	22.48335729057276	59.91278798811597	68.948814	67.08177	11.964809
