Start_str	End_str	Rmag_avg(Re)	x_avg(Re)	y_avg(Re)	z_avg(Re)	Clang_avg	gseIMFBx_avg(nT)	gseIMFBy_avg(nT)	gseIMFBz_avg(nT)	Shock_Ang(deg)	ionVx_gsm_avg(km/s)	ionVx_gsm_med(km/s)	ionVx_gsm_std(km/s)	ionVx_gsm_rms(km/s)	ionDen_avg(1/cc)	ionDen_med(1/cc)	ionDen_std(1/cc)
2019-03-09 12:00:00	2019-03-09 12:10:00	21.322525844946995	12.127766383398106	-17.161303076287584	3.6133576220615	281.197	4.093	-2.758	1.307	38.943	-413.0114064685689	-412.1219177246094	17.831269535453558	413.3961490463977	5.441347	5.483958	0.809358
2019-03-12 02:45:00	2019-03-12 02:55:00	10.99564812498676	10.835277169409244	-1.7790401759250771	-0.5781235224471145	256.159	4.933	-4.933	1.305	47.493	-0.014389868882986215	-0.3932320475578308	14.502488079096473	14.50249521815683	0.8464146	0.6227728	0.9089585
2019-03-12 10:50:00	2019-03-12 11:00:00	7.311646926899811	0.3372255930466876	-7.118330109272441	1.634445463098623	241.406	2.465	-4.945	-1.392	65.125	0.9951269772061654	1.192203164100647	6.21573023124657	6.294885225990702	1.2134845	1.0012624	0.6103875
2019-03-12 12:55:00	2019-03-12 13:05:00	10.608397269009034	2.466765890813665	-10.124689460214588	1.985306641850298	276.09	0.93	-5.555	2.122	82.9	1.8317494934662841	-0.939350426197052	17.852584230897083	17.94631076093605	0.86357933	0.86307794	0.024305614
2019-03-12 14:20:00	2019-03-12 14:30:00	12.489930969758214	3.812328431008666	-11.760205822894228	1.7775676750824942	296.644	1.083	-4.642	4.402	82.535	11.292205496838218	12.157092094421387	19.131143170461453	22.21518723737248	0.69050986	0.6921608	0.027418233
2019-03-12 14:50:00	2019-03-12 15:00:00	13.102315720298265	4.267539848973105	-12.28137978981421	1.619892699407936	310.3	-0.5	-2.573	4.128	82.206	23.02697998531779	18.272079467773438	24.728686002963563	33.789787194911305	0.7362929	0.70402193	0.09454061
2019-03-12 16:10:00	2019-03-12 16:20:00	14.62565806952891	5.4344196011461605	-13.540502130834929	1.0143955093978796	268.336	0.897	-4.477	1.56	81.004	-22.489305413307104	6.826586723327637	67.0820547721461	70.75147299121207	1.4880683	0.7997469	1.6362488
2019-03-12 16:40:00	2019-03-12 16:50:00	15.16020901751502	5.8552675293613765	-13.964605471182583	0.7312527321750961	268.702	0.647	-4.133	1.525	83.047	-149.0089355411386	-155.6840057373047	34.29548473031199	152.90468646836914	3.697124	2.657602	3.0944018
2019-03-12 17:10:00	2019-03-12 17:20:00	15.676720243837648	6.267457205886377	-14.362925934945578	0.4266392913484403	284.429	3.185	-2.253	1.767	44.018	-109.66850378280296	-108.01006317138672	8.292208408322606	109.98155046300138	13.0547905	12.960143	1.1658103
2019-03-12 18:25:00	2019-03-12 18:35:00	16.895716777079613	7.261854540293844	-15.25060836702014	-0.3833840471747274	232.49	1.975	-4.312	-0.838	66.907	-132.33898386560884	-132.01820373535156	9.721177529523196	132.69554605615966	13.47114	13.411208	0.9757021
