Start_str	End_str	Rmag_avg(Re)	x_avg(Re)	y_avg(Re)	z_avg(Re)	Clang_avg	gseIMFBx_avg(nT)	gseIMFBy_avg(nT)	gseIMFBz_avg(nT)	Shock_Ang(deg)	ionVx_gsm_avg(km/s)	ionVx_gsm_med(km/s)	ionVx_gsm_std(km/s)	ionVx_gsm_rms(km/s)	ionDen_avg(1/cc)	ionDen_med(1/cc)	ionDen_std(1/cc)
2017-05-05 09:50:00	2017-05-05 10:00:00	17.853899662248306	-12.835370846389871	-12.408608710596098	-0.2011462954739349	322.665	1.925	-3.195	5.567	70.338	-18.659677141142968	-16.815378189086914	16.985276019301157	25.232581169264872	0.7671366	0.75335276	0.05701721
2017-05-05 10:25:00	2017-05-05 10:35:00	18.28225613585531	-12.992417688025498	-12.8620207783078	-0.075065483776603	330.22	2.118	-2.28	5.365	68.214	-13.356541005740489	-13.8322172164917	24.552169286398517	27.950066266576147	1.1679256	1.2021496	0.24887036
2017-05-05 11:05:00	2017-05-05 11:15:00	18.75038058959905	-13.15467549195652	-13.361532525168164	0.0114722596065053	330.547	2.822	-2.043	4.892	60.587	5.614786045443743	5.94433069229126	16.479212973193277	17.40948829092835	0.85657	0.8101643	0.101939686
2017-05-05 11:35:00	2017-05-05 11:45:00	19.0870767289446	-13.26497171860416	-13.724268736163513	0.0302975496728194	320.231	2.243	-3.153	4.878	66.145	5.987456548034697	6.357304573059082	13.276082145648909	14.563790476816854	0.8753974	0.85762715	0.07285262
2017-05-05 12:25:00	2017-05-05 12:35:00	19.62198403938308	-13.428362377311588	-14.307319977685353	-0.0360986687983292	325.695	1.672	-2.837	5.635	72.9	25.396549420697347	21.8973445892334	23.337109913520706	34.49065701887497	0.7688591	0.77768165	0.04371749
2017-05-05 12:55:00	2017-05-05 13:05:00	19.927756655700847	-13.514760070701447	-14.64400263881514	-0.1383681716019304	316.426	1.358	-3.872	5.46	74.941	-3.733402425185182	-2.053852081298828	11.979156153152388	12.54744897618585	0.7221495	0.72042745	0.022267539
2017-05-05 13:25:00	2017-05-05 13:35:00	20.22254630966709	-13.592853954920372	-14.970012604789558	-0.2888047866864658	323.98	1.668	-3.078	6.032	73.901	-0.7370142372030961	1.384259581565857	13.977747624492876	13.997164664311708	0.64468646	0.6438361	0.024667492
2017-05-05 13:55:00	2017-05-05 14:05:00	20.506648369986472	-13.662958233140897	-15.284228684757103	-0.4870789641530201	327.581	1.962	-2.582	6.2	72.07	3.4537720866221235	-0.7636322975158691	28.580543359004146	28.788469919782923	0.64854145	0.64861524	0.02276075
2017-05-05 14:25:00	2017-05-05 14:35:00	20.78033635068075	-13.725362528356706	-15.585252880419402	-0.7314721251168986	322.612	1.902	-3.038	6.097	72.189	8.519726874572891	5.753814697265625	16.867349576864946	18.89691053493892	0.70052856	0.70520806	0.03457624
2017-05-05 14:55:00	2017-05-05 15:05:00	21.0438634343598	-13.780333695300335	-15.871568565578992	-1.0187768931887538	320.511	1.628	-3.258	6.293	74.693	0.5372502292905535	-1.5611820220947266	14.632415419281998	14.642275055855025	1.0307572	1.0844712	0.14951916
2017-05-05 15:25:00	2017-05-05 15:35:00	21.297466802216977	-13.828122047895633	-16.14173906159183	-1.3442690939639004	325.548	1.305	-2.685	6.927	78.467	-3.3715051663549325	-5.298903465270996	19.195919475278732	19.489750423957286	0.8517006	0.859925	0.06439232
2017-05-05 15:55:00	2017-05-05 16:05:00	21.541365021684204	-13.86895669897836	-16.39462764357167	-1.701767033611519	331.404	0.622	-1.837	7.373	84.725	-2.3283485864338123	-4.602360248565674	31.112598485829345	31.199599223073026	0.73558635	0.7345065	0.048842438
