Start_str	End_str	Rmag_avg(Re)	x_avg(Re)	y_avg(Re)	z_avg(Re)	Clang_avg	IMFBx_avg(nT)	IMFBy_avg(nT)	IMFBz_avg(nT)	Jx_avg(uA/m2)	Jy_avg	Jz_avg	Jmag_avg	divB_avg	Jx_med(uA/m2)	Jy_med	Jz_med	Jmag_med	divB_med	Jx_std(uA/m2)	Jy_std	Jz_std	Jmag_std	divB_std	mms1Bx_avg(nT)	mms1By_avg	mms1Bz_avg	mms1Bmag_avg	mms1Bx_med(nT)	mms1By_med	mms1Bz_med	mms1Bmag_med	mms1Bx_std(nT)	mms1By_std	mms1Bz_std	mms1Bmag_std	Jcosxy_pos(%)	Jcosxy_neg(%)	Jcosxy_avg	Jcosxy_med	cosxy_pos(0.25,%)	cosxy_neg(0.25,%)	Jcosxz_pos(%)	Jcosxz_neg(%)	Jcosxz_avg	Jcosxz_med	cosxz_pos(0.25,%)	cosxz_neg(0.25,%)
2015-09-10 13:15:00	2015-09-10 13:25:00	11.612032741916943	4.31887934626944	9.19232140334505	-5.629043776461263	266.773	-7.77	-2.152	-0.032	-0.0062317200411008	-0.0066474811214908	-0.0099211757785742	0.1418476506618014	0.0016095101344153	-0.0100792311125621	-0.0129801170644825	-0.0157506649260404	0.1325416576107966	0.0072387104263482	0.0861763601338007	0.0793469674642212	0.0937175921401691	0.0506556061923844	0.0358215240797804	-1.1453485	1.7813724	8.67547	19.528788	-0.40232852	1.9971817	9.166358	17.7519	12.170477	9.710694	11.758823	8.891759	54.021671181496146	45.978328818503854	0.0018937311352145052	0.0011305574206181249	44.009168576786834	35.60116690977287	41.61283600750156	58.38716399249844	-0.0023601603846101584	-0.002920145444615856	33.51739945822046	47.99958324650969
2015-09-10 14:20:00	2015-09-10 14:30:00	11.863105400476712	3.8426358953488897	9.727483215224233	-5.59835425884688	257.378	-4.545	-5.767	-1.267	0.0039068956043414	-0.0022221565682285	-0.0091462742309374	0.1203578158128439	-0.0003196665200982	-0.0053875830367865	-0.025499115065255	-0.0118810134567234	0.11359872467113	-0.0015007495943455	0.049784447663893	0.0883016973460602	0.0748227207447112	0.0386260642724723	0.0315662256969127	4.858966	-22.647512	-15.548709	30.270592	5.047981	-24.410423	-16.31394	32.18119	7.254686	7.5666194	9.552787	7.944382	46.44717649510314	53.55282350489686	-0.0013876323291405386	-0.0008090077651635305	36.95561575328193	44.79058137111898	49.812460929360284	50.187539070639716	0.00043435559252561634	-5.1230666727851946e-05	40.91477391123151	41.40445926234632
2015-09-19 08:05:00	2015-09-19 08:15:00	9.254946248251066	6.406695940918008	5.782269059420404	-3.3422993142797623	247.23	2.373	-8.46	-3.525	-0.0079778875217458	0.0889177676154846	0.029801260619649	0.238892136574493	-0.0119078637565532	0.0094526621302722	0.1366589710923668	0.0450257175253737	0.1980798724155388	-0.008398190685807	0.0719757538275979	0.2169139395617244	0.1012884432409552	0.1194997629865416	0.06064755448632	-0.5014546	-50.1043	-24.675104	58.32123	0.2091424	-49.514133	-24.919952	58.155045	11.286183	7.746881	11.386704	5.93603	61.700354240466766	38.299645759533234	0.008725724326837714	0.00517405858646353	56.33465305271932	32.048343404876015	50.3021462804751	49.6978537195249	-0.0017519629328643226	7.663412535182951e-05	38.810168785163576	39.17482808918525
2015-09-19 09:30:00	2015-09-19 09:40:00	10.337459038602326	6.40667794864741	6.8282346345001805	-4.380723381724979	261.331	1.278	-7.832	-1.2	-0.1158907294045851	0.1491675455330651	-0.0807935283599672	0.3790477633976077	0.0068598277643805	-0.1221288227690903	0.1553746784649243	-0.0918068866119863	0.3231130235882123	0.0033079828890915	0.1709070356140469	0.2315723019393768	0.2009927227130919	0.1475297445328053	0.0806604485749987	15.156169	-23.131905	-2.356497	43.572212	10.559052	-26.644352	-8.717993	45.414246	17.992157	18.093634	26.273623	14.601722	48.64555115649094	51.35444884350906	-0.0010080537011498763	-0.0007103305822920329	30.152115023963326	37.26818087101479	26.57845384455095	73.42154615544905	-0.019509703833775097	-0.011953581718664154	13.200666805584497	47.64534277974578
2015-09-22 13:20:00	2015-09-22 13:30:00	11.921054246768586	5.733398571324578	8.779453650084141	-5.67091018521171	274.292	4.08	-3.912	0.277	0.0198033457724629	-0.0189496417106481	0.000722930499883	0.1114022694321619	0.0021877029772916	0.0245808760425903	-0.0418459548372264	0.0074678879381436	0.0998367368557578	0.0027032889668994	0.0661694668538015	0.07185286317438	0.0621447366445243	0.0417674394870828	0.0158088153738097	12.790284	-19.404345	-3.7448628	24.894848	12.69787	-18.761372	-2.5144343	25.255379	4.101894	4.4911003	7.579963	5.370459	58.099802062714865	41.900197937285135	0.002388254606428183	0.0017179394935227955	47.27575789144703	27.961245963121158	60.56880925096364	39.43119074903636	0.0011450052309448407	0.0018741514326386446	49.973955620377126	28.325867277841443
2015-10-17 09:45:00	2015-10-17 09:55:00	11.785708568882775	9.462376249596147	5.713221161575132	-4.089500834169817	237.422	0.437	-4.265	-2.74	0.0064006652262211	0.0019808678562101	0.0073521948511738	0.0856818420218036	0.0002382294079409	0.0045935660992994	0.0008495965110731	0.0111197656871577	0.0824700895458714	-9.448864092445302e-05	0.0433992264550142	0.0455935122864684	0.0656573731575229	0.0321048429234345	0.0122632273027879	4.634758	-17.877213	-6.242333	19.652027	4.6141686	-17.784548	-6.1435933	19.462639	1.5619781	1.8616873	2.139138	2.0788908	62.28773830607355	37.71226169392645	0.0025581896854341224	0.002948678153731985	56.93301385560996	32.56589228044588	56.547557037191375	43.452442962808625	0.0011371567711771326	0.0012100330212964836	46.00479216585061	34.28482133555579
2015-10-17 10:40:00	2015-10-17 10:50:00	11.943754696704929	9.278487293145366	6.092751080093721	-4.4090760609091255	255.611	2.57	-6.075	-1.568	-0.002762216819882	0.0059628255013331	0.003480884678959	0.0841705091420263	-0.002824550618673	-0.0009549905627226	0.0216910997324154	0.0028492860860065	0.0802305493148951	-0.0028894236762264	0.027326463602261	0.0551547387433056	0.0604351818390506	0.0202933265239284	0.0068408899971324	6.837821	-28.057268	-7.684362	30.232931	6.889295	-27.457409	-7.487814	30.400661	2.4734602	3.2434807	3.7482069	3.1100433	50.963642046046466	49.036357953953534	0.0005059639075644376	0.00017110657031774797	44.337951869986455	41.11886654859881	44.640066673611834	55.359933326388166	-0.00042614741516281985	-0.0007476320456551184	26.158974893218044	31.096989269715596
2015-10-17 11:20:00	2015-10-17 11:30:00	11.998295836558096	9.087395816911917	6.358163234631273	-4.577195072063266	275.738	3.402	-6.235	0.627	-0.0034821509907931	-0.0020249638577708	0.0292256792435419	0.0865252784380657	0.0014593846188	-0.0044023486789703	0.0068144323734187	0.0486808771831809	0.0848257763799666	0.0015371553313919	0.0346288258367617	0.0426345401825815	0.0627715481343109	0.0184626439926845	0.0066165288924188	9.631283	-30.458384	-1.1138837	32.131798	9.271656	-30.465096	-1.4190153	31.720661	2.3112102	2.745951	2.8564122	3.210002	54.286904885925615	45.713095114074385	0.0006890279697802105	0.0011307201487003712	50.50526096468382	41.66058964475466	45.11928325867278	54.88071674132722	-0.0006763300497058169	-0.0007617907177150106	26.346494426502762	37.36847588290447
2015-10-17 11:50:00	2015-10-17 12:00:00	12.006143881685269	8.913523153179165	6.55196919710242	-4.66549851973576	267.914	3.783	-6.405	-0.242	-0.0018770052090221	0.0107114768603276	-0.0002102494909014	0.0920327628218957	-0.0008527924548491	-0.0021177086513802	0.008744538415883	-0.0025518695532985	0.0890921280753942	-0.0012677032450529	0.036151141237841	0.0741266565715277	0.0431140728816366	0.0175716580041773	0.0086994732852095	8.280994	-36.49035	-5.4389873	38.008446	8.547616	-37.281227	-5.3024883	39.132122	2.6427197	4.9687448	2.96436	5.05182	44.915607418212126	55.084392581787874	-0.0005969385454350888	-0.001783477834368019	35.16357574494686	45.90539695769952	46.89518649718691	53.10481350281309	-0.0003204365551093545	-0.00046954572016500573	25.026047093144406	29.05813711189831
2015-10-18 05:05:00	2015-10-18 05:15:00	9.428330726407411	8.803056876871	3.0390263670089084	-1.4702049008532694	235.56	4.928	-7.837	-5.377	-0.0103432553474107	0.0093881973888954	-0.0044801630071523	0.1412094252414189	-0.0069027493993836	-0.0183589242847626	0.0053475121649688	-0.0192461888447988	0.1384392771952196	-0.0059558394660674	0.0664765733001263	0.083246387176846	0.0969448982763445	0.0319765592659467	0.0177277168102912	3.5565093	-38.482666	-26.909754	47.505398	3.6235554	-37.789856	-26.7801	46.707893	3.7950227	4.68054	5.660235	5.411529	36.795499531201166	63.204500468798834	-0.004568548982964115	-0.007198978694698099	30.315657881029274	55.83914991144911	37.10803208667569	62.89196791332431	-0.004913896479699503	-0.007596680714856811	31.04490051046984	56.8184185852693
