Start_str	End_str	Rmag_avg(Re)	x_avg(Re)	y_avg(Re)	z_avg(Re)	Clang_avg	IMFBx_avg(nT)	IMFBy_avg(nT)	IMFBz_avg(nT)	Jx_avg(uA/m2)	Jy_avg	Jz_avg	Jmag_avg	divB_avg	Jx_med(uA/m2)	Jy_med	Jz_med	Jmag_med	divB_med	Jx_std(uA/m2)	Jy_std	Jz_std	Jmag_std	divB_std	mms1Bx_avg(nT)	mms1By_avg	mms1Bz_avg	mms1Bmag_avg	mms1Bx_med(nT)	mms1By_med	mms1Bz_med	mms1Bmag_med	mms1Bx_std(nT)	mms1By_std	mms1Bz_std	mms1Bmag_std	Jcosxy_pos(%)	Jcosxy_neg(%)	Jcosxy_avg	Jcosxy_med	cosxy_pos(0.25,%)	cosxy_neg(0.25,%)	Jcosxz_pos(%)	Jcosxz_neg(%)	Jcosxz_avg	Jcosxz_med	cosxz_pos(0.25,%)	cosxz_neg(0.25,%)
2015-10-24 11:35:00	2015-10-24 11:45:00	11.982173894089684	9.559863015844224	5.870904238579553	-4.2086312798997545	329.314	1.588	-2.628	4.452	-0.0009801927612216	-0.0075135677665753	-0.0030336443087629	0.1035251621166206	-0.0031344902837808	-0.0012151948510862	-0.0112403870924967	0.019726436220816	0.1031969304002846	-0.0030555673862322	0.038566632539786	0.0655076417742118	0.0718651458573736	0.0170995248568637	0.0075833290375263	13.121237	-8.615977	26.096405	30.70457	13.10504	-8.1501875	27.303204	32.22322	2.9510744	3.621887	4.577291	5.237567	47.41118866548599	52.58881133451401	-0.001409316593049105	-0.0007348470917602507	31.6908011251172	40.202104385873525	48.0675070319825	51.9324929680175	-0.0007178508672792239	-0.0006744549654938659	37.97270549015523	43.025315136993434
2015-10-24 12:05:00	2015-10-24 12:15:00	11.932172255728894	9.353199361985656	6.054930133243796	-4.269747708884149	324.917	0.683	-3.0	4.285	-0.004310596316834	-0.004191700738889	0.0011990862945332	0.0957601967816239	-0.0032045686666586	-0.0027510931875917	-0.0015801758996086	0.0110204239565047	0.0891876777276006	-0.0030510577155895	0.0437173967442311	0.0509266551970558	0.0746148061770458	0.0306541743400134	0.0099956188622338	12.083225	-5.0801187	24.122206	28.82195	12.667716	-4.7073483	24.789955	30.5392	3.6144032	7.891781	5.874743	5.7310295	51.79204000833507	48.20795999166493	-0.0007096060975274298	0.0005433018385148008	39.83121483642425	39.03938320483434	46.24921858720567	53.75078141279433	-0.0005063958570715449	-0.0007513621208665248	33.81954573869556	41.58157949572828
2015-10-25 05:55:00	2015-10-25 06:05:00	10.584679893294933	9.907228665788804	3.236576136892804	-1.84524672815072	321.364	2.695	-3.762	4.608	-0.0072954443909763	0.0074625175671947	0.0020759823263387	0.114343366772263	-0.0019067949619843	-0.0065715850212957	0.019012199231126	0.000334889217392	0.1072093275968587	-0.0025780094542163	0.0416446010363743	0.0794318119364333	0.0790315210390617	0.0364483705511904	0.0181146171479241	5.5203285	-14.348393	21.745663	27.420843	5.367425	-14.341311	21.184776	26.415491	3.2674074	7.3737655	7.462747	8.835303	42.34215461554491	57.65784538445509	-0.002264157614710507	-0.002489613450535	33.87163992498437	48.228797666180455	38.40383413211086	61.59616586788914	-0.0034304117839950585	-0.0027179076668417674	28.88101687851636	49.22900604292561
2015-10-25 16:10:00	2015-10-25 16:20:00	10.331914150812844	6.667471550896619	7.020966544633448	-3.6051204809120887	323.851	-6.972	-3.502	4.977	-0.0155097958705579	-0.0017465969120714	-0.0097643061173811	0.1311546480504392	0.0018015414065571	-0.018319365241265	0.0025013689366248	-0.0290337598252244	0.1222182376628018	0.0004795605444529	0.0661666233461778	0.0664664757950728	0.1054446080065471	0.055242955611963	0.0257436033828769	19.912952	4.0849805	46.36065	53.78852	22.090082	-2.1166089	46.859585	54.040432	8.618316	16.35501	8.913382	9.514607	31.214836424255054	68.78516357574495	-0.005263085233068205	-0.004370031127481045	20.004167534903104	55.05313607001459	23.942488018337155	76.05751198166284	-0.005570144906790734	-0.006939025581121631	18.222546363825796	62.58595540737654
2015-11-18 03:15:00	2015-11-18 03:25:00	10.559771503410138	10.541069344584429	-0.3732264884819516	-0.5037006713491695	315.705	4.192	-3.022	3.172	-0.029032329850817	-0.0405588617242261	0.0418767902292339	0.1521070650849256	0.006090526534503	-0.025427129073891	-0.0572835886395598	0.0502037909480101	0.1385716950731252	0.0068693339769081	0.0579532199332041	0.1039844600381785	0.0883079981912643	0.0554495259374797	0.0193100315892782	2.4421232	-23.589474	16.114939	30.22744	2.4826283	-23.775337	15.940263	30.010519	3.0582285	7.1514707	7.173071	4.513286	12.813834774455673	87.18616522554433	-0.01277427373163128	-0.011865875425039514	8.750911553286802	73.62225231794979	11.751224085842276	88.24877591415772	-0.013981806307378003	-0.01305585806785724	7.8028961350140635	78.7790394832795
2015-11-18 05:10:00	2015-11-18 05:20:00	11.477514242796737	11.42259917981857	0.6453073117452739	-0.9164044712368326	328.378	3.233	-2.757	4.498	-0.016381132657554	-0.0007934175698996	0.0107161381854306	0.2178427631779098	0.0007439766997606	-0.0242782883564694	-0.0035482163029867	0.0237624324833812	0.1839433146916365	0.0011707473201226	0.1107236261546521	0.1509024668139676	0.1504697927383731	0.1029600484329318	0.0439301488246061	6.4759936	-10.01574	16.453722	23.280771	6.078521	-10.578616	16.289406	23.774189	5.904134	8.693583	8.895512	7.7814837	21.98374661387789	78.0162533861221	-0.012069439227234635	-0.0127791421328089	17.8370493852886	71.52531777453636	19.847884976036674	80.15211502396332	-0.013201792605106216	-0.014091199673585741	15.326109606167952	70.46259637424464
2015-11-18 05:40:00	2015-11-18 05:50:00	11.640373474753408	11.558417738236145	0.8945864400387561	-1.0486550332567546	331.086	2.967	-2.548	4.64	-0.0094275691813341	-0.0405732645997991	0.058828927685016	0.138706537440531	0.0009113289788152	-0.008393306763482	-0.0448987688033455	0.0771317265051886	0.1230024359502429	-0.0007792065238933	0.0420012416018127	0.0946637326032284	0.0766612245455988	0.0505833765191854	0.0144887843955125	5.633754	-18.158285	20.130013	29.292591	5.934036	-18.600657	20.979263	29.002531	2.900318	7.176682	7.108227	4.366623	18.168559224919264	81.83144077508074	-0.012864157177972504	-0.0140177111860962	13.595166163141993	73.55974580685488	17.58516512136681	82.41483487863319	-0.013973781177943343	-0.015978370345004003	12.386706948640484	74.69528075841234
2015-11-18 06:40:00	2015-11-18 06:50:00	11.87685633100223	11.721773341253389	1.3707960623817492	-1.3339344210301494	320.375	3.412	-3.118	3.767	-0.004691018752053	-0.0164057477699088	0.0495322737973499	0.0923294293541146	-0.0025612685669763	-0.0022883595742745	-0.0108205385809734	0.0672498259995813	0.0912775732532299	-0.0031872400028425	0.0307062116836975	0.0570876619036382	0.04367960003317	0.0181564554951407	0.0070460642699861	5.734969	-11.796907	22.453514	26.180765	5.8128395	-11.51334	22.179283	25.577091	1.5932431	2.4967465	2.9238307	2.8470566	11.460720983538238	88.53927901646176	-0.012463357737687811	-0.011959416523586086	8.824755157324443	83.52781829547823	9.585330277141072	90.41466972285893	-0.013986533121555681	-0.013024937231247993	4.5009376953531985	79.17274432173369
2015-11-20 12:40:00	2015-11-20 12:50:00	10.74784623347294	9.809362557474923	3.655686608967796	-2.434481549156994	317.554	-0.577	-4.14	4.527	-0.0036564599542473	0.0069932433191066	-0.0063322396365267	0.1260669147357406	0.0006585184629068	-0.0085620252335373	0.0202994271608725	-0.0253747543367905	0.117655478054134	0.001366882751319	0.0570306466185559	0.0757282668847457	0.0890011086590052	0.0334360257951372	0.0117875285984911	16.856382	-24.715113	34.960285	46.473236	17.028055	-24.309774	35.29185	47.255726	2.42825	6.322735	4.124005	4.5072026	35.507397374453014	64.492602625547	-0.0006517037186308463	-0.004236218977113809	23.900812669306106	51.98999791623255	32.944363409043554	67.05563659095645	-0.0013746617016101583	-0.003832068467463959	23.473640341737863	50.96895186497187
2015-11-21 10:10:00	2015-11-21 10:20:00	11.723124698393448	11.25004183026708	2.5416010478198685	-2.0992984424322803	319.952	-3.757	-2.307	2.748	-0.005067907848881	-0.0055769876921941	0.0070334149616858	0.1467405197996117	0.000773846222314	-0.0051592621173879	-0.0094098739266309	0.0120677732272338	0.1264773607454648	-0.0002068007459552	0.0630853300555154	0.1018299171224191	0.1094763715541057	0.0700545649809586	0.0285601338628025	2.2120664	-13.139046	17.079243	22.524633	2.7923245	-13.1133	17.715942	23.295464	3.7511568	4.5838985	5.4144545	5.125311	37.51432440879258	62.48567559120742	-0.003073768704075442	-0.002771353417316557	29.450984477549746	51.75539118658194	37.45181789769768	62.54818210230232	-0.0026446668241676637	-0.002802942517715325	29.898947807063237	47.97374726534014
2015-11-25 10:10:00	2015-11-25 10:20:00	11.603228618520788	11.257449684437349	2.1032279162187506	-1.8654026108120083	324.197	0.642	-2.013	2.788	-0.0028157672976281	0.0214362125724071	0.0040813849112394	0.0953464902992607	-0.0008550826006117	-0.008448734906243	0.0350383043698695	0.024652082970328	0.0929906507273067	-0.0017182756622325	0.039020990516307	0.0652792165303245	0.0548710494380323	0.0137109490352858	0.0064972851119709	4.522919	-14.261138	17.34892	23.104015	4.446646	-13.459963	17.58478	23.148794	1.5397586	3.837328	3.5800836	4.5759625	41.10844879674966	58.89155120325034	-0.00317920061903751	-0.0035536179749821087	32.88884258776956	48.54672361704344	45.9006146473591	54.0993853526409	-0.0026561347002763925	-0.0013187015644479428	37.88936347536202	46.806959058235236
2015-11-25 11:50:00	2015-11-25 12:00:00	10.909336115522697	10.3302195637656	2.8206422907523554	-2.0838463244271064	316.767	0.297	-2.618	2.787	-0.0080217922027129	0.0074116508305025	-0.0008497334955555	0.1297114883918299	6.960311812629373e-05	-0.0113330960063702	0.0130719498245831	0.0025111186570887	0.1164140578122005	0.0005430209389951	0.0533993930526319	0.074295767999999	0.0980321290508996	0.0357293743538542	0.0096693751830404	11.85378	-19.480247	31.002388	38.617973	11.970351	-19.642069	31.386541	38.706078	2.3973272	2.4273617	3.0296314	3.2573361	39.9312428377956	60.0687571622044	-0.0021291043495247223	-0.0026357232353331024	28.273778518595687	43.25450567767476	35.43077403896239	64.5692259610376	-0.004328744592536919	-0.004118225766774105	23.28367538285238	50.8282112720075
2015-11-25 12:45:00	2015-11-25 12:55:00	10.37119049683244	9.635562029980052	3.197565980340405	-2.1192263724407603	334.989	-0.74	-1.648	3.53	-0.0124997790030186	0.0097094733435202	-0.0253469827681228	0.183409725930341	-0.001207474741691	-0.0136299222436408	0.0107308916614495	-0.0978551668557545	0.1630272284034906	0.0001510128189635	0.0644983943817151	0.0530369746892024	0.1767372901285418	0.0739113902001596	0.0241999368805313	15.818804	-1.9852929	49.483364	52.131092	15.84609	-2.31769	50.03571	52.872326	2.2741203	3.0685897	3.3117468	3.2686327	28.940514636941348	71.05948536305866	-0.0036303936208757375	-0.0051983148541330905	19.26242316908011	61.60016668402959	20.21043858735285	79.78956141264715	-0.004780168836696979	-0.005828238004295205	12.03250338576935	54.40150015626628
2015-11-26 06:40:00	2015-11-26 06:50:00	11.995777429432955	11.941605962668902	0.4200551545333231	-1.057868246925385	330.425	-1.883	-1.377	2.398	0.0105406934388525	0.0035439514783394	0.0029449366776334	0.1076386844748299	-0.0022016504508853	0.008926812283848	0.0226567813513009	0.013638659406607	0.0993389043786553	-0.0021073114233398	0.0484058624495299	0.0803898885717986	0.0628000480683932	0.0359966638492719	0.016999218010438	0.48325667	-6.705668	9.670438	12.320131	0.39912063	-6.405119	9.836964	12.221462	1.7272118	2.8744798	3.0157197	2.6966116	54.011252344238386	45.988747655761614	0.0007786031102702688	0.0007480794093313043	43.64450927276516	37.58074598874766	53.10481350281309	46.89518649718691	0.0007004207345394229	0.0004219747031771131	42.86309647843301	40.30006251302355
2015-12-17 04:40:00	2015-12-17 04:50:00	12.004039308929292	11.545064835550363	-3.160704995737554	-0.9039774061289308	326.373	-0.233	-3.065	4.588	-0.0029691696903455	0.0126701436209592	-0.0224148649699407	0.0954575524266422	-0.0008564121033518	0.0021104808518222	0.0449109979503833	-0.0454950493123641	0.0928620488946259	-8.445527143965972e-05	0.0287443912143003	0.0651909069740369	0.0602275555115826	0.0162198392606212	0.0055911830172477	0.64008427	-18.019482	21.40828	28.48611	1.0577815	-18.16902	20.956371	28.83701	2.4563103	4.565058	4.4231777	4.290113	31.222002291905408	68.77799770809459	-0.0032126823797989004	-0.002344566660203512	17.553911865819355	49.442650276070424	38.649859360350035	61.350140639649965	-0.002229861767530792	-0.0017576867286412995	28.159183248255026	49.99479112407543
2015-12-17 06:35:00	2015-12-17 06:45:00	11.874815309719663	11.643627885635278	-2.202634419745699	-0.7644428097097361	327.429	-0.518	-2.568	4.027	0.0007842822161079	0.0145775820170751	-0.0020654710205067	0.0992281582523204	-6.222918195029668e-05	0.001488186900943	0.053296440301467	0.0096726406541047	0.0955246489555203	0.0001748550116566	0.0259143903174759	0.0802593480106007	0.0550796329192273	0.0227605867142766	0.0077993358627971	0.7271785	-12.781958	22.008007	25.7919	0.6719786	-13.3829	21.422592	24.798916	2.1333034	4.0228243	3.7929635	4.2612405	36.5558912386707	63.4441087613293	-0.0024621402917071188	-0.00268060970670654	23.012813834774455	47.932076257943535	37.41014689030107	62.58985310969893	-0.002122831566538037	-0.001968059328507031	28.85717262214814	51.56787165329722
2015-12-23 02:40:00	2015-12-23 02:50:00	11.852797636057687	10.773426074294234	-4.700018515905117	-1.5266199790498831	322.559	3.66	-2.775	3.642	-0.001432130563319	0.0086682458957913	0.0184275988368434	0.1342147510672017	-0.0005935206015937	-0.0001522358669647	0.0136120465916093	0.0391716939621305	0.1279779888563926	-0.0005155945581404	0.0469110450844289	0.0768187052459589	0.1052780461008652	0.0398546496298204	0.0188743151129637	3.1653585	-12.369415	23.390043	27.756475	3.0322075	-12.747532	24.997774	28.169355	2.6162703	6.933609	6.6788936	6.2627053	48.02583602458589	51.97416397541411	-0.0010973529635274523	-0.00034556410653866003	39.64996353786853	39.71247004896343	47.78622773205542	52.21377226794458	-0.0012350657861897611	-0.0003866866439052258	36.39962496093343	41.00427127825815
2015-12-27 02:35:00	2015-12-27 02:45:00	11.911214875801326	10.581534366891134	-5.163667123550959	-1.8009225958136066	323.018	6.928	-1.958	2.598	0.0033579997326871	0.0025327672003591	-0.0006282528996483	0.1148523761025546	0.0001481343067637	0.0069324000713	-0.0075134045062026	0.0092756490022839	0.1092967940460025	0.0010351406615752	0.0519265722943433	0.0652702244048965	0.0860763513856879	0.0345358777096635	0.0225528035341365	3.235359	-10.305725	19.344677	23.936255	3.4111474	-10.439561	19.779608	23.756544	6.7650914	6.1211405	5.8451695	5.9454737	52.13586163784122	47.86413836215878	2.588135147532617e-05	0.0003885091953567594	38.810168785163576	37.476557616170034	50.322983954990626	49.677016045009374	-0.00017973099250706058	6.57262988617421e-05	36.64305063554907	40.175036465930404
2016-01-17 23:00:00	2016-01-17 23:10:00	11.680389866475505	7.437219319678992	-7.912969904504983	-4.30147881922451	324.935	-3.312	-1.13	1.588	-0.0012081832979585	0.007509416250868	-0.005074254612267	0.1289212699996224	0.0024923151291481	-0.0029546366724968	0.0412656147348548	-0.0144730594159677	0.1136140204680634	0.0012462083546838	0.0385582747474435	0.1056680679498665	0.0817647796401035	0.0529232044212791	0.025802397793168	-3.880543	-28.322386	18.36001	34.33457	-3.6768236	-28.552608	18.23611	34.076794	2.6507983	3.7255144	3.6358392	3.0933259	35.32659652047088	64.67340347952911	-0.0052460314856769994	-0.004202971814633359	24.26294405667257	54.19314511928326	45.088030003125326	54.911969996874674	9.322206814650896e-06	-0.0009910500141785041	37.00385456818419	39.46244400458381
2016-01-26 01:35:00	2016-01-26 01:45:00	11.92010145480826	7.886802262225075	-7.762964176661939	-4.429667873517609	337.279	4.713	-0.865	2.06	0.0023866713906233	-0.0044374284648719	0.0085699678208179	0.1687383209381809	0.0010101185774061	0.0009375460877511	-0.0038815956216283	0.0192224050552136	0.1530488068746484	0.0016780716740028	0.0952307443730771	0.089358025856651	0.1301297520746865	0.074924723562978	0.0259331258594139	9.347801	-1.6505716	18.778292	23.04203	8.944286	-2.5239053	19.42244	22.981705	4.7495284	7.5361953	5.7671685	4.9403787	61.87747447384872	38.12252552615128	0.0026281134685701346	0.0034477566115449364	51.5107314023755	26.807668264221714	47.95790789747864	52.04209210252136	-0.0020534918621928373	-0.0004532278524604933	34.142529693686186	36.90352156699312
2016-01-27 04:55:00	2016-01-27 05:05:00	10.76115965426622	8.288440811312748	-6.315726416531159	-2.685852618023933	353.136	4.717	-0.697	5.803	-0.0090518171644777	-0.0234443294582613	-0.001700338032973	0.104836310068846	0.0005621812568704	-0.0095930738451562	-0.0437933399691444	0.0048192207078739	0.0951152806878715	0.0016295398651069	0.0465366510431535	0.0748427141457423	0.0559438403114637	0.0232511556295568	0.0106082527584265	9.899928	0.8054998	32.822693	34.50964	9.679178	1.1773555	32.386387	34.243332	2.1408224	3.405012	3.8584409	4.0169926	50.59902073132618	49.40097926867382	-0.0004423490767093836	0.00013445315399599833	31.34701531409522	33.70142723200333	35.81623085738098	64.18376914261903	-0.00395221626072773	-0.004598930772629731	28.992603396187103	58.29773934784873
2016-01-27 06:10:00	2016-01-27 06:20:00	9.957481843096206	8.13060819246699	-5.394779925506588	-1.98464058794134	341.721	4.252	-1.76	5.333	-0.002014249871959	0.0138545044341954	-0.0073026630980788	0.152197610783513	0.0020029134698192	-0.0016966495826592	0.0140302129248544	-0.0339460907913128	0.1451715559090177	0.002349319191604	0.0591146346687689	0.0903397150459748	0.1170211430936156	0.0493454428830522	0.0247511485623004	4.194548	-29.214315	46.812344	55.500927	4.383085	-29.51855	46.975452	56.259117	2.1470528	3.477686	4.811167	4.686634	23.077724525942905	76.9222754740571	-0.006321684032914075	-0.0064340328782606405	13.992498437174412	60.33548655969994	43.707022296311735	56.292977703688265	-0.0017095773235398196	-0.0014238191173857754	32.204625963742444	41.310689727026464
2016-02-02 18:35:00	2016-02-02 18:45:00	10.581085245619972	3.108761133465464	-9.058770044627282	-4.497886155338271	318.025	6.828	-3.973	4.417	0.0027842731712187	-0.001856784985473	0.0087216660089772	0.1397859191331429	0.0054205665229296	0.0027132519799168	-0.0092222124436162	0.0156138841989861	0.1316738224728348	0.0050102411438722	0.0731749883663137	0.0767174956274373	0.0983532353770677	0.0382187920340468	0.0156901536657314	8.923628	-17.257414	40.612038	45.50651	9.73186	-17.781927	41.75349	46.08038	4.605671	5.199932	5.417722	5.7920265	51.906647218170455	48.093352781829545	-4.464708542069317e-05	0.00036181318028172065	33.986247134819756	33.71535736611794	48.676807668264225	51.323192331735775	-0.0011013090092976605	-0.000585606794816518	40.00833506980621	43.404876015836635
