Start_str	End_str	Rmag_avg(Re)	x_avg(Re)	y_avg(Re)	z_avg(Re)	Clang_avg	IMFBx_avg(nT)	IMFBy_avg(nT)	IMFBz_avg(nT)	ionVx_gse_avg(km/s)	ionVx_gse_med(km/s)	ionVx_gse_std(km/s)	ionVx_gse_rms(km/s)	ionDen_avg(1/cc)	ionDen_med(1/cc)	ionDen_std(1/cc)
2015-09-27 06:35:00	2015-09-27 06:45:00	8.685281085988624	7.016953355834146	4.551016176258934	-2.341297111477408	355.783	-1.64	-0.403	5.39	-3.8409998	-4.7409434	7.3671727	8.30834	0.78175044	0.77994657	0.022699961
2015-09-27 08:05:00	2015-09-27 08:15:00	9.973489718526286	7.34668571151555	5.757638113067675	-3.5134031918186355	319.416	0.463	-3.597	4.142	-3.0349607	-1.4103318	13.460016	13.7979355	0.98976237	0.94368434	0.18313517
2015-09-27 12:20:00	2015-09-27 12:30:00	11.854019439978044	6.705617929413453	8.073681881958516	-5.510593546176413	318.169	-0.9	-3.172	3.522	-31.449518	-31.448471	30.344225	43.701763	4.2563834	4.1285663	0.8804727
2015-09-27 13:20:00	2015-09-27 13:30:00	11.976227595495232	6.314327421351496	8.510444121082529	-5.5794262461129085	319.685	1.668	-2.577	3.088	-39.29291	-37.740158	44.50405	59.367867	4.4814887	2.6008024	4.7996783
2015-09-27 14:00:00	2015-09-27 14:10:00	11.994532065677715	6.012528025810307	8.778348472900921	-5.5368863092456815	317.191	0.945	-2.948	3.162	-7.3571043	-0.333125	30.665728	31.535913	1.3357315	0.9126456	1.0741612
2015-09-27 15:30:00	2015-09-27 15:40:00	11.85132952971998	5.223106430662109	9.274612393630465	-5.210814367573321	315.334	0.832	-3.702	3.763	12.203699	14.2375145	21.6536	24.855759	0.9993605	0.9969252	0.035549402
2015-09-27 17:25:00	2015-09-27 17:35:00	11.286620353813182	4.0108494080370045	9.558289826952764	-4.46516087171464	332.124	-0.647	-2.375	4.478	2.3962893	-0.11862205	16.109169	16.28642	1.0105273	1.0336318	0.06751244
2015-09-27 17:55:00	2015-09-27 18:05:00	11.06505262554019	3.659853882656044	9.542341291387268	-4.240551646206549	321.981	-0.38	-3.295	4.205	1.0448688	2.855909	13.402135	13.442804	0.9602822	0.95804954	0.03147348
2015-09-28 06:00:00	2015-09-28 06:10:00	8.196132477076945	6.893841858786992	4.007036525344478	-1.895209702718772	327.458	1.375	-2.407	3.763	-4.6896462	-4.7200828	6.4031277	7.936802	0.81752855	0.8160551	0.025114015
2015-09-29 10:30:00	2015-09-29 10:40:00	11.416159674572311	7.44071069303913	7.108317633839903	-4.943158203718284	341.106	2.103	-1.02	3.062	3.166692	3.0418177	10.595012	11.058129	1.0121143	0.9979325	0.07556238
2015-09-29 15:20:00	2015-09-29 15:30:00	11.844779623218171	5.525990268248897	9.093336781663064	-5.203013889645704	320.25	2.477	-2.228	2.69	10.194163	0.6605099	27.114193	28.967228	0.7111968	0.698229	0.069011495
2015-09-29 16:05:00	2015-09-29 16:15:00	11.67116635767726	5.07629947004143	9.26805324504379	-4.954619871453269	328.505	1.16	-1.917	3.28	4.2099323	4.344066	11.215091	11.979223	0.76743793	0.76038045	0.085278474
2015-09-30 06:00:00	2015-09-30 06:10:00	8.435708566359594	7.139306061249335	4.0471713306506665	-1.951588233448139	333.904	3.338	-1.042	2.18	-5.600014	-5.9166455	7.777472	9.5838	0.5766578	0.5720774	0.02725331
2015-10-10 04:30:00	2015-10-10 04:40:00	7.992321634322359	7.466308021239588	2.6488280840239367	-1.0544131416590603	331.363	-2.758	-1.602	3.055	0.6615052	-0.6387131	18.242188	18.254179	0.561159	0.4685377	0.20451035
2015-10-13 12:10:00	2015-10-13 12:20:00	12.00327694868956	8.434972688725649	6.98082594826563	-4.918994993051514	344.14	-3.99	-1.08	3.925	-141.46082	-142.02457	13.903983	142.14249	13.486172	13.657978	1.9230771
2015-10-22 04:35:00	2015-10-22 04:45:00	9.372492529283733	8.96000632570051	2.490132148101809	-1.165655183709234	338.396	3.802	-0.455	1.18	-0.3115191	-0.5023962	13.684843	13.688387	0.64773405	0.6103675	0.101179615
2015-10-22 11:05:00	2015-10-22 11:15:00	12.003006259311212	9.582605349086291	5.85435342255991	-4.239221299035591	344.103	1.405	-1.145	4.063	-83.226715	-83.43955	7.0893006	83.528114	21.264864	20.925808	1.9895234
2015-10-22 12:30:00	2015-10-22 12:40:00	11.90392232287914	9.02095056237147	6.38146558059429	-4.427322945715538	331.185	3.528	-1.412	2.567	-97.85325	-97.39059	7.5333323	98.1428	21.072567	20.9199	1.8745619
2015-10-22 16:35:00	2015-10-22 16:45:00	10.27437111169144	6.202070264319926	7.335521441108939	-3.6448172941758887	318.688	4.728	-1.495	1.682	5.8303294	9.453996	19.588745	20.437994	1.4445052	1.4363539	0.15389805
2015-10-23 04:00:00	2015-10-23 04:10:00	8.947806190618957	8.680945437191722	1.98952345354944	-0.8623441898546624	317.914	2.9	-3.702	4.095	-9.97262	-6.4364944	26.172411	28.008003	3.6212168	1.0447428	5.3805985
2015-10-23 06:20:00	2015-10-23 06:30:00	10.695545507298318	9.840466907981243	3.613422528065098	-2.1215989031324654	315.82	3.548	-2.605	2.642	-50.01274	-54.62974	20.965508	54.229393	16.876099	16.077286	2.724217
2015-10-23 06:50:00	2015-10-23 07:00:00	10.964696905046743	9.96422119885255	3.895770246506516	-2.4000078008416845	330.809	4.138	-1.757	3.14	-72.582664	-71.24569	8.774975	73.111176	19.899323	19.621532	1.8349911
2015-10-23 07:20:00	2015-10-23 07:30:00	11.200647973987635	10.050464802073613	4.159061630204248	-2.672667599650699	317.917	4.072	-2.218	2.488	-71.61542	-71.52829	11.334723	72.50685	19.902643	19.835917	1.9710546
2015-10-23 09:50:00	2015-10-23 10:00:00	11.917973160185063	9.979688032262516	5.277608715370231	-3.819601158146	335.227	3.54	-1.615	3.483	-112.18019	-110.98797	9.413283	112.57445	20.118645	20.22033	1.2170902
2015-10-24 11:05:00	2015-10-24 11:15:00	12.003781412928252	9.738908867582197	5.682513133857353	-4.117290746455942	324.477	0.165	-3.153	4.395	-110.909836	-111.01157	5.6582623	111.05408	20.997532	20.910288	1.0736902
2015-10-24 11:35:00	2015-10-24 11:45:00	11.982173894089684	9.559863015844224	5.870904238579553	-4.2086312798997545	329.314	1.588	-2.628	4.452	-107.08137	-107.42899	6.9209595	107.304794	19.85599	19.791735	1.3737601
