Start_str	End_str	Rmag_avg(Re)	x_avg(Re)	y_avg(Re)	z_avg(Re)	Clang_avg	IMFBx_avg(nT)	IMFBy_avg(nT)	IMFBz_avg(nT)	ionVx_gsm_avg(km/s)	ionVx_gsm_med(km/s)	ionVx_gsm_std(km/s)	ionVx_gsm_rms(km/s)	ionDen_avg(1/cc)	ionDen_med(1/cc)	ionDen_std(1/cc)
2018-04-01 13:50:00	2018-04-01 14:00:00	9.130277090054264	-3.335820456517111	-8.487597176149903	-0.4383988232478177	75.719	-4.398	2.435	0.625	0.7848288594033774	0.9112040996551514	12.724409826580901	12.748590579877488	0.73883784	0.72309685	0.05790233
2018-04-01 14:20:00	2018-04-01 14:30:00	9.862967081898768	-3.2490885029513463	-9.294298129650803	-0.5788462837146174	72.222	-4.785	1.687	0.532	0.7848288594033774	0.9112040996551514	12.724409826580901	12.748590579877488	0.73883784	0.72309685	0.05790233
2018-04-01 23:50:00	2018-04-02 00:00:00	19.107462597731583	-0.3445340927344163	-18.35119233179269	-5.31123879610135	54.561	-3.06	2.107	1.45	-329.2124500704887	-332.02850341796875	25.241165236835062	330.178669365432	21.274616	21.285065	4.87789
2018-04-02 06:45:00	2018-04-02 06:55:00	22.710000242211795	1.9679164902014208	-22.61562004015745	-0.633254993732007	78.021	1.29	3.648	0.778	-439.2320747944846	-439.25738525390625	4.477834093942192	439.2548992628774	4.2774086	4.2442946	0.18553798
2018-04-02 07:45:00	2018-04-02 07:55:00	23.08278802780949	2.2902865209888934	-22.9679746236504	0.1969451864634803	66.207	3.258	2.565	1.122	-440.28492395201727	-440.7127685546875	3.3251003270623896	440.2974796107952	4.1920886	4.1670527	0.16786967
2018-04-02 08:15:00	2018-04-02 08:25:00	23.25655224234885	2.449931146925454	-23.12039563184721	0.5567087832809766	85.459	0.452	3.938	0.292	-390.6869062736853	-399.0757141113281	33.369981826300695	392.10944189191747	3.8847446	3.8153276	1.175306
2018-04-02 09:00:00	2018-04-02 09:10:00	23.501743541879137	2.687370227106831	-23.32580608803156	1.007564817489027	83.077	-0.757	3.527	0.428	-408.13373632558563	-413.92578125	27.72700034961058	409.0744837746177	4.3991494	4.4036217	0.9781437
2018-04-02 10:20:00	2018-04-02 10:30:00	23.89284667327024	3.103148499085387	-23.643256605717	1.4948238001529823	90.494	-0.778	4.005	0.012	-408.13373632558563	-413.92578125	27.72700034961058	409.0744837746177	4.3991494	4.4036217	0.9781437
2018-04-03 08:50:00	2018-04-03 09:00:00	22.53229466067842	8.315138757153862	-20.88077274559272	1.5982970803619123	128.94	-3.068	0.673	-0.542	-384.43020090430673	-384.76612854003906	3.265669432385641	384.44407130838584	3.4670649	3.4175625	0.25904164
2018-04-03 09:20:00	2018-04-03 09:30:00	22.325187684065963	8.375374632686414	-20.616228958260688	1.7991932383038798	75.315	-3.077	0.942	0.235	-384.43020090430673	-384.76612854003906	3.265669432385641	384.44407130838584	3.4670649	3.4175625	0.25904164
2018-04-03 09:50:00	2018-04-03 10:00:00	22.1091635566209	8.432026093093489	-20.345589182836708	1.9422338260902217	74.271	-2.947	1.097	0.29	-384.43020090430673	-384.76612854003906	3.265669432385641	384.44407130838584	3.4670649	3.4175625	0.25904164
2018-04-03 11:00:00	2018-04-03 11:10:00	21.569489456273114	8.549519945152532	-19.696353888089966	2.049825487644456	60.92	-1.542	1.092	0.607	-348.67947936058044	-348.7668151855469	3.925954316934796	348.7015807885937	4.1336308	4.1179996	0.3623153
2018-04-03 11:50:00	2018-04-03 12:00:00	21.15243744518157	8.620021659464868	-19.21867732636765	1.9397674663789133	45.443	-2.373	0.903	0.833	-346.4757963481702	-349.0890197753906	10.480654617418157	346.6342764013801	3.5993094	3.5579708	0.28865466
2018-04-03 14:10:00	2018-04-03 14:20:00	19.835284927340805	8.750313654577448	-17.775394301867227	0.9507729101192364	48.348	-1.872	1.38	1.223	-327.2382938700511	-331.5388488769531	22.07865142839304	327.9822675448757	3.6281648	3.6242273	0.7259208
2018-04-03 16:00:00	2018-04-03 16:10:00	18.63163708520389	8.771665118343934	-16.43605668257014	-0.2217416716568399	68.311	-0.953	2.702	1.072	-168.1727382688594	-165.4969940185547	15.384938494906432	168.8750017893067	14.7680645	14.621458	1.4237515
2018-04-03 17:35:00	2018-04-03 17:45:00	17.457486604623288	8.720047217359172	-15.076890989492604	-1.1872501363318626	50.626	-2.008	1.997	1.612	-138.25139537610505	-140.63922119140625	13.847323316937047	138.9431419195777	14.018834	13.918279	2.1371293
2018-04-03 18:05:00	2018-04-03 18:15:00	17.058197807388026	8.688023696462656	-14.609033732276004	-1.4402400105825166	55.98	-1.777	2.385	1.608	-130.28575352260046	-131.3932647705078	9.729419988442812	130.6485330352519	13.116574	13.044443	1.1051869
2018-04-03 18:35:00	2018-04-03 18:45:00	16.6442287462915	8.647563357477802	-14.124479372310594	-1.657443641276952	54.212	-2.002	2.357	1.693	-120.8545304492004	-123.58647918701172	17.305464982854772	122.0872501466452	15.81493	15.751489	1.3277849
2018-04-03 19:05:00	2018-04-03 19:15:00	16.214905370823473	8.598050548046382	-13.624620121162692	-1.8343080718290143	47.759	-2.228	2.057	1.865	-116.17531373447045	-116.78160095214844	11.06447466400052	116.7010116532541	15.78357	15.399827	2.0877712
2018-04-03 20:05:00	2018-04-03 20:15:00	15.30711114538415	8.46898455041246	-12.58404119214496	-2.055365576277115	45.172	-2.58	1.992	1.96	-94.34193156536361	-94.20914459228516	9.85002282427991	94.85474685603555	15.067141	14.670413	1.6334329
2018-04-03 21:05:00	2018-04-03 21:15:00	14.327682447939514	8.293973569088122	-11.49391188646051	-2.0931610600784807	51.934	-2.635	1.932	1.515	-109.31284642040282	-107.70606231689453	9.325586596586682	109.7099127604293	26.835123	26.916891	3.9655693
2018-04-03 22:25:00	2018-04-03 22:35:00	12.89425053924908	7.972848355309519	-9.95855650666544	-1.8764927498429245	53.876	-2.44	3.293	2.403	14.45211964533591	11.794455528259277	18.692125967475203	23.627512256415507	1.130424	1.1327357	0.173471
2018-04-03 22:55:00	2018-04-03 23:05:00	12.313919515716297	7.820984808264886	-9.35298944431247	-1.7276912814383396	59.049	-2.29	3.253	1.952	14.45211964533591	11.794455528259277	18.692125967475203	23.627512256415507	1.130424	1.1327357	0.173471
2018-04-03 23:25:00	2018-04-03 23:35:00	11.70724594953488	7.648588404794907	-8.726801106408416	-1.5491752950240312	63.477	-2.6	3.2	1.597	14.45211964533591	11.794455528259277	18.692125967475203	23.627512256415507	1.130424	1.1327357	0.173471
2018-04-03 23:55:00	2018-04-04 00:05:00	11.071803905855909	7.452772688320379	-8.076259107807553	-1.3465103250637016	59.191	-2.523	3.255	1.965	11.285715313278194	4.385423183441162	22.62122275503844	25.280171855931492	0.9907797	0.8970217	0.20931177
2018-04-04 00:25:00	2018-04-04 00:35:00	10.404683210166588	7.229912712542028	-7.39702110205316	-1.1258707354198514	53.184	-2.595	2.76	2.05	-2.796725065384368	-2.8072056770324707	7.668741045316554	8.16279733372525	0.82785666	0.8204138	0.039011978
2018-04-04 01:10:00	2018-04-04 01:20:00	9.33664067251149	6.834356695702536	-6.313416625404726	-0.7760850617020641	56.538	-2.462	2.48	1.605	2.7168877200972763	2.8872649669647217	6.537795808757255	7.079848368476497	0.8829128	0.88530916	0.02260306
2018-04-04 08:45:00	2018-04-04 08:55:00	8.199625392591935	-3.756676511597789	-7.285271194664864	-0.205909671797025	54.645	-2.897	2.743	1.948	1.7594671128125972	1.3516711592674255	9.57659094193593	9.73687930449168	0.8860854	0.86580867	0.08466544
2018-04-04 09:15:00	2018-04-04 09:25:00	8.985166715089195	-3.737033774394474	-8.170445273738933	-0.0927168293699731	96.002	-2.682	3.538	-0.417	1.7594671128125972	1.3516711592674255	9.57659094193593	9.73687930449168	0.8860854	0.86580867	0.08466544
2018-04-04 11:25:00	2018-04-04 11:35:00	11.93256354306275	-3.421127317819439	-11.42914677843236	0.2345666875294301	127.046	-1.125	2.69	-2.013	1.7594671128125972	1.3516711592674255	9.57659094193593	9.73687930449168	0.8860854	0.86580867	0.08466544
2018-04-04 14:25:00	2018-04-04 14:35:00	15.165226516888971	-2.687393285712284	-14.918388808646204	-0.4491214842116549	121.943	0.89	3.44	-2.133	-129.80511993752387	-150.599365234375	50.02323188220876	139.11036226656944	11.8186035	9.555065	5.5955
2018-04-04 14:55:00	2018-04-04 15:05:00	15.632975140684897	-2.5485826636202185	-15.406806296825152	-0.7229808912006342	101.233	0.263	3.538	-0.71	-186.70460234907335	-187.8157958984375	10.491744837773751	186.99915841539652	34.286777	35.378174	5.8121147
2018-04-04 17:00:00	2018-04-04 17:10:00	17.40604713861301	-1.9424889178366616	-17.15140234971217	-2.241308648801511	61.573	0.252	3.207	1.708	-213.18445971496124	-212.00076293945312	15.263322502276596	213.7301637059412	49.028126	47.53501	7.05605
2018-04-05 02:55:00	2018-04-05 03:05:00	22.963011614042944	1.122530484747535	-22.55781387412661	-4.14495716560668	49.618	-0.925	2.837	2.358	-332.4447046724477	-332.91607666015625	6.667288423350819	332.5115552874383	9.283785	9.194621	0.6642946
2018-04-05 03:55:00	2018-04-05 04:05:00	23.31444794318417	1.4272202697853142	-23.04305693305822	-3.2463715134414475	59.716	-1.283	4.482	2.613	-342.4267679085409	-342.6276550292969	9.077079148216816	342.54705479123993	8.058155	8.117011	1.2554864
2018-04-05 05:15:00	2018-04-05 05:25:00	23.732044383618668	1.829190802099654	-23.584252370831862	-1.9082865988835884	65.013	-1.655	4.85	2.262	-344.5528346470424	-345.80694580078125	7.658526775310971	344.63793885131145	7.6718483	7.590399	0.8362696
