Start_str	End_str	Rmag_avg(Re)	x_avg(Re)	y_avg(Re)	z_avg(Re)	Clang_avg	gseIMFBx_avg(nT)	gseIMFBy_avg(nT)	gseIMFBz_avg(nT)	Shock_Ang(deg)
2015-11-30 10:45:00	2015-11-30 10:55:00	11.170416564070178	10.88868848982264	1.8348070024778276	-1.6871731857286656	144.956	-5.712	5.945	-4.203	48.931
2015-12-02 08:25:00	2015-12-02 08:35:00	11.849196303675129	11.777234412645166	0.5135196419203824	-1.1980039018633797	142.187	-3.985	2.827	-1.978	37.791
2015-12-02 09:45:00	2015-12-02 09:55:00	11.48241858353328	11.334130683261778	1.1494926679480086	-1.4354891631401003	140.078	-3.825	3.417	-2.085	42.812
2015-12-02 10:25:00	2015-12-02 10:35:00	11.218029603815808	11.01435863648426	1.4681703689712966	-1.5398052970585756	142.04	-4.42	2.79	-1.818	33.325
2015-12-02 12:20:00	2015-12-02 12:30:00	10.130083424051946	9.69700824197794	2.3728873710379	-1.7187126044134136	147.592	-4.377	2.287	-1.915	31.564
2015-12-02 12:50:00	2015-12-02 13:00:00	9.75832679654247	9.24644854788806	2.598522334537422	-1.7244042816768923	151.002	-3.51	2.968	-2.855	47.023
2015-12-04 21:45:00	2015-12-04 21:55:00	7.250824610937497	5.997313876683703	-4.045960336801123	-0.482710553330533	194.089	-5.205	-1.223	-4.127	45.535
2015-12-04 22:25:00	2015-12-04 22:35:00	8.053549157738525	6.976962548410255	-3.9787156930651206	-0.590226969930284	211.355	-6.052	-1.845	-2.837	37.046
2015-12-04 22:55:00	2015-12-04 23:05:00	8.58904007221161	7.632680092777146	-3.884395775975596	-0.6500626677483164	222.408	-5.225	-3.225	-3.16	48.825
2015-12-04 23:25:00	2015-12-04 23:35:00	9.073944502081682	8.2281955321927	-3.761739860506853	-0.692965827601851	214.018	-5.823	-2.577	-3.385	44.004
2015-12-05 08:20:00	2015-12-05 08:30:00	11.79595618578764	11.746073512983584	0.1167433115195051	-1.076765306128362	162.283	-1.695	5.253	-7.835	78.732
2015-12-06 12:40:00	2015-12-06 12:50:00	9.532589418664957	9.15476356083075	2.1769450641260826	-1.5228743678217669	156.705	-1.33	5.867	-7.337	81.595
2015-12-16 00:20:00	2015-12-16 00:30:00	10.658369549733049	9.49170995055088	-4.651516452542424	-1.3674816196903905	208.495	1.778	-4.582	-6.412	80.837
2015-12-20 19:55:00	2015-12-20 20:05:00	7.179513687304618	4.664935499795193	-5.35544437685963	-1.0482339603824868	173.838	-3.937	-0.128	-15.178	79.138
2015-12-20 20:25:00	2015-12-20 20:35:00	7.798035131280744	5.402734889473684	-5.489132126725711	-1.2188813551708029	169.037	-3.395	0.937	-15.667	81.173
2015-12-20 20:55:00	2015-12-20 21:05:00	8.357321072389079	6.08343485434012	-5.564381682688844	-1.3679244632439929	175.657	-3.963	-1.137	-16.237	80.176
2015-12-20 21:25:00	2015-12-20 21:35:00	8.863720898257164	6.711950757548498	-5.59308715321507	-1.493301178359194	174.462	-4.077	-1.042	-16.985	80.366
2015-12-20 21:55:00	2015-12-20 22:05:00	9.322174220996992	7.292247665959081	-5.584246399934785	-1.5936939602496167	173.102	-4.747	-0.802	-16.923	78.169
2015-12-20 22:55:00	2015-12-20 23:05:00	10.110143199641408	8.320491435001667	-5.480190467873587	-1.7175521516203285	180.061	-4.67	-3.228	-18.292	80.076
2015-12-20 23:55:00	2015-12-21 00:05:00	10.744409158490264	9.187602660297406	-5.291114564056957	-1.7414729166425118	189.553	-4.615	-6.045	-17.313	80.513
2015-12-21 00:25:00	2015-12-21 00:35:00	11.008976073720396	9.565035342438426	-5.172149677779557	-1.7189972226874737	191.702	-5.605	-6.215	-16.2	76.869
2015-12-21 01:00:00	2015-12-21 01:10:00	11.275982873006134	9.960306812061477	-5.01584836804727	-1.6672899547383988	188.508	-3.622	-5.193	-16.842	82.881
2015-12-21 01:30:00	2015-12-21 01:40:00	11.470478524617626	10.26158611919755	-4.867958915499478	-1.604141002404072	194.581	-4.802	-6.517	-15.795	79.123
2015-12-21 02:00:00	2015-12-21 02:10:00	11.63425336130535	10.529030146924397	-4.70771682556106	-1.5268864552320351	193.495	-4.277	-6.008	-16.112	80.712
2015-12-21 02:30:00	2015-12-21 02:40:00	11.76806851020059	10.763217827657693	-4.535239846124357	-1.4390328087342013	196.055	-3.963	-6.513	-16.135	81.883
2015-12-21 03:00:00	2015-12-21 03:10:00	11.87252534726426	10.964569581950457	-4.350444581287403	-1.3443848969501204	200.632	-5.392	-7.205	-15.205	74.125
2015-12-21 03:30:00	2015-12-21 03:40:00	11.948080970983195	11.133358206305104	-4.15317385707953	-1.2469224891188233	204.074	-4.528	-7.775	-14.977	73.772
2015-12-21 04:00:00	2015-12-21 04:10:00	11.995059514146837	11.269716133928949	-3.943310668684315	-1.1506407238090652	202.086	-4.952	-6.57	-14.683	71.785
2015-12-21 04:30:00	2015-12-21 04:40:00	12.01365961965348	11.3736391002304	-3.720866599912097	-1.05936313042013	208.541	-5.27	-7.723	-13.897	70.627
2015-12-21 05:00:00	2015-12-21 05:10:00	12.0039592483409	11.444986964877687	-3.48603550523471	-0.976542747236436	211.789	-4.538	-8.02	-13.422	72.821
2015-12-21 06:45:00	2015-12-21 06:55:00	11.745458663653872	11.432835276088516	-2.573601797396812	-0.7882938245241982	218.297	-7.372	-7.903	-12.342	62.535
2015-12-21 07:15:00	2015-12-21 07:25:00	11.606127359535174	11.35198429407376	-2.2898194696957077	-0.7681724965233009	210.235	-7.497	-5.683	-13.238	61.35
2015-12-21 07:45:00	2015-12-21 07:55:00	11.436705293498472	11.235082205575374	-1.9970886523983555	-0.7625300382519598	215.525	-7.182	-6.783	-13.045	62.894
2015-12-31 20:25:00	2015-12-31 20:35:00	9.084246033936294	5.847624749017061	-6.608437456674427	-2.157451045992818	168.402	4.93	-0.175	-16.212	69.944
2015-12-31 20:55:00	2015-12-31 21:05:00	9.520886738853507	6.398642537935253	-6.658007316623741	-2.3179998209728905	176.334	5.033	-2.585	-15.687	69.182
2015-12-31 21:25:00	2015-12-31 21:35:00	9.91511085505808	6.912551835144296	-6.67224415502125	-2.4505073940808626	172.317	4.928	-1.632	-15.562	69.329
2015-12-31 21:55:00	2015-12-31 22:05:00	10.269765769150188	7.390995207396135	-6.657237406436834	-2.5535189842282997	168.908	4.527	-0.838	-15.613	70.692
