Start_str	End_str	Rmag_avg(Re)	x_avg(Re)	y_avg(Re)	z_avg(Re)	Clang_avg	gseIMFBx_avg(nT)	gseIMFBy_avg(nT)	gseIMFBz_avg(nT)	Shock_Ang(deg)
2017-11-28 04:20:00	2017-11-28 04:30:00	12.616867404269138	3.459304378628349	11.947852849613453	2.112850134406931	337.053	2.503	-2.733	4.363	64.16
2017-11-28 06:00:00	2017-11-28 06:10:00	10.527586987711787	2.00273926386082	10.293863871664245	0.9232060072470292	325.615	0.318	-5.057	4.528	87.782
2017-11-28 07:35:00	2017-11-28 07:45:00	8.18230020620818	0.5290443929871981	8.163198493434482	0.1690031447126073	343.974	1.412	-3.668	5.5	78.603
2017-12-23 16:20:00	2017-12-23 16:30:00	7.920009493426597	3.646831496015286	6.587960346496042	2.454111052225576	322.178	1.372	-4.192	5.318	67.842
2018-01-21 09:35:00	2018-01-21 09:45:00	15.915729802774033	13.790885706692526	-7.283972583966399	3.172473328638251	332.973	-6.063	-3.772	8.558	67.104
2018-03-09 11:00:00	2018-03-09 11:10:00	16.10309486843597	12.99903010176903	-9.0809049650986	2.8055758420275985	319.857	-4.08	-1.55	3.057	40.816
2018-03-18 15:55:00	2018-03-18 16:05:00	14.08632692957874	0.9345430729787504	-13.963271472905788	-1.605020616440246	325.974	-3.988	-1.73	7.103	59.594
2018-03-23 19:00:00	2018-03-23 19:10:00	9.177161145324026	7.676413246939545	-5.027052937058726	0.1390237567614636	336.986	8.587	0.3	3.208	22.161
2018-03-26 06:45:00	2018-03-26 06:55:00	17.612409930396563	10.63140576856964	-14.01919655227362	0.7936792768068973	344.544	4.092	0.333	5.25	53.945
2018-04-20 13:55:00	2018-04-20 14:05:00	18.336084126517804	4.196138589032288	-17.802366326396697	1.295381127092089	321.905	8.072	-3.925	8.695	55.821
2018-04-28 18:20:00	2018-04-28 18:30:00	21.98653059597734	-0.0893705634268764	-21.892643556618182	-2.026623885400688	345.719	-4.525	0.465	3.167	36.855
2018-04-28 18:50:00	2018-04-28 19:00:00	21.756136996889552	0.063986246741757	-21.617634806323647	-2.4493752709610592	331.102	-4.437	-0.287	3.265	36.021
2018-04-28 19:20:00	2018-04-28 19:30:00	21.5163853731634	0.2174741959633448	-21.32941937970212	-2.821398076855481	323.178	-4.325	-0.7	3.343	36.732
2018-05-15 10:45:00	2018-05-15 10:55:00	23.85285262552067	-7.804635836438769	-21.7998094069344	5.728368228849142	316.85	3.017	-2.358	2.897	53.05
2018-05-27 21:20:00	2018-05-27 21:30:00	13.061082427406134	-10.754802474228974	-7.276093849863493	1.4082798635716305	344.172	-4.713	0.197	3.473	37.645
2017-09-07 13:10:00	2017-09-07 13:20:00	15.303606422389914	-12.09588389651982	9.374162492709225	-0.1155471283005889	29.497	-2.967	-0.143	7.505	67.136
2017-09-07 14:10:00	2017-09-07 14:20:00	14.32274933492334	-11.544018777517204	8.46910210971573	0.385949926946109	27.044	-2.748	-0.295	5.595	62.954
2017-09-07 17:40:00	2017-09-07 17:50:00	10.15838603816012	-8.886024143854064	4.577678044043529	1.8091523908593847	30.773	2.648	1.543	8.337	74.994
2017-10-02 23:30:00	2017-10-02 23:40:00	8.774666477177883	-6.381025391702451	5.831161540748311	1.5072767713470434	29.352	-4.47	0.747	2.682	31.617
2018-01-08 16:55:00	2018-01-08 17:05:00	23.937733577653912	22.48043126236681	3.3994570067473817	7.489240179995895	43.986	-8.353	7.433	5.875	48.857
2018-02-10 06:00:00	2018-02-10 06:10:00	18.48978649595877	13.19876235092238	-12.90502225050076	1.059372413155096	20.493	-5.853	3.907	5.145	46.485
2018-02-10 06:35:00	2018-02-10 06:45:00	18.90032057422704	13.620262076240486	-13.018004659183658	1.4964495895292955	43.632	-4.89	6.317	3.833	52.399
2018-03-09 07:40:00	2018-03-09 07:50:00	18.728287161314725	14.334417545474116	-11.817996709568972	2.367777312221208	44.731	-1.29	4.86	2.543	72.274
2018-03-29 23:45:00	2018-03-29 23:55:00	15.548089600140692	-1.1127803001321617	-14.808629950371383	-4.605234033830782	39.858	-4.698	3.343	1.058	41.943
2018-04-29 18:55:00	2018-04-29 19:05:00	11.02835955205316	-7.365306246140853	-8.18005195308418	-0.6792304846920483	43.555	-4.697	2.997	1.315	42.772
