Start_str	Mgs#_avg	Clang_avg	Rmag_avg	omniBxGSE_avg(nT)	omniByGSE_avg(nT)	omniBzGSE_avg(nT)	Bdeviat	Dtheta	Shock_Ang(deg)	OMNIVsw_avg(km/s)	End_str
2019-09-17 15:40:00	4.98	290.589	8.989	2.892	-4.13	-0.292	0.05	29.18	59.9379997253418	353.283	2019-09-17 16:05:00
2019-09-17 16:35:00	4.97	230.82	10.338	3.913	-1.323	-2.552	0.06	14.26	37.779998779296875	348.383	2019-09-17 17:00:00
2019-09-23 16:55:00	4.8	241.245	22.812	2.627	-2.808	-3.525	0.03	20.85	62.54600143432617	312.017	2019-09-23 17:20:00
2019-09-23 17:25:00	4.85	256.884	22.522	2.932	-3.457	-2.358	0.06	13.66	59.06100082397461	312.467	2019-09-23 17:50:00
2019-10-14 15:10:00	4.97	235.834	23.837	1.518	-3.272	-5.495	0.04	26.12	80.6050033569336	345.717	2019-10-14 15:35:00
2019-10-14 21:05:00	4.95	257.076	20.282	0.365	-6.663	-3.242	0.09	5.06	85.571	340.333	2019-10-14 21:30:00
2019-10-14 21:35:00	4.77	266.998	19.923	1.122	-7.452	-2.103	0.02	12.25	89.66000366210938	339.3	2019-10-14 22:00:00
2019-10-14 22:05:00	4.62	277.729	19.553	2.503	-7.522	-0.635	0.03	13.66	79.9260025024414	333.233	2019-10-14 22:30:00
2019-10-14 22:35:00	4.85	289.227	19.172	2.452	-7.138	0.84	0.10	11.04	79.5999984741211	333.5	2019-10-14 23:00:00
2019-10-30 02:55:00	4.83	292.993	19.954	1.83	-10.195	1.323	0.09	15.09	76.99299621582031	396.333	2019-10-30 03:20:00
2019-10-30 03:25:00	4.35	303.741	20.312	3.628	-9.983	3.037	0.03	12.75	68.20700073242188	400.833	2019-10-30 03:50:00
2019-10-30 03:55:00	4.28	297.986	20.659	2.76	-10.697	1.893	0.07	28.52	73.11699676513672	398.967	2019-10-30 04:20:00
2019-10-30 04:25:00	4.07	309.807	20.997	3.863	-10.318	3.835	0.01	4.24	68.10399627685547	400.267	2019-10-30 04:50:00
2019-10-30 04:55:00	3.8	300.902	21.325	3.003	-11.218	2.002	0.01	7.84	72.30699920654297	395.883	2019-10-30 05:20:00
2019-10-30 06:05:00	5.0	278.142	22.055	-1.152	-10.665	-2.968	0.04	2.04	87.643	375.517	2019-10-30 06:30:00
2019-10-30 07:10:00	3.5	290.607	22.69	0.215	-11.743	-1.165	0.09	27.13	85.322998046875	381.983	2019-10-30 07:35:00
2019-10-30 07:40:00	2.82	274.574	22.97	-3.767	-11.047	-4.477	0.01	16.65	75.947	385.133	2019-10-30 08:05:00
2019-10-30 08:10:00	3.03	272.233	23.242	-4.683	-10.498	-4.952	0.01	17.96	71.468	385.417	2019-10-30 08:35:00
2019-10-30 08:40:00	3.53	282.865	23.507	-2.977	-11.612	-3.168	0.01	0.67	79.707	375.55	2019-10-30 09:05:00
2019-10-30 09:10:00	3.52	282.634	23.763	-3.612	-11.587	-3.3	0.02	5.27	76.861	378.667	2019-10-30 09:35:00
2019-11-11 15:00:00	4.97	237.181	23.965	-0.328	-6.887	-8.782	0.03	17.24	88.355	373.817	2019-11-11 15:25:00
2019-11-11 15:30:00	4.85	245.898	23.716	0.503	-8.59	-7.735	0.04	9.32	87.35800170898438	372.533	2019-11-11 15:55:00
2019-11-11 16:00:00	4.7	253.08	23.459	1.278	-9.638	-6.413	0.04	2.33	83.38099670410156	368.817	2019-11-11 16:25:00
2019-11-11 16:30:00	4.82	266.07	23.195	2.432	-10.238	-3.677	0.04	29.57	77.15499877929688	366.233	2019-11-11 16:55:00
2019-11-11 17:00:00	4.98	282.757	22.923	4.233	-10.607	-0.263	0.03	11.90	67.48200225830078	361.867	2019-11-11 17:25:00
2019-11-11 17:30:00	4.9	288.417	22.642	4.222	-10.862	1.027	0.02	9.04	68.05599975585938	363.867	2019-11-11 17:55:00
2019-11-11 18:00:00	4.7	279.335	22.353	3.118	-11.253	-0.502	0.03	10.42	73.75499725341797	362.383	2019-11-11 18:25:00
2019-11-11 18:35:00	4.38	298.298	22.006	3.707	-10.433	3.28	0.09	17.24	70.47100067138672	362.483	2019-11-11 19:00:00
2019-11-11 19:05:00	3.95	283.827	21.698	3.802	-11.337	0.848	0.04	10.20	70.66500091552734	362.667	2019-11-11 19:30:00
2019-11-11 19:35:00	4.08	273.255	21.382	3.637	-11.097	-1.035	0.08	6.59	71.17400360107422	366.1	2019-11-11 20:00:00
2019-11-11 20:05:00	4.02	269.266	21.057	2.553	-11.252	-1.708	0.06	5.53	76.55400085449219	363.9	2019-11-11 20:30:00
2019-11-11 20:35:00	3.83	261.315	20.722	1.665	-11.542	-3.28	0.01	7.88	81.38300323486328	364.283	2019-11-11 21:00:00
2019-11-11 21:05:00	4.1	256.319	20.377	1.435	-11.227	-4.167	0.03	11.03	82.49800109863281	364.383	2019-11-11 21:30:00
2019-11-11 21:35:00	4.57	268.216	20.022	1.953	-11.758	-1.672	0.07	9.80	79.8759994506836	365.717	2019-11-11 22:00:00
2019-11-11 22:40:00	4.98	275.63	19.218	2.785	-11.695	-0.07	0.09	8.00	75.76000213623047	366.417	2019-11-11 23:05:00
2019-11-12 01:45:00	4.35	289.895	16.628	4.897	-11.308	2.117	0.07	12.53	65.9800033569336	360.467	2019-11-12 02:10:00
2019-11-12 02:40:00	4.07	304.027	15.758	6.167	-8.768	3.668	0.10	2.78	55.66600036621094	350.55	2019-11-12 03:05:00
2019-11-12 04:35:00	2.98	308.004	13.763	3.168	-10.822	4.287	0.05	4.51	73.41500091552734	352.4	2019-11-12 05:00:00
2019-11-12 06:25:00	2.52	310.973	11.581	2.222	-11.307	4.087	0.05	4.58	78.01499938964844	348.917	2019-11-12 06:50:00
2019-11-12 06:55:00	2.55	313.421	10.928	2.583	-11.13	4.322	0.01	8.27	76.20700073242188	344.3	2019-11-12 07:20:00
2019-11-12 23:15:00	3.67	307.953	16.86	3.155	-5.245	3.31	0.05	8.16	60.20500183105469	302.233	2019-11-12 23:40:00
2019-11-12 23:45:00	3.6	308.891	17.307	3.312	-4.953	3.215	0.09	10.65	57.72200012207031	296.117	2019-11-13 00:10:00
2019-11-13 00:15:00	3.38	310.469	17.74	4.007	-4.945	3.328	0.07	3.18	53.02399826049805	294.333	2019-11-13 00:40:00
2019-11-13 00:45:00	2.88	299.306	18.16	4.558	-6.172	2.503	0.15	17.28	52.58300018310547	290.2	2019-11-13 01:10:00
2019-11-13 01:15:00	2.75	276.18	18.568	4.767	-6.687	-0.223	0.02	24.74	51.32400131225586	288.65	2019-11-13 01:40:00
2019-11-13 02:10:00	3.2	313.706	19.286	3.26	-5.607	3.768	0.09	23.40	61.96799850463867	314.15	2019-11-13 02:35:00
2019-11-13 02:40:00	3.25	309.266	19.662	3.188	-5.88	3.153	0.04	19.42	62.099998474121094	317.0	2019-11-13 03:05:00
2019-11-13 03:10:00	3.47	298.519	20.027	2.157	-6.613	1.923	0.03	8.37	69.94999694824219	320.433	2019-11-13 03:35:00
2019-11-13 03:40:00	3.53	291.661	20.381	1.485	-6.935	0.998	0.04	20.93	75.47699737548828	321.967	2019-11-13 04:05:00
2019-11-13 04:10:00	3.42	293.192	20.726	1.317	-6.767	1.023	0.02	26.51	76.69300079345703	324.383	2019-11-13 04:35:00
2019-11-13 04:40:00	3.75	312.578	21.061	0.737	-6.133	3.033	0.04	17.96	81.53299713134766	332.1	2019-11-13 05:05:00
2019-11-16 18:50:00	4.37	314.919	22.432	0.875	-7.39	5.58	0.17	27.04	81.11000061035156	376.733	2019-11-16 19:15:00
2019-12-09 23:05:00	4.93	297.964	19.124	4.958	-3.598	2.315	0.10	24.54	42.57899856567383	347.683	2019-12-09 23:30:00
