Start_str	Mgs#_avg	Clang_avg	Rmag_avg	omniBxGSE_avg(nT)	omniByGSE_avg(nT)	omniBzGSE_avg(nT)	Bdeviat	Dtheta	Shock_Ang(deg)	OMNIVsw_avg(km/s)	End_str
2020-09-21 12:00:00	4.9	298.232	23.98	1.178	-5.355	-0.368	0.08	18.46	83.8219985961914	286.6	2020-09-21 12:25:00
2020-09-21 12:30:00	4.95	283.209	23.745	1.792	-4.94	-1.633	0.08	6.45	76.58100128173828	285.567	2020-09-21 12:55:00
2020-09-21 15:05:00	4.73	314.875	22.413	0.035	-6.513	2.138	0.10	10.29	83.969	297.767	2020-09-21 15:30:00
2020-09-21 15:35:00	4.85	312.325	22.131	0.017	-6.265	1.887	0.04	9.59	83.801	295.217	2020-09-21 16:00:00
2020-09-21 16:05:00	4.9	311.762	21.841	-0.475	-6.202	1.94	0.06	6.37	79.451	296.433	2020-09-21 16:30:00
2020-09-21 17:10:00	4.98	304.218	21.182	0.458	-6.845	1.503	0.15	19.18	87.057	299.867	2020-09-21 17:35:00
2020-09-21 17:40:00	4.88	284.637	20.864	2.382	-7.355	-0.75	0.10	22.79	78.88099670410156	298.45	2020-09-21 18:05:00
2020-09-21 20:25:00	4.97	291.889	18.943	0.607	-7.228	0.838	0.11	9.36	88.763	286.933	2020-09-21 20:50:00
2020-09-21 21:05:00	4.82	289.452	18.43	2.152	-7.525	0.64	0.13	12.67	80.37899780273438	288.833	2020-09-21 21:30:00
2020-09-21 21:35:00	4.95	285.622	18.032	1.477	-7.722	0.175	0.03	11.78	85.88300323486328	298.267	2020-09-21 22:00:00
2020-09-21 22:30:00	4.52	272.621	17.271	3.432	-7.683	-1.57	0.12	13.31	73.4990005493164	315.567	2020-09-21 22:55:00
2020-09-21 23:15:00	4.6	251.826	16.617	5.51	-5.653	-3.59	0.11	2.61	56.479000091552734	319.867	2020-09-21 23:40:00
2020-09-21 23:45:00	4.73	253.305	16.164	5.073	-5.732	-3.482	0.09	3.23	58.900001525878906	321.483	2020-09-22 00:10:00
2020-09-22 01:45:00	4.98	249.666	14.201	1.615	-6.035	-4.632	0.08	6.70	83.21099853515625	319.35	2020-09-22 02:10:00
2020-09-22 06:05:00	4.42	230.983	8.858	2.945	-2.668	-6.06	0.16	22.42	68.52200317382812	313.233	2020-09-22 06:30:00
2020-09-22 06:35:00	4.22	235.466	8.107	2.447	-3.128	-6.212	0.18	19.36	73.58100128173828	309.833	2020-09-22 07:00:00
2020-09-25 13:45:00	4.88	249.375	14.272	5.12	-2.855	-3.392	0.16	16.01	39.97100067138672	478.033	2020-09-25 14:10:00
2020-10-12 20:15:00	4.83	246.28	19.625	-0.397	-5.408	-4.208	0.05	17.79	81.483	294.483	2020-10-12 20:40:00
2020-10-12 20:45:00	4.78	236.171	19.263	0.303	-4.792	-5.217	0.02	17.48	87.809	295.317	2020-10-12 21:10:00
2020-10-12 21:15:00	4.85	248.045	18.89	-0.192	-5.717	-4.022	0.03	12.19	83.062	295.217	2020-10-12 21:40:00
2020-10-12 21:45:00	4.85	255.061	18.507	-0.703	-6.057	-3.195	0.02	7.78	78.476	293.7	2020-10-12 22:10:00
2020-10-12 22:15:00	4.9	257.743	18.112	-1.102	-6.063	-2.822	0.04	7.84	74.932	291.883	2020-10-12 22:40:00
2020-10-12 22:45:00	4.97	265.264	17.706	-1.353	-6.318	-1.988	0.04	10.36	72.518	293.667	2020-10-12 23:10:00
2020-10-13 01:45:00	4.95	283.195	14.994	-0.988	-7.223	-0.34	0.13	10.77	75.989	305.517	2020-10-13 02:10:00
2020-10-13 02:15:00	4.95	292.618	14.49	-0.948	-7.428	0.712	0.08	16.34	76.403	307.817	2020-10-13 02:40:00
2020-10-13 02:45:00	4.82	277.901	13.97	-0.207	-7.727	-1.4	0.11	12.71	82.061	309.5	2020-10-13 03:10:00
2020-10-13 06:10:00	4.98	306.034	9.868	-0.443	-6.993	1.175	0.03	13.79	80.584	298.0	2020-10-13 06:35:00
2020-10-13 06:40:00	4.82	308.106	9.169	-0.598	-6.977	1.298	0.06	12.56	79.438	296.5	2020-10-13 07:05:00
2020-10-13 07:10:00	4.83	303.838	8.437	-1.182	-6.698	0.62	0.03	24.06	74.275	295.917	2020-10-13 07:35:00
2020-10-14 03:45:00	4.85	294.192	20.86	0.475	-5.277	0.322	0.05	14.22	89.572	299.117	2020-10-14 04:10:00
2020-10-14 04:15:00	4.97	291.608	21.177	-1.963	-5.085	-0.0	0.05	10.76	62.684	307.633	2020-10-14 04:40:00
2020-10-14 05:20:00	4.85	300.945	21.834	-0.223	-4.878	0.588	0.07	25.68	81.522	294.367	2020-10-14 05:45:00
2020-10-14 05:50:00	4.83	300.704	22.123	-0.323	-5.207	0.47	0.02	19.64	80.903	295.367	2020-10-14 06:15:00
2020-10-14 07:45:00	4.98	299.285	23.159	-3.198	-4.517	-0.015	0.06	4.21	48.535	307.867	2020-10-14 08:10:00
2020-10-14 08:15:00	4.92	298.0	23.41	-2.935	-4.648	-0.175	0.06	1.20	51.792	303.15	2020-10-14 08:40:00
2020-10-16 03:25:00	4.95	275.45	22.688	0.393	-6.175	-1.515	0.11	28.09	88.5	296.367	2020-10-16 03:50:00
2020-10-16 08:05:00	4.73	310.579	19.81	-2.923	-5.683	1.092	0.10	20.99	58.491	296.5	2020-10-16 08:30:00
2020-10-16 15:00:00	4.95	301.152	13.817	0.528	-4.408	0.473	0.13	18.47	88.47000122070312	301.967	2020-10-16 15:25:00
2020-10-16 15:30:00	4.93	282.752	13.275	0.862	-4.398	-0.863	0.05	15.97	84.28900146484375	301.083	2020-10-16 15:55:00
2020-10-16 16:45:00	4.97	295.354	11.832	1.23	-3.95	0.307	0.07	29.86	77.96499633789062	296.6	2020-10-16 17:10:00
2020-10-16 17:30:00	4.93	271.746	10.899	1.34	-3.838	-1.178	0.11	17.83	76.77200317382812	297.55	2020-10-16 17:55:00
2020-10-16 18:05:00	4.82	268.288	10.135	2.828	-3.093	-1.135	0.02	29.64	54.61000061035156	292.333	2020-10-16 18:30:00
2020-10-16 19:20:00	4.73	238.48	8.362	0.24	-3.233	-3.443	0.12	25.31	88.879	295.6	2020-10-16 19:45:00
2020-10-17 14:05:00	4.92	288.187	19.619	1.587	-8.24	-1.255	0.11	23.15	85.0780029296875	324.667	2020-10-17 14:30:00
2020-10-17 14:35:00	4.65	294.414	19.97	0.92	-8.73	-0.187	0.02	8.27	89.56800079345703	326.733	2020-10-17 15:00:00
2020-10-17 15:35:00	4.95	296.039	20.643	0.492	-8.045	0.377	0.02	2.42	88.108	322.883	2020-10-17 16:00:00
2020-10-17 20:30:00	4.98	278.504	23.444	-1.365	-6.235	-0.498	0.09	15.51	72.466	321.35	2020-10-17 20:55:00
2020-10-21 07:25:00	4.9	242.394	22.91	2.087	-5.853	-8.522	0.07	7.55	82.44599914550781	383.917	2020-10-21 07:50:00
2020-10-21 07:55:00	4.62	252.267	23.168	2.57	-7.06	-7.43	0.02	6.60	80.2959976196289	381.2	2020-10-21 08:20:00
2020-11-02 13:35:00	4.37	310.038	23.749	-3.097	-4.583	1.3	0.05	18.10	59.353	341.667	2020-11-02 14:00:00
2020-11-02 14:05:00	4.43	308.364	23.51	-2.958	-4.373	1.195	0.03	15.66	59.374	342.55	2020-11-02 14:30:00
2020-11-02 14:35:00	4.22	312.928	23.264	-3.777	-3.867	1.45	0.03	12.39	50.304	333.5	2020-11-02 15:00:00
2020-11-02 16:35:00	4.63	304.29	22.204	-1.877	-4.262	1.273	0.06	10.15	69.328	350.9	2020-11-02 17:00:00
2020-11-03 15:35:00	4.72	296.795	8.486	-3.61	-1.897	0.232	0.10	12.41	30.432	340.783	2020-11-03 16:00:00
2020-11-03 16:05:00	4.68	296.274	9.209	-3.778	-1.893	0.223	0.05	18.58	29.75	339.867	2020-11-03 16:30:00
2020-11-06 02:35:00	4.75	301.145	23.316	2.848	-5.75	1.887	0.11	24.49	62.391998291015625	432.933	2020-11-06 03:00:00
2020-11-06 03:45:00	4.17	300.234	22.716	5.092	-7.083	1.76	0.10	24.47	52.729000091552734	440.55	2020-11-06 04:10:00
2020-11-06 04:15:00	4.37	271.467	22.445	2.978	-8.62	-2.415	0.08	15.18	70.12100219726562	448.3	2020-11-06 04:40:00
2020-11-07 03:25:00	4.28	294.142	8.115	0.78	-6.573	1.068	0.09	27.48	79.38500213623047	423.433	2020-11-07 03:50:00
2020-11-09 22:50:00	4.57	303.583	18.177	3.255	-3.7	1.903	0.02	6.30	45.027000427246094	338.817	2020-11-09 23:15:00
2020-11-09 23:20:00	4.63	302.444	17.775	2.955	-3.885	1.868	0.02	16.40	48.76300048828125	341.733	2020-11-09 23:45:00
2020-11-09 23:50:00	4.82	292.018	17.361	2.303	-4.537	1.223	0.02	3.61	56.9010009765625	345.533	2020-11-10 00:15:00
2020-11-10 00:20:00	4.98	295.136	16.935	2.073	-4.422	1.408	0.04	11.33	58.992000579833984	345.883	2020-11-10 00:45:00
2020-11-10 06:45:00	4.98	278.654	10.041	-0.558	-4.607	-1.1	0.05	16.60	89.769	339.5	2020-11-10 07:10:00
2020-11-10 08:40:00	4.93	311.776	7.233	1.905	-3.517	1.038	0.15	9.25	54.80099868774414	322.967	2020-11-10 09:05:00
2020-11-30 19:15:00	4.18	274.123	21.017	2.968	-2.857	0.105	0.04	19.56	45.07600021362305	429.217	2020-11-30 19:40:00
2020-11-30 20:05:00	4.03	280.593	20.48	3.032	-2.278	0.375	0.10	20.76	38.983001708984375	414.7	2020-11-30 20:30:00
2020-11-30 20:35:00	4.45	261.651	20.146	1.238	-3.342	-0.55	0.08	25.46	70.48899841308594	443.65	2020-11-30 21:00:00
