Start_str	End_str	Clang_avg	Bx_avg(nT)	By_avg(nT)	Bz_avg(nT)
2021-04-27 13:45:00	2021-04-27 13:55:00	211.482	3.107	-0.875	-1.423
2021-04-27 14:15:00	2021-04-27 14:25:00	200.949	3.185	-0.653	-1.713
2021-04-27 14:45:00	2021-04-27 14:55:00	200.343	3.127	-0.72	-1.928
2021-04-27 22:10:00	2021-04-27 22:20:00	194.24	2.488	-0.508	-2.017
2021-04-28 05:30:00	2021-04-28 05:40:00	187.334	-2.242	-0.21	-1.493
2021-04-30 16:10:00	2021-04-30 16:20:00	148.515	4.695	3.145	-5.04
2021-05-12 05:50:00	2021-05-12 06:00:00	184.674	-1.765	-0.235	-2.758
2021-05-18 05:15:00	2021-05-18 05:25:00	193.15	0.635	-1.392	-6.017
2021-05-23 02:35:00	2021-05-23 02:45:00	223.181	2.287	-1.627	-1.733
2021-05-23 03:45:00	2021-05-23 03:55:00	190.365	3.105	-0.285	-1.512
2021-05-23 04:25:00	2021-05-23 04:35:00	208.293	2.42	-1.177	-2.02
2021-05-25 22:55:00	2021-05-25 23:05:00	212.029	1.717	-1.18	-1.903
2021-05-25 23:25:00	2021-05-25 23:35:00	213.209	2.797	-0.87	-1.333
2021-05-26 01:40:00	2021-05-26 01:50:00	224.039	1.027	-1.31	-1.353
