Start_str	End_str	Rmag_avg(Re)	x_avg(Re)	y_avg(Re)	z_avg(Re)	Clang_avg	IMFBx_avg(nT)	IMFBy_avg(nT)	IMFBz_avg(nT)	Jx_avg(uA/m2)	Jy_avg	Jz_avg	Jmag_avg	divB_avg	Jx_med(uA/m2)	Jy_med	Jz_med	Jmag_med	divB_med	Jx_std(uA/m2)	Jy_std	Jz_std	Jmag_std	divB_std	mms1Bx_avg(nT)	mms1By_avg	mms1Bz_avg	mms1Bmag_avg	mms1Bx_med(nT)	mms1By_med	mms1Bz_med	mms1Bmag_med	mms1Bx_std(nT)	mms1By_std	mms1Bz_std	mms1Bmag_std
2020-09-08 07:05:00	2020-09-08 07:15:00	8.610880699138427	-7.095981667011478	-3.62486934548776	-3.263228243816785	142.436	-3.028	1.1	-1.427	0.1007255603848453	0.0131874401663426	0.0311319320832395	0.1102833838568137	0.0258192251144506	0.1000759762905136	0.017482023070737	0.0315745234132921	0.1088216696178409	0.0246868773137083	0.024588146247364	0.02622509141848	0.0098387844837728	0.0227036025602907	0.020063617894178	-54.899063	-24.37686	14.390639	61.76953	-55.027874	-24.267368	14.299133	61.770733	0.85141075	0.38363615	0.6441621	1.0199851
2020-09-08 07:40:00	2020-09-08 07:50:00	7.712446878646922	-6.040295240439945	-3.818218802592559	-2.9001353539284107	150.3	-3.047	1.053	-1.843	-0.3286898953881854	-0.086720540181688	-0.120435495305125	0.4326684444387124	-0.1713496761299056	-0.3229785671203455	-0.1164228323805831	-0.1217236609917076	0.3962840034809637	-0.1711685386160841	0.1876600249924148	0.1921189110052059	0.0713349601881553	0.1416857883737864	0.1116797239057202	-65.720856	-35.851486	22.543453	78.18763	-65.670334	-35.36453	22.405693	77.87882	0.6129307	1.1215879	0.53050613	1.1734561
2020-09-08 08:10:00	2020-09-08 08:20:00	6.899344281121771	-5.064685214038148	-3.923798107659183	-2.558356130189697	164.565	-2.465	0.678	-2.503	-0.0874644408275614	-0.0562889447360623	-0.0407284963546987	0.112993815947903	-0.0466592092639545	-0.0868970457127334	-0.0539409020066372	-0.0412436865226147	0.1142980997543224	-0.0484288813751453	0.0128645121146055	0.0159273517241173	0.0044398808786045	0.012188946990219	0.010884639707085	-80.84045	-57.127296	36.5612	105.53601	-81.25718	-56.472626	36.716736	105.568726	1.361686	2.4250848	1.8514181	2.9562938
2020-09-11 19:40:00	2020-09-11 19:50:00	7.403490903656178	-5.778412778165946	-2.8036408241121187	-3.68173757222914	151.698	-0.29	1.797	-3.35	-0.1289852539249875	-0.0496154541275113	-0.0725045798090818	0.1579139835150793	-0.1091253155010765	-0.1240610923626095	-0.0561660156441746	-0.0710490919804782	0.1538891828559933	-0.1048805286539113	0.0249379420461254	0.0217650023932078	0.0129888850072755	0.0261400906361843	0.020806557660738	-121.56587	-51.71477	-11.491049	132.61188	-121.2729	-51.42121	-11.692698	132.22076	3.10545	2.140958	0.45922482	3.640159
2020-09-23 07:10:00	2020-09-23 07:20:00	23.28331938323716	-13.837042238274371	18.354137211981115	-3.710937669146966	177.597	2.09	0.17	-4.472	0.07522602343479	-0.0357028951914644	-0.0222684493151916	0.0863210564160548	0.0049513280141491	0.07522602343479	-0.0357028951914644	-0.0222684493151916	0.0863210564160548	0.0049513280141491	0.003802907029345	0.0063266876981271	0.0006715047994664	0.0057576365622529	0.00483847124966	-12.012892	6.700424	5.5937014	15.0754795	-12.012892	6.700424	5.5937014	15.0754795	1.464191	0.8500421	1.9778593	0.055054665
2020-09-25 19:35:00	2020-09-25 19:45:00	6.793847617066703	-5.304311427214881	-1.87699611740401	-3.806637227751864	178.45	1.838	0.05	-3.738	-0.0812063505942669	0.0034934994109144	-0.0462744604190812	0.0939162900516606	-0.0111643432403503	-0.0812063505942669	0.0034934994109144	-0.0462744604190812	0.0939162900516606	-0.0111643432403503	0.0005236597977976	0.0080194167725947	0.003292295948182	0.0017766661333344	0.0144852217826418	-159.45993	-50.28784	-25.785381	169.18059	-159.45993	-50.28784	-25.785381	169.18059	2.5318527	1.7643032	0.39936638	2.9716797
2020-10-02 16:45:00	2020-10-02 16:55:00	11.532523617287133	-9.766087603489032	1.1044108089816325	-6.033375315170755	183.404	-2.127	-0.157	-2.587	-0.0717706727310991	0.034189828595472	-0.0307072432206036	0.0852227002028896	0.0776671534178324	-0.0717706727310991	0.034189828595472	-0.0307072432206036	0.0852227002028896	0.0776671534178324	0.0	0.0	0.0	0.0	0.0	-54.581726	-0.7813718	-9.013605	55.32649	-54.581726	-0.7813718	-9.013605	55.32649	0.0	0.0	0.0	0.0
2020-10-02 17:50:00	2020-10-02 18:00:00	10.135467074489648	-8.537418786467851	0.3794236664703119	-5.449224714328018	169.379	-1.363	0.547	-2.917	-0.0324436452737559	-0.0123021359504683	-0.0236741867150636	0.1126488280182714	-0.0088746609928769	-0.0629231028517235	-0.0136918390338799	-0.0364321466534658	0.0984642097475203	-0.0078285328958763	0.1035011374711242	0.0486151136895549	0.0512368015579258	0.0691069164488903	0.0845435775404764	-69.480896	-0.5675654	-11.341583	70.44872	-69.4756	-0.7225523	-11.269901	70.391	1.1567566	2.2012084	1.2725345	1.1525866
2020-10-10 16:30:00	2020-10-10 16:40:00	21.36838080264465	-6.372033360804149	20.302404579648044	-1.9532299023789208	210.825	1.825	-1.393	-2.355	-0.02506817784807	0.0043393109613218	-0.0006826216782655	0.0900923687708634	-0.0015837453223242	-0.059256994062495	0.0034820449196699	0.0056555608215433	0.0889779344612512	-0.002875957085312	0.0730970878567895	0.0382100096180808	0.0350802788072519	0.0237673993361384	0.0166164949577281	10.315591	-6.2851605	-5.4971423	14.833578	9.740625	-5.2071404	-5.321761	12.885159	5.9989476	4.9782968	3.6940868	5.5240707
2020-10-21 00:05:00	2020-10-21 00:15:00	18.034300341387805	-0.7450301977656636	17.819930479763794	2.66993519803662	141.033	1.253	1.622	-2.022	0.027220332030656	0.0049936804865326	-0.0065402441319032	0.0643938690001056	0.0023391848971207	0.0177058824987092	0.0043147695969403	-0.0134117651357794	0.0729249087078025	0.0034809921839182	0.0238907055416032	0.0216901755701963	0.0503971243696707	0.0155944676547955	0.0135769940134969	1.148502	2.1640363	-10.412354	13.165043	0.7789142	0.9806551	-10.613449	12.607436	4.661703	5.9170074	2.0571795	1.4405868
