Start_str	Mgs#_avg	Clang_avg	Rmag_avg	omniBxGSE_avg(nT)	omniByGSE_avg(nT)	omniBzGSE_avg(nT)	Bdeviat	Dtheta	Shock_Ang(deg)	OMNIVsw_avg(km/s)	End_str
2016-09-08 16:00:00	6.93	254.787	9.922	-1.043	-3.328	-2.738	0.04	19.62	78.76	446.467	2016-09-08 16:25:00
2016-09-11 22:15:00	5.65	240.055	11.952	-2.332	-3.597	-3.375	0.02	13.50	73.584	325.967	2016-09-11 22:40:00
2016-09-11 22:45:00	5.72	237.653	11.897	-4.373	-2.62	-2.75	0.07	22.09	50.115	321.9	2016-09-11 23:10:00
2016-09-16 13:40:00	5.03	305.148	8.705	2.902	-5.573	0.495	0.05	17.18	53.8650016784668	304.133	2016-09-16 14:05:00
2016-09-17 17:25:00	5.6	302.025	11.303	2.752	-3.218	0.612	0.05	7.31	41.720001220703125	295.217	2016-09-17 17:50:00
2016-09-17 17:55:00	5.6	294.22	11.487	3.303	-2.553	0.158	0.03	23.60	29.405000686645508	292.75	2016-09-17 18:20:00
2016-09-17 19:00:00	5.62	272.722	11.783	2.772	-2.772	-0.735	0.05	12.77	37.040000915527344	290.2	2016-09-17 19:25:00
2016-09-17 19:30:00	5.6	263.791	11.873	2.967	-2.498	-1.083	0.07	28.24	34.16899871826172	289.483	2016-09-17 19:55:00
2016-09-17 20:15:00	5.38	261.257	11.955	3.622	-2.578	-1.153	0.03	17.18	29.34600067138672	290.25	2016-09-17 20:40:00
2016-09-17 21:00:00	5.43	266.216	11.972	3.417	-2.432	-0.812	0.07	13.45	27.93600082397461	288.883	2016-09-17 21:25:00
2016-09-18 18:15:00	5.52	251.184	11.629	3.487	-2.242	-1.65	0.06	26.39	32.766998291015625	339.083	2016-09-18 18:40:00
2016-09-18 22:25:00	5.05	286.083	11.81	3.807	-4.722	0.187	0.07	26.35	44.803001403808594	338.1	2016-09-18 22:50:00
2016-09-18 22:55:00	5.13	279.961	11.698	2.937	-5.82	-0.402	0.07	16.54	56.46699905395508	344.033	2016-09-18 23:20:00
2016-09-18 23:25:00	5.08	284.101	11.557	3.035	-6.05	0.002	0.04	11.56	56.474998474121094	340.167	2016-09-18 23:50:00
2016-09-19 01:15:00	5.02	295.327	10.774	4.353	-6.085	0.987	0.05	16.87	48.43600082397461	340.817	2016-09-19 01:40:00
2016-09-19 02:20:00	5.0	288.879	10.1	4.457	-5.95	0.063	0.03	13.31	46.25299835205078	332.717	2016-09-19 02:45:00
2016-09-19 12:20:00	5.07	252.076	7.643	1.947	-5.332	-6.392	0.08	21.13	71.72100067138672	376.567	2016-09-19 12:45:00
2016-09-19 14:15:00	5.08	282.835	9.552	1.603	-9.523	-2.762	0.08	24.94	75.23300170898438	394.1	2016-09-19 14:40:00
2016-09-19 15:00:00	5.37	263.223	10.119	3.21	-8.9	-5.948	0.06	28.33	68.15499877929688	407.933	2016-09-19 15:25:00
2016-09-20 18:00:00	6.8	304.617	11.627	2.858	-3.578	1.008	0.07	29.38	51.12300109863281	645.667	2016-09-20 18:25:00
2016-09-21 02:50:00	6.8	269.949	9.545	1.502	-4.397	-1.548	0.05	19.21	69.36599731445312	603.133	2016-09-21 03:15:00
2016-09-22 12:05:00	6.03	276.629	7.762	3.183	-2.767	-1.373	0.06	23.70	41.07099914550781	468.383	2016-09-22 12:30:00
2016-09-23 17:05:00	6.05	313.363	11.446	-3.04	-4.447	1.742	0.02	5.73	60.407	386.4	2016-09-23 17:30:00
2016-09-23 18:05:00	6.25	298.518	11.74	-3.133	-4.153	0.672	0.06	17.38	57.178	385.183	2016-09-23 18:30:00
2016-09-23 22:15:00	5.3	313.458	11.723	-0.402	-5.885	3.358	0.10	8.46	88.938	377.933	2016-09-23 22:40:00
2016-09-24 13:25:00	6.23	282.042	9.34	-0.072	-5.27	-1.728	0.07	26.16	86.5	361.0	2016-09-24 13:50:00
2016-09-24 13:55:00	6.23	289.441	9.749	0.143	-5.62	-0.99	0.07	8.66	84.33799743652344	360.633	2016-09-24 14:20:00
2016-09-24 14:25:00	5.48	278.812	10.118	-1.787	-5.857	-2.077	0.06	7.49	78.173	366.133	2016-09-24 14:50:00
2016-09-24 14:55:00	5.4	282.273	10.448	-2.663	-5.983	-1.602	0.05	10.98	70.975	365.367	2016-09-24 15:20:00
2016-09-24 15:25:00	5.43	289.006	10.743	-2.475	-6.202	-0.78	0.08	17.36	72.63	363.717	2016-09-24 15:50:00
2016-09-24 15:55:00	5.43	290.574	11.003	-1.347	-6.413	-0.478	0.07	19.05	82.207	359.617	2016-09-24 16:20:00
2016-09-24 16:25:00	5.07	294.756	11.231	-0.397	-7.08	0.143	0.04	6.97	89.40399932861328	357.983	2016-09-24 16:50:00
2016-09-24 16:55:00	5.12	285.015	11.427	0.822	-7.27	-0.923	0.03	19.42	79.53299713134766	354.933	2016-09-24 17:20:00
2016-09-24 17:25:00	5.17	269.799	11.592	1.56	-7.043	-2.743	0.02	5.63	73.90399932861328	352.5	2016-09-24 17:50:00
2016-09-24 17:55:00	5.05	252.658	11.727	0.632	-6.108	-4.638	0.01	14.97	80.99800109863281	353.867	2016-09-24 18:20:00
2016-09-24 18:25:00	5.03	245.631	11.833	0.52	-5.542	-5.182	0.03	10.95	81.88899993896484	350.983	2016-09-24 18:50:00
2016-09-24 18:55:00	5.23	236.127	11.909	-0.412	-4.51	-5.68	0.05	5.52	89.34200286865234	354.017	2016-09-24 19:20:00
2016-09-24 19:25:00	5.27	235.422	11.958	0.565	-4.407	-5.502	0.01	2.09	81.4729995727539	354.033	2016-09-24 19:50:00
2016-09-24 19:55:00	5.2	234.96	11.977	1.31	-4.413	-5.43	0.01	3.92	75.38300323486328	349.633	2016-09-24 20:20:00
2016-09-24 20:25:00	5.2	235.106	11.969	0.228	-4.557	-5.447	0.01	2.37	84.0999984741211	349.117	2016-09-24 20:50:00
2016-09-24 20:55:00	5.27	233.372	11.932	-0.092	-4.41	-5.487	0.03	12.98	86.7979965209961	349.017	2016-09-24 21:20:00
2016-09-24 21:40:00	5.17	233.137	11.824	0.822	-5.283	-6.502	0.04	17.82	80.61000061035156	358.55	2016-09-24 22:05:00
2016-09-24 22:10:00	5.27	234.81	11.715	1.412	-5.362	-6.185	0.02	11.44	76.33000183105469	358.667	2016-09-24 22:35:00
2016-09-25 03:10:00	5.92	233.883	8.841	0.218	-3.618	-5.428	0.09	6.18	84.33799743652344	353.4	2016-09-25 03:35:00
2016-10-07 09:45:00	6.48	291.378	7.037	-3.062	-2.153	-0.398	0.05	17.78	33.368	442.2	2016-10-07 10:10:00
2016-10-10 22:40:00	5.85	291.861	10.792	4.0	-5.205	0.835	0.07	26.43	56.79899978637695	383.567	2016-10-10 23:05:00
2016-10-10 23:20:00	6.08	304.273	10.399	3.83	-5.32	2.082	0.06	10.99	59.84000015258789	372.85	2016-10-10 23:45:00
2016-10-10 23:50:00	6.27	308.199	10.063	4.277	-4.547	2.013	0.05	24.79	53.332000732421875	373.45	2016-10-11 00:15:00
2016-10-11 18:15:00	5.18	296.057	11.975	4.932	-3.723	0.532	0.08	11.10	40.9119987487793	367.133	2016-10-11 18:40:00
2016-10-11 19:05:00	5.22	291.151	11.915	4.188	-4.11	0.378	0.07	20.36	48.257999420166016	365.55	2016-10-11 19:30:00
2016-10-11 23:40:00	6.02	291.313	10.097	-0.858	-4.405	0.623	0.04	25.46	76.004	395.567	2016-10-12 00:05:00
2016-10-12 10:55:00	6.52	306.464	8.975	0.765	-3.467	0.282	0.04	18.50	81.45800018310547	370.567	2016-10-12 11:20:00
2016-10-12 15:45:00	6.45	238.631	11.707	2.398	-1.277	-1.842	0.08	21.58	43.74700164794922	354.583	2016-10-12 16:10:00
2016-10-12 18:05:00	6.6	266.499	11.974	2.715	-0.595	-0.232	0.05	28.71	16.08099937438965	352.333	2016-10-12 18:30:00
2016-10-12 18:50:00	6.68	291.037	11.929	2.492	-1.17	0.092	0.02	11.51	28.79800033569336	352.7	2016-10-12 19:15:00
