Start_str	Mgs#_avg	Clang_avg	Rmag_avg	omniBxGSE_avg(nT)	omniByGSE_avg(nT)	omniBzGSE_avg(nT)	Bdeviat	Dtheta	Shock_Ang(deg)	OMNIVsw_avg(km/s)	End_str
2020-09-04 11:55:00	5.82	230.346	16.924	-1.595	-1.375	-3.997	0.03	3.61	69.084	416.367	2020-09-04 12:20:00
2020-09-05 11:30:00	5.78	278.429	17.76	-2.863	-3.098	-1.333	0.09	16.08	45.794	398.367	2020-09-05 11:55:00
2020-09-05 12:05:00	5.88	280.664	18.234	-1.75	-3.965	-1.505	0.02	15.71	63.388	405.517	2020-09-05 12:30:00
2020-09-05 13:50:00	5.7	306.456	19.565	-2.135	-4.043	0.565	0.05	28.62	57.559	404.617	2020-09-05 14:15:00
2020-09-05 14:20:00	5.73	289.126	19.921	-1.967	-4.135	-0.642	0.05	23.20	60.3	403.233	2020-09-05 14:45:00
2020-09-08 21:50:00	6.35	278.573	16.542	0.887	-2.688	-0.235	0.08	12.01	75.86599731445312	309.167	2020-09-08 22:15:00
2020-09-09 02:15:00	5.75	268.503	20.04	1.987	-2.97	-1.027	0.07	19.67	61.46200180053711	305.95	2020-09-09 02:40:00
2020-09-09 03:25:00	5.9	289.991	20.824	-1.453	-3.027	0.017	0.08	25.82	63.269	313.517	2020-09-09 03:50:00
2020-09-09 03:55:00	5.68	283.13	21.145	0.08	-3.635	-0.543	0.06	15.66	87.285	309.283	2020-09-09 04:20:00
2020-09-09 04:40:00	5.22	281.79	21.609	1.842	-3.612	-0.687	0.08	26.56	67.35299682617188	305.8	2020-09-09 05:05:00
2020-09-09 05:35:00	5.33	275.169	22.149	1.87	-2.853	-1.02	0.04	26.94	62.2599983215332	305.367	2020-09-09 06:00:00
2020-09-09 07:25:00	5.43	300.793	23.148	0.877	-3.933	0.085	0.07	17.16	81.59500122070312	309.267	2020-09-09 07:50:00
2020-09-11 05:15:00	5.7	253.002	21.484	2.518	-1.848	-1.66	0.04	25.86	47.3120002746582	284.267	2020-09-11 05:40:00
2020-09-11 05:45:00	5.7	257.542	21.173	2.137	-2.038	-1.628	0.03	11.03	53.25400161743164	283.383	2020-09-11 06:10:00
2020-09-11 06:25:00	5.7	237.475	20.745	2.163	-1.332	-2.29	0.05	23.55	52.111000061035156	282.967	2020-09-11 06:50:00
2020-09-11 09:10:00	5.7	225.75	18.795	2.163	-0.532	-2.148	0.10	21.15	45.948001861572266	281.117	2020-09-11 09:35:00
2020-09-18 04:40:00	6.03	244.774	21.683	-2.7	-0.93	-1.092	0.07	25.65	25.41	302.733	2020-09-18 05:05:00
2020-09-19 20:00:00	5.92	237.799	23.612	-0.235	-0.842	-0.898	0.10	21.77	75.409	281.367	2020-09-19 20:25:00
2020-09-19 20:35:00	5.9	260.215	23.89	0.538	-1.353	-0.633	0.07	8.99	75.30699920654297	284.167	2020-09-19 21:00:00
2020-09-21 16:25:00	5.0	304.735	21.643	-0.132	-6.105	1.208	0.06	10.60	82.391	295.2	2020-09-21 16:50:00
2020-09-21 18:25:00	5.03	277.933	20.37	0.872	-7.555	-1.443	0.09	8.11	89.911	306.317	2020-09-21 18:50:00
2020-09-21 19:05:00	5.08	289.069	19.912	-0.475	-8.392	0.253	0.09	12.07	80.133	309.2	2020-09-21 19:30:00
2020-09-21 19:35:00	5.07	284.86	19.558	1.3	-8.213	-0.248	0.05	8.43	87.75499725341797	304.483	2020-09-21 20:00:00
2020-09-21 20:15:00	5.03	292.836	19.069	0.787	-7.39	0.937	0.07	4.51	89.646	289.75	2020-09-21 20:40:00
2020-09-22 02:25:00	5.4	268.859	13.488	1.917	-6.528	-2.365	0.05	27.30	81.17500305175781	318.017	2020-09-22 02:50:00
2020-09-22 03:35:00	5.2	301.33	12.155	-3.547	-7.022	1.232	0.08	20.16	56.5	318.05	2020-09-22 04:00:00
2020-09-25 12:20:00	6.95	278.749	15.684	2.933	-3.432	-1.43	0.04	17.34	47.53200149536133	483.5	2020-09-25 12:45:00
2020-09-25 12:50:00	6.07	278.511	15.2	3.755	-4.013	-1.638	0.09	14.73	44.87699890136719	491.567	2020-09-25 13:15:00
2020-10-06 17:40:00	6.53	271.942	12.306	-3.335	-3.277	-1.077	0.07	17.66	38.319	337.583	2020-10-06 18:05:00
2020-10-06 18:10:00	6.42	284.3	12.883	-3.57	-3.502	-0.263	0.08	14.52	36.519	334.617	2020-10-06 18:35:00
2020-10-06 18:40:00	6.5	295.201	13.441	-3.488	-3.262	0.435	0.04	4.98	35.251	334.717	2020-10-06 19:05:00
2020-10-06 19:20:00	6.43	290.688	14.154	-4.165	-3.473	0.265	0.07	17.00	31.975	335.517	2020-10-06 19:45:00
2020-10-06 20:35:00	6.57	298.862	15.41	-4.745	-2.472	0.613	0.09	8.10	20.349	334.783	2020-10-06 21:00:00
2020-10-06 21:35:00	6.03	313.025	16.345	-4.943	-3.975	2.235	0.04	6.65	36.023	330.5	2020-10-06 22:00:00
2020-10-07 06:20:00	5.35	307.455	22.557	-0.72	-6.297	1.16	0.09	28.41	75.807	325.617	2020-10-07 06:45:00
2020-10-07 07:20:00	5.23	306.66	23.088	1.605	-6.732	0.897	0.03	14.61	84.54000091552734	325.05	2020-10-07 07:45:00
2020-10-09 00:35:00	5.7	251.87	23.983	-0.107	-2.852	-1.853	0.10	23.47	81.508	310.683	2020-10-09 01:00:00
2020-10-09 07:00:00	5.58	262.926	20.381	2.73	-1.517	-1.067	0.08	24.28	40.39799880981445	302.617	2020-10-09 07:25:00
2020-10-09 19:00:00	5.12	311.367	8.441	0.827	-2.745	1.275	0.10	21.29	81.02799987792969	297.567	2020-10-09 19:25:00
2020-10-10 02:00:00	5.68	307.988	7.129	1.465	-2.438	0.935	0.04	29.08	67.27400207519531	297.817	2020-10-10 02:25:00
2020-10-10 04:30:00	5.45	292.822	10.75	2.493	-2.537	-0.002	0.07	9.88	52.15800094604492	293.35	2020-10-10 04:55:00
2020-10-10 05:00:00	5.5	276.729	11.386	2.215	-2.673	-0.842	0.04	15.84	58.26499938964844	295.05	2020-10-10 05:25:00
2020-10-10 06:00:00	5.52	270.784	12.585	2.472	-2.345	-1.123	0.04	18.89	52.709999084472656	294.083	2020-10-10 06:25:00
2020-10-10 06:30:00	5.38	259.669	13.153	2.705	-2.09	-1.607	0.09	27.68	50.058998107910156	292.9	2020-10-10 06:55:00
2020-10-10 07:10:00	5.37	228.353	13.879	2.902	-0.85	-2.388	0.05	13.55	43.95000076293945	288.75	2020-10-10 07:35:00
