Start_str	Mgs#_avg	Clang_avg	Rmag_avg	omniBxGSE_avg(nT)	omniByGSE_avg(nT)	omniBzGSE_avg(nT)	Bdeviat	Dtheta	Shock_Ang(deg)	OMNIVsw_avg(km/s)	End_str
2017-09-01 18:35:00	6.2	311.273	18.642	-4.432	-4.352	1.927	0.03	29.17	54.18	641.917	2017-09-01 19:00:00
2017-09-01 20:30:00	6.37	279.942	17.2	-5.642	-2.448	-0.305	0.08	25.32	29.674	622.617	2017-09-01 20:55:00
2017-09-01 22:25:00	6.03	310.823	15.542	-5.735	-4.212	2.268	0.06	21.42	46.819	614.55	2017-09-01 22:50:00
2017-09-03 05:30:00	6.95	309.26	23.015	-3.452	-1.372	0.37	0.08	26.70	30.128	512.467	2017-09-03 05:55:00
2017-09-06 22:45:00	6.47	295.288	23.593	-0.32	-3.237	0.715	0.08	19.97	89.28600311279297	400.533	2017-09-06 23:10:00
2017-09-07 05:30:00	5.22	284.95	20.772	4.395	-7.197	-1.26	0.07	17.26	52.5359992980957	539.367	2017-09-07 05:55:00
2017-09-13 00:10:00	5.52	297.479	18.009	-4.103	-7.91	1.847	0.08	15.67	64.654	590.217	2017-09-13 00:35:00
2017-09-13 02:35:00	6.05	297.446	16.043	-1.958	-6.442	1.112	0.09	20.22	75.297	570.4	2017-09-13 03:00:00
2017-09-14 02:50:00	5.6	277.553	19.279	1.678	-6.542	-1.378	0.09	26.36	71.87100219726562	377.383	2017-09-14 03:15:00
2017-09-14 03:20:00	5.38	277.182	19.6	3.398	-5.728	-1.338	0.06	13.49	55.59000015258789	365.25	2017-09-14 03:45:00
2017-09-14 04:35:00	5.52	249.596	20.354	3.915	-3.713	-3.575	0.08	14.29	48.69300079345703	355.683	2017-09-14 05:00:00
2017-09-14 05:30:00	5.33	254.819	20.864	3.667	-3.693	-3.213	0.05	14.97	48.80500030517578	346.383	2017-09-14 05:55:00
2017-09-14 09:45:00	5.3	266.903	22.803	3.632	-4.64	-3.328	0.07	2.84	53.22600173950195	365.967	2017-09-14 10:10:00
2017-09-14 10:35:00	5.68	271.202	23.107	3.71	-3.33	-1.963	0.08	29.00	42.32400131225586	359.167	2017-09-14 11:00:00
2017-09-21 09:35:00	6.82	282.566	18.114	-2.467	-1.793	-0.512	0.07	26.26	38.394	414.817	2017-09-21 10:00:00
2017-09-24 20:05:00	7.0	264.914	7.113	-0.455	-3.11	-1.16	0.09	19.22	83.151	333.433	2017-09-24 20:30:00
2017-09-25 04:20:00	5.87	254.046	16.886	-0.698	-3.058	-2.45	0.07	13.38	80.353	367.75	2017-09-25 04:45:00
2017-09-25 07:20:00	5.53	301.234	19.11	1.853	-3.272	0.052	0.09	24.25	62.00600051879883	379.583	2017-09-25 07:45:00
2017-09-25 09:30:00	5.95	310.502	20.442	1.81	-2.753	0.34	0.07	16.52	58.20000076293945	382.333	2017-09-25 09:55:00
2017-09-25 12:30:00	6.25	271.546	21.963	-0.603	-2.362	-1.37	0.04	26.77	78.021	370.033	2017-09-25 12:55:00
2017-09-25 14:10:00	6.3	266.785	22.661	-0.413	-2.203	-1.407	0.08	23.96	82.404	377.05	2017-09-25 14:35:00
2017-09-25 14:40:00	6.35	281.461	22.852	0.768	-2.212	-0.658	0.10	28.44	72.31800079345703	374.333	2017-09-25 15:05:00
2017-09-25 15:20:00	6.5	269.392	23.093	-0.833	-2.267	-1.15	0.09	21.88	72.04	381.7	2017-09-25 15:45:00
2017-09-25 15:55:00	6.4	265.502	23.291	0.703	-1.935	-1.07	0.07	17.91	72.37899780273438	368.483	2017-09-25 16:20:00
2017-09-25 16:25:00	6.43	267.724	23.453	1.33	-1.863	-0.908	0.05	6.87	57.279998779296875	360.133	2017-09-25 16:50:00
2017-09-25 16:55:00	6.35	259.726	23.606	1.52	-1.79	-1.138	0.02	14.42	53.928001403808594	353.217	2017-09-25 17:20:00
2017-09-25 17:25:00	6.35	246.859	23.751	1.73	-1.327	-1.247	0.03	27.83	45.9640007019043	348.533	2017-09-25 17:50:00
2017-09-25 17:55:00	6.52	274.143	23.888	0.992	-2.257	-0.637	0.06	6.12	66.86799621582031	345.133	2017-09-25 18:20:00
2017-09-26 15:15:00	6.52	267.204	22.817	1.185	-2.077	-1.165	0.06	14.04	62.79600143432617	315.717	2017-09-26 15:40:00
2017-09-26 16:05:00	6.43	294.415	22.491	0.707	-2.855	0.003	0.04	19.78	76.22100067138672	317.433	2017-09-26 16:30:00
2017-09-26 18:00:00	6.42	267.629	21.649	0.01	-2.813	-1.127	0.04	17.28	89.16699981689453	319.65	2017-09-26 18:25:00
2017-10-04 02:55:00	6.97	242.627	23.578	2.143	-2.423	-2.565	0.10	1.49	60.67100143432617	388.433	2017-10-04 03:20:00
2017-10-04 03:25:00	6.83	238.444	23.723	1.985	-2.185	-2.79	0.08	6.49	62.29399871826172	386.35	2017-10-04 03:50:00
2017-10-04 03:55:00	6.83	234.955	23.86	1.87	-1.893	-2.888	0.03	3.83	62.6879997253418	384.5	2017-10-04 04:20:00
2017-10-04 04:25:00	6.85	230.908	23.989	2.075	-1.4	-2.652	0.02	4.72	56.016998291015625	380.867	2017-10-04 04:50:00
2017-10-05 16:40:00	5.2	307.45	11.801	5.067	-4.492	1.355	0.08	28.73	31.89299964904785	391.517	2017-10-05 17:05:00
2017-10-05 18:40:00	5.17	285.702	9.1	2.503	-7.403	-0.242	0.05	7.34	60.382999420166016	402.5	2017-10-05 19:05:00
2017-10-06 10:00:00	5.93	287.081	17.006	0.898	-5.938	-1.633	0.05	15.60	72.28800201416016	439.1	2017-10-06 10:25:00
2017-10-06 10:30:00	6.13	308.664	17.404	-1.047	-6.057	0.655	0.05	14.66	89.0469970703125	447.283	2017-10-06 10:55:00
2017-10-06 11:00:00	6.05	287.117	17.788	-0.31	-5.982	-1.622	0.03	20.23	83.4219970703125	442.15	2017-10-06 11:25:00
2017-10-06 11:30:00	5.93	265.227	18.159	0.627	-4.78	-3.59	0.03	14.99	76.69499969482422	436.167	2017-10-06 11:55:00
2017-10-06 12:15:00	6.0	268.079	18.69	1.187	-4.893	-3.203	0.04	25.12	71.14800262451172	436.367	2017-10-06 12:40:00
2017-10-06 12:45:00	5.78	265.033	19.029	1.648	-4.7	-3.368	0.04	14.62	66.81900024414062	431.767	2017-10-06 13:10:00
2017-10-06 13:55:00	5.98	259.546	19.774	0.81	-4.928	-4.02	0.02	24.81	76.10399627685547	440.183	2017-10-06 14:20:00
2017-10-06 16:25:00	5.6	260.534	21.172	-0.075	-5.86	-3.723	0.05	24.80	83.10900115966797	441.75	2017-10-06 16:50:00
2017-10-06 17:10:00	5.97	304.625	21.543	0.875	-5.687	1.342	0.09	16.32	70.73600006103516	435.4	2017-10-06 17:35:00
2017-10-06 19:35:00	5.07	285.227	22.595	4.003	-5.317	-0.168	0.09	22.64	42.75600051879883	410.167	2017-10-06 20:00:00
2017-10-06 20:05:00	5.13	261.163	22.787	1.463	-6.633	-2.947	0.05	10.03	69.58100128173828	423.1	2017-10-06 20:30:00
2017-10-06 20:35:00	5.3	271.874	22.97	0.512	-7.03	-1.527	0.02	29.61	76.23200225830078	429.75	2017-10-06 21:00:00
2017-10-06 21:05:00	5.35	265.458	23.145	-1.38	-7.19	-2.388	0.02	6.12	88.962	440.833	2017-10-06 21:30:00
2017-10-06 21:35:00	5.2	266.523	23.312	-0.583	-7.157	-2.19	0.03	8.07	84.91400146484375	428.617	2017-10-06 22:00:00
2017-10-06 22:05:00	5.22	273.422	23.471	0.307	-6.988	-1.278	0.07	18.09	76.8479995727539	427.983	2017-10-06 22:30:00
2017-10-06 22:35:00	5.07	271.131	23.621	1.518	-6.335	-1.517	0.06	27.50	66.63300323486328	417.2	2017-10-06 23:00:00
2017-10-07 17:25:00	5.02	270.154	23.895	2.453	-5.662	-2.07	0.03	14.24	58.41899871826172	395.383	2017-10-07 17:50:00
2017-10-07 18:45:00	5.53	250.327	23.517	0.593	-5.103	-3.835	0.07	24.59	77.55699920654297	422.833	2017-10-07 19:10:00
