Start_str	End_str	Clang_avg	Bx_avg(nT)	By_avg(nT)	Bz_avg(nT)
2015-09-17 19:50:00	2015-09-17 20:00:00	84.786	-5.805	1.525	0.137
2015-09-17 20:20:00	2015-09-17 20:30:00	91.364	-5.437	1.662	-0.043
2015-09-17 20:50:00	2015-09-17 21:00:00	98.768	-5.052	2.035	-0.325
2015-09-18 06:20:00	2015-09-18 06:30:00	123.448	-2.672	5.282	-3.483
2015-09-18 06:50:00	2015-09-18 07:00:00	128.882	-2.035	4.828	-3.913
2015-09-18 11:05:00	2015-09-18 11:15:00	127.047	-2.153	4.533	-3.477
2015-09-18 13:05:00	2015-09-18 13:15:00	83.025	-5.067	4.877	0.58
2015-09-18 15:50:00	2015-09-18 16:00:00	94.433	-5.682	3.565	-0.31
2015-09-18 16:20:00	2015-09-18 16:30:00	93.708	-5.573	3.813	-0.245
2015-09-18 16:55:00	2015-09-18 17:05:00	127.656	-4.982	3.473	-2.74
2015-09-18 17:30:00	2015-09-18 17:40:00	104.391	-5.382	3.565	-0.888
2015-09-18 18:00:00	2015-09-18 18:10:00	111.87	-5.735	2.812	-1.168
2015-09-18 18:30:00	2015-09-18 18:40:00	112.492	-5.772	2.808	-1.25
2015-09-18 19:35:00	2015-09-18 19:45:00	95.428	-6.31	2.515	-0.282
2015-09-18 20:30:00	2015-09-18 20:40:00	130.423	-5.165	2.917	-2.503
2015-09-18 21:30:00	2015-09-18 21:40:00	130.76	-5.758	1.798	-1.632
2015-09-18 22:00:00	2015-09-18 22:10:00	132.069	-5.33	2.228	-2.185
2015-09-18 22:55:00	2015-09-18 23:05:00	110.539	-6.653	2.705	-1.002
2015-09-18 23:25:00	2015-09-18 23:35:00	129.205	-6.462	2.758	-2.398
2015-09-21 06:10:00	2015-09-21 06:20:00	45.31	-0.163	4.638	4.61
2015-09-21 06:40:00	2015-09-21 06:50:00	59.385	-0.19	5.948	3.527
2015-09-21 07:40:00	2015-09-21 07:50:00	48.259	-2.435	4.318	3.825
2015-09-23 07:55:00	2015-09-23 08:05:00	132.325	-4.83	4.08	-3.888
2015-09-24 06:20:00	2015-09-24 06:30:00	86.715	-1.177	4.498	0.28
2015-09-24 17:55:00	2015-09-24 18:05:00	120.639	5.34	2.732	-1.563
2015-09-24 18:45:00	2015-09-24 18:55:00	68.179	6.24	1.102	0.437
2015-09-26 07:55:00	2015-09-26 08:05:00	69.551	4.382	2.453	0.887
2015-10-03 05:55:00	2015-10-03 06:05:00	123.613	-3.085	6.663	-4.46
2015-10-03 11:10:00	2015-10-03 11:20:00	90.907	-4.797	7.075	-0.152
2015-10-03 11:55:00	2015-10-03 12:05:00	62.461	-5.645	5.608	2.97
2015-10-03 21:45:00	2015-10-03 21:55:00	72.91	-6.358	2.44	0.793
2015-10-05 08:20:00	2015-10-05 08:30:00	112.002	-3.342	5.715	-2.263
2015-10-05 13:35:00	2015-10-05 13:45:00	73.01	-0.97	4.352	1.365
2015-10-05 14:40:00	2015-10-05 14:50:00	103.112	-2.655	3.21	-0.765
2015-10-05 16:20:00	2015-10-05 16:30:00	114.788	-1.497	3.94	-1.867
2015-10-05 17:45:00	2015-10-05 17:55:00	109.112	-3.36	3.353	-1.17
2015-10-05 19:20:00	2015-10-05 19:30:00	76.226	-2.98	3.143	0.758
2015-10-05 19:50:00	2015-10-05 20:00:00	64.879	-2.193	3.245	1.545
2015-10-05 20:35:00	2015-10-05 20:45:00	79.636	-2.722	3.325	0.68
2015-10-06 19:15:00	2015-10-06 19:25:00	132.482	-1.687	4.92	-4.507
2015-10-10 16:30:00	2015-10-10 16:40:00	83.361	-2.367	3.442	0.472
2015-10-10 17:00:00	2015-10-10 17:10:00	95.515	-2.483	3.408	-0.322
2015-10-10 17:45:00	2015-10-10 17:55:00	74.344	-3.04	2.77	0.758
2015-10-11 03:45:00	2015-10-11 03:55:00	107.627	-0.752	2.918	-0.942
2015-10-11 06:50:00	2015-10-11 07:00:00	100.626	-2.878	2.842	-0.507
2015-10-11 07:20:00	2015-10-11 07:30:00	91.471	-2.293	3.377	-0.108
2015-10-11 20:45:00	2015-10-11 20:55:00	86.772	-3.672	3.113	0.243
2015-10-12 13:35:00	2015-10-12 13:45:00	80.657	-4.855	4.153	0.705
2015-10-12 15:00:00	2015-10-12 15:10:00	81.72	-5.193	3.5	0.453
2015-10-12 15:35:00	2015-10-12 15:45:00	120.147	-1.195	5.242	-3.005
2015-10-12 19:30:00	2015-10-12 19:40:00	84.217	-3.503	6.007	0.603
