Start_str	End_str	Clang_avg	omniBxGSE_avg(nT)	omniByGSE_avg(nT)	omniBzGSE_avg(nT)	Shock_Ang(deg)	omniVsw_avg(km/s)
2015-09-03 00:00:00	2015-09-03 00:10:00	106.564	-5.7	4.53	-0.285	36.716	408.15
2015-09-03 00:30:00	2015-09-03 00:40:00	115.474	-5.85	3.585	-0.752	29.868	407.35
2015-09-03 01:00:00	2015-09-03 01:10:00	115.653	-5.965	3.62	-0.742	29.609	409.15
2015-09-03 01:30:00	2015-09-03 01:40:00	132.717	-6.372	2.735	-1.42	23.054	410.017
2015-09-03 08:15:00	2015-09-03 08:25:00	103.138	-4.532	3.323	1.002	36.905	426.967
2015-09-03 09:05:00	2015-09-03 09:15:00	105.54	-4.672	2.972	0.827	33.411	431.717
2015-09-03 15:25:00	2015-09-03 15:35:00	104.813	-1.303	6.26	1.215	77.653	425.7
2015-09-03 16:20:00	2015-09-03 16:30:00	67.014	-0.125	4.92	5.228	89.402	425.55
2015-09-03 16:50:00	2015-09-03 17:00:00	72.993	2.4	5.593	4.603	70.846	423.317
2015-09-03 17:45:00	2015-09-03 17:55:00	89.431	-2.748	6.237	2.318	67.577	423.667
2015-09-04 20:20:00	2015-09-04 20:30:00	66.419	-3.162	3.393	2.69	55.311	485.05
2015-09-04 20:50:00	2015-09-04 21:00:00	73.896	-3.455	3.737	2.09	51.655	472.383
2015-09-04 22:05:00	2015-09-04 22:15:00	105.345	-1.415	5.955	-0.263	75.482	480.383
2015-09-04 23:45:00	2015-09-04 23:55:00	70.046	0.705	4.843	3.11	82.26	481.633
2015-09-05 00:15:00	2015-09-05 00:25:00	90.168	-0.962	5.782	1.362	80.435	471.933
2015-09-05 01:15:00	2015-09-05 01:25:00	86.829	-1.333	5.3	1.76	76.388	472.3
2015-09-05 11:40:00	2015-09-05 11:50:00	114.99	-4.197	3.178	0.395	36.721	449.467
2015-09-05 15:50:00	2015-09-05 16:00:00	118.608	-1.828	5.64	-0.347	70.564	464.933
2015-09-06 00:20:00	2015-09-06 00:30:00	75.464	-1.815	4.987	2.662	72.556	452.033
2015-09-06 07:40:00	2015-09-06 07:50:00	49.018	-3.127	2.208	5.91	66.177	444.933
2015-09-06 11:55:00	2015-09-06 12:05:00	106.789	-0.24	7.883	2.133	87.76	474.3
2015-09-06 13:25:00	2015-09-06 13:35:00	108.298	-1.14	7.767	1.637	81.202	466.9
2015-09-06 16:20:00	2015-09-06 16:30:00	70.262	-4.537	3.875	3.743	51.774	494.15
2015-09-06 21:25:00	2015-09-06 21:35:00	46.055	-2.137	3.498	5.425	74.289	489.6
2015-09-06 23:35:00	2015-09-06 23:45:00	62.614	-5.318	4.278	3.532	47.34	466.967
2015-09-07 00:20:00	2015-09-07 00:30:00	68.943	-4.442	5.087	3.573	55.387	474.167
2015-09-07 16:30:00	2015-09-07 16:40:00	130.728	-1.743	9.797	-3.048	78.857	585.067
2015-09-07 21:05:00	2015-09-07 21:15:00	134.536	0.407	7.14	-4.23	89.439	584.467
2015-09-07 22:20:00	2015-09-07 22:30:00	132.466	0.885	7.795	-4.412	86.774	571.067
2015-09-07 22:50:00	2015-09-07 23:00:00	134.593	0.358	7.892	-4.852	89.77	564.217
