Start_str	End_str	Clang_avg	omniBxGSE_avg(nT)	omniByGSE_avg(nT)	omniBzGSE_avg(nT)	Shock_Ang(deg)	omniVsw_avg(km/s)
2017-09-01 11:15:00	2017-09-01 11:25:00	53.873	-6.36	1.427	3.593	33.286	628.25
2017-09-01 13:55:00	2017-09-01 14:05:00	86.209	-5.553	4.548	2.975	41.978	622.933
2017-09-01 14:25:00	2017-09-01 14:35:00	86.505	-6.612	3.515	2.085	29.473	619.117
2017-09-01 14:55:00	2017-09-01 15:05:00	101.862	-6.862	3.762	0.957	25.515	611.133
2017-09-01 15:25:00	2017-09-01 15:35:00	102.575	-6.475	4.19	0.99	29.364	625.367
2017-09-02 01:40:00	2017-09-02 01:50:00	122.52	-2.825	6.063	-1.918	59.307	602.083
2017-09-02 02:20:00	2017-09-02 02:30:00	101.325	-3.132	5.79	0.458	56.298	585.633
2017-09-02 03:40:00	2017-09-02 03:50:00	125.854	5.545	6.162	-1.917	56.111	635.183
2017-09-03 08:35:00	2017-09-03 08:45:00	87.791	-2.222	2.162	1.383	45.701	510.483
2017-09-04 03:35:00	2017-09-04 03:45:00	68.215	-2.888	2.04	1.798	40.989	478.767
2017-09-04 16:55:00	2017-09-04 17:05:00	103.745	-5.52	4.963	0.598	35.38	452.033
2017-09-04 17:25:00	2017-09-04 17:35:00	116.848	-0.893	7.893	-0.862	75.277	478.767
2017-09-05 13:10:00	2017-09-05 13:20:00	67.865	-2.525	1.25	1.633	35.005	494.083
2017-09-05 13:45:00	2017-09-05 13:55:00	62.736	-1.405	1.437	2.198	58.006	506.717
2017-09-05 20:05:00	2017-09-05 20:15:00	113.787	-2.877	2.852	-0.433	38.943	466.833
2017-09-05 22:20:00	2017-09-05 22:30:00	73.558	-4.317	2.0	1.125	21.988	480.417
2017-09-05 22:50:00	2017-09-05 23:00:00	62.038	-4.493	1.52	1.288	18.931	478.85
2017-09-12 16:50:00	2017-09-12 17:00:00	119.37	-2.657	2.582	-0.278	41.27	452.417
2017-09-13 04:10:00	2017-09-13 04:20:00	89.054	4.84	2.633	1.167	33.096	557.0
2017-09-15 18:30:00	2017-09-15 18:40:00	115.885	-4.367	4.51	-0.587	46.518	655.55
2017-09-15 22:40:00	2017-09-15 22:50:00	124.655	-4.23	4.795	-1.79	51.512	682.033
2017-09-15 23:25:00	2017-09-15 23:35:00	119.645	-4.49	3.465	-0.85	39.155	671.067
2017-09-16 00:50:00	2017-09-16 01:00:00	106.861	-1.727	5.3	-0.252	72.246	694.433
2017-09-16 02:15:00	2017-09-16 02:25:00	115.865	-3.375	4.988	-0.76	56.408	670.95
2017-09-16 11:30:00	2017-09-16 11:40:00	119.328	-3.715	4.123	0.33	48.389	642.783
2017-09-16 12:00:00	2017-09-16 12:10:00	113.909	-2.48	5.193	0.733	64.664	655.833
2017-09-19 06:00:00	2017-09-19 06:10:00	77.309	-4.338	0.918	0.725	14.486	517.517
2017-09-19 06:55:00	2017-09-19 07:05:00	48.254	-4.153	0.493	1.435	18.74	513.2
2017-09-19 10:30:00	2017-09-19 10:40:00	129.777	-2.598	3.497	-0.435	54.535	516.55
2017-09-19 11:15:00	2017-09-19 11:25:00	84.93	-4.102	1.655	1.287	26.65	506.25
2017-09-19 12:45:00	2017-09-19 12:55:00	98.356	-3.91	2.322	0.977	32.583	504.2
2017-09-19 13:15:00	2017-09-19 13:25:00	85.949	-3.77	2.15	1.485	34.149	500.55
2017-09-19 14:50:00	2017-09-19 15:00:00	94.788	-3.122	2.878	1.222	44.606	503.967
2017-09-19 16:05:00	2017-09-19 16:15:00	95.575	-2.093	3.307	1.133	59.249	510.317
2017-09-19 18:20:00	2017-09-19 18:30:00	131.81	0.257	2.483	-0.887	87.821	519.583
2017-09-19 18:50:00	2017-09-19 19:00:00	131.122	-0.272	3.147	-1.37	85.432	510.85
2017-09-19 23:10:00	2017-09-19 23:20:00	119.715	-1.417	3.42	-0.977	69.177	500.4
2017-09-19 23:40:00	2017-09-19 23:50:00	121.826	-2.208	2.983	-0.987	55.787	492.15
2017-09-20 00:10:00	2017-09-20 00:20:00	115.184	-1.97	3.25	-0.655	60.048	493.533
2017-09-21 02:05:00	2017-09-21 02:15:00	89.331	-2.807	2.592	0.848	44.523	446.017
2017-09-21 02:35:00	2017-09-21 02:45:00	106.597	-3.372	1.902	0.085	29.813	444.0
2017-09-21 03:50:00	2017-09-21 04:00:00	111.643	-2.103	3.132	-0.045	56.706	448.533
2017-09-21 04:25:00	2017-09-21 04:35:00	86.63	-2.717	2.157	1.012	41.05	440.817
2017-09-21 04:55:00	2017-09-21 05:05:00	105.142	-3.032	1.898	0.33	32.485	434.433
2017-09-21 08:35:00	2017-09-21 08:45:00	134.039	-2.752	2.203	-0.472	39.558	417.0
2017-09-21 14:05:00	2017-09-21 14:15:00	133.55	-1.243	3.25	-0.812	70.005	410.433
2017-09-21 16:10:00	2017-09-21 16:20:00	62.943	-3.75	0.557	0.737	12.428	381.717
2017-09-21 17:15:00	2017-09-21 17:25:00	65.323	-2.302	2.24	2.392	53.795	390.867
2017-09-21 19:25:00	2017-09-21 19:35:00	117.595	-1.167	3.95	-0.725	73.946	395.283
2017-09-22 04:50:00	2017-09-22 05:00:00	92.614	-1.678	3.358	1.297	63.74	359.567
2017-09-22 06:35:00	2017-09-22 06:45:00	134.722	-2.097	3.17	-0.982	57.783	360.5
2017-09-22 07:05:00	2017-09-22 07:15:00	125.363	-3.077	2.607	-0.297	40.2	356.833
2017-09-22 07:35:00	2017-09-22 07:45:00	102.018	-2.93	2.673	0.78	43.077	353.267
2017-09-22 08:05:00	2017-09-22 08:15:00	81.167	-3.547	1.803	1.47	31.538	344.717
2017-09-22 08:35:00	2017-09-22 08:45:00	56.528	-3.822	0.832	1.745	25.17	347.25
2017-09-22 09:55:00	2017-09-22 10:05:00	66.529	-3.282	0.987	1.5	26.927	361.65
2017-09-22 12:25:00	2017-09-22 12:35:00	114.402	-3.027	3.488	0.468	48.022	345.233
2017-09-22 12:55:00	2017-09-22 13:05:00	112.002	-2.968	3.465	0.582	48.775	347.583
2017-09-22 13:25:00	2017-09-22 13:35:00	81.397	-3.153	2.638	2.162	45.453	346.5
2017-09-22 13:55:00	2017-09-22 14:05:00	105.94	-2.652	3.762	0.927	54.631	347.517
2017-09-22 14:25:00	2017-09-22 14:35:00	122.984	-2.663	4.108	-0.278	56.334	345.433
2017-09-22 18:30:00	2017-09-22 18:40:00	132.345	-1.64	4.818	-2.097	72.845	352.35
2017-09-22 23:25:00	2017-09-22 23:35:00	125.206	-1.425	3.042	-1.178	66.718	362.817
2017-09-23 20:10:00	2017-09-23 20:20:00	126.698	-2.252	2.397	-0.883	49.058	347.95
2017-09-23 20:45:00	2017-09-23 20:55:00	121.577	-1.662	3.387	-0.972	65.044	350.817
2017-09-24 00:40:00	2017-09-24 00:50:00	114.431	-3.863	2.485	-0.407	32.978	339.067
2017-09-24 02:30:00	2017-09-24 02:40:00	110.774	-3.54	3.203	-0.15	41.852	340.75
2017-09-24 03:45:00	2017-09-24 03:55:00	103.458	-3.412	3.442	0.503	45.075	337.917
2017-09-24 04:15:00	2017-09-24 04:25:00	87.561	-2.315	4.053	1.858	61.462	341.767
2017-09-24 04:45:00	2017-09-24 04:55:00	82.154	-3.24	3.143	1.885	47.261	339.15
2017-09-24 05:15:00	2017-09-24 05:25:00	97.436	-3.45	3.568	1.132	46.637	337.333
2017-09-24 05:45:00	2017-09-24 05:55:00	83.53	-2.69	3.55	2.278	56.551	338.183
2017-09-24 06:15:00	2017-09-24 06:25:00	70.722	-1.708	3.183	3.348	68.282	341.117
2017-09-24 06:45:00	2017-09-24 06:55:00	85.593	-2.295	3.877	2.483	62.294	337.783
2017-09-24 07:15:00	2017-09-24 07:25:00	79.206	-1.563	3.375	2.852	69.3	337.283
2017-09-24 12:10:00	2017-09-24 12:20:00	105.05	-2.628	4.668	1.425	61.562	339.833
2017-09-24 12:55:00	2017-09-24 13:05:00	119.445	-1.375	5.198	0.198	75.076	336.333
2017-09-26 22:30:00	2017-09-26 22:40:00	78.713	1.818	4.038	1.89	68.671	311.15
2017-09-28 00:50:00	2017-09-28 01:00:00	124.968	-7.415	8.488	-3.135	55.562	616.133
2017-09-28 01:20:00	2017-09-28 01:30:00	113.12	-4.468	9.85	-1.282	70.539	622.45
2017-09-30 15:55:00	2017-09-30 16:05:00	132.599	-0.895	4.412	-1.388	83.926	498.883
2017-10-02 02:20:00	2017-10-02 02:30:00	129.469	-0.782	3.585	-1.495	83.51	465.433
2017-10-02 11:20:00	2017-10-02 11:30:00	120.828	-0.345	3.28	0.112	89.001	437.0
2017-10-02 11:50:00	2017-10-02 12:00:00	116.656	-2.363	3.157	0.295	57.615	430.933
2017-10-02 12:20:00	2017-10-02 12:30:00	123.212	-1.99	3.47	-0.083	64.796	430.783
2017-10-02 12:50:00	2017-10-02 13:00:00	120.631	-1.775	3.737	0.048	68.829	426.317
2017-10-02 13:20:00	2017-10-02 13:30:00	116.008	-1.883	3.522	0.19	65.768	424.067
2017-10-02 13:50:00	2017-10-02 14:00:00	115.975	-2.398	3.595	0.222	60.685	417.533
2017-10-02 14:20:00	2017-10-02 14:30:00	110.608	-2.143	3.78	0.54	64.623	413.983
2017-10-02 14:55:00	2017-10-02 15:05:00	90.038	-2.475	3.228	1.667	59.044	410.633
2017-10-02 15:45:00	2017-10-02 15:55:00	99.703	-2.5	3.475	0.973	59.245	404.483
2017-10-02 16:15:00	2017-10-02 16:25:00	121.644	-1.442	4.092	-0.548	75.175	409.983
2017-10-02 16:45:00	2017-10-02 16:55:00	104.787	-1.713	3.398	0.5	66.654	404.8
2017-10-02 17:15:00	2017-10-02 17:25:00	110.302	-1.612	3.92	0.107	71.831	405.733
2017-10-02 17:45:00	2017-10-02 17:55:00	100.315	-2.16	3.698	0.653	64.124	403.9
2017-10-02 18:15:00	2017-10-02 18:25:00	91.102	-2.835	3.158	0.99	52.942	397.6
2017-10-02 18:50:00	2017-10-02 19:00:00	101.241	-1.35	4.248	0.512	76.903	402.467
2017-10-02 19:25:00	2017-10-02 19:35:00	85.221	-2.98	3.268	1.228	53.112	395.033
2017-10-02 22:25:00	2017-10-02 22:35:00	58.031	-3.852	2.208	2.25	40.991	370.717
2017-10-06 03:40:00	2017-10-06 03:50:00	130.169	3.753	5.007	-1.857	66.092	406.167
2017-10-06 04:30:00	2017-10-06 04:40:00	119.022	1.76	5.008	-0.533	82.192	420.933
2017-10-06 09:25:00	2017-10-06 09:35:00	50.095	3.198	1.538	4.655	59.137	430.567
2017-10-11 10:30:00	2017-10-11 10:40:00	106.254	-5.593	8.393	2.363	47.571	400.133
2017-10-11 18:15:00	2017-10-11 18:25:00	93.964	-8.187	5.76	1.415	27.757	465.567
2017-10-11 19:20:00	2017-10-11 19:30:00	110.042	-8.58	5.447	-0.398	23.256	456.933
2017-10-11 21:05:00	2017-10-11 21:15:00	118.716	-3.912	9.235	-2.648	58.837	471.75
2017-10-11 21:50:00	2017-10-11 22:00:00	89.724	-8.783	6.085	1.317	27.012	456.033
2017-10-11 22:25:00	2017-10-11 22:35:00	53.647	-8.935	4.123	4.885	31.756	451.217
2017-10-12 03:45:00	2017-10-12 03:55:00	124.95	-2.168	4.632	-1.207	58.564	514.067
2017-10-12 04:15:00	2017-10-12 04:25:00	123.902	-2.178	5.577	-1.228	60.041	509.167
2017-10-13 15:25:00	2017-10-13 15:35:00	100.833	-6.148	4.12	0.963	27.462	595.533
