Start_str	End_str	Clang_avg	omniBxGSE_avg(nT)	omniByGSE_avg(nT)	omniBzGSE_avg(nT)	Shock_Ang(deg)	omniVsw_avg(km/s)
2020-09-04 20:10:00	2020-09-04 20:20:00	72.107	-4.613	1.57	0.937	25.186	371.95
2020-09-08 04:25:00	2020-09-08 04:35:00	86.204	-3.983	1.345	0.627	23.807	312.5
2020-09-14 17:20:00	2020-09-14 17:30:00	65.458	-5.75	3.035	3.243	35.155	419.167
2020-09-14 22:55:00	2020-09-14 23:05:00	123.869	-3.498	3.267	-1.192	35.533	383.567
2020-09-14 23:30:00	2020-09-14 23:40:00	129.113	-3.202	3.38	-1.582	39.946	380.117
2020-09-15 00:05:00	2020-09-15 00:15:00	107.079	-3.902	3.098	-0.178	29.752	374.467
2020-09-15 00:35:00	2020-09-15 00:45:00	103.948	-3.727	2.783	0.062	27.838	372.0
2020-09-15 01:05:00	2020-09-15 01:15:00	109.971	-3.0	3.63	-0.283	40.872	369.517
2020-09-15 01:35:00	2020-09-15 01:45:00	112.263	-2.252	4.103	-0.43	51.782	366.4
2020-09-25 06:20:00	2020-09-25 06:30:00	74.181	-4.265	2.73	2.567	49.462	479.533
2020-10-05 21:20:00	2020-10-05 21:30:00	123.419	-0.64	8.72	-3.055	80.299	365.967
2020-10-05 21:50:00	2020-10-05 22:00:00	118.396	-1.023	8.938	-2.342	77.916	365.7
2020-10-05 22:20:00	2020-10-05 22:30:00	102.306	-0.862	9.162	0.19	79.157	362.533
2020-10-05 22:50:00	2020-10-05 23:00:00	95.048	-1.903	9.225	1.37	73.159	361.533
2020-10-05 23:20:00	2020-10-05 23:30:00	91.672	-2.547	9.192	1.937	69.645	359.4
2020-10-05 23:50:00	2020-10-06 00:00:00	94.134	-2.622	9.498	1.632	69.485	359.233
2020-10-06 00:20:00	2020-10-06 00:30:00	91.377	-2.325	9.453	2.167	71.393	360.733
2020-10-06 00:50:00	2020-10-06 01:00:00	90.116	-2.545	9.422	2.487	70.364	361.6
2020-10-06 01:20:00	2020-10-06 01:30:00	91.363	-1.557	9.833	2.493	76.186	363.017
2020-10-06 01:50:00	2020-10-06 02:00:00	93.306	-0.313	10.215	2.383	83.134	358.833
2020-10-06 02:20:00	2020-10-06 02:30:00	91.177	-0.703	9.965	2.897	81.118	358.05
2020-10-06 02:50:00	2020-10-06 03:00:00	88.869	-1.643	9.648	3.437	76.023	354.717
2020-10-06 03:20:00	2020-10-06 03:30:00	97.019	-1.415	10.26	2.282	77.061	352.867
2020-10-06 03:50:00	2020-10-06 04:00:00	99.461	-1.655	10.297	2.068	75.669	350.45
2020-10-06 04:20:00	2020-10-06 04:30:00	104.686	-0.095	10.54	1.365	83.974	353.383
2020-10-06 04:50:00	2020-10-06 05:00:00	97.543	-1.395	9.933	2.808	77.093	349.317
2020-10-06 05:20:00	2020-10-06 05:30:00	91.129	-2.67	9.043	3.917	70.055	342.65
2020-10-06 05:50:00	2020-10-06 06:00:00	89.29	-2.125	8.837	4.398	73.251	343.733
2020-10-06 06:20:00	2020-10-06 06:30:00	89.176	-2.195	8.762	4.615	72.99	343.25
2020-10-06 06:50:00	2020-10-06 07:00:00	98.296	-2.883	9.212	3.303	68.48	339.95
2020-10-06 07:20:00	2020-10-06 07:30:00	88.155	-2.467	8.46	5.06	71.615	338.317
2020-10-06 07:50:00	2020-10-06 08:00:00	88.716	-1.76	8.577	5.192	75.658	336.317
2020-10-24 02:35:00	2020-10-24 02:45:00	130.525	-4.363	8.807	-4.348	71.164	510.217
2020-11-02 18:30:00	2020-11-02 18:40:00	105.24	-2.4	3.542	-0.127	53.8	347.05
2020-11-02 21:05:00	2020-11-02 21:15:00	96.878	-3.49	2.01	0.092	28.873	354.5
2020-11-02 21:35:00	2020-11-02 21:45:00	91.531	-2.867	2.31	0.31	37.595	348.567
2020-11-02 22:20:00	2020-11-02 22:30:00	83.155	-3.637	2.763	0.74	37.452	357.317
2020-11-02 22:50:00	2020-11-02 23:00:00	87.713	-3.79	2.615	0.498	33.73	356.1
2020-11-02 23:20:00	2020-11-02 23:30:00	91.25	-3.747	2.245	0.333	30.182	356.317
2020-11-02 23:50:00	2020-11-03 00:00:00	103.853	-2.987	2.88	-0.232	42.398	349.317
2020-11-03 00:20:00	2020-11-03 00:30:00	115.735	-2.872	2.763	-0.8	42.724	349.1
2020-11-03 00:50:00	2020-11-03 01:00:00	125.052	-3.443	1.828	-0.838	27.694	342.367
2020-11-03 03:05:00	2020-11-03 03:15:00	128.283	-3.285	1.73	-0.793	27.317	327.4
2020-11-03 03:35:00	2020-11-03 03:45:00	124.44	-4.017	1.625	-0.565	20.604	337.483
2020-11-03 05:15:00	2020-11-03 05:25:00	131.404	-3.027	2.427	-0.902	37.823	342.367
2020-11-03 06:10:00	2020-11-03 06:20:00	95.455	-3.198	2.638	0.77	39.174	338.783
2020-11-03 06:40:00	2020-11-03 06:50:00	106.837	-2.688	3.243	0.355	48.784	344.783
2020-11-03 08:00:00	2020-11-03 08:10:00	97.593	-3.775	1.123	0.36	15.589	324.533
2020-11-03 08:30:00	2020-11-03 08:40:00	108.634	-3.66	1.975	0.285	26.38	327.817
2020-11-03 14:55:00	2020-11-03 15:05:00	125.02	-3.705	1.218	-0.3	15.802	330.283
2020-11-03 21:50:00	2020-11-03 22:00:00	73.354	-3.002	2.225	1.028	37.868	336.983
2020-11-03 22:20:00	2020-11-03 22:30:00	97.34	-3.342	1.998	0.043	28.301	331.183
2020-11-04 01:15:00	2020-11-04 01:25:00	114.247	-3.338	2.195	-0.553	30.735	328.983
2020-11-04 01:45:00	2020-11-04 01:55:00	108.227	-3.623	1.928	-0.233	24.867	324.083
