Start_str	End_str	Clang_avg	omniBxGSE_avg(nT)	omniByGSE_avg(nT)	omniBzGSE_avg(nT)	Shock_Ang(deg)	omniVsw_avg(km/s)
2017-09-07 18:10:00	2017-09-07 18:20:00	48.381	5.083	3.768	6.828	61.016	467.183
2017-09-08 23:05:00	2017-09-08 23:15:00	123.095	5.42	2.487	-0.917	28.766	682.55
2017-09-22 01:10:00	2017-09-22 01:20:00	85.261	-4.867	2.448	0.913	27.469	394.867
2017-09-22 02:25:00	2017-09-22 02:35:00	79.905	-5.143	2.205	1.177	24.96	391.617
2017-09-22 02:55:00	2017-09-22 03:05:00	86.124	-4.625	2.637	1.103	30.837	387.167
2017-09-22 03:25:00	2017-09-22 03:35:00	90.304	-4.448	2.632	0.943	31.461	393.217
2017-09-22 03:55:00	2017-09-22 04:05:00	94.894	-4.08	2.37	0.693	30.442	381.683
2017-09-27 18:35:00	2017-09-27 18:45:00	50.676	-9.422	4.058	6.825	41.473	623.3
2017-09-27 20:45:00	2017-09-27 20:55:00	113.818	-8.81	5.762	-1.08	38.377	615.6
2017-09-27 23:10:00	2017-09-27 23:20:00	97.258	-9.713	4.02	0.43	27.489	613.55
2017-09-28 01:40:00	2017-09-28 01:50:00	118.121	-3.667	10.442	-2.37	76.038	634.767
2017-10-11 10:15:00	2017-10-11 10:25:00	108.002	-5.658	8.755	2.175	48.113	398.217
2017-10-11 20:20:00	2017-10-11 20:30:00	103.57	-7.025	7.64	0.088	37.759	453.85
2017-10-19 12:40:00	2017-10-19 12:50:00	95.186	-5.787	6.395	2.817	41.51	372.6
2017-10-19 13:10:00	2017-10-19 13:20:00	97.365	-5.337	7.028	2.86	45.821	377.483
2017-11-14 13:45:00	2017-11-14 13:55:00	57.807	-5.91	2.69	3.657	42.282	372.767
2017-11-14 18:35:00	2017-11-14 18:45:00	127.381	-1.328	5.872	-3.05	74.867	381.75
2017-11-14 19:05:00	2017-11-14 19:15:00	128.772	-1.565	5.532	-3.177	72.669	386.033
2017-11-14 19:35:00	2017-11-14 19:45:00	128.801	-1.412	5.477	-3.277	74.019	387.333
2017-11-24 17:55:00	2017-11-24 18:05:00	129.22	-4.395	5.377	-3.223	55.64	369.3
2017-11-24 23:15:00	2017-11-24 23:25:00	76.285	-2.94	7.858	2.065	66.084	398.4
2017-11-24 23:45:00	2017-11-24 23:55:00	52.574	-4.18	6.382	5.105	58.722	409.667
2017-11-25 05:50:00	2017-11-25 06:00:00	113.362	-0.712	5.028	-0.785	78.979	384.017
2017-11-27 12:10:00	2017-11-27 12:20:00	57.306	2.377	5.265	6.68	73.069	401.75
2017-12-05 01:35:00	2017-12-05 01:45:00	113.887	-5.308	6.86	-3.22	51.555	427.917
2017-12-05 02:20:00	2017-12-05 02:30:00	109.158	-4.07	8.765	-2.882	63.261	433.267
2017-12-05 02:50:00	2017-12-05 03:00:00	110.994	-5.698	9.883	-3.413	58.185	428.2
2017-12-11 15:45:00	2017-12-11 15:55:00	79.349	-7.593	4.418	1.287	25.777	483.6
2017-12-11 16:45:00	2017-12-11 16:55:00	98.61	-7.27	6.225	-0.51	34.278	483.033
2017-12-11 17:15:00	2017-12-11 17:25:00	81.193	-8.257	6.593	1.36	33.009	466.133
2017-12-11 17:45:00	2017-12-11 17:55:00	83.474	-8.108	6.522	0.878	32.679	473.417
2017-12-11 18:15:00	2017-12-11 18:25:00	99.993	-7.003	8.047	-1.312	42.508	476.183
2017-12-11 18:50:00	2017-12-11 19:00:00	75.572	-7.887	5.912	1.382	31.846	465.183
2017-12-12 19:15:00	2017-12-12 19:25:00	100.188	-6.937	4.272	-0.938	24.643	461.7
2017-12-12 19:45:00	2017-12-12 19:55:00	122.856	-5.96	4.457	-3.232	35.771	459.483
2017-12-17 04:20:00	2017-12-17 04:30:00	72.04	-6.318	7.86	2.568	51.778	396.183
2017-12-31 21:00:00	2017-12-31 21:10:00	121.23	-3.892	6.073	-5.962	51.801	367.1
2017-12-31 21:30:00	2017-12-31 21:40:00	127.319	-4.278	5.927	-7.383	53.817	361.717
2017-12-31 22:00:00	2017-12-31 22:10:00	124.417	-4.132	6.35	-7.243	54.097	358.517
2017-12-31 22:30:00	2017-12-31 22:40:00	119.928	-4.11	6.575	-6.51	52.594	364.45
2017-12-31 23:00:00	2017-12-31 23:10:00	99.557	-3.308	8.112	-3.662	52.451	367.4
2018-01-01 09:30:00	2018-01-01 09:40:00	71.59	-4.667	5.927	2.548	39.657	435.083
2018-01-08 17:55:00	2018-01-08 18:05:00	50.071	-8.153	8.565	4.818	50.879	485.65
2018-01-08 18:25:00	2018-01-08 18:35:00	57.824	-8.285	8.495	3.192	48.849	484.167
2018-01-08 18:55:00	2018-01-08 19:05:00	59.101	-6.167	7.837	2.543	54.693	489.75
2018-01-17 19:05:00	2018-01-17 19:15:00	66.893	-2.88	3.103	0.382	26.48	312.467
2018-01-17 19:35:00	2018-01-17 19:45:00	62.592	-2.842	3.232	0.578	27.986	312.95
2018-02-10 07:05:00	2018-02-10 07:15:00	52.138	-4.243	7.56	3.39	58.093	348.583
2018-02-10 07:35:00	2018-02-10 07:45:00	67.89	-2.593	8.967	1.488	68.221	351.017
2018-02-10 08:05:00	2018-02-10 08:15:00	75.135	-1.377	10.02	0.582	76.101	355.25
2018-02-10 08:35:00	2018-02-10 08:45:00	79.439	-0.97	9.985	-0.037	78.193	354.7
2018-03-09 03:40:00	2018-03-09 03:50:00	129.203	6.8	1.783	-3.925	33.01	366.567
2018-03-09 04:10:00	2018-03-09 04:20:00	116.636	6.467	2.65	-3.352	34.933	360.033
2018-03-09 08:25:00	2018-03-09 08:35:00	112.722	4.017	2.465	-1.882	39.792	364.967
2018-03-09 12:50:00	2018-03-09 13:00:00	87.496	0.215	4.61	-0.97	89.468	366.217
2018-03-09 23:55:00	2018-03-10 00:05:00	115.39	8.658	5.723	-8.952	51.304	444.15
2018-03-10 00:25:00	2018-03-10 00:35:00	101.769	4.5	10.345	-9.828	73.016	445.983
2018-03-10 00:55:00	2018-03-10 01:05:00	127.224	9.727	4.132	-10.332	48.482	434.283
2018-03-18 20:10:00	2018-03-18 20:20:00	134.815	6.012	1.863	-6.912	48.374	524.483
2018-03-29 20:20:00	2018-03-29 20:30:00	65.844	-0.057	5.46	-0.583	85.545	369.55
2018-03-29 20:50:00	2018-03-29 21:00:00	73.406	1.547	5.447	-1.43	69.868	368.067
2018-03-29 21:35:00	2018-03-29 21:45:00	74.028	-1.09	5.593	-1.648	84.145	368.133
2018-03-29 22:05:00	2018-03-29 22:15:00	74.11	-2.158	5.597	-1.678	74.688	364.25
2018-03-29 22:35:00	2018-03-29 22:45:00	72.666	-2.235	5.683	-1.583	74.251	361.6
2018-03-29 23:05:00	2018-03-29 23:15:00	66.304	-2.563	5.02	-0.808	68.512	384.233
2018-04-18 12:45:00	2018-04-18 12:55:00	85.494	5.05	4.473	-0.592	35.037	294.883
2018-04-18 13:15:00	2018-04-18 13:25:00	96.324	4.975	4.612	-1.615	37.704	295.417
2018-04-18 13:45:00	2018-04-18 13:55:00	93.955	5.592	4.217	-1.302	31.759	294.333
2018-04-20 04:55:00	2018-04-20 05:05:00	119.978	-0.503	10.617	-13.05	85.716	344.483
2018-04-29 19:25:00	2018-04-29 19:35:00	66.391	-5.285	2.857	-0.077	36.354	335.317
2018-04-29 19:55:00	2018-04-29 20:05:00	76.099	-5.06	3.103	-0.635	40.044	336.65
2018-05-01 10:45:00	2018-05-01 10:55:00	47.413	-3.46	2.57	1.82	49.764	376.867
2018-05-02 01:50:00	2018-05-02 02:00:00	75.997	-4.113	2.077	-0.438	37.449	360.633
2018-05-02 02:25:00	2018-05-02 02:35:00	73.511	-4.213	2.105	-0.27	36.276	360.05
2018-05-03 03:30:00	2018-05-03 03:40:00	73.697	-2.752	4.723	-0.393	67.748	350.483
2018-05-23 01:10:00	2018-05-23 01:20:00	61.035	-6.767	4.368	0.737	33.613	364.433
2018-05-30 07:50:00	2018-05-30 08:00:00	66.151	-3.308	1.957	0.827	29.308	331.683
2018-05-30 09:15:00	2018-05-30 09:25:00	52.425	-4.065	1.242	0.978	18.854	324.367
