Start_str	Mgs#_avg	Clang_avg	Rmag_avg	omniBxGSE_avg(nT)	omniByGSE_avg(nT)	omniBzGSE_avg(nT)	Bdeviat	Dtheta	Shock_Ang(deg)	OMNIVsw_avg(km/s)	End_str
2015-09-01 13:20:00	5.18	317.811	11.337	3.378	-4.243	1.425	0.05	19.39	49.9119987487793	351.383	2015-09-01 13:45:00
2015-09-02 15:15:00	6.72	324.618	11.887	4.805	-2.793	1.512	0.09	18.69	30.47599983215332	385.433	2015-09-02 15:40:00
2015-09-03 10:40:00	6.0	350.454	9.981	-4.203	-1.21	1.408	0.03	14.70	27.119	440.4	2015-09-03 11:05:00
2015-09-10 11:15:00	5.8	322.318	10.839	5.037	-4.41	1.602	0.09	9.59	38.67599868774414	401.317	2015-09-10 11:40:00
2015-09-19 13:35:00	5.18	315.17	11.928	4.153	-7.388	1.965	0.06	10.70	55.56999969482422	411.1	2015-09-19 14:00:00
2015-09-19 14:30:00	5.53	338.393	11.994	3.282	-4.752	4.013	0.05	17.09	55.92499923706055	415.667	2015-09-19 14:55:00
2015-09-19 15:00:00	5.73	344.787	11.99	3.472	-4.032	4.415	0.02	8.39	53.68899917602539	421.833	2015-09-19 15:25:00
2015-09-19 16:35:00	5.67	355.549	11.79	0.773	-2.605	4.978	0.04	6.63	76.39600372314453	404.433	2015-09-19 17:00:00
2015-09-19 17:10:00	6.02	350.222	11.643	2.737	-2.462	4.022	0.10	10.57	53.96799850463867	413.7	2015-09-19 17:35:00
2015-09-22 08:40:00	6.93	330.895	10.075	4.347	-2.932	1.615	0.09	19.43	32.979000091552734	633.167	2015-09-22 09:05:00
2015-09-22 11:50:00	6.8	322.172	11.633	2.675	-4.648	1.677	0.05	25.79	57.08700180053711	599.15	2015-09-22 12:15:00
2015-09-23 06:00:00	6.47	337.164	7.687	-3.447	-4.585	3.84	0.04	4.30	66.155	515.517	2015-09-23 06:25:00
2015-09-23 12:35:00	5.27	327.28	11.837	8.127	-3.578	1.732	0.02	10.67	19.850000381469727	481.6	2015-09-23 13:00:00
2015-09-23 13:05:00	5.48	324.373	11.917	7.352	-4.72	2.077	0.05	15.84	28.95599937438965	484.117	2015-09-23 13:30:00
