Start_str	End_str	Clang_avg	omniBxGSE_avg(nT)	omniByGSE_avg(nT)	omniBzGSE_avg(nT)	Shock_Ang(deg)	omniVsw_avg(km/s)
2018-09-02 16:55:00	2018-09-02 17:05:00	173.028	-1.895	1.515	-2.697	57.263	351.55
2018-09-04 04:55:00	2018-09-04 05:05:00	179.212	4.72	2.307	-5.282	51.599	361.133
2018-09-04 05:25:00	2018-09-04 05:35:00	171.311	3.877	3.39	-5.345	60.147	358.767
2018-09-05 13:30:00	2018-09-05 13:40:00	174.36	-1.238	2.798	-3.985	75.942	482.383
2018-09-05 16:00:00	2018-09-05 16:10:00	154.097	-2.01	2.895	-2.395	61.447	474.75
2018-09-09 21:05:00	2018-09-09 21:15:00	189.264	-0.038	0.275	-3.185	89.564	373.867
2018-09-13 15:30:00	2018-09-13 15:40:00	159.729	-0.76	4.733	-4.497	85.451	495.417
2018-09-14 02:10:00	2018-09-14 02:20:00	172.985	1.347	2.268	-5.068	74.837	566.533
2018-09-14 10:10:00	2018-09-14 10:20:00	186.582	-3.703	1.245	-2.555	39.945	548.783
2018-09-14 10:40:00	2018-09-14 10:50:00	184.147	-4.13	0.998	-1.865	29.83	545.867
2018-09-16 21:35:00	2018-09-16 21:45:00	151.073	-3.38	1.02	-1.08	25.789	382.183
2018-09-20 20:15:00	2018-09-20 20:25:00	145.926	2.663	1.24	-1.048	28.837	348.617
2018-09-23 05:00:00	2018-09-23 05:10:00	197.551	3.31	0.482	-3.745	47.512	440.45
2018-09-25 11:30:00	2018-09-25 11:40:00	139.677	-2.978	5.72	-1.735	68.978	411.833
2018-09-26 14:35:00	2018-09-26 14:45:00	139.52	1.072	4.537	-1.75	71.522	448.217
2018-09-28 04:45:00	2018-09-28 04:55:00	154.365	4.062	2.708	-2.372	36.185	421.9
2018-09-29 08:30:00	2018-09-29 08:40:00	148.841	3.695	4.14	-2.125	62.079	397.25
2018-09-29 16:20:00	2018-09-29 16:30:00	140.421	-0.628	3.895	-1.933	71.323	410.967
2018-09-30 12:15:00	2018-09-30 12:25:00	156.633	-1.688	1.553	-1.13	39.617	417.0
2018-09-30 12:45:00	2018-09-30 12:55:00	171.47	-1.592	1.248	-1.493	42.989	417.15
2018-09-30 13:35:00	2018-09-30 13:45:00	143.265	-2.218	1.478	-0.59	25.639	408.35
2018-10-01 05:20:00	2018-10-01 05:30:00	140.695	-2.443	1.165	-0.52	34.081	362.567
2018-10-01 08:00:00	2018-10-01 08:10:00	140.183	0.117	3.197	-1.142	80.656	360.967
2018-10-01 08:45:00	2018-10-01 08:55:00	139.374	-0.393	3.325	-1.103	72.137	359.05
2018-10-04 15:10:00	2018-10-04 15:20:00	188.684	3.355	0.742	-2.212	40.704	401.667
2018-10-07 18:55:00	2018-10-07 19:05:00	140.979	-5.935	5.13	-3.362	55.387	555.533
2018-10-07 19:50:00	2018-10-07 20:00:00	137.083	-3.137	6.778	-4.112	78.01	567.983
2018-10-08 02:45:00	2018-10-08 02:55:00	173.852	-4.747	1.76	-3.867	37.83	543.317
2018-10-09 06:40:00	2018-10-09 06:50:00	136.858	-3.03	3.438	-1.173	61.039	598.7
2018-10-10 11:15:00	2018-10-10 11:25:00	135.424	-2.902	5.815	-1.368	73.958	479.4
2018-10-10 11:45:00	2018-10-10 11:55:00	139.121	-1.61	6.838	-2.173	87.128	487.35
2018-10-10 12:25:00	2018-10-10 12:35:00	144.589	-3.842	4.897	-2.105	63.8	473.517
2018-10-10 13:00:00	2018-10-10 13:10:00	155.589	-3.323	4.725	-3.332	68.993	472.333
2018-10-10 13:30:00	2018-10-10 13:40:00	141.311	-1.968	5.803	-2.303	82.29	486.517
2018-10-10 16:45:00	2018-10-10 16:55:00	190.389	-3.538	1.252	-5.862	62.976	474.35
2018-10-10 20:25:00	2018-10-10 20:35:00	153.301	0.827	2.763	-3.117	71.666	519.333
2018-10-10 20:55:00	2018-10-10 21:05:00	147.766	1.173	3.297	-3.163	67.491	516.967
2018-10-10 21:30:00	2018-10-10 21:40:00	150.4	1.647	2.978	-3.187	61.756	519.917
2018-10-12 04:15:00	2018-10-12 04:25:00	222.658	-3.457	-0.407	-1.033	17.999	434.717
2018-10-12 05:20:00	2018-10-12 05:30:00	185.621	-2.738	0.562	-1.603	37.136	424.367
2018-10-12 07:45:00	2018-10-12 07:55:00	169.394	2.35	1.448	-1.728	38.158	440.1
2018-10-12 10:00:00	2018-10-12 10:10:00	148.128	0.725	2.68	-1.337	67.557	414.783
2018-10-13 01:40:00	2018-10-13 01:50:00	158.179	-3.622	1.957	-2.645	48.651	345.833
2018-10-13 02:45:00	2018-10-13 02:55:00	139.096	-3.145	2.785	-1.705	53.961	349.45
2018-10-13 15:15:00	2018-10-13 15:25:00	175.882	-3.828	2.502	-4.545	48.454	375.317
2018-10-13 16:05:00	2018-10-13 16:15:00	187.227	-4.082	2.438	-8.407	62.258	393.817
2018-10-13 16:45:00	2018-10-13 16:55:00	195.5	-1.962	0.93	-8.448	75.308	393.5
2018-10-21 10:40:00	2018-10-21 10:50:00	150.276	-1.332	6.002	-3.43	86.104	306.6
2018-10-22 23:35:00	2018-10-22 23:45:00	137.932	-1.353	1.852	-1.347	66.1	330.7
2018-10-23 00:40:00	2018-10-23 00:50:00	159.123	-0.057	1.378	-2.082	85.717	334.25
2018-10-23 06:45:00	2018-10-23 06:55:00	178.612	2.327	1.17	-2.278	43.789	334.7
2018-10-24 18:20:00	2018-10-24 18:30:00	190.954	2.607	0.23	-2.252	40.475	314.9
2018-10-25 23:30:00	2018-10-25 23:40:00	199.952	4.162	-0.598	-3.578	42.512	344.317
2018-10-26 13:30:00	2018-10-26 13:40:00	224.979	-0.785	-1.605	-4.91	79.273	385.65
2018-10-30 03:15:00	2018-10-30 03:25:00	137.309	0.49	2.302	-1.428	73.302	323.55
2018-10-31 14:25:00	2018-10-31 14:35:00	135.38	-3.512	0.608	-0.242	17.576	326.783
2018-10-31 15:15:00	2018-10-31 15:25:00	222.094	-3.402	-0.387	-1.035	17.432	327.3
2018-11-02 05:30:00	2018-11-02 05:40:00	138.578	-3.092	1.247	-0.65	30.935	332.333
2018-11-02 06:00:00	2018-11-02 06:10:00	145.387	-3.117	1.172	-0.743	30.251	331.35
2018-11-04 13:20:00	2018-11-04 13:30:00	189.272	-3.6	1.138	-4.162	52.825	345.567
2018-11-04 14:05:00	2018-11-04 14:15:00	195.245	-0.595	0.693	-4.347	82.559	353.617
2018-11-04 17:55:00	2018-11-04 18:05:00	156.715	-3.967	5.532	-7.147	64.888	410.2
2018-11-05 05:00:00	2018-11-05 05:10:00	180.76	-2.817	2.217	-6.98	72.288	573.05
2018-11-07 05:15:00	2018-11-07 05:25:00	164.512	-5.0	1.422	-2.093	31.357	414.9
2018-11-07 05:45:00	2018-11-07 05:55:00	157.236	-4.672	1.558	-1.717	31.739	415.983
2018-11-07 06:15:00	2018-11-07 06:25:00	143.369	-4.372	2.078	-1.28	35.42	411.067
2018-11-07 06:50:00	2018-11-07 07:00:00	154.201	-2.488	2.535	-2.262	59.261	405.783
2018-11-07 13:40:00	2018-11-07 13:50:00	223.423	-4.202	-1.183	-3.263	38.121	408.217
2018-11-08 02:10:00	2018-11-08 02:20:00	146.327	-0.182	3.025	-3.078	87.233	444.5
2018-11-09 12:35:00	2018-11-09 12:45:00	219.787	2.997	-1.148	-4.313	53.725	385.117
2018-11-16 11:40:00	2018-11-16 11:50:00	206.933	4.085	-0.04	-0.948	13.927	346.433
2018-11-25 22:05:00	2018-11-25 22:15:00	192.65	-0.737	-0.632	-3.097	76.992	345.967
2018-11-29 03:15:00	2018-11-29 03:25:00	206.303	-1.755	-0.7	-1.875	50.404	383.55
2018-12-01 15:30:00	2018-12-01 15:40:00	141.025	-3.152	6.343	-5.213	62.185	357.6
2018-12-02 21:40:00	2018-12-02 21:50:00	148.815	-1.513	2.617	-4.563	69.471	440.717
2018-12-03 06:45:00	2018-12-03 06:55:00	172.232	-4.432	1.105	-2.685	30.264	430.017
2018-12-04 23:25:00	2018-12-04 23:35:00	187.299	-4.268	-0.48	-2.653	35.53	461.3
2018-12-06 05:05:00	2018-12-06 05:15:00	194.584	-1.862	-0.335	-2.397	55.795	390.85
2018-12-06 06:00:00	2018-12-06 06:10:00	179.182	-2.562	0.292	-1.712	37.72	386.15
2018-12-07 11:15:00	2018-12-07 11:25:00	223.516	4.917	-2.86	-5.608	50.331	450.433
2018-12-16 21:00:00	2018-12-16 21:10:00	224.76	1.75	-3.65	-2.912	67.03	328.983
2018-12-18 14:05:00	2018-12-18 14:15:00	214.211	0.04	-2.662	-5.365	87.254	411.95
2018-12-21 20:10:00	2018-12-21 20:20:00	152.768	1.185	0.54	-1.485	63.032	406.217
2018-12-21 20:40:00	2018-12-21 20:50:00	171.276	0.612	0.02	-2.173	76.839	400.067
