Start_str	End_str	Rmag_avg(Re)	x_avg(Re)	y_avg(Re)	z_avg(Re)	Clang_avg	IMFBx_avg(nT)	IMFBy_avg(nT)	IMFBz_avg(nT)
2017-09-01 12:20:00	2017-09-01 12:30:00	22.21323892988099	-16.269145862407626	14.994166338445575	-1.9790995399468585	146.365	-0.523	3.928	-5.923
2017-09-04 11:20:00	2017-09-04 11:30:00	20.313032265623736	-14.989621291774865	13.600089900145619	-1.7226317898842751	138.333	-1.873	2.195	-2.547
2017-09-05 18:45:00	2017-09-05 18:55:00	20.082963933048376	-7.821955710615025	18.380231431071387	-2.0750686864675605	156.493	-3.087	1.088	-2.51
2017-09-08 19:40:00	2017-09-08 19:50:00	22.84530944935669	-9.49397209805459	20.747214971912893	-1.1501087784651718	156.322	2.597	1.763	-4.037
2017-09-08 20:10:00	2017-09-08 20:20:00	23.028191981606643	-9.691124389001546	20.874328147987722	-0.7998661267610588	168.996	4.003	0.697	-3.5
2017-09-08 20:50:00	2017-09-08 21:00:00	23.258919486089997	-9.94772678101395	21.02033298924565	-0.4050394124131225	146.603	4.572	1.54	-2.38
2017-09-08 21:20:00	2017-09-08 21:30:00	23.42228077839899	-10.135500045166218	21.11504438649978	-0.169278542816208	160.862	3.59	1.27	-3.673
2017-09-12 13:35:00	2017-09-12 13:45:00	23.483707080133343	-13.501019877583238	18.845089093507983	-3.750617940976042	145.227	-0.348	2.67	-3.843
2017-09-12 15:55:00	2017-09-12 16:05:00	22.66259892533662	-13.509897382188036	18.1149394945857	-1.7090574653189659	155.287	1.158	1.522	-3.32
2017-09-14 06:50:00	2017-09-14 07:00:00	21.48433942507208	-6.322102659701923	19.67931842565722	-5.859175339794844	220.497	4.063	-1.307	-1.487
2017-09-15 11:40:00	2017-09-15 11:50:00	22.45557704896029	-12.714301746630383	18.023536587287357	-4.213172881756496	137.707	-3.765	2.938	-3.097
2017-09-15 12:10:00	2017-09-15 12:20:00	22.246122873773704	-12.70630348003195	17.820559192617946	-3.9832649844488386	165.999	-2.832	1.225	-4.82
2017-09-15 20:30:00	2017-09-15 20:40:00	17.255476892725873	-11.584481845490162	12.646618364840847	1.900721530202843	152.171	-2.972	2.232	-4.322
2017-09-19 20:10:00	2017-09-19 20:20:00	20.899932870554437	-3.971070835274055	20.454348554991483	-1.6294457663619293	151.357	-1.553	1.715	-3.16
2017-09-19 20:50:00	2017-09-19 21:00:00	21.24629861547091	-4.233588764658019	20.781661473531557	-1.2660398498865986	154.561	-2.155	1.36	-2.883
2017-09-19 21:20:00	2017-09-19 21:30:00	21.494594256329748	-4.427745711507594	21.00744096063044	-1.048292460535459	150.703	-1.995	1.628	-2.78
2017-09-19 21:50:00	2017-09-19 22:00:00	21.733287326310773	-4.619544815396886	21.2182791841111	-0.8828536034421398	152.348	-1.448	1.565	-3.028
2017-09-20 00:40:00	2017-09-20 00:50:00	22.91328646348227	-5.66126559007418	22.177864422616693	-1.0535978153356742	143.09	0.77	2.51	-3.342
2017-09-21 05:50:00	2017-09-21 06:00:00	20.60123734892779	-11.062738467686216	17.263856665697343	-1.9959760004677427	150.0	-2.337	1.292	-2.23
2017-09-21 07:25:00	2017-09-21 07:35:00	19.668721409361794	-10.962640085480652	16.112828387412545	-2.65605982984131	175.682	-2.417	0.213	-2.43
2017-09-21 13:25:00	2017-09-21 13:35:00	14.984313288653325	-9.836153749676384	11.23146049667397	-1.2775099929792912	153.672	-0.997	1.453	-2.795
2017-09-21 15:35:00	2017-09-21 15:45:00	12.699159264182052	-8.991777594650866	8.966988242704787	0.0829666887068038	165.58	-3.752	0.107	-0.517
2017-09-21 18:15:00	2017-09-21 18:25:00	9.204737072426402	-7.348358000450662	5.3935509257452665	1.2786002251480844	149.199	-2.588	1.998	-3.385
2017-09-21 18:55:00	2017-09-21 19:05:00	8.163640781765809	-6.766423062678672	4.345512130449824	1.4046060329859262	137.19	-1.88	2.612	-2.793
2017-09-22 06:05:00	2017-09-22 06:15:00	13.853562244123339	0.7363328320001296	13.0500826621335	-4.59048232129158	147.519	-1.253	2.072	-3.248
2017-09-22 15:35:00	2017-09-22 15:45:00	21.028696175892765	-3.0816931971484904	20.11093657982572	-5.315508229862615	136.589	-3.02	2.648	-2.85
2017-09-22 17:55:00	2017-09-22 18:05:00	22.142404678583095	-3.9359766244276386	21.55471545986406	-3.191149605995379	165.915	0.003	1.322	-5.225
2017-09-22 19:45:00	2017-09-22 19:55:00	22.87768347593115	-4.577743163179406	22.35571241119567	-1.6284258534851486	195.278	0.54	-1.297	-4.783
2017-09-23 17:10:00	2017-09-23 17:20:00	23.787749961025117	-9.788660751169076	21.592199884054875	-1.9521261514476123	166.064	-2.675	0.56	-2.098
2017-09-23 18:15:00	2017-09-23 18:25:00	23.469643999497663	-9.914947172935872	21.25537328638977	-0.8501026653607212	159.498	-0.382	1.232	-3.322
2017-09-23 19:10:00	2017-09-23 19:20:00	23.170683842966085	-10.008316917128761	20.897597849146663	-0.03447116407119671	146.587	0.293	2.165	-3.28
2017-09-24 03:15:00	2017-09-24 03:25:00	19.212678366770273	-10.174575316054016	16.297291721655206	0.037961303804870374	140.76	-4.133	1.75	-2.138
2017-09-24 14:20:00	2017-09-24 14:30:00	7.6772812767279	-6.314359466931374	4.337545034458063	0.5006519331124151	137.594	2.095	3.783	-4.125
2017-09-27 19:10:00	2017-09-27 19:20:00	12.508594811828898	2.352363826779223	12.0799526697907	-2.2367959513766515	150.513	-5.193	4.345	-7.852
2017-09-28 05:25:00	2017-09-28 05:35:00	20.793642662409024	-1.0245614067125313	20.136178308381947	-5.084954094485469	171.829	-2.292	1.222	-8.673
2017-09-28 07:20:00	2017-09-28 07:30:00	21.759816335831996	-1.653552891527207	20.638524626551263	-6.693614369954509	156.753	-2.813	3.275	-7.7
2017-09-30 10:55:00	2017-09-30 11:05:00	7.529740829781112	3.424483789544897	5.807659375421083	-3.35217390371796	150.104	-3.373	1.413	-2.377
2017-09-30 11:25:00	2017-09-30 11:35:00	8.359460504524705	3.410348311661283	6.691102221511836	-3.6709596014160177	155.588	-2.562	1.348	-3.062
2017-09-30 12:15:00	2017-09-30 12:25:00	9.632005857843714	3.326305149758314	8.069063351261098	-4.074145597389936	178.128	-2.517	0.11	-3.383
2017-09-30 12:45:00	2017-09-30 12:55:00	10.339751746126197	3.2500516033672366	8.852813567729688	-4.239416600556467	159.38	-2.09	1.398	-3.532
2017-09-30 13:15:00	2017-09-30 13:25:00	11.011512671253017	3.159546680556336	9.610910308309258	-4.3472310414963315	151.464	-1.805	2.117	-3.947
2017-09-30 13:45:00	2017-09-30 13:55:00	11.650975152326048	3.057656123397503	10.34651598582346	-4.398048608394177	141.325	-1.23	2.933	-3.663
2017-09-30 14:15:00	2017-09-30 14:25:00	12.261156746909544	2.9465349633412923	11.06129869033345	-4.3930280522585585	142.683	-0.985	2.86	-3.755
2017-09-30 14:45:00	2017-09-30 14:55:00	12.844565969244899	2.8278434723108874	11.755749564515732	-4.334222238782761	154.082	-1.748	1.95	-4.027
2017-09-30 16:30:00	2017-09-30 16:40:00	14.7035200844602	2.3694617212766214	14.015871176016944	-3.759110663490467	143.089	-1.113	2.495	-3.197
2017-09-30 17:00:00	2017-09-30 17:10:00	15.188612550843871	2.229616675775754	14.607719190333304	-3.51193105552432	192.849	-1.847	-0.888	-3.933
