Start_str	Start_ind	Mgs#_avg	Clang_avg	Rmag_avg	Bx_avg(nT)	By_avg(nT)	Bz_avg(nT)	Bdeviat	Dtheta	End_ind	End_str
2016-09-08 16:00:00	1935	6.93	254.787	9.922	-1.043	-4.162	-1.125	0.04	19.62	1940	2016-09-08 16:25:00
2016-09-11 22:15:00	2854	5.65	240.055	11.952	-2.332	-4.287	-2.442	0.02	13.50	2859	2016-09-11 22:40:00
2016-09-11 22:45:00	2860	5.72	237.653	11.897	-4.373	-3.188	-2.063	0.07	22.09	2865	2016-09-11 23:10:00
2016-09-16 13:40:00	4191	5.03	305.148	8.705	2.902	-4.585	3.21	0.05	17.18	4196	2016-09-16 14:05:00
2016-09-17 17:25:00	4524	5.6	302.025	11.303	2.752	-2.783	1.733	0.05	7.31	4529	2016-09-17 17:50:00
2016-09-17 17:55:00	4530	5.6	294.22	11.487	3.303	-2.345	1.02	0.03	23.60	4535	2016-09-17 18:20:00
2016-09-17 19:00:00	4543	5.62	272.722	11.783	2.772	-2.867	0.132	0.05	12.77	4548	2016-09-17 19:25:00
2016-09-17 19:30:00	4549	5.6	263.791	11.873	2.967	-2.698	-0.328	0.07	28.24	4554	2016-09-17 19:55:00
2016-09-17 20:15:00	4558	5.38	261.257	11.955	3.622	-2.797	-0.43	0.03	17.18	4563	2016-09-17 20:40:00
2016-09-17 21:00:00	4567	5.43	266.216	11.972	3.417	-2.558	-0.177	0.07	13.45	4572	2016-09-17 21:25:00
2016-09-18 18:15:00	4822	5.52	251.184	11.629	3.487	-2.657	-0.827	0.06	26.39	4827	2016-09-18 18:40:00
2016-09-18 22:25:00	4872	5.05	286.083	11.81	3.807	-4.54	1.308	0.07	26.35	4877	2016-09-18 22:50:00
2016-09-18 22:55:00	4878	5.13	279.961	11.698	2.937	-5.745	1.005	0.07	16.54	4883	2016-09-18 23:20:00
2016-09-18 23:25:00	4884	5.08	284.101	11.557	3.035	-5.865	1.472	0.04	11.56	4889	2016-09-18 23:50:00
2016-09-19 01:15:00	4906	5.02	295.327	10.774	4.353	-5.57	2.637	0.05	16.87	4911	2016-09-19 01:40:00
2016-09-19 02:20:00	4919	5.0	288.879	10.1	4.457	-5.633	1.923	0.03	13.31	4924	2016-09-19 02:45:00
2016-09-19 12:20:00	5039	5.07	252.076	7.643	1.947	-7.903	-2.598	0.08	21.13	5044	2016-09-19 12:45:00
2016-09-19 14:15:00	5062	5.08	282.835	9.552	1.603	-9.682	2.168	0.08	24.94	5067	2016-09-19 14:40:00
2016-09-19 15:00:00	5071	5.37	263.223	10.119	3.21	-10.633	-1.235	0.06	28.33	5076	2016-09-19 15:25:00
2016-09-20 18:00:00	5395	6.8	304.617	11.627	2.858	-3.025	2.158	0.07	29.38	5400	2016-09-20 18:25:00
2016-09-21 02:50:00	5501	6.8	269.949	9.545	1.502	-4.662	-0.003	0.05	19.21	5506	2016-09-21 03:15:00
2016-09-22 12:05:00	5832	6.03	276.629	7.762	3.183	-3.072	0.312	0.06	23.70	5837	2016-09-22 12:30:00
2016-09-23 17:05:00	6146	6.05	313.363	11.446	-3.04	-3.473	3.277	0.02	5.73	6151	2016-09-23 17:30:00
2016-09-23 18:05:00	6158	6.25	298.518	11.74	-3.133	-3.692	2.015	0.06	17.38	6163	2016-09-23 18:30:00
2016-09-23 22:15:00	6208	5.3	313.458	11.723	-0.402	-4.912	4.67	0.10	8.46	6213	2016-09-23 22:40:00
2016-09-24 13:25:00	6390	6.23	282.042	9.34	-0.072	-5.427	1.167	0.07	26.16	6395	2016-09-24 13:50:00
2016-09-24 13:55:00	6396	6.23	289.441	9.749	0.143	-5.383	1.895	0.07	8.66	6401	2016-09-24 14:20:00
2016-09-24 14:25:00	6402	5.48	278.812	10.118	-1.787	-6.142	0.958	0.06	7.49	6407	2016-09-24 14:50:00
2016-09-24 14:55:00	6408	5.4	282.273	10.448	-2.663	-6.052	1.315	0.05	10.98	6413	2016-09-24 15:20:00
2016-09-24 15:25:00	6414	5.43	289.006	10.743	-2.475	-5.912	2.025	0.08	17.36	6419	2016-09-24 15:50:00
2016-09-24 15:55:00	6420	5.43	290.574	11.003	-1.347	-6.02	2.255	0.07	19.05	6425	2016-09-24 16:20:00
2016-09-24 16:25:00	6426	5.07	294.756	11.231	-0.397	-6.432	2.965	0.04	6.97	6431	2016-09-24 16:50:00
2016-09-24 16:55:00	6432	5.12	285.015	11.427	0.822	-7.073	1.905	0.03	19.42	6437	2016-09-24 17:20:00
2016-09-24 17:25:00	6438	5.17	269.799	11.592	1.56	-7.558	-0.025	0.02	5.63	6443	2016-09-24 17:50:00
2016-09-24 17:55:00	6444	5.05	252.658	11.727	0.632	-7.318	-2.287	0.01	14.97	6449	2016-09-24 18:20:00
2016-09-24 18:25:00	6450	5.03	245.631	11.833	0.52	-6.912	-3.125	0.03	10.95	6455	2016-09-24 18:50:00
2016-09-24 18:55:00	6456	5.23	236.127	11.909	-0.412	-6.023	-4.04	0.05	5.52	6461	2016-09-24 19:20:00
2016-09-24 19:25:00	6462	5.27	235.422	11.958	0.565	-5.803	-4.0	0.01	2.09	6467	2016-09-24 19:50:00
