Start_str	End_str	Clang_avg	Bx_avg(nT)	By_avg(nT)	Bz_avg(nT)
2017-02-27 13:30:00	2017-02-27 13:40:00	26.593	2.808	1.55	3.07
2017-03-01 17:05:00	2017-03-01 17:15:00	9.093	5.308	1.423	8.545
2017-03-02 08:20:00	2017-03-02 08:30:00	33.464	4.077	1.84	2.78
2017-03-03 19:40:00	2017-03-03 19:50:00	25.044	3.298	2.193	4.703
2017-03-08 04:35:00	2017-03-08 04:45:00	10.625	4.157	0.79	4.11
2017-03-08 05:40:00	2017-03-08 05:50:00	14.739	5.195	0.752	2.833
2017-03-08 06:10:00	2017-03-08 06:20:00	26.508	5.275	1.168	2.303
2017-03-08 06:40:00	2017-03-08 06:50:00	18.089	5.197	0.758	2.382
2017-03-08 07:10:00	2017-03-08 07:20:00	18.532	4.87	0.917	2.667
2017-03-11 09:05:00	2017-03-11 09:15:00	35.708	3.772	0.89	1.225
2017-03-11 11:05:00	2017-03-11 11:15:00	37.854	3.485	0.78	0.98
2017-03-13 11:55:00	2017-03-13 12:05:00	20.813	3.925	0.81	2.132
2017-03-15 14:45:00	2017-03-15 14:55:00	43.152	-4.675	4.218	4.503
2017-03-15 15:50:00	2017-03-15 16:00:00	25.926	-2.372	2.805	5.832
2017-03-16 07:15:00	2017-03-16 07:25:00	5.635	-3.45	0.452	4.437
2017-03-16 11:25:00	2017-03-16 11:35:00	30.55	-3.553	1.657	2.777
2017-03-17 16:40:00	2017-03-17 16:50:00	29.03	-2.698	0.837	1.465
2017-03-17 17:10:00	2017-03-17 17:20:00	21.407	-2.04	0.813	2.105
2017-03-17 17:50:00	2017-03-17 18:00:00	23.18	-1.223	1.068	2.61
2017-03-18 06:20:00	2017-03-18 06:30:00	16.952	-1.325	0.72	2.323
2017-03-18 09:35:00	2017-03-18 09:45:00	30.649	-1.88	1.283	2.137
2017-03-18 13:55:00	2017-03-18 14:05:00	44.09	0.708	1.903	1.983
2017-03-18 14:55:00	2017-03-18 15:05:00	43.632	-0.222	2.022	2.143
2017-03-18 16:10:00	2017-03-18 16:20:00	26.635	-0.262	1.285	2.613
2017-03-18 19:55:00	2017-03-18 20:05:00	23.691	-2.59	0.46	1.055
2017-03-18 23:35:00	2017-03-18 23:45:00	31.567	-2.528	1.247	1.993
2017-03-19 01:45:00	2017-03-19 01:55:00	19.438	-1.61	1.007	2.875
2017-03-19 02:15:00	2017-03-19 02:25:00	28.981	-1.87	1.448	2.66
2017-03-19 04:00:00	2017-03-19 04:10:00	21.908	-0.98	1.283	3.207
2017-03-19 13:00:00	2017-03-19 13:10:00	28.369	0.008	1.275	2.378
2017-03-21 00:45:00	2017-03-21 00:55:00	19.08	-0.707	2.012	5.817
2017-03-21 05:00:00	2017-03-21 05:10:00	33.255	-6.91	3.788	5.738
2017-03-22 05:40:00	2017-03-22 05:50:00	30.823	-3.335	3.593	6.038
