Start_str	Start_ind	Mgs#_avg	Clang_avg	Rmag_avg	Bx_avg(nT)	By_avg(nT)	Bz_avg(nT)	Bdeviat	Dtheta	End_ind	End_str
2018-09-01 10:45:00	129	6.82	347.126	23.462	-0.865	-0.713	3.02	0.04	14.61	134	2018-09-01 11:10:00
2018-09-03 10:20:00	700	6.72	350.88	7.14	-2.507	-0.315	1.898	0.06	19.60	705	2018-09-03 10:45:00
2018-09-08 19:50:00	2207	5.48	343.858	7.593	4.67	-0.682	2.385	0.02	11.90	2212	2018-09-08 20:15:00
2018-09-09 12:05:00	2402	5.02	337.09	18.655	-1.563	-2.427	5.745	0.04	8.65	2407	2018-09-09 12:30:00
2018-09-09 17:45:00	2470	5.35	355.995	21.931	0.397	-0.342	4.845	0.07	8.12	2475	2018-09-09 18:10:00
2018-09-09 18:15:00	2476	5.68	355.304	22.158	0.222	-0.388	4.72	0.06	8.53	2481	2018-09-09 18:40:00
2018-09-18 00:00:00	4789	6.97	344.254	19.471	2.562	-0.898	2.88	0.04	24.88	4794	2018-09-18 00:25:00
2018-09-19 17:45:00	5290	6.77	330.605	17.295	-1.188	-0.945	1.735	0.09	27.05	5295	2018-09-19 18:10:00
2018-09-19 18:40:00	5301	6.45	327.587	16.535	-2.332	-1.275	2.055	0.09	20.65	5306	2018-09-19 19:05:00
2018-09-19 19:10:00	5307	6.33	325.89	16.098	-2.65	-1.3	1.91	0.02	11.58	5312	2018-09-19 19:35:00
2018-09-20 00:15:00	5368	6.1	319.926	10.519	1.5	-2.138	2.513	0.08	18.60	5373	2018-09-20 00:40:00
2018-09-20 14:00:00	5533	5.65	325.064	14.962	1.807	-2.185	3.123	0.04	13.17	5538	2018-09-20 14:25:00
2018-09-20 15:20:00	5549	6.07	330.338	16.199	1.532	-1.612	2.812	0.04	18.21	5554	2018-09-20 15:45:00
2018-09-20 15:50:00	5555	6.22	348.399	16.631	1.292	-0.588	2.865	0.09	16.36	5560	2018-09-20 16:15:00
2018-09-20 16:20:00	5561	6.43	327.866	17.048	0.327	-1.522	2.42	0.08	19.67	5566	2018-09-20 16:45:00
2018-09-20 16:50:00	5567	6.3	332.7	17.451	1.438	-0.81	1.518	0.03	12.73	5572	2018-09-20 17:15:00
2018-09-30 22:00:00	8484	6.27	316.901	18.791	-3.702	-1.378	1.403	0.05	22.75	8489	2018-09-30 22:25:00
2018-09-30 22:30:00	8490	6.2	321.826	18.438	-3.873	-1.028	1.22	0.07	16.47	8495	2018-09-30 22:55:00
2018-09-30 23:00:00	8496	5.92	323.392	18.073	-4.257	-0.827	1.03	0.06	17.70	8501	2018-09-30 23:25:00
2018-10-04 01:35:00	9386	6.07	316.472	11.269	5.368	-1.775	1.923	0.02	25.58	9391	2018-10-04 02:00:00
2018-10-04 09:50:00	9485	5.95	315.393	7.017	1.728	-3.927	3.978	0.05	9.81	9490	2018-10-04 10:15:00
2018-10-04 15:40:00	9555	6.52	319.591	14.669	2.598	-2.043	2.42	0.10	22.80	9560	2018-10-04 16:05:00
2018-10-04 16:10:00	9561	6.57	318.559	15.157	2.59	-2.198	2.49	0.09	10.44	9566	2018-10-04 16:35:00
