Start_str	Start_ind	Mgs#_avg	Clang_avg	Rmag_avg	Bx_avg(nT)	By_avg(nT)	Bz_avg(nT)	Bdeviat	Dtheta	End_ind	End_str
2015-09-01 13:20:00	144	5.18	317.811	11.337	3.378	-2.993	3.33	0.05	19.39	149	2015-09-01 13:45:00
2015-09-02 15:15:00	374	6.72	324.618	11.887	4.805	-1.863	2.575	0.09	18.69	379	2015-09-02 15:40:00
2015-09-03 10:40:00	607	6.0	350.454	9.981	-4.203	-0.278	1.837	0.03	14.70	612	2015-09-03 11:05:00
2015-09-10 11:15:00	2499	5.8	322.318	10.839	5.037	-2.865	3.72	0.09	9.59	2504	2015-09-10 11:40:00
2015-09-19 13:35:00	4740	5.18	315.17	11.928	4.153	-5.405	5.41	0.06	10.70	4745	2015-09-19 14:00:00
2015-09-19 14:30:00	4751	5.53	338.393	11.994	3.282	-2.29	5.785	0.05	17.09	4756	2015-09-19 14:55:00
2015-09-19 15:00:00	4757	5.73	344.787	11.99	3.472	-1.573	5.768	0.02	8.39	4762	2015-09-19 15:25:00
2015-09-19 16:35:00	4776	5.67	355.549	11.79	0.773	-0.437	5.598	0.04	6.63	4781	2015-09-19 17:00:00
2015-09-19 17:10:00	4783	6.02	350.222	11.643	2.737	-0.798	4.647	0.10	10.57	4788	2015-09-19 17:35:00
2015-09-22 08:40:00	5528	6.93	330.895	10.075	4.347	-1.628	2.923	0.09	19.43	5533	2015-09-22 09:05:00
2015-09-22 11:50:00	5566	6.8	322.172	11.633	2.675	-3.022	3.913	0.05	25.79	5571	2015-09-22 12:15:00
2015-09-23 06:00:00	5746	6.47	337.164	7.687	-3.447	-2.32	5.51	0.04	4.30	5751	2015-09-23 06:25:00
2015-09-23 12:35:00	5825	5.27	327.28	11.837	8.127	-2.137	3.347	0.02	10.67	5830	2015-09-23 13:00:00
2015-09-23 13:05:00	5831	5.48	324.373	11.917	7.352	-2.983	4.203	0.05	15.84	5836	2015-09-23 13:30:00
2015-09-23 14:05:00	5843	5.57	343.448	11.991	3.487	-2.218	7.592	0.09	13.40	5848	2015-09-23 14:30:00
2015-09-25 16:00:00	6431	6.13	316.167	11.767	-0.892	-4.057	4.202	0.09	13.70	6436	2015-09-25 16:25:00
2015-09-25 18:15:00	6458	6.3	345.201	10.948	3.223	-0.85	3.37	0.06	18.44	6463	2015-09-25 18:40:00
2015-09-26 12:25:00	6676	6.13	323.167	11.868	1.228	-2.79	3.755	0.06	13.45	6681	2015-09-26 12:50:00
2015-09-26 12:55:00	6682	6.4	320.228	11.938	0.248	-2.995	3.615	0.05	13.19	6687	2015-09-26 13:20:00
2015-09-26 13:25:00	6688	6.78	320.343	11.98	-0.897	-2.705	3.227	0.08	20.41	6693	2015-09-26 13:50:00
2015-09-26 15:00:00	6707	6.2	326.257	11.924	2.987	-2.0	3.102	0.08	17.57	6712	2015-09-26 15:25:00
2015-09-27 05:50:00	6885	5.58	342.051	8.022	-2.352	-1.522	4.663	0.05	8.58	6890	2015-09-27 06:15:00
2015-09-27 06:20:00	6891	5.45	355.783	8.558	-1.64	-0.403	5.39	0.04	5.58	6896	2015-09-27 06:45:00
2015-09-27 07:50:00	6909	5.62	319.416	9.879	0.463	-3.597	4.142	0.09	26.47	6914	2015-09-27 08:15:00
2015-09-27 12:05:00	6960	6.0	318.169	11.83	-0.9	-3.172	3.522	0.08	20.56	6965	2015-09-27 12:30:00
2015-09-27 13:05:00	6972	5.83	319.685	11.966	1.668	-2.577	3.088	0.03	13.66	6977	2015-09-27 13:30:00
2015-09-27 13:45:00	6980	5.95	317.191	11.994	0.945	-2.948	3.162	0.06	26.29	6985	2015-09-27 14:10:00
2015-09-27 15:15:00	6998	5.47	315.334	11.872	0.832	-3.702	3.763	0.04	17.18	7003	2015-09-27 15:40:00
2015-09-27 17:10:00	7021	5.68	332.124	11.336	-0.647	-2.375	4.478	0.09	19.75	7026	2015-09-27 17:35:00
2015-09-27 17:40:00	7027	5.58	321.981	11.122	-0.38	-3.295	4.205	0.05	17.45	7032	2015-09-27 18:05:00
2015-09-28 05:45:00	7172	5.18	327.458	8.056	1.375	-2.407	3.763	0.02	26.35	7177	2015-09-28 06:10:00
2015-09-29 10:15:00	7513	5.3	341.106	11.368	2.103	-1.02	3.062	0.08	15.76	7518	2015-09-29 10:40:00
2015-09-29 15:05:00	7571	5.32	320.25	11.866	2.477	-2.228	2.69	0.01	25.76	7576	2015-09-29 15:30:00
2015-09-29 15:50:00	7580	5.33	328.505	11.704	1.16	-1.917	3.28	0.05	27.59	7585	2015-09-29 16:15:00
2015-09-30 05:45:00	7735	5.6	333.904	8.302	3.338	-1.042	2.18	0.05	15.68	7740	2015-09-30 06:10:00
2015-10-10 04:15:00	10263	6.35	331.363	7.847	-2.758	-1.602	3.055	0.09	21.96	10268	2015-10-10 04:40:00
2015-10-13 11:55:00	11219	6.02	344.14	12.002	-3.99	-1.08	3.925	0.02	16.17	11224	2015-10-13 12:20:00
2015-10-22 04:20:00	13707	6.63	338.396	9.262	3.802	-0.455	1.18	0.05	25.22	13712	2015-10-22 04:45:00
2015-10-22 10:50:00	13785	6.17	344.103	12.0	1.405	-1.145	4.063	0.03	21.07	13790	2015-10-22 11:15:00
2015-10-22 12:15:00	13802	5.98	331.185	11.921	3.528	-1.412	2.567	0.06	24.79	13807	2015-10-22 12:40:00
2015-10-22 16:20:00	13851	5.63	318.688	10.356	4.728	-1.495	1.682	0.05	24.87	13856	2015-10-22 16:45:00
2015-10-23 03:45:00	13987	5.42	317.914	8.827	2.9	-3.702	4.095	0.02	24.39	13992	2015-10-23 04:10:00
2015-10-23 06:05:00	14015	5.85	315.82	10.622	3.548	-2.605	2.642	0.08	12.53	14020	2015-10-23 06:30:00
2015-10-23 06:35:00	14021	5.77	330.809	10.9	4.138	-1.757	3.14	0.03	21.73	14026	2015-10-23 07:00:00
2015-10-23 07:05:00	14027	5.62	317.917	11.144	4.072	-2.218	2.488	0.03	6.26	14032	2015-10-23 07:30:00
2015-10-23 09:35:00	14057	5.78	335.227	11.899	3.54	-1.615	3.483	0.08	9.06	14062	2015-10-23 10:00:00
2015-10-24 10:50:00	14360	6.05	324.477	12.004	0.165	-3.153	4.395	0.04	16.17	14365	2015-10-24 11:15:00
2015-10-24 11:20:00	14366	5.88	329.314	11.989	1.588	-2.628	4.452	0.04	17.19	14371	2015-10-24 11:45:00
2015-10-24 11:50:00	14372	5.9	324.917	11.946	0.683	-3.0	4.285	0.05	15.05	14377	2015-10-24 12:15:00
2015-10-25 05:40:00	14585	5.67	321.364	10.508	2.695	-3.762	4.608	0.08	29.59	14590	2015-10-25 06:05:00
2015-10-25 15:55:00	14702	6.3	323.851	10.412	-6.972	-3.502	4.977	0.08	27.72	14707	2015-10-25 16:20:00
2015-10-25 16:25:00	14708	5.8	319.234	10.074	-7.627	-3.673	4.302	0.05	14.72	14713	2015-10-25 16:50:00
2015-10-25 16:55:00	14714	5.72	322.641	9.697	-7.48	-3.3	4.327	0.02	20.04	14719	2015-10-25 17:20:00
2015-10-25 18:05:00	14728	6.1	319.092	8.652	-6.45	-3.795	4.373	0.02	4.23	14733	2015-10-25 18:30:00
2015-10-25 18:55:00	14738	6.53	321.595	7.743	-6.187	-3.727	4.71	0.02	4.72	14743	2015-10-25 19:20:00
2015-10-25 19:25:00	14744	6.55	322.7	7.119	-6.232	-3.56	4.675	0.02	1.94	14749	2015-10-25 19:50:00
2015-10-26 03:10:00	14837	5.83	337.118	8.583	-5.36	-1.717	4.0	0.03	14.91	14842	2015-10-26 03:35:00
2015-10-26 04:10:00	14849	5.38	345.292	9.506	-4.612	-1.387	5.28	0.02	1.51	14854	2015-10-26 04:35:00
2015-10-26 04:55:00	14858	5.48	339.832	10.084	-4.773	-1.833	4.885	0.01	17.63	14863	2015-10-26 05:20:00
2015-10-26 05:25:00	14864	5.08	335.449	10.422	-4.88	-2.05	4.505	0.05	6.94	14869	2015-10-26 05:50:00
2015-10-28 12:05:00	15373	5.87	318.361	11.848	-2.145	-1.363	1.532	0.02	5.91	15378	2015-10-28 12:30:00
2015-11-03 12:50:00	17048	6.07	318.438	11.461	-8.045	-2.255	2.49	0.06	14.99	17053	2015-11-03 13:15:00
2015-11-05 02:45:00	17503	6.25	318.184	9.224	-3.533	-2.44	2.732	0.03	12.58	17508	2015-11-05 03:10:00
2015-11-18 03:00:00	21103	5.52	315.705	10.482	4.192	-3.022	3.172	0.08	29.58	21108	2015-11-18 03:25:00
2015-11-18 04:55:00	21126	5.5	328.378	11.431	3.233	-2.757	4.498	0.03	19.24	21131	2015-11-18 05:20:00
2015-11-18 05:25:00	21132	5.57	331.086	11.602	2.967	-2.548	4.64	0.01	14.87	21137	2015-11-18 05:50:00
2015-11-18 06:25:00	21144	5.53	320.375	11.853	3.412	-3.118	3.767	0.03	16.48	21149	2015-11-18 06:50:00
2015-11-19 14:20:00	21502	6.82	325.039	9.595	2.807	-1.795	2.533	0.06	17.80	21507	2015-11-19 14:45:00
2015-11-19 15:20:00	21514	6.55	328.361	8.69	2.162	-2.462	3.993	0.01	5.41	21519	2015-11-19 15:45:00
2015-11-19 23:10:00	21608	6.05	343.202	7.107	-1.827	-1.5	4.955	0.07	24.36	21613	2015-11-19 23:35:00
2015-11-19 23:40:00	21614	6.03	337.696	7.733	-0.88	-2.172	5.29	0.09	18.06	21619	2015-11-20 00:05:00
2015-11-20 00:10:00	21620	6.1	326.872	8.299	-0.568	-3.168	4.852	0.09	10.05	21625	2015-11-20 00:35:00
2015-11-20 12:25:00	21767	5.85	317.554	10.816	-0.577	-4.14	4.527	0.01	4.66	21772	2015-11-20 12:50:00
2015-11-20 13:30:00	21780	5.68	343.051	10.142	-0.16	-1.795	5.95	0.08	12.04	21785	2015-11-20 13:55:00
2015-11-20 14:00:00	21786	5.83	332.973	9.772	0.388	-2.717	5.322	0.03	11.45	21791	2015-11-20 14:25:00
2015-11-20 14:30:00	21792	5.78	326.249	9.361	1.762	-3.285	4.91	0.04	16.83	21797	2015-11-20 14:55:00
2015-11-20 15:00:00	21798	5.75	319.476	8.906	1.778	-3.945	4.605	0.03	17.53	21803	2015-11-20 15:25:00
2015-11-20 15:45:00	21807	5.52	315.408	8.134	2.407	-4.265	4.345	0.02	24.24	21812	2015-11-20 16:10:00
