Start_str	End_str	Clang_avg	Bx_avg(nT)
2020-04-10 20:15:00	2020-04-10 20:25:00	235.166	2.42
2020-04-10 20:50:00	2020-04-10 21:00:00	283.435	2.578
2020-04-11 07:35:00	2020-04-11 07:45:00	276.311	3.258
2020-04-11 09:20:00	2020-04-11 09:30:00	291.69	0.317
2020-04-11 18:25:00	2020-04-11 18:35:00	239.613	3.477
2020-04-11 20:05:00	2020-04-11 20:15:00	246.756	3.495
2020-04-11 22:40:00	2020-04-11 22:50:00	304.421	3.532
2020-04-11 23:10:00	2020-04-11 23:20:00	306.917	2.918
2020-04-13 18:45:00	2020-04-13 18:55:00	227.672	3.012
2020-04-13 19:25:00	2020-04-13 19:35:00	233.925	3.432
2020-04-13 19:55:00	2020-04-13 20:05:00	245.685	3.332
2020-04-14 00:35:00	2020-04-14 00:45:00	303.25	3.205
2020-04-14 09:05:00	2020-04-14 09:15:00	235.101	0.663
2020-04-15 07:30:00	2020-04-15 07:40:00	265.573	3.253
2020-04-15 08:15:00	2020-04-15 08:25:00	257.597	3.458
2020-04-17 10:40:00	2020-04-17 10:50:00	229.881	1.05
2020-04-17 11:10:00	2020-04-17 11:20:00	230.913	0.587
2020-04-17 11:40:00	2020-04-17 11:50:00	251.068	0.768
2020-04-17 12:25:00	2020-04-17 12:35:00	234.804	1.642
2020-04-17 12:55:00	2020-04-17 13:05:00	230.68	-0.448
2020-04-17 13:55:00	2020-04-17 14:05:00	225.262	0.08
2020-04-17 20:05:00	2020-04-17 20:15:00	230.807	1.858
2020-04-18 09:20:00	2020-04-18 09:30:00	246.842	2.515
2020-04-18 10:30:00	2020-04-18 10:40:00	238.076	2.195
2020-04-18 11:00:00	2020-04-18 11:10:00	240.115	2.35
2020-04-18 17:55:00	2020-04-18 18:05:00	304.458	2.8
2020-04-18 18:25:00	2020-04-18 18:35:00	301.481	2.32
2020-04-18 18:55:00	2020-04-18 19:05:00	294.672	1.52
2020-04-18 21:35:00	2020-04-18 21:45:00	286.503	1.572
2020-04-18 22:05:00	2020-04-18 22:15:00	296.722	1.727
2020-04-18 22:35:00	2020-04-18 22:45:00	302.589	1.557
2020-04-22 10:35:00	2020-04-22 10:45:00	286.671	3.178
2020-04-22 11:45:00	2020-04-22 11:55:00	252.418	3.285
2020-04-22 12:15:00	2020-04-22 12:25:00	252.731	3.158
2020-04-24 09:30:00	2020-04-24 09:40:00	292.227	2.295
2020-04-25 09:10:00	2020-04-25 09:20:00	311.635	3.91
2020-04-26 00:45:00	2020-04-26 00:55:00	272.088	2.75
2020-04-26 01:40:00	2020-04-26 01:50:00	269.871	2.978
2020-04-27 20:25:00	2020-04-27 20:35:00	299.214	2.415
2020-04-27 20:55:00	2020-04-27 21:05:00	307.363	0.565
2020-04-27 21:25:00	2020-04-27 21:35:00	306.701	1.77
2020-04-28 01:55:00	2020-04-28 02:05:00	257.92	1.698
2020-04-28 02:40:00	2020-04-28 02:50:00	261.045	-0.923
2020-04-28 03:30:00	2020-04-28 03:40:00	297.994	-0.638
2020-04-28 04:35:00	2020-04-28 04:45:00	311.924	1.89
2020-04-28 06:35:00	2020-04-28 06:45:00	286.87	3.657
2020-04-28 07:20:00	2020-04-28 07:30:00	281.311	2.56
2020-04-28 08:00:00	2020-04-28 08:10:00	275.088	1.613
2020-04-28 09:25:00	2020-04-28 09:35:00	259.59	1.888
2020-04-28 11:45:00	2020-04-28 11:55:00	230.028	0.955
2020-04-28 12:35:00	2020-04-28 12:45:00	226.341	-3.955
2020-04-28 19:50:00	2020-04-28 20:00:00	279.824	1.565
2020-04-28 22:05:00	2020-04-28 22:15:00	248.046	1.535
2020-04-28 23:20:00	2020-04-28 23:30:00	256.762	-1.075
2020-04-28 23:55:00	2020-04-29 00:05:00	257.224	-0.013
2020-04-29 00:50:00	2020-04-29 01:00:00	251.758	-1.398
2020-04-29 01:20:00	2020-04-29 01:30:00	246.665	-1.783
2020-04-29 04:25:00	2020-04-29 04:35:00	231.367	1.357
2020-04-29 04:55:00	2020-04-29 05:05:00	231.915	2.305
2020-04-29 05:25:00	2020-04-29 05:35:00	228.715	2.472
2020-04-29 06:05:00	2020-04-29 06:15:00	295.572	1.782
2020-04-29 08:45:00	2020-04-29 08:55:00	236.465	2.032
2020-04-29 09:15:00	2020-04-29 09:25:00	256.612	2.442
2020-04-29 09:45:00	2020-04-29 09:55:00	238.642	2.652
2020-04-29 11:35:00	2020-04-29 11:45:00	226.673	2.205
2020-04-29 12:05:00	2020-04-29 12:15:00	231.863	2.085
2020-05-01 15:25:00	2020-05-01 15:35:00	305.74	0.903
2020-05-01 23:20:00	2020-05-01 23:30:00	299.492	4.633
2020-05-02 18:05:00	2020-05-02 18:15:00	299.214	2.827
2020-05-02 23:40:00	2020-05-02 23:50:00	250.762	2.63
2020-05-04 20:30:00	2020-05-04 20:40:00	226.139	-0.545
2020-05-05 01:05:00	2020-05-05 01:15:00	225.41	0.65
2020-05-05 01:35:00	2020-05-05 01:45:00	226.162	1.23
2020-05-05 03:35:00	2020-05-05 03:45:00	232.318	2.513
2020-05-05 04:10:00	2020-05-05 04:20:00	233.726	3.772
2020-05-05 11:55:00	2020-05-05 12:05:00	289.294	3.487
2020-05-08 07:35:00	2020-05-08 07:45:00	275.09	-3.258
2020-05-11 19:30:00	2020-05-11 19:40:00	231.685	0.502
2020-05-11 20:00:00	2020-05-11 20:10:00	233.008	1.257
2020-05-11 20:30:00	2020-05-11 20:40:00	239.381	0.133
2020-05-11 21:20:00	2020-05-11 21:30:00	236.023	0.46
2020-05-13 03:20:00	2020-05-13 03:30:00	260.18	2.34
2020-05-19 00:50:00	2020-05-19 01:00:00	277.188	1.69
2020-05-19 01:35:00	2020-05-19 01:45:00	275.602	3.902
2020-05-19 09:10:00	2020-05-19 09:20:00	234.363	5.242
2020-05-19 09:40:00	2020-05-19 09:50:00	251.712	2.183
2020-05-19 20:45:00	2020-05-19 20:55:00	254.3	1.897
2020-05-19 23:05:00	2020-05-19 23:15:00	251.554	2.643
2020-05-19 23:35:00	2020-05-19 23:45:00	251.151	2.845
2020-05-20 01:05:00	2020-05-20 01:15:00	268.162	-0.548
2020-05-20 02:35:00	2020-05-20 02:45:00	264.573	3.573
2020-05-20 04:10:00	2020-05-20 04:20:00	281.269	1.49
2020-05-20 04:40:00	2020-05-20 04:50:00	277.385	1.35
2020-05-20 05:10:00	2020-05-20 05:20:00	291.989	2.002
2020-05-22 08:10:00	2020-05-22 08:20:00	248.015	3.542
2020-05-22 09:05:00	2020-05-22 09:15:00	268.567	2.992
2020-05-22 17:35:00	2020-05-22 17:45:00	252.472	1.042
2020-05-23 00:40:00	2020-05-23 00:50:00	253.464	3.8
2020-05-23 08:10:00	2020-05-23 08:20:00	225.437	0.95
2020-05-23 09:55:00	2020-05-23 10:05:00	246.142	1.363
2020-05-23 12:05:00	2020-05-23 12:15:00	278.296	1.412
2020-05-26 02:40:00	2020-05-26 02:50:00	235.3	1.653
2020-05-26 03:10:00	2020-05-26 03:20:00	235.861	1.898
2020-05-26 05:15:00	2020-05-26 05:25:00	254.341	0.812
2020-05-26 05:55:00	2020-05-26 06:05:00	261.012	1.013
2020-05-26 06:45:00	2020-05-26 06:55:00	262.449	-0.158
2020-05-26 09:05:00	2020-05-26 09:15:00	266.562	-0.617
2020-05-26 09:35:00	2020-05-26 09:45:00	267.82	-0.108
2020-05-26 10:10:00	2020-05-26 10:20:00	234.033	2.07
2020-05-26 10:40:00	2020-05-26 10:50:00	262.568	0.948
2020-05-26 11:15:00	2020-05-26 11:25:00	283.246	0.798
2020-05-26 19:00:00	2020-05-26 19:10:00	241.333	0.013
2020-05-26 22:10:00	2020-05-26 22:20:00	232.39	1.485
2020-05-27 00:55:00	2020-05-27 01:05:00	260.349	1.508
2020-05-27 01:25:00	2020-05-27 01:35:00	258.362	1.79
2020-05-27 01:55:00	2020-05-27 02:05:00	261.724	2.07
2020-05-27 02:25:00	2020-05-27 02:35:00	279.317	2.21
2020-05-27 02:55:00	2020-05-27 03:05:00	292.843	2.022
2020-05-27 10:55:00	2020-05-27 11:05:00	240.577	0.983
2020-05-27 11:25:00	2020-05-27 11:35:00	241.527	1.535
2020-05-27 11:55:00	2020-05-27 12:05:00	252.099	1.775
2020-05-30 10:50:00	2020-05-30 11:00:00	267.097	5.738
2020-05-30 11:20:00	2020-05-30 11:30:00	270.261	5.477
2020-05-30 12:15:00	2020-05-30 12:25:00	278.151	4.732
2020-05-30 13:35:00	2020-05-30 13:45:00	288.296	4.653
2020-05-30 14:05:00	2020-05-30 14:15:00	301.037	5.362
