Start_str	Start_ind	Mgs#_avg	Clang_avg	Rmag_avg	Bx_avg(nT)	By_avg(nT)	Bz_avg(nT)	Bdeviat	Dtheta	End_ind	End_str
2015-09-01 09:50:00	102	5.45	207.444	9.118	2.597	-1.925	-3.688	0.06	24.69	107	2015-09-01 10:15:00
2015-09-01 11:25:00	121	5.05	199.455	10.344	4.862	-0.612	-1.81	0.04	21.59	126	2015-09-01 11:50:00
2015-09-05 12:30:00	1170	5.75	138.909	11.177	-4.443	2.393	-2.735	0.06	20.25	1175	2015-09-05 12:55:00
2015-09-07 17:45:00	1751	5.38	160.846	11.821	2.332	3.052	-8.747	0.06	22.98	1756	2015-09-07 18:10:00
2015-09-07 21:20:00	1764	6.18	138.076	10.329	0.625	5.763	-6.388	0.06	25.09	1769	2015-09-07 21:45:00
2015-09-07 23:30:00	1790	5.03	142.195	8.533	-0.223	6.057	-7.807	0.01	8.42	1795	2015-09-07 23:55:00
2015-09-08 00:00:00	1796	6.48	150.184	7.995	-0.043	4.732	-8.205	0.04	22.58	1801	2015-09-08 00:25:00
2015-09-08 00:30:00	1802	6.8	148.022	7.4	0.017	5.175	-8.288	0.03	7.93	1807	2015-09-08 00:55:00
2015-09-09 07:05:00	2161	6.38	143.113	7.077	0.698	5.788	-7.758	0.07	28.98	2166	2015-09-09 07:30:00
2015-09-09 07:35:00	2167	5.18	172.209	7.703	1.232	1.373	-9.987	0.02	12.98	2172	2015-09-09 08:00:00
2015-09-09 08:05:00	2173	5.05	172.124	8.269	1.098	1.352	-9.778	0.04	5.30	2178	2015-09-09 08:30:00
2015-09-09 08:35:00	2179	5.8	169.917	8.781	1.607	1.658	-9.337	0.02	9.12	2184	2015-09-09 09:00:00
2015-09-09 09:05:00	2185	6.15	166.64	9.244	1.998	2.092	-8.793	0.04	4.88	2190	2015-09-09 09:30:00
2015-09-09 09:35:00	2191	6.2	166.093	9.664	2.157	2.122	-8.583	0.01	6.19	2196	2015-09-09 10:00:00
2015-09-09 10:05:00	2197	6.08	169.194	10.042	0.982	1.72	-9.01	0.01	4.25	2202	2015-09-09 10:30:00
2015-09-09 10:35:00	2203	5.9	177.76	10.381	0.242	0.355	-8.947	0.02	20.79	2208	2015-09-09 11:00:00
2015-09-09 11:05:00	2209	5.18	196.894	10.685	-0.63	-2.632	-8.548	0.07	19.75	2214	2015-09-09 11:30:00
2015-09-09 12:15:00	2223	5.72	214.158	11.26	-0.892	-4.655	-6.85	0.05	21.21	2228	2015-09-09 12:40:00
2015-09-09 12:45:00	2229	5.32	199.623	11.453	-1.145	-2.77	-7.708	0.08	13.66	2234	2015-09-09 13:10:00
2015-09-09 13:15:00	2235	5.03	203.599	11.615	-1.252	-3.315	-7.613	0.05	10.81	2240	2015-09-09 13:40:00
2015-09-09 13:45:00	2241	5.72	200.222	11.747	-1.442	-2.655	-7.208	0.05	6.75	2246	2015-09-09 14:10:00
2015-09-09 14:15:00	2247	5.92	197.819	11.85	-1.503	-2.343	-7.277	0.07	7.18	2252	2015-09-09 14:40:00
2015-09-09 14:45:00	2253	5.95	189.484	11.924	-1.773	-1.27	-7.578	0.08	12.26	2258	2015-09-09 15:10:00
2015-09-09 17:10:00	2282	5.15	183.509	11.882	-0.892	-0.543	-8.837	0.06	8.75	2287	2015-09-09 17:35:00
2015-09-09 17:40:00	2288	5.47	192.612	11.79	-1.382	-1.897	-8.483	0.07	11.96	2293	2015-09-09 18:05:00
2015-09-09 18:10:00	2294	5.52	190.693	11.669	-2.172	-1.598	-8.472	0.02	12.26	2299	2015-09-09 18:35:00
2015-09-09 18:40:00	2300	5.57	187.833	11.518	-2.735	-1.172	-8.473	0.03	17.44	2305	2015-09-09 19:05:00
2015-09-09 19:10:00	2306	5.67	191.469	11.337	-2.982	-1.665	-8.197	0.02	10.45	2311	2015-09-09 19:35:00
2015-09-09 19:45:00	2313	5.58	211.827	11.086	-3.645	-4.382	-7.053	0.02	12.42	2318	2015-09-09 20:10:00
2015-09-09 20:45:00	2325	6.1	193.026	10.552	-4.127	-1.463	-6.545	0.09	25.69	2330	2015-09-09 21:10:00
2015-09-09 21:15:00	2331	5.87	186.363	10.233	-5.282	-0.743	-6.298	0.05	18.49	2336	2015-09-09 21:40:00
2015-09-09 21:50:00	2338	6.35	192.159	9.813	-4.312	-1.288	-5.477	0.07	29.47	2343	2015-09-09 22:15:00
2015-09-09 22:20:00	2344	6.55	196.322	9.41	-4.398	-1.417	-4.697	0.04	23.79	2349	2015-09-09 22:45:00
2015-09-09 23:25:00	2357	6.73	188.114	8.383	-6.237	-0.22	-2.073	0.02	27.07	2362	2015-09-09 23:50:00
2015-09-12 07:25:00	2844	6.42	137.579	7.908	-2.598	2.827	-3.08	0.06	20.76	2849	2015-09-12 07:50:00
2015-09-13 14:05:00	3159	6.98	158.883	11.897	3.238	1.657	-4.238	0.06	17.74	3164	2015-09-13 14:30:00
2015-09-13 14:35:00	3165	6.9	163.162	11.955	3.418	1.297	-4.3	0.04	20.77	3170	2015-09-13 15:00:00
