Start_str	Start_ind	Mgs#_avg	Clang_avg	Rmag_avg	Bx_avg(nT)	By_avg(nT)	Bz_avg(nT)	Bdeviat	Dtheta	End_ind	End_str
2016-09-01 00:55:00	11	5.87	143.253	11.73	-1.872	3.335	-4.408	0.04	26.12	16	2016-09-01 01:20:00
2016-09-01 04:35:00	55	5.32	144.672	10.006	-2.09	4.83	-6.798	0.02	21.55	60	2016-09-01 05:00:00
2016-09-01 05:45:00	69	5.8	140.358	9.052	1.728	5.458	-6.65	0.02	27.12	74	2016-09-01 06:10:00
2016-09-01 06:30:00	78	5.52	176.24	8.309	3.153	0.522	-7.713	0.07	26.29	83	2016-09-01 06:55:00
2016-09-01 19:45:00	228	5.9	167.962	11.48	1.19	1.295	-6.375	0.04	22.01	233	2016-09-01 20:10:00
2016-09-05 18:40:00	1173	6.38	150.629	11.248	0.607	2.605	-4.608	0.05	18.72	1178	2016-09-05 19:05:00
2016-09-06 02:40:00	1269	6.57	153.677	10.831	0.218	1.602	-3.28	0.09	11.98	1274	2016-09-06 03:05:00
2016-09-06 05:55:00	1308	6.08	171.294	8.293	3.382	0.673	-4.33	0.08	15.52	1313	2016-09-06 06:20:00
2016-09-06 22:30:00	1478	6.6	148.063	11.971	2.76	1.768	-2.752	0.08	18.23	1483	2016-09-06 22:55:00
2016-09-08 04:05:00	1792	6.57	210.44	9.76	3.53	-2.322	-4.03	0.08	26.75	1797	2016-09-08 04:30:00
2016-09-08 06:15:00	1818	6.12	139.732	7.653	-1.797	2.713	-3.127	0.07	17.79	1823	2016-09-08 06:40:00
2016-09-08 14:40:00	1919	6.63	206.51	8.785	-0.557	-1.963	-3.928	0.03	26.13	1924	2016-09-08 15:05:00
2016-09-14 04:20:00	3503	5.55	214.545	8.955	-0.675	-2.748	-3.997	0.05	17.62	3508	2016-09-14 04:45:00
2016-09-14 05:20:00	3515	5.52	221.66	7.918	-0.41	-2.857	-3.21	0.05	3.71	3520	2016-09-14 05:45:00
2016-09-14 12:45:00	3604	5.55	200.915	7.427	-1.42	-2.153	-5.65	0.07	13.39	3609	2016-09-14 13:10:00
2016-09-14 15:10:00	3633	5.03	169.606	9.808	-4.955	0.787	-4.613	0.06	14.90	3638	2016-09-14 15:35:00
2016-09-14 15:40:00	3639	5.15	166.397	10.17	-5.805	0.753	-3.02	0.01	8.24	3644	2016-09-14 16:05:00
2016-09-14 16:10:00	3645	5.2	165.088	10.495	-5.783	0.727	-2.617	0.08	10.59	3650	2016-09-14 16:35:00
2016-09-14 16:40:00	3651	5.18	175.14	10.784	-4.98	0.353	-4.727	0.01	16.06	3656	2016-09-14 17:05:00
2016-09-14 18:00:00	3667	5.05	173.891	11.393	-4.96	0.448	-4.213	0.04	22.02	3672	2016-09-14 18:25:00
2016-09-18 15:15:00	4786	5.68	153.513	10.209	-0.665	2.312	-4.638	0.07	11.22	4791	2016-09-18 15:40:00
2016-09-18 16:30:00	4801	5.58	157.472	10.944	2.535	1.64	-4.0	0.06	24.74	4806	2016-09-18 16:55:00
2016-09-25 00:10:00	6519	5.9	219.707	10.98	0.472	-4.178	-5.063	0.05	22.55	6524	2016-09-25 00:35:00
2016-09-25 00:40:00	6525	5.92	222.296	10.716	0.392	-4.663	-5.14	0.05	16.89	6530	2016-09-25 01:05:00
2016-09-25 01:25:00	6534	5.75	188.926	10.256	0.872	-1.028	-6.737	0.09	27.52	6539	2016-09-25 01:50:00
2016-09-25 02:05:00	6542	6.07	211.787	9.776	1.085	-3.112	-4.997	0.06	29.95	6547	2016-09-25 02:30:00
2016-09-25 02:35:00	6548	6.0	194.627	9.37	1.185	-1.48	-5.72	0.03	14.25	6553	2016-09-25 03:00:00
2016-09-25 19:40:00	6753	5.22	149.059	11.974	-5.228	3.312	-5.403	0.04	27.95	6758	2016-09-25 20:05:00
2016-09-26 04:25:00	6858	5.17	167.305	7.334	-5.512	1.018	-4.738	0.10	23.92	6863	2016-09-26 04:50:00
2016-09-27 00:05:00	7094	5.65	150.655	10.903	-1.823	3.777	-6.807	0.02	28.35	7099	2016-09-27 00:30:00
2016-09-27 11:25:00	7224	5.33	193.035	7.653	-5.27	-1.12	-5.072	0.04	20.32	7229	2016-09-27 11:50:00
2016-09-27 14:30:00	7261	5.97	174.601	10.402	-2.938	0.562	-5.792	0.06	9.79	7266	2016-09-27 14:55:00
2016-10-03 15:40:00	9003	6.37	156.213	11.352	-2.482	1.468	-3.345	0.08	29.78	9008	2016-10-03 16:05:00
2016-10-04 01:05:00	9116	6.2	166.241	9.728	0.937	1.342	-5.487	0.07	26.01	9121	2016-10-04 01:30:00
2016-10-04 01:40:00	9123	6.35	153.692	9.244	3.133	2.048	-4.032	0.09	16.27	9128	2016-10-04 02:05:00
2016-10-04 02:50:00	9137	5.95	165.554	8.089	0.203	1.225	-4.77	0.06	28.25	9142	2016-10-04 03:15:00
2016-10-04 18:15:00	9322	6.15	145.195	11.957	-4.335	2.707	-3.818	0.04	28.98	9327	2016-10-04 18:40:00
2016-10-05 03:20:00	9431	6.9	139.448	7.363	-2.143	2.068	-2.487	0.04	22.40	9436	2016-10-05 03:45:00
2016-10-05 12:10:00	9537	7.0	222.511	9.375	-2.687	-1.812	-1.978	0.07	17.30	9542	2016-10-05 12:35:00
2016-10-05 12:45:00	9544	6.88	164.338	9.844	-2.757	0.748	-2.482	0.08	29.10	9549	2016-10-05 13:10:00
2016-10-07 14:35:00	10129	5.8	196.26	11.094	-3.812	-0.927	-3.115	0.07	25.07	10134	2016-10-07 15:00:00
2016-10-08 16:50:00	10444	6.1	136.067	11.844	-2.942	1.73	-1.895	0.03	22.84	10449	2016-10-08 17:15:00
2016-10-08 17:50:00	10456	6.12	215.93	11.963	-2.512	-1.723	-2.09	0.02	27.70	10461	2016-10-08 18:15:00
2016-10-08 20:25:00	10487	5.85	137.279	11.745	-3.763	1.188	-1.295	0.04	11.61	10492	2016-10-08 20:50:00
2016-10-08 20:55:00	10493	5.62	145.949	11.614	-3.942	1.017	-1.49	0.07	20.27	10498	2016-10-08 21:20:00
2016-10-08 22:40:00	10514	5.78	172.286	10.914	-2.883	0.38	-3.015	0.04	15.45	10519	2016-10-08 23:05:00
2016-10-08 23:30:00	10524	6.25	169.18	10.441	-1.593	0.613	-3.282	0.06	20.81	10529	2016-10-08 23:55:00
2016-10-09 09:30:00	10644	5.65	165.598	7.007	-2.113	0.985	-3.91	0.04	26.41	10649	2016-10-09 09:55:00
2016-10-09 10:10:00	10652	5.32	135.277	7.835	-2.82	2.762	-2.818	0.01	29.90	10657	2016-10-09 10:35:00
2016-10-09 10:40:00	10658	5.17	149.227	8.387	-3.128	1.847	-3.122	0.03	19.15	10663	2016-10-09 11:05:00
2016-10-09 13:00:00	10686	5.0	141.965	10.343	-3.823	2.173	-2.657	0.02	19.44	10691	2016-10-09 13:25:00
2016-10-10 16:05:00	11007	6.47	224.815	11.735	1.633	-3.587	-3.593	0.08	28.46	11012	2016-10-10 16:30:00
2016-10-12 21:25:00	11645	6.15	211.661	11.272	3.113	-0.373	-0.607	0.07	28.47	11650	2016-10-12 21:50:00
2016-10-23 23:15:00	14816	5.88	176.279	9.334	-2.513	0.318	-4.943	0.03	17.88	14821	2016-10-23 23:40:00
2016-10-24 12:30:00	14946	5.82	161.309	11.044	0.398	2.068	-6.122	0.06	28.02	14951	2016-10-24 12:55:00
2016-10-24 14:05:00	14964	5.43	151.237	11.642	-1.222	3.478	-6.445	0.07	19.12	14969	2016-10-24 14:30:00
2016-10-24 18:25:00	15009	5.9	144.31	11.777	-4.833	1.542	-2.142	0.02	23.62	15014	2016-10-24 18:50:00
2016-10-24 18:55:00	15015	5.95	136.37	11.654	-4.017	2.475	-2.592	0.04	16.22	15020	2016-10-24 19:20:00
2016-10-24 19:25:00	15021	6.05	141.161	11.501	-2.7	2.737	-3.398	0.06	5.44	15026	2016-10-24 19:50:00
2016-10-24 20:55:00	15039	6.57	187.018	10.857	2.458	-0.382	-3.222	0.03	24.04	15044	2016-10-24 21:20:00
2016-10-24 21:40:00	15048	6.45	153.029	10.423	2.082	1.647	-3.188	0.05	25.60	15053	2016-10-24 22:05:00
2016-10-24 23:05:00	15065	6.1	156.129	9.376	0.952	2.04	-4.65	0.06	21.96	15070	2016-10-24 23:30:00
2016-10-27 10:55:00	15737	6.88	136.517	10.354	-2.217	2.278	-2.38	0.02	27.01	15742	2016-10-27 11:20:00
2016-10-27 11:25:00	15743	6.82	163.985	10.659	-2.402	1.005	-3.498	0.03	25.30	15748	2016-10-27 11:50:00
2016-10-27 14:40:00	15782	6.78	152.033	11.852	-2.047	1.965	-3.597	0.06	19.29	15787	2016-10-27 15:05:00
2016-10-27 15:10:00	15788	6.95	162.617	11.923	-0.805	1.613	-5.157	0.04	9.14	15793	2016-10-27 15:35:00
2016-10-27 21:25:00	15863	6.18	192.614	10.356	-3.877	-0.725	-3.408	0.02	25.44	15868	2016-10-27 21:50:00
2016-10-28 20:35:00	16140	5.8	148.854	10.782	-5.683	2.035	-3.363	0.04	11.49	16145	2016-10-28 21:00:00
2016-10-28 21:50:00	16155	6.4	135.252	9.989	-4.64	3.887	-3.883	0.04	23.01	16160	2016-10-28 22:15:00
2016-10-28 22:55:00	16168	6.03	151.004	9.106	-5.648	2.248	-3.953	0.06	25.20	16173	2016-10-28 23:20:00
2016-10-29 12:25:00	16329	5.77	141.843	11.27	-5.268	3.143	-4.122	0.02	29.46	16334	2016-10-29 12:50:00
2016-10-30 11:20:00	16604	6.0	163.51	10.813	-3.498	1.24	-4.223	0.03	15.04	16609	2016-10-30 11:45:00
2016-10-30 16:20:00	16664	6.63	185.195	11.967	-2.427	-0.31	-3.175	0.07	19.05	16669	2016-10-30 16:45:00
2016-10-30 18:45:00	16693	6.6	204.35	11.489	-3.783	-0.833	-1.923	0.05	16.06	16698	2016-10-30 19:10:00
2016-10-31 07:55:00	16851	6.75	139.274	8.202	-2.337	1.748	-2.083	0.03	24.78	16856	2016-10-31 08:20:00
2016-10-31 08:25:00	16857	6.58	154.201	8.72	-3.01	0.898	-1.83	0.03	24.89	16862	2016-10-31 08:50:00
2016-11-01 08:10:00	17139	6.43	203.097	8.588	3.862	-0.535	-1.255	0.07	8.34	17144	2016-11-01 08:35:00
2016-11-01 10:45:00	17170	6.97	150.564	10.62	3.14	1.768	-3.063	0.04	26.22	17175	2016-11-01 11:10:00
2016-11-01 11:35:00	17180	6.55	157.735	11.061	2.135	1.838	-4.455	0.05	9.98	17185	2016-11-01 12:00:00
2016-11-01 12:05:00	17186	6.42	150.532	11.282	1.873	2.457	-4.332	0.01	10.00	17191	2016-11-01 12:30:00
2016-11-01 13:15:00	17200	5.62	137.004	11.677	-4.355	3.193	-3.433	0.07	11.70	17205	2016-11-01 13:40:00
2016-11-03 06:45:00	17634	5.67	154.604	7.237	-3.617	2.068	-4.263	0.07	22.71	17639	2016-11-03 07:10:00
2016-11-03 07:15:00	17640	5.47	167.002	7.847	-3.787	1.16	-5.087	0.08	19.52	17645	2016-11-03 07:40:00
2016-11-03 07:45:00	17646	5.52	162.931	8.399	-2.78	1.735	-5.68	0.09	11.36	17651	2016-11-03 08:10:00
2016-11-03 08:15:00	17652	5.5	168.443	8.899	-2.422	1.292	-6.237	0.02	22.75	17657	2016-11-03 08:40:00
2016-11-03 09:10:00	17663	5.33	162.235	9.695	-4.448	1.638	-5.11	0.02	6.73	17668	2016-11-03 09:35:00
2016-11-03 09:40:00	17669	5.4	165.365	10.071	-4.492	1.293	-4.938	0.04	8.82	17674	2016-11-03 10:05:00
2016-11-03 10:10:00	17675	5.43	162.43	10.407	-4.383	1.425	-4.503	0.02	11.73	17680	2016-11-03 10:35:00
2016-11-03 10:40:00	17681	5.52	168.964	10.708	-4.207	0.805	-4.273	0.05	16.19	17686	2016-11-03 11:05:00
2016-11-03 11:10:00	17687	5.53	174.97	10.974	-3.732	0.413	-4.877	0.02	9.00	17692	2016-11-03 11:35:00
2016-11-03 11:40:00	17693	5.32	169.775	11.207	-4.885	0.677	-3.832	0.08	8.56	17698	2016-11-03 12:05:00
2016-11-03 12:10:00	17699	5.12	159.677	11.407	-5.622	1.138	-3.132	0.05	10.45	17704	2016-11-03 12:35:00
2016-11-03 12:40:00	17705	5.2	155.937	11.578	-5.257	1.322	-2.982	0.04	15.27	17710	2016-11-03 13:05:00
2016-11-03 13:10:00	17711	5.37	158.16	11.718	-4.805	1.288	-3.23	0.03	8.32	17716	2016-11-03 13:35:00
2016-11-03 13:40:00	17717	5.37	163.337	11.828	-4.843	1.008	-3.297	0.03	15.14	17722	2016-11-03 14:05:00
2016-11-03 14:10:00	17723	5.15	174.314	11.91	-5.273	0.302	-3.018	0.03	5.98	17728	2016-11-03 14:35:00
2016-11-03 14:40:00	17729	5.4	165.062	11.963	-4.535	0.957	-3.505	0.04	9.44	17734	2016-11-03 15:05:00
2016-11-03 15:10:00	17735	5.6	159.117	11.987	-3.942	1.508	-3.953	0.01	6.06	17740	2016-11-03 15:35:00
2016-11-03 15:40:00	17741	5.48	161.546	11.983	-4.047	1.308	-3.923	0.05	4.75	17746	2016-11-03 16:05:00
2016-11-03 16:10:00	17747	5.43	161.232	11.951	-4.218	1.317	-3.872	0.01	2.06	17752	2016-11-03 16:35:00
2016-11-03 16:40:00	17753	5.4	162.66	11.891	-3.643	1.398	-4.503	0.03	7.63	17758	2016-11-03 17:05:00
2016-11-03 18:50:00	17775	5.35	173.609	11.291	-4.922	0.49	-4.682	0.05	25.76	17780	2016-11-03 19:15:00
2016-11-06 09:30:00	18497	6.08	151.989	10.193	-1.927	1.082	-2.125	0.03	24.54	18502	2016-11-06 09:55:00
2016-11-06 19:00:00	18611	6.12	194.516	11.067	-2.845	-0.468	-1.793	0.01	17.24	18616	2016-11-06 19:25:00
2016-11-06 20:50:00	18631	6.15	212.741	9.968	-2.21	-1.157	-1.862	0.09	25.55	18636	2016-11-06 21:15:00
2016-11-06 21:45:00	18642	6.37	200.256	9.228	-0.802	-0.832	-2.238	0.06	13.84	18647	2016-11-06 22:10:00
2016-11-06 23:45:00	18666	5.93	203.067	7.051	-2.852	-1.177	-2.737	0.07	13.64	18671	2016-11-07 00:10:00
2016-11-08 10:25:00	19078	5.37	216.016	10.882	0.348	-2.352	-3.23	0.08	25.51	19083	2016-11-08 10:50:00
2016-11-08 11:35:00	19092	5.42	150.008	11.402	1.68	1.973	-3.363	0.06	24.89	19097	2016-11-08 12:00:00
2016-11-09 12:55:00	19386	5.75	209.458	11.814	-4.418	-2.017	-3.573	0.06	4.71	19391	2016-11-09 13:20:00
2016-11-09 13:25:00	19392	5.63	224.321	11.899	-4.502	-3.277	-3.307	0.08	20.82	19397	2016-11-09 13:50:00
2016-11-10 13:35:00	19632	5.15	165.164	11.935	-0.678	2.73	-10.192	0.08	28.74	19637	2016-11-10 14:00:00
2016-11-10 14:05:00	19638	5.0	173.144	11.975	1.023	1.34	-10.792	0.09	17.14	19643	2016-11-10 14:30:00
2016-11-10 22:40:00	19741	5.45	151.121	7.811	-0.19	4.012	-7.257	0.02	23.52	19746	2016-11-10 23:05:00
2016-11-17 19:35:00	21522	6.12	168.652	9.949	3.38	0.247	-1.123	0.02	26.91	21527	2016-11-17 20:00:00
2016-11-18 15:35:00	21762	5.5	214.442	11.774	3.03	-1.515	-2.252	0.04	13.10	21767	2016-11-18 16:00:00
2016-11-18 16:35:00	21774	5.82	196.187	11.489	2.525	-0.752	-2.683	0.06	20.17	21779	2016-11-18 17:00:00
2016-11-20 21:00:00	22384	5.85	136.452	8.381	-3.018	2.502	-2.595	0.03	17.32	22389	2016-11-20 21:25:00
2016-11-22 20:25:00	22935	5.3	139.489	8.736	2.218	5.977	-6.972	0.04	19.08	22940	2016-11-22 20:50:00
2016-11-23 07:00:00	23062	6.58	167.461	9.82	-3.678	0.628	-2.848	0.10	12.00	23067	2016-11-23 07:25:00
2016-11-23 07:30:00	23068	6.78	174.042	10.183	-3.815	0.223	-2.233	0.06	8.45	23073	2016-11-23 07:55:00
2016-11-23 08:00:00	23074	6.7	169.114	10.508	-3.568	0.482	-2.605	0.04	12.64	23079	2016-11-23 08:25:00
2016-11-23 08:30:00	23080	6.62	166.462	10.798	-4.425	0.472	-1.768	0.05	16.11	23085	2016-11-23 08:55:00
2016-11-23 09:00:00	23086	6.6	167.093	11.054	-4.393	0.402	-1.565	0.05	21.81	23091	2016-11-23 09:25:00
2016-11-23 10:15:00	23101	6.8	148.655	11.552	-3.533	1.158	-1.892	0.08	11.76	23106	2016-11-23 10:40:00
2016-11-23 11:15:00	23113	6.98	149.969	11.814	-2.635	1.275	-2.207	0.07	14.86	23118	2016-11-23 11:40:00
2016-11-23 12:55:00	23133	6.77	141.694	11.993	-3.692	1.187	-1.52	0.09	17.86	23138	2016-11-23 13:20:00
2016-11-23 15:15:00	23161	6.97	181.207	11.712	-2.495	-0.023	-1.737	0.07	18.01	23166	2016-11-23 15:40:00
2016-11-23 17:50:00	23192	6.68	141.194	10.641	2.727	1.175	-1.453	0.10	22.76	23197	2016-11-23 18:15:00
2016-11-24 05:40:00	23334	5.15	143.885	8.764	-5.313	3.513	-4.812	0.04	29.89	23339	2016-11-24 06:05:00
2016-11-24 10:30:00	23392	5.22	139.865	11.663	-4.93	4.812	-5.707	0.08	28.05	23397	2016-11-24 10:55:00
2016-11-24 13:20:00	23426	5.58	155.201	11.984	-6.273	2.805	-5.932	0.03	26.99	23431	2016-11-24 13:45:00
2016-11-24 13:50:00	23432	5.55	141.043	11.946	-6.008	4.06	-4.832	0.03	24.71	23437	2016-11-24 14:15:00
2016-11-26 08:30:00	23879	6.73	175.337	10.985	-4.333	0.147	-1.953	0.04	17.25	23884	2016-11-26 08:55:00
2016-11-26 12:30:00	23927	6.25	139.969	11.994	-4.075	1.912	-2.28	0.03	26.92	23932	2016-11-26 12:55:00
2016-11-30 11:40:00	25007	5.05	219.899	11.985	-5.13	-1.317	-1.567	0.04	29.98	25012	2016-11-30 12:05:00
