Start_str	End_str	Clang_avg	omniBxGSE_avg(nT)	omniByGSE_avg(nT)	omniBzGSE_avg(nT)	Shock_Ang(deg)	omniVsw_avg(km/s)
2016-09-06 03:55:00	2016-09-06 04:05:00	349.356	-5.242	-0.352	0.588	12.89	529.183
2016-09-17 12:55:00	2016-09-17 13:05:00	350.45	2.868	-4.383	5.022	62.659	301.533
2016-09-21 14:25:00	2016-09-21 14:35:00	317.99	1.105	-4.288	1.473	74.323	531.667
2016-09-21 14:55:00	2016-09-21 15:05:00	322.16	0.973	-4.378	1.975	76.821	528.683
2016-09-21 15:30:00	2016-09-21 15:40:00	320.582	-0.462	-4.775	2.13	86.835	526.85
2016-09-22 13:55:00	2016-09-22 14:05:00	353.434	3.883	-1.8	2.435	37.799	464.367
2016-09-22 14:25:00	2016-09-22 14:35:00	352.339	4.14	-1.457	1.97	30.474	460.8
2016-09-22 19:00:00	2016-09-22 19:10:00	329.095	4.698	-1.327	1.162	12.617	453.233
2016-09-22 19:30:00	2016-09-22 19:40:00	316.139	4.697	-1.333	0.743	9.121	451.05
2016-09-22 20:00:00	2016-09-22 20:10:00	321.339	4.588	-1.343	0.973	11.463	451.433
2016-09-22 20:30:00	2016-09-22 20:40:00	331.765	4.42	-1.318	1.392	15.682	451.067
2016-09-22 21:15:00	2016-09-22 21:25:00	335.534	4.453	-1.198	1.48	22.979	449.5
2016-09-22 21:45:00	2016-09-22 21:55:00	344.328	4.287	-0.955	1.668	24.465	447.367
2016-09-22 22:15:00	2016-09-22 22:25:00	343.059	4.287	-0.918	1.543	23.009	443.95
2016-09-22 23:05:00	2016-09-22 23:15:00	350.033	4.375	-0.785	1.787	24.755	444.567
2016-09-22 23:35:00	2016-09-22 23:45:00	350.575	4.373	-0.865	1.983	27.046	444.117
2016-09-23 11:40:00	2016-09-23 11:50:00	346.373	0.05	-4.172	3.977	87.976	384.533
2016-09-23 12:10:00	2016-09-23 12:20:00	346.052	-0.247	-4.063	3.875	89.039	385.3
2016-09-23 12:40:00	2016-09-23 12:50:00	352.18	0.88	-3.485	4.202	79.735	378.333
2016-09-23 13:15:00	2016-09-23 13:25:00	335.009	-0.458	-4.42	2.933	87.461	387.333
2016-09-23 16:50:00	2016-09-23 17:00:00	321.029	-2.957	-4.202	2.223	60.656	388.3
2016-09-23 17:50:00	2016-09-23 18:00:00	316.111	-4.102	-3.273	1.538	44.131	392.1
2016-09-23 21:10:00	2016-09-23 21:20:00	338.856	0.597	-3.565	4.94	83.753	380.767
2016-09-23 22:00:00	2016-09-23 22:10:00	324.342	-0.007	-5.277	4.478	88.408	382.283
2016-09-23 23:35:00	2016-09-23 23:45:00	337.32	-1.515	-3.598	4.9	76.992	380.333
2016-09-24 00:30:00	2016-09-24 00:40:00	334.194	-0.86	-3.755	4.482	82.478	381.883
2016-09-24 01:20:00	2016-09-24 01:30:00	351.607	2.017	-2.457	5.403	71.484	375.617
2016-09-24 01:50:00	2016-09-24 02:00:00	341.422	0.79	-3.568	5.028	82.109	377.633
2016-09-24 02:20:00	2016-09-24 02:30:00	334.462	0.795	-4.01	4.317	80.694	372.017
2016-09-24 02:50:00	2016-09-24 03:00:00	333.588	0.745	-4.003	4.058	80.832	372.2
2016-09-24 03:50:00	2016-09-24 04:00:00	321.4	0.167	-6.047	3.493	86.375	378.883
2016-10-04 15:20:00	2016-10-04 15:30:00	330.993	-0.527	-7.607	5.215	83.36	518.883
2016-10-07 10:50:00	2016-10-07 11:00:00	325.101	-3.917	-2.292	0.975	29.013	437.817
2016-10-07 11:20:00	2016-10-07 11:30:00	328.722	-3.862	-2.727	1.358	34.903	440.117
2016-10-07 11:50:00	2016-10-07 12:00:00	331.647	-3.775	-2.798	1.598	37.063	438.233
