Start_str	End_str	Clang_avg	omniBxGSE_avg(nT)	omniByGSE_avg(nT)	omniBzGSE_avg(nT)	Shock_Ang(deg)	omniVsw_avg(km/s)
2017-09-01 23:10:00	2017-09-01 23:20:00	322.036	-6.932	-3.682	3.045	41.36	615.067
2017-09-01 23:40:00	2017-09-01 23:50:00	351.126	-7.093	-1.92	4.86	42.005	611.917
2017-09-03 06:20:00	2017-09-03 06:30:00	319.059	-3.528	-1.143	0.512	27.489	508.567
2017-09-13 22:25:00	2017-09-13 22:35:00	349.989	1.225	-0.84	1.93	59.682	360.083
2017-09-25 08:25:00	2017-09-25 08:35:00	324.023	3.253	-2.053	0.865	36.32	394.117
2017-09-25 08:55:00	2017-09-25 09:05:00	333.584	4.013	-1.702	1.065	28.696	403.483
2017-09-25 10:15:00	2017-09-25 10:25:00	325.625	2.118	-2.303	0.962	51.558	381.3
2017-09-26 17:40:00	2017-09-26 17:50:00	329.182	1.413	-1.855	1.472	60.304	312.317
2017-09-26 19:15:00	2017-09-26 19:25:00	315.936	1.423	-3.593	1.937	71.547	313.483
2017-09-27 02:45:00	2017-09-27 02:55:00	337.788	1.947	-4.687	5.5	76.779	336.5
2017-10-01 01:50:00	2017-10-01 02:00:00	352.406	-2.707	-1.568	3.473	51.473	465.233
2017-10-04 23:15:00	2017-10-04 23:25:00	339.104	4.04	-2.138	3.155	35.96	361.367
2017-10-05 09:05:00	2017-10-05 09:15:00	324.867	4.728	-4.407	1.853	34.481	378.5
2017-10-06 06:50:00	2017-10-06 07:00:00	331.521	0.455	-4.592	3.068	75.659	432.45
2017-10-08 02:35:00	2017-10-08 02:45:00	333.331	2.258	-2.558	2.698	50.815	433.05
2017-10-09 01:45:00	2017-10-09 01:55:00	324.798	1.807	-2.065	1.657	46.583	381.217
2017-10-09 03:10:00	2017-10-09 03:20:00	315.948	1.1	-2.573	1.342	58.911	383.6
2017-10-09 03:40:00	2017-10-09 03:50:00	333.532	0.297	-2.472	2.355	76.096	391.817
2017-10-09 11:20:00	2017-10-09 11:30:00	325.308	2.573	-1.387	0.585	19.419	362.117
2017-10-09 11:50:00	2017-10-09 12:00:00	320.672	2.378	-1.735	0.532	26.561	359.633
2017-10-09 12:20:00	2017-10-09 12:30:00	315.514	2.088	-2.48	0.633	39.405	361.583
2017-10-14 02:10:00	2017-10-14 02:20:00	348.546	-0.103	-2.96	5.667	86.398	680.767
2017-10-21 21:40:00	2017-10-21 21:50:00	339.806	5.227	-1.342	2.238	23.125	472.55
2017-10-22 04:05:00	2017-10-22 04:15:00	315.848	3.225	-2.695	1.362	35.722	436.483
2017-10-23 03:10:00	2017-10-23 03:20:00	322.111	3.633	-4.572	3.213	49.017	376.017
2017-10-29 05:15:00	2017-10-29 05:25:00	340.509	-2.812	-1.26	1.462	41.171	348.233
2017-10-29 06:10:00	2017-10-29 06:20:00	327.289	-2.24	-2.27	1.54	58.703	343.417
2017-10-29 06:40:00	2017-10-29 06:50:00	319.324	-3.042	-1.972	0.933	44.782	342.817
2017-11-01 03:55:00	2017-11-01 04:05:00	320.47	1.278	-2.39	1.59	72.194	282.85
2017-11-05 02:40:00	2017-11-05 02:50:00	321.768	3.787	-1.308	1.085	31.687	364.15
2017-11-05 08:35:00	2017-11-05 08:45:00	342.611	0.607	-2.078	2.178	85.175	376.5
2017-11-05 09:05:00	2017-11-05 09:15:00	333.616	0.382	-2.52	1.883	89.314	377.567
2017-11-05 09:45:00	2017-11-05 09:55:00	319.917	-0.188	-2.818	1.173	77.915	379.967
2017-11-05 13:20:00	2017-11-05 13:30:00	315.312	2.268	-2.527	0.928	58.193	352.883
2017-11-05 19:00:00	2017-11-05 19:10:00	315.518	0.73	-2.89	1.922	85.356	348.433
2017-11-06 13:50:00	2017-11-06 14:00:00	336.87	1.613	-1.883	1.783	63.542	296.7
2017-11-06 14:20:00	2017-11-06 14:30:00	336.222	2.05	-1.673	1.597	53.794	292.067
2017-11-06 14:50:00	2017-11-06 15:00:00	351.97	2.08	-1.155	2.057	52.572	291.45
2017-11-06 15:20:00	2017-11-06 15:30:00	349.107	1.945	-1.295	2.078	55.923	291.633
2017-11-06 15:50:00	2017-11-06 16:00:00	317.739	1.722	-2.613	1.428	66.154	292.783
2017-11-13 21:20:00	2017-11-13 21:30:00	336.703	-2.018	-1.453	2.673	53.527	372.617
2017-11-20 04:55:00	2017-11-20 05:05:00	336.218	2.105	-0.615	0.79	25.351	352.033
2017-11-24 14:45:00	2017-11-24 14:55:00	320.644	-2.23	-5.813	3.992	70.936	376.683
2017-11-24 15:15:00	2017-11-24 15:25:00	340.141	-3.425	-3.44	4.945	59.929	370.433
2017-11-28 04:10:00	2017-11-28 04:20:00	336.947	2.262	-2.608	4.235	65.851	445.4
2017-11-29 00:10:00	2017-11-29 00:20:00	320.592	-1.735	-3.837	4.67	74.459	411.567
2017-11-30 07:50:00	2017-11-30 08:00:00	323.752	0.027	-5.428	4.153	89.063	468.05
2017-12-02 02:05:00	2017-12-02 02:15:00	341.056	4.84	-0.532	1.447	16.326	411.983
2017-12-02 03:25:00	2017-12-02 03:35:00	323.505	4.06	-1.523	1.738	28.066	412.65
2017-12-02 03:55:00	2017-12-02 04:05:00	316.682	4.1	-1.638	1.4	25.999	410.35
2017-12-03 23:20:00	2017-12-03 23:30:00	329.451	2.493	-1.31	2.54	46.418	316.467
2017-12-04 22:35:00	2017-12-04 22:45:00	334.951	-6.48	-4.065	9.967	61.819	363.133
2017-12-07 03:15:00	2017-12-07 03:25:00	319.517	-3.553	-1.145	1.292	29.742	465.35
2017-12-09 21:55:00	2017-12-09 22:05:00	318.029	-3.998	-0.612	0.795	20.608	350.567
2017-12-13 09:00:00	2017-12-13 09:10:00	333.214	-1.008	-3.473	4.127	76.451	450.667
2017-12-24 05:45:00	2017-12-24 05:55:00	316.64	1.533	-6.37	6.4	68.878	399.933
2017-12-24 15:30:00	2017-12-24 15:40:00	327.422	5.487	-4.023	5.813	44.426	516.433
2017-12-24 16:50:00	2017-12-24 17:00:00	354.98	-1.108	-0.708	10.705	86.613	603.45
2017-12-29 22:20:00	2017-12-29 22:30:00	333.941	4.105	-0.292	1.257	20.169	358.133
2017-12-30 08:05:00	2017-12-30 08:15:00	331.493	5.037	-1.242	1.895	19.408	367.0
2018-01-03 12:00:00	2018-01-03 12:10:00	346.292	-4.01	-0.768	2.382	29.785	362.0
2018-01-03 12:30:00	2018-01-03 12:40:00	320.221	-3.562	-1.813	1.783	34.011	366.833
2018-01-03 16:40:00	2018-01-03 16:50:00	337.327	-2.8	-0.657	2.19	37.147	356.267
2018-01-12 22:40:00	2018-01-12 22:50:00	326.266	-2.33	-0.658	2.515	57.72	325.333
2018-01-12 23:15:00	2018-01-12 23:25:00	330.533	-2.582	-0.455	2.582	53.864	326.533
2018-01-22 19:25:00	2018-01-22 19:35:00	340.228	3.425	-0.063	2.463	39.378	484.933
2018-02-04 10:20:00	2018-02-04 10:30:00	349.716	-2.875	-0.115	1.983	39.421	327.767
2018-02-11 23:30:00	2018-02-11 23:40:00	353.334	-1.252	1.595	3.91	67.483	312.15
2018-02-14 10:15:00	2018-02-14 10:25:00	318.84	1.327	-1.227	2.077	55.527	314.033
2018-02-14 10:45:00	2018-02-14 10:55:00	320.832	2.093	-0.843	1.502	34.96	311.983
2018-02-14 12:05:00	2018-02-14 12:15:00	338.63	1.328	-0.313	1.495	48.071	308.3
2018-02-14 12:45:00	2018-02-14 12:55:00	337.135	1.148	-0.4	1.903	58.281	309.033
2018-02-14 13:15:00	2018-02-14 13:25:00	333.275	1.285	-0.413	1.56	49.543	308.05
2018-02-18 17:25:00	2018-02-18 17:35:00	338.379	-3.74	-0.045	4.783	55.19	551.417
2018-02-20 02:15:00	2018-02-20 02:25:00	323.382	3.503	-0.308	2.128	28.178	513.433
2018-02-22 19:55:00	2018-02-22 20:05:00	333.0	1.027	0.078	6.442	78.006	413.533
