Start_str	Mgs#_avg	Clang_avg	Rmag_avg	omniBxGSE_avg(nT)	omniByGSE_avg(nT)	omniBzGSE_avg(nT)	Bdeviat	Dtheta	Shock_Ang(deg)	OMNIVsw_avg(km/s)	End_str
2016-09-12 16:30:00	4.73	54.604	10.56	-4.27	2.613	4.293	0.04	3.52	43.063	291.433	2016-09-12 16:55:00
2016-09-12 17:25:00	4.43	77.757	11.052	-4.2	4.43	2.888	0.02	20.35	41.624	288.0	2016-09-12 17:50:00
2016-09-12 17:55:00	4.38	82.307	11.273	-4.232	4.43	2.302	0.03	8.37	38.901	283.35	2016-09-12 18:20:00
2016-09-12 18:25:00	4.47	85.455	11.463	-4.107	4.493	1.898	0.04	7.80	38.844	281.267	2016-09-12 18:50:00
2016-09-12 20:00:00	4.53	127.439	11.865	0.348	5.435	-2.248	0.19	19.51	82.634	292.117	2016-09-12 20:25:00
2016-09-12 21:00:00	4.2	123.86	11.97	1.65	6.03	-2.13	0.03	18.63	85.72899627685547	287.483	2016-09-12 21:25:00
2016-09-12 21:30:00	4.35	121.39	11.979	1.747	5.828	-1.823	0.02	20.60	84.48400115966797	287.183	2016-09-12 21:55:00
2016-09-12 22:50:00	4.3	132.093	11.866	1.995	5.573	-3.03	0.02	4.03	81.61299896240234	294.217	2016-09-12 23:15:00
2016-09-12 23:50:00	4.25	127.673	11.648	2.74	5.745	-2.497	0.01	9.96	76.04900360107422	292.817	2016-09-13 00:15:00
2016-09-13 01:05:00	4.43	130.4	11.206	1.398	5.792	-2.67	0.02	15.56	87.12899780273438	291.667	2016-09-13 01:30:00
2016-09-13 01:35:00	4.3	127.143	10.974	1.668	6.088	-2.297	0.04	14.15	85.43800354003906	294.917	2016-09-13 02:00:00
2016-09-13 02:40:00	4.13	119.863	10.357	1.035	6.72	-1.34	0.05	9.45	88.138	295.367	2016-09-13 03:05:00
2016-09-13 03:25:00	4.53	112.37	9.831	0.895	6.362	-0.223	0.05	2.06	87.119	296.683	2016-09-13 03:50:00
2016-09-13 04:25:00	4.35	123.889	8.987	0.873	6.122	-1.198	0.06	13.07	87.413	292.917	2016-09-13 04:50:00
2016-09-13 04:55:00	4.43	111.906	8.498	0.227	6.098	0.23	0.06	7.80	80.998	290.767	2016-09-13 05:20:00
2016-09-13 05:30:00	4.22	117.612	7.862	0.073	6.133	-0.225	0.04	6.28	79.618	288.867	2016-09-13 05:55:00
2016-09-13 06:00:00	4.58	116.719	7.254	-0.63	5.65	-0.022	0.16	11.49	72.435	289.65	2016-09-13 06:25:00
2016-09-13 16:25:00	4.35	123.293	10.578	-4.423	3.415	-0.583	0.02	17.95	27.359	268.317	2016-09-13 16:50:00
2016-09-13 17:30:00	4.55	110.561	11.142	-4.913	2.752	0.105	0.04	19.57	18.335	266.717	2016-09-13 17:55:00
2016-09-13 18:00:00	4.47	94.696	11.35	-4.082	3.593	0.912	0.06	28.82	31.383	267.55	2016-09-13 18:25:00
2016-09-13 18:30:00	4.55	97.035	11.528	-3.942	4.003	0.83	0.02	14.89	34.63	269.65	2016-09-13 18:55:00
2016-09-13 20:45:00	4.53	101.968	11.96	-4.553	3.415	0.11	0.03	22.31	25.485	262.767	2016-09-13 21:10:00
2016-09-14 02:00:00	4.63	118.55	10.689	-3.332	3.813	-0.738	0.06	22.60	38.887	269.267	2016-09-14 02:25:00
2016-09-14 03:05:00	4.65	117.803	9.991	-3.833	3.14	-0.447	0.04	12.66	28.793	267.167	2016-09-14 03:30:00
2016-09-15 02:45:00	3.6	119.04	10.142	-0.993	8.963	-1.572	0.06	13.62	74.666	313.317	2016-09-15 03:10:00
2016-09-25 18:45:00	4.85	120.089	11.902	-2.733	9.488	-2.023	0.03	26.28	72.434	406.717	2016-09-25 19:10:00
2016-09-25 21:55:00	4.97	127.475	11.746	-4.553	7.142	-3.187	0.10	19.35	58.186	398.0	2016-09-25 22:20:00
2016-09-25 22:25:00	4.98	122.351	11.616	-4.227	7.343	-2.485	0.06	10.81	59.562	397.217	2016-09-25 22:50:00
2016-09-25 22:55:00	4.8	113.895	11.456	-5.923	6.55	-1.232	0.08	26.48	46.779	396.617	2016-09-25 23:20:00
2016-09-25 23:55:00	4.53	134.5	11.044	-7.058	5.512	-3.197	0.06	8.76	40.847	389.717	2016-09-26 00:20:00
2016-09-26 00:55:00	4.8	134.802	10.501	-6.732	4.588	-2.562	0.08	11.74	36.82	392.683	2016-09-26 01:20:00
2016-09-26 19:55:00	3.92	113.756	11.975	-6.173	8.257	-1.163	0.06	23.08	52.522	429.767	2016-09-26 20:20:00
2016-09-26 20:25:00	3.78	88.562	11.954	-7.627	7.462	2.232	0.06	22.57	43.992	448.233	2016-09-26 20:50:00
