Start_str	Mgs#_avg	Clang_avg	Rmag_avg	omniBxGSE_avg(nT)	omniByGSE_avg(nT)	omniBzGSE_avg(nT)	Bdeviat	Dtheta	Shock_Ang(deg)	OMNIVsw_avg(km/s)	End_str
2018-09-10 23:00:00	4.23	70.464	22.167	-10.112	6.368	4.145	0.11	15.10	36.926	497.783	2018-09-10 23:25:00
2018-09-10 23:30:00	3.97	60.545	21.941	-10.253	6.853	6.462	0.03	26.21	42.484	497.7	2018-09-10 23:55:00
2018-09-11 00:00:00	3.47	50.044	21.705	-10.395	6.127	8.465	0.03	8.56	44.408	490.683	2018-09-11 00:25:00
2018-09-11 01:05:00	4.18	65.994	21.162	-7.572	6.522	5.313	0.07	23.09	48.156	502.017	2018-09-11 01:30:00
2018-09-11 02:15:00	4.58	73.098	20.525	-6.775	6.835	4.732	0.05	23.34	50.959	507.083	2018-09-11 02:40:00
2018-09-11 07:30:00	4.9	125.62	16.886	-9.233	5.457	-0.603	0.05	23.11	32.369	547.567	2018-09-11 07:55:00
2018-09-22 00:15:00	4.68	130.61	23.983	-4.927	6.183	-2.99	0.06	19.23	58.184	391.3	2018-09-22 00:40:00
2018-09-22 02:50:00	4.83	118.529	23.177	-0.975	7.928	-1.317	0.16	27.90	86.757	381.017	2018-09-22 03:15:00
2018-09-22 03:20:00	4.7	97.418	22.995	-0.53	7.563	1.768	0.13	26.04	89.13	377.383	2018-09-22 03:45:00
2018-09-22 09:55:00	4.93	120.096	19.756	-4.727	6.617	0.192	0.02	28.37	59.038	431.65	2018-09-22 10:20:00
2018-09-22 13:05:00	3.7	133.834	17.535	-6.712	7.192	-1.688	0.06	13.57	53.052	487.6	2018-09-22 13:30:00
2018-10-07 12:25:00	4.07	114.407	15.739	-10.348	13.655	1.653	0.06	24.87	61.433	403.783	2018-10-07 12:50:00
2018-10-07 12:55:00	4.05	98.093	16.187	-9.31	13.283	5.41	0.09	16.79	64.488	408.133	2018-10-07 13:20:00
2018-10-07 13:50:00	4.35	91.768	16.965	-8.993	8.67	4.15	0.11	29.73	53.35	417.367	2018-10-07 14:15:00
2018-10-07 15:10:00	4.43	124.37	18.01	-4.797	13.693	-2.07	0.19	29.76	63.046	499.267	2018-10-07 15:35:00
2018-10-13 13:50:00	4.2	60.625	22.352	-7.953	1.31	2.058	0.01	11.07	21.319	324.15	2018-10-13 14:15:00
2018-10-13 14:20:00	4.2	58.971	22.558	-8.058	1.037	1.658	0.03	19.17	18.184	327.583	2018-10-13 14:45:00
2018-11-05 01:50:00	4.73	53.39	22.051	-0.655	7.735	8.663	0.10	27.56	87.48899841308594	509.217	2018-11-05 02:15:00
