Start_str	Mgs#_avg	Clang_avg	Rmag_avg	omniBxGSE_avg(nT)	omniByGSE_avg(nT)	omniBzGSE_avg(nT)	Bdeviat	Dtheta	Shock_Ang(deg)	OMNIVsw_avg(km/s)	End_str
2015-09-02 07:50:00	4.63	56.294	7.037	7.187	1.553	3.047	0.00	5.09	36.64799880981445	389.433	2015-09-02 08:15:00
2015-09-02 19:10:00	4.63	115.893	11.609	-4.857	5.82	-0.978	0.02	10.99	48.637	419.217	2015-09-02 19:35:00
2015-09-02 19:40:00	4.73	119.303	11.445	-5.19	5.383	-1.335	0.01	17.12	44.994	420.717	2015-09-02 20:05:00
2015-09-02 20:10:00	4.75	110.274	11.25	-4.81	6.247	-0.662	0.03	4.94	50.847	423.217	2015-09-02 20:35:00
2015-09-02 20:40:00	4.62	106.131	11.024	-4.477	6.507	-0.245	0.05	12.27	53.918	421.1	2015-09-02 21:05:00
2015-09-02 21:10:00	4.67	116.371	10.765	-5.198	5.47	-1.278	0.05	14.99	45.126	416.3	2015-09-02 21:35:00
2015-09-02 21:40:00	4.78	117.073	10.472	-5.335	5.182	-1.333	0.03	8.28	42.908	417.867	2015-09-02 22:05:00
2015-09-02 22:10:00	4.62	114.046	10.143	-5.152	5.863	-1.198	0.02	4.24	47.209	418.133	2015-09-02 22:35:00
2015-09-02 22:40:00	4.8	104.655	9.776	-5.48	5.402	-0.215	0.03	7.89	42.98	413.85	2015-09-02 23:05:00
2015-09-02 23:10:00	4.93	103.016	9.368	-5.478	5.237	-0.035	0.03	8.97	42.201	412.85	2015-09-02 23:35:00
2015-09-02 23:40:00	4.98	106.359	8.918	-5.73	4.638	-0.282	0.05	2.07	37.256	409.133	2015-09-03 00:05:00
2015-09-03 18:05:00	4.92	93.281	11.843	-7.425	5.858	1.602	0.19	5.95	38.909	416.067	2015-09-03 18:30:00
2015-09-04 07:35:00	4.35	132.908	7.001	-8.042	6.13	-1.448	0.04	20.27	36.311	457.933	2015-09-04 08:00:00
2015-09-04 08:05:00	4.52	125.801	7.634	-8.428	4.102	-0.575	0.03	23.95	25.695	456.35	2015-09-04 08:30:00
2015-09-04 08:35:00	4.68	120.992	8.207	-6.827	6.837	-0.045	0.02	15.12	44.231	453.867	2015-09-04 09:00:00
2015-09-04 10:15:00	4.92	102.61	9.751	-2.452	8.485	3.018	0.02	20.47	74.926	477.967	2015-09-04 10:40:00
2015-09-04 12:05:00	4.07	78.493	10.925	-1.947	9.072	8.365	0.20	21.33	82.355	456.583	2015-09-04 12:30:00
2015-09-04 13:00:00	4.38	103.154	11.339	-2.582	8.825	2.552	0.17	27.96	72.935	450.7	2015-09-04 13:25:00
2015-09-04 13:35:00	4.07	105.208	11.548	-6.868	7.077	1.862	0.11	18.09	45.509	436.417	2015-09-04 14:00:00
2015-09-06 09:45:00	4.68	121.07	9.528	-3.08	7.942	0.083	0.01	27.99	67.528	456.417	2015-09-06 10:10:00
2015-09-06 10:25:00	4.83	100.645	10.041	-3.85	6.515	2.508	0.02	28.71	61.057	450.667	2015-09-06 10:50:00
2015-09-06 12:40:00	4.87	116.438	11.294	-2.043	7.745	0.598	0.02	11.70	74.023	465.833	2015-09-06 13:05:00
2015-09-06 13:45:00	4.9	63.723	11.663	-6.827	2.575	3.737	0.05	22.52	36.019	480.7	2015-09-06 14:10:00
2015-09-08 11:55:00	4.05	45.916	11.061	13.853	3.885	15.222	0.02	22.15	54.29600143432617	502.117	2015-09-08 12:20:00
2015-09-08 12:25:00	4.47	62.535	11.283	8.827	9.565	15.845	0.04	4.06	72.86799621582031	492.967	2015-09-08 12:50:00
2015-09-08 12:55:00	4.17	62.707	11.472	8.698	9.562	15.378	0.01	3.73	72.8759994506836	483.567	2015-09-08 13:20:00
2015-09-08 13:25:00	4.22	64.378	11.631	10.605	9.467	13.903	0.05	9.43	66.86299896240234	482.233	2015-09-08 13:50:00
2015-09-08 13:55:00	4.43	77.515	11.76	13.347	9.945	8.898	0.01	14.64	56.37099838256836	479.7	2015-09-08 14:20:00
2015-09-08 14:25:00	4.22	86.57	11.86	13.357	11.327	6.937	0.03	1.92	57.17300033569336	478.95	2015-09-08 14:50:00
2015-09-08 15:00:00	4.57	84.82	11.94	13.093	10.512	6.55	0.01	3.77	55.74300003051758	475.383	2015-09-08 15:25:00
2015-09-08 17:05:00	5.0	60.389	11.911	12.67	7.58	9.362	0.00	11.86	53.79399871826172	465.2	2015-09-08 17:30:00
2015-09-08 17:35:00	4.45	64.561	11.83	11.668	9.272	9.468	0.01	15.59	59.61199951171875	458.717	2015-09-08 18:00:00
2015-09-08 18:05:00	4.33	57.683	11.721	11.568	8.262	10.283	0.01	10.31	58.887001037597656	458.867	2015-09-08 18:30:00
2015-09-08 18:35:00	4.43	58.323	11.582	11.45	8.483	9.94	0.02	5.69	59.14799880981445	457.8	2015-09-08 19:00:00
2015-09-08 19:30:00	4.57	46.249	11.248	10.182	6.812	11.683	0.01	12.81	61.78300094604492	448.183	2015-09-08 19:55:00
2015-09-08 20:00:00	4.87	49.564	11.022	10.067	7.595	11.063	0.01	5.75	62.55500030517578	448.8	2015-09-08 20:25:00
2015-09-08 20:30:00	4.42	67.573	10.763	9.968	10.957	8.203	0.01	15.60	66.03700256347656	445.6	2015-09-08 20:55:00
2015-09-08 21:00:00	4.08	77.247	10.469	9.672	12.193	6.102	0.02	12.06	55.356998443603516	445.3	2015-09-08 21:25:00
2015-09-08 21:30:00	3.97	87.208	10.14	9.27	13.24	3.855	0.01	5.18	57.46200180053711	443.6	2015-09-08 21:55:00
2015-09-08 22:00:00	3.88	93.14	9.773	8.578	13.725	2.432	0.02	4.54	60.178001403808594	443.417	2015-09-08 22:25:00
2015-09-08 23:30:00	4.13	62.352	8.416	8.58	9.605	8.432	0.03	17.18	55.94599914550781	434.883	2015-09-08 23:55:00
2015-09-09 00:00:00	4.08	89.226	7.865	8.527	12.695	3.25	0.03	22.90	58.86000061035156	436.0	2015-09-09 00:25:00
2015-09-09 00:30:00	4.13	107.44	7.257	6.935	13.683	-0.718	0.03	7.24	65.91100311279297	432.483	2015-09-09 00:55:00
2015-09-10 23:25:00	4.58	63.065	8.261	-11.685	4.72	4.037	0.13	29.84	28.4	395.95	2015-09-10 23:50:00
2015-09-10 23:55:00	4.6	83.984	7.695	-11.007	8.162	2.955	0.04	5.22	36.484	404.083	2015-09-11 00:20:00
2015-09-20 06:50:00	3.8	123.861	8.26	-9.413	8.612	-0.953	0.06	25.51	35.368	546.617	2015-09-20 07:15:00
2015-09-20 10:40:00	4.42	96.211	11.115	-1.922	8.762	4.45	0.09	6.73	70.862	561.05	2015-09-20 11:05:00
2015-09-20 12:00:00	4.23	133.229	11.619	-5.275	6.882	-1.49	0.04	21.75	44.887	541.183	2015-09-20 12:25:00
2015-09-20 12:45:00	3.85	119.895	11.808	-6.897	5.527	0.252	0.07	18.81	30.045	514.75	2015-09-20 13:10:00
2015-09-20 14:40:00	3.63	133.003	11.995	-6.617	5.575	-1.488	0.07	10.36	33.79	510.683	2015-09-20 15:05:00
2015-09-20 16:40:00	4.88	132.173	11.746	-4.868	4.837	-1.763	0.02	14.88	39.854	558.517	2015-09-20 17:05:00
2015-09-20 20:10:00	4.75	52.826	10.139	-5.743	3.275	4.275	0.02	13.79	44.054	545.517	2015-09-20 20:35:00
2015-09-20 20:40:00	4.73	71.008	9.77	-3.692	5.735	3.803	0.04	20.26	60.866	551.833	2015-09-20 21:05:00
2015-09-21 08:40:00	4.6	64.614	9.997	-6.452	2.532	3.913	0.05	13.11	37.238	558.15	2015-09-21 09:05:00
2015-09-21 09:10:00	4.55	63.68	10.342	-7.053	1.863	3.17	0.04	22.22	29.268	556.667	2015-09-21 09:35:00
2015-09-21 09:40:00	4.88	84.702	10.65	-7.425	2.207	1.775	0.08	24.98	20.881	568.05	2015-09-21 10:05:00
2015-09-24 05:35:00	4.82	95.586	7.313	-3.212	5.28	2.018	0.15	14.67	55.939	414.617	2015-09-24 06:00:00
2015-10-01 18:45:00	4.03	103.816	10.277	1.292	10.777	0.81	0.13	28.10	88.317	362.5	2015-10-01 19:10:00
2015-10-01 19:30:00	4.08	116.555	9.733	1.263	10.108	-1.75	0.07	27.45	87.149	363.55	2015-10-01 19:55:00
2015-10-01 20:00:00	3.98	105.281	9.321	1.978	10.567	0.05	0.10	24.33	87.8949966430664	362.733	2015-10-01 20:25:00
2015-10-02 06:40:00	4.15	133.515	9.38	-3.352	6.762	-1.857	0.13	27.62	55.37	360.883	2015-10-02 07:05:00
2015-10-02 08:10:00	3.77	133.331	10.483	-3.083	7.473	-1.533	0.10	28.59	59.063	359.633	2015-10-02 08:35:00
2015-10-02 08:40:00	3.48	134.571	10.776	-3.568	8.148	-1.773	0.08	25.21	57.732	359.5	2015-10-02 09:05:00
2015-10-02 09:10:00	3.52	131.446	11.034	-1.05	9.307	-1.52	0.08	17.83	74.769	374.583	2015-10-02 09:35:00
2015-10-02 11:00:00	4.0	114.165	11.711	-2.02	8.432	1.255	0.02	15.16	68.704	369.683	2015-10-02 11:25:00
2015-10-02 11:30:00	3.97	132.799	11.825	-1.512	8.645	-1.578	0.01	22.96	71.453	373.6	2015-10-02 11:55:00
2015-10-02 12:00:00	3.93	131.277	11.91	-1.683	8.427	-1.402	0.02	19.13	70.041	369.833	2015-10-02 12:25:00
2015-10-02 12:30:00	4.18	121.366	11.967	-1.573	8.287	-0.052	0.07	29.67	70.77	372.017	2015-10-02 12:55:00
2015-10-02 13:00:00	4.4	99.321	11.995	-1.987	7.39	2.882	0.01	15.31	69.14	369.083	2015-10-02 13:25:00
2015-10-02 13:30:00	4.02	101.86	11.994	-2.04	8.115	2.647	0.06	18.75	69.433	366.15	2015-10-02 13:55:00
2015-10-02 14:00:00	3.7	132.119	11.966	-4.863	7.467	-1.765	0.05	28.69	48.587	354.333	2015-10-02 14:25:00
2015-10-02 14:30:00	3.57	119.048	11.909	-4.197	8.36	-0.172	0.04	20.94	54.608	357.6	2015-10-02 14:55:00
2015-10-02 15:00:00	3.78	113.346	11.823	-3.58	8.465	0.51	0.03	16.29	58.689	362.1	2015-10-02 15:25:00
2015-10-02 15:30:00	4.07	103.832	11.708	-3.427	7.992	1.632	0.06	21.73	59.642	363.183	2015-10-02 15:55:00
2015-10-02 16:00:00	3.98	100.451	11.564	-3.54	7.928	1.935	0.03	7.45	58.796	359.15	2015-10-02 16:25:00
2015-10-02 16:30:00	3.73	104.683	11.39	-3.418	8.507	1.238	0.01	2.76	60.081	361.65	2015-10-02 16:55:00
2015-10-02 17:00:00	4.02	111.728	11.184	-0.502	9.27	-0.003	0.02	8.79	78.539	383.95	2015-10-02 17:25:00
2015-10-02 17:30:00	3.65	103.508	10.947	-2.878	8.803	1.077	0.01	3.78	63.701	364.25	2015-10-02 17:55:00
2015-10-02 18:00:00	3.8	99.44	10.676	-2.852	8.522	1.48	0.03	2.92	63.648	362.567	2015-10-02 18:25:00
2015-10-02 18:30:00	3.98	99.894	10.37	-2.512	8.523	1.238	0.05	6.79	65.55	362.617	2015-10-02 18:55:00
2015-10-02 19:00:00	3.85	105.248	10.028	-3.308	8.602	0.283	0.01	2.71	60.174	357.933	2015-10-02 19:25:00
2015-10-02 19:30:00	3.68	110.672	9.647	-4.268	8.332	-0.643	0.03	5.41	53.768	354.567	2015-10-02 19:55:00
2015-10-02 20:00:00	3.6	118.964	9.225	-5.713	7.387	-1.763	0.01	14.07	43.625	354.25	2015-10-02 20:25:00
2015-10-02 20:30:00	3.53	106.966	8.758	-5.377	7.733	-0.28	0.02	19.08	46.252	350.95	2015-10-02 20:55:00
2015-10-02 21:00:00	3.48	103.194	8.243	-4.49	8.43	0.152	0.02	6.33	52.986	351.683	2015-10-02 21:25:00
2015-10-02 21:30:00	3.68	115.742	7.673	-6.023	7.15	-1.492	0.04	14.73	41.123	353.067	2015-10-02 21:55:00
2015-10-03 05:50:00	4.83	131.851	8.712	-4.07	7.598	-2.015	0.15	21.87	54.809	423.383	2015-10-03 06:15:00
2015-10-03 07:20:00	3.75	127.829	9.994	-6.53	8.313	-1.137	0.02	12.03	43.702	403.717	2015-10-03 07:45:00
2015-10-03 07:50:00	3.68	124.316	10.34	-6.367	8.555	-0.535	0.01	3.73	45.095	404.1	2015-10-03 08:15:00
2015-10-03 08:20:00	3.68	120.984	10.649	-6.768	8.095	0.102	0.01	10.24	42.104	402.95	2015-10-03 08:45:00
2015-10-03 10:15:00	4.37	109.199	11.522	-5.28	7.573	1.838	0.06	9.54	48.623	392.4	2015-10-03 10:40:00
2015-10-03 10:45:00	4.82	97.257	11.674	-4.877	6.77	3.18	0.11	13.31	50.971	392.6	2015-10-03 11:10:00
2015-10-03 12:15:00	4.83	96.075	11.954	-5.382	6.248	2.923	0.06	28.24	46.343	383.8	2015-10-03 12:40:00
2015-10-03 12:45:00	4.57	96.66	11.99	-6.278	6.097	2.763	0.02	9.28	40.741	382.167	2015-10-03 13:10:00
2015-10-03 13:40:00	4.63	121.474	11.982	-6.153	6.598	-0.148	0.07	27.94	38.868	376.867	2015-10-03 14:05:00
2015-10-04 08:15:00	3.67	126.66	10.664	-6.09	5.985	-0.645	0.06	26.05	37.4	463.483	2015-10-04 08:40:00
2015-10-04 08:45:00	3.65	108.12	10.936	-6.407	5.183	1.265	0.09	18.96	33.988	474.017	2015-10-04 09:10:00
2015-10-04 09:15:00	3.43	89.658	11.175	-6.973	4.607	2.945	0.01	11.75	34.123	472.217	2015-10-04 09:40:00
2015-10-04 13:15:00	4.5	125.132	11.995	-3.218	4.542	-0.387	0.14	24.46	47.631	470.383	2015-10-04 13:40:00
2015-10-04 14:00:00	3.8	102.583	11.944	-6.375	4.523	1.308	0.12	4.49	30.395	463.95	2015-10-04 14:25:00
2015-10-04 14:30:00	3.52	106.074	11.875	-6.818	5.225	1.05	0.04	17.13	31.925	490.083	2015-10-04 14:55:00
2015-10-04 15:00:00	3.37	101.003	11.776	-7.318	4.678	1.292	0.03	9.81	27.885	496.383	2015-10-04 15:25:00
2015-10-04 15:30:00	3.4	97.547	11.649	-7.477	4.172	1.333	0.02	3.30	24.977	501.133	2015-10-04 15:55:00
2015-10-04 16:00:00	3.5	98.964	11.491	-7.362	4.04	1.092	0.08	4.03	23.979	499.317	2015-10-04 16:25:00
2015-10-04 16:30:00	3.78	116.358	11.303	-6.445	4.59	-0.352	0.08	23.16	28.408	488.95	2015-10-04 16:55:00
2015-10-04 17:00:00	3.7	102.412	11.084	-7.147	3.523	0.445	0.05	28.88	20.617	487.883	2015-10-04 17:25:00
2015-10-04 17:30:00	3.58	104.512	10.832	-7.203	3.998	0.368	0.07	17.27	22.598	484.167	2015-10-04 17:55:00
2015-10-04 18:00:00	3.38	93.769	10.546	-7.605	4.11	1.145	0.03	15.61	23.516	473.183	2015-10-04 18:25:00
2015-10-04 18:40:00	3.7	84.542	10.109	-7.402	3.253	1.38	0.02	9.18	20.559	465.817	2015-10-04 19:05:00
2015-10-04 19:10:00	3.65	98.155	9.738	-6.913	4.265	0.6	0.03	21.35	25.391	459.4	2015-10-04 19:35:00
2015-10-04 19:40:00	3.47	91.006	9.325	-5.223	7.12	1.918	0.08	16.73	48.505	471.883	2015-10-04 20:05:00
2015-10-04 20:10:00	3.38	75.272	8.869	-6.483	5.828	3.32	0.05	22.82	41.422	455.933	2015-10-04 20:35:00
2015-10-07 16:35:00	4.55	105.936	11.121	-9.245	13.6	1.588	0.13	23.92	50.303	621.167	2015-10-07 17:00:00
2015-10-14 04:45:00	4.6	125.465	8.853	-4.578	6.35	-1.393	0.08	7.66	57.305	495.15	2015-10-14 05:10:00
2015-10-14 05:15:00	4.93	125.939	9.312	-4.213	5.942	-1.282	0.05	18.21	58.04	507.717	2015-10-14 05:40:00
2015-10-14 06:00:00	4.73	71.096	9.918	-6.448	2.202	2.197	0.03	25.81	26.3	518.8	2015-10-14 06:25:00
2015-10-14 06:40:00	4.83	87.725	10.381	-6.247	2.628	1.493	0.04	23.27	27.031	514.95	2015-10-14 07:05:00
2015-10-18 12:55:00	4.12	99.191	11.89	-2.463	8.263	2.873	0.13	22.88	75.595	412.4	2015-10-18 13:20:00
2015-10-26 16:30:00	4.98	54.012	9.935	-5.185	0.993	1.397	0.03	21.24	15.767	410.6	2015-10-26 16:55:00
2015-10-26 18:00:00	4.93	52.259	8.628	-5.5	0.553	0.755	0.01	17.44	9.848	402.65	2015-10-26 18:25:00
2015-10-27 08:35:00	3.88	118.049	11.801	-4.495	2.377	0.023	0.06	25.18	33.031	359.367	2015-10-27 09:00:00
2015-10-27 09:05:00	3.87	123.205	11.896	-4.298	2.807	-0.178	0.04	9.51	38.287	360.4	2015-10-27 09:30:00
2015-10-27 09:35:00	3.97	123.294	11.962	-4.128	2.798	-0.153	0.03	19.68	39.452	361.5	2015-10-27 10:00:00
2015-10-27 10:05:00	4.0	111.147	12.0	-3.542	3.58	0.568	0.03	11.18	50.417	363.017	2015-10-27 10:30:00
2015-10-27 10:45:00	3.87	112.399	12.006	-3.045	4.303	0.555	0.01	17.62	59.859	364.117	2015-10-27 11:10:00
2015-10-27 11:15:00	3.97	115.03	11.977	-3.632	3.243	0.18	0.12	18.13	46.42	360.317	2015-10-27 11:40:00
2015-10-27 12:50:00	4.07	134.231	11.698	-3.985	2.645	-0.8	0.19	29.04	40.675	358.317	2015-10-27 13:15:00
2015-10-27 13:20:00	3.67	129.053	11.549	-4.345	2.72	-0.597	0.02	14.10	37.923	353.983	2015-10-27 13:45:00
2015-10-27 14:45:00	4.78	114.885	10.959	-3.565	2.59	-0.053	0.14	12.02	41.469	371.1	2015-10-27 15:10:00
2015-10-27 15:35:00	4.67	102.556	10.488	-3.812	2.2	0.317	0.08	29.94	35.413	367.75	2015-10-27 16:00:00
2015-10-28 01:40:00	4.95	116.507	7.098	-2.277	3.293	-0.815	0.04	18.57	44.623	353.683	2015-10-28 02:05:00
2015-10-28 05:25:00	4.68	73.561	10.56	-3.988	1.572	1.263	0.06	10.04	19.183	342.117	2015-10-28 05:50:00
2015-10-28 05:55:00	4.55	80.322	10.846	-3.6	1.968	1.305	0.06	5.30	24.169	339.667	2015-10-28 06:20:00
2015-10-28 06:25:00	4.65	89.516	11.098	-3.89	1.812	0.888	0.05	18.88	17.534	343.933	2015-10-28 06:50:00
2015-10-28 06:55:00	4.63	92.258	11.317	-3.878	1.71	0.792	0.04	24.05	15.969	342.967	2015-10-28 07:20:00
2015-10-28 07:25:00	4.47	116.868	11.505	-4.023	1.688	-0.002	0.03	26.02	10.969	338.85	2015-10-28 07:50:00
