Start_str	Mgs#_avg	Clang_avg	Rmag_avg	omniBxGSE_avg(nT)	omniByGSE_avg(nT)	omniBzGSE_avg(nT)	Bdeviat	Dtheta	Shock_Ang(deg)	OMNIVsw_avg(km/s)	End_str
2019-09-06 12:30:00	5.0	72.053	16.978	-5.5	1.083	1.23	0.04	19.71	17.882	505.333	2019-09-06 12:55:00
2019-09-06 16:00:00	4.87	110.742	13.371	-4.417	2.788	0.123	0.06	28.96	35.138	482.267	2019-09-06 16:25:00
2019-09-06 18:05:00	4.7	84.134	10.739	-4.445	2.503	1.107	0.07	22.93	33.694	474.783	2019-09-06 18:30:00
2019-09-11 07:45:00	4.98	115.138	23.702	-3.267	2.703	0.213	0.05	22.92	43.664	439.233	2019-09-11 08:10:00
2019-09-13 10:25:00	4.58	53.27	19.083	-6.965	1.84	4.922	0.04	11.25	38.225	481.85	2019-09-13 10:50:00
2019-09-13 10:55:00	4.68	54.49	18.683	-6.297	2.31	5.722	0.01	9.55	45.638	483.8	2019-09-13 11:20:00
2019-09-13 11:25:00	4.77	57.263	18.271	-6.492	2.133	4.703	0.10	12.03	39.88	477.983	2019-09-13 11:50:00
2019-09-13 11:55:00	4.9	58.288	17.847	-6.005	2.113	4.49	0.07	21.57	41.436	477.033	2019-09-13 12:20:00
2019-09-13 13:05:00	4.8	53.91	16.805	-7.242	0.898	2.158	0.11	26.29	19.644	469.833	2019-09-13 13:30:00
2019-09-13 13:35:00	4.32	54.803	16.335	-7.117	1.767	3.773	0.05	5.47	32.045	472.683	2019-09-13 14:00:00
2019-09-27 12:05:00	4.05	90.942	17.86	-5.487	10.032	6.1	0.14	18.05	59.339	426.217	2019-09-27 12:30:00
2019-09-27 12:35:00	4.72	110.475	17.425	-11.482	6.923	1.362	0.04	6.13	24.274	459.733	2019-09-27 13:00:00
2019-10-02 08:30:00	4.92	64.122	23.685	-4.9	1.077	1.697	0.01	28.75	28.227	463.7	2019-10-02 08:55:00
2019-10-09 01:30:00	4.98	102.394	19.133	-0.978	4.278	0.272	0.14	11.69	69.698	375.7	2019-10-09 01:55:00
2019-10-16 04:05:00	4.72	126.401	20.883	-0.532	5.625	-1.598	0.11	26.03	86.78700256347656	360.933	2019-10-16 04:30:00
2019-10-16 04:35:00	4.95	127.19	21.215	-0.378	5.047	-1.317	0.07	20.04	85.54399871826172	359.55	2019-10-16 05:00:00
2019-11-23 05:55:00	4.72	107.024	10.861	-2.533	5.928	-0.027	0.02	17.57	60.126	469.617	2019-11-23 06:20:00
2019-11-23 06:25:00	4.25	130.732	11.517	-5.053	3.857	-1.647	0.02	7.24	32.879	440.783	2019-11-23 06:50:00
2019-11-23 07:25:00	4.6	132.917	12.751	-4.877	4.183	-1.775	0.03	29.65	36.994	449.0	2019-11-23 07:50:00
2019-11-23 07:55:00	4.77	119.762	13.333	-3.143	5.043	-0.807	0.09	22.15	52.23	458.333	2019-11-23 08:20:00
2019-11-23 12:35:00	4.12	119.762	17.909	-5.167	5.535	-0.952	0.09	24.07	40.56	449.6	2019-11-23 13:00:00
2019-11-23 13:05:00	4.68	133.004	18.324	-1.708	6.958	-3.088	0.05	10.94	70.687	474.7	2019-11-23 13:30:00
2019-11-23 13:35:00	4.95	123.34	18.728	0.152	7.647	-2.055	0.04	17.76	84.395	493.55	2019-11-23 14:00:00
2019-11-23 14:05:00	4.73	115.42	19.12	-2.258	7.518	-1.028	0.02	27.50	66.711	467.25	2019-11-23 14:30:00
2019-11-23 14:35:00	4.5	117.455	19.5	-3.53	7.412	-1.457	0.05	16.82	58.024	458.533	2019-11-23 15:00:00
2019-11-23 15:05:00	4.4	110.19	19.87	-3.638	7.832	-0.665	0.02	17.82	58.169	457.7	2019-11-23 15:30:00
2019-11-23 15:35:00	4.77	87.042	20.229	-1.583	7.677	2.288	0.12	16.80	72.855	465.467	2019-11-23 16:00:00
2019-11-23 18:10:00	4.53	110.304	21.929	-5.205	4.508	-1.027	0.05	21.61	34.431	433.533	2019-11-23 18:35:00
2019-11-23 19:10:00	4.73	121.569	22.523	-4.925	4.063	-1.953	0.06	15.16	35.483	436.267	2019-11-23 19:35:00
2019-12-24 09:30:00	4.17	48.157	7.886	-3.77	2.358	2.88	0.06	29.74	35.777	311.433	2019-12-24 09:55:00
2019-12-24 20:00:00	4.77	71.711	13.044	-3.187	2.942	0.502	0.08	19.06	22.198	308.217	2019-12-24 20:25:00
2019-12-31 16:25:00	4.93	133.058	7.528	-4.05	2.625	-2.773	0.07	25.80	31.292	298.083	2019-12-31 16:50:00
2020-01-14 10:40:00	4.8	114.776	7.2	0.145	4.887	-2.233	0.04	3.58	73.678	315.25	2020-01-14 11:05:00
2020-01-15 02:10:00	4.97	67.186	18.364	-2.045	4.738	0.505	0.15	7.58	47.783	318.45	2020-01-15 02:35:00
2020-02-28 10:10:00	4.93	81.568	21.581	-1.798	6.478	-0.5	0.09	11.72	74.615	339.033	2020-02-28 10:35:00
2020-05-01 18:20:00	4.98	52.311	16.176	2.437	3.698	1.015	0.06	14.61	58.525001525878906	290.517	2020-05-01 18:45:00
2020-05-01 18:50:00	4.9	61.395	15.704	2.193	3.652	0.39	0.05	25.58	60.99800109863281	287.917	2020-05-01 19:15:00
2020-05-01 19:20:00	4.88	46.975	15.216	2.38	3.76	1.263	0.19	14.70	60.152000427246094	292.867	2020-05-01 19:45:00
2020-05-10 00:55:00	4.9	52.013	23.326	-2.812	3.602	0.928	0.14	22.37	48.826	309.333	2020-05-10 01:20:00
2020-05-15 14:35:00	4.68	92.222	18.726	1.123	5.473	-1.065	0.11	10.59	87.42900085449219	318.017	2020-05-15 15:00:00
2020-05-15 15:05:00	4.68	89.127	18.333	0.48	5.452	-0.872	0.06	2.99	86.321	316.933	2020-05-15 15:30:00
2020-05-15 16:55:00	4.9	51.385	16.789	-3.397	2.022	0.823	0.07	22.39	25.671	305.617	2020-05-15 17:20:00
2020-05-15 19:20:00	4.83	49.909	14.468	-2.13	3.29	1.153	0.04	3.59	50.254	301.967	2020-05-15 19:45:00
2020-05-15 19:50:00	4.97	54.98	13.941	-1.682	3.532	0.833	0.03	4.24	56.343	301.833	2020-05-15 20:15:00
2020-05-16 14:05:00	4.97	89.708	15.837	-2.447	2.162	-0.23	0.06	20.44	32.251	301.017	2020-05-16 14:30:00
