Start_str	End_str	Rmag_avg(Re)	x_avg(Re)	y_avg(Re)	z_avg(Re)	Clang_avg	gseIMFBx_avg(nT)	gseIMFBy_avg(nT)	gseIMFBz_avg(nT)	Shock_Ang(deg)	Jx_avg(uA/m2)	Jy_avg	Jz_avg	Jmag_avg	divB_avg	Jx_med(uA/m2)	Jy_med	Jz_med	Jmag_med	divB_med	Jx_std(uA/m2)	Jy_std	Jz_std	Jmag_std	divB_std	mms1Bx_avg(nT)	mms1By_avg	mms1Bz_avg	mms1Bmag_avg	mms1Bx_med(nT)	mms1By_med	mms1Bz_med	mms1Bmag_med	mms1Bx_std(nT)	mms1By_std	mms1Bz_std	mms1Bmag_std	Jcosxy_pos(%)	Jcosxy_neg(%)	Jcosxy_avg	Jcosxy_med	cosxy_pos(0.25,%)	cosxy_neg(0.25,%)	Jcosxz_pos(%)	Jcosxz_neg(%)	Jcosxz_avg	Jcosxz_med	cosxz_pos(0.25,%)	cosxz_neg(0.25,%)
2015-10-01 15:00:00	2015-10-01 15:10:00	11.86757275546106	5.9092045561818445	8.85962207082464	-5.2369501315749085	242.07	0.212	-5.662	-8.173	86.541	-0.0030591979404133	-0.0201735949085042	-0.0058104081811091	0.0970388313340072	-0.0031955063583665	0.0039521147931377	-0.0356257078405219	-0.0022998034783093	0.0925015384879087	-0.0027794431106568	0.0411325110883859	0.0577043643172924	0.0667839410271498	0.0227008940121108	0.0120476037125894	3.3234265	-27.790936	-23.384842	36.728157	3.4547403	-27.30758	-23.418888	36.286636	2.942378	4.360793	3.218152	4.3937407	12.262971452385914	87.73702854761409	-0.007755408830656407	-0.007843753408935339	6.834757241091894	75.04688476765993	61.29401958741404	38.70598041258596	0.001379797745403885	0.001886833687980383	43.98833090227131	26.182538028755992
2015-10-01 15:30:00	2015-10-01 15:40:00	11.766317921799548	5.618471574173495	8.995278583504023	-5.095275913621978	243.791	0.688	-6.168	-8.113	83.036	-0.0136115093870572	-0.0142977329685087	-0.0225865209624446	0.0988935221971705	-0.0037212027263936	-0.0089187605177486	-0.0173135047963971	-0.0457057473388028	0.09286820023195	-0.0038225563337916	0.0425856733632253	0.0559662009252933	0.0659331784701569	0.0203189516817333	0.0068276038620354	-0.16568919	-32.4798	-30.007885	44.3662	-0.024397042	-32.36514	-30.127697	43.718025	2.272343	3.3805995	2.8458276	3.4306407	9.99166493019379	90.00833506980621	-0.010390547964966917	-0.009545364996150493	6.157532819337362	83.81954573869557	54.37591164826006	45.62408835173994	0.001482305331541117	0.000943112664068697	37.9245676182538	30.17295269847885
2015-10-17 11:55:00	2015-10-17 12:05:00	12.00470253594554	8.882044424519847	6.583804127686445	-4.6769932480353535	266.403	3.707	-5.415	-3.723	60.131	0.0048072144805403	-0.0005026779786628	-0.0009464367728147	0.1819448575982758	-0.0056489362221927	0.0093796736879674	0.0009512450491519	0.0047339821234135	0.1562704326940116	-0.0043947185529074	0.0617052483937812	0.1836772957847405	0.0789751067605359	0.1034518278537968	0.0352431992524945	9.954531	-54.75855	-11.173844	57.999825	11.600963	-55.522724	-11.688825	59.092003	9.886735	4.1898565	7.041702	4.832681	44.858839462444	55.141160537556	-0.00031315700948998714	-0.0015734467180777882	36.48296697572664	47.46327742473174	42.93155537035108	57.06844462964892	-0.00025632211976503943	-0.0009496360566013131	30.649025940202105	44.421293884779665
2015-10-21 11:35:00	2015-10-21 11:45:00	11.998933001883728	9.331344885217012	6.130146572000975	-4.395485137111856	306.093	2.73	-9.785	1.033	78.802	-0.0044418473288723	0.0095504748409645	-0.0089567369633341	0.1058099561210292	-0.0014776425789597	-0.0097286577831855	0.0252074321901928	-0.0174140421288202	0.1029915294267251	-0.0012851185709941	0.0372323965130342	0.0864563760878596	0.0589467118706058	0.0364840932021421	0.012298708295148	12.054169	-31.290236	11.894888	36.993336	11.925784	-31.734245	11.095696	36.96762	2.9623578	4.909933	8.944264	3.2010198	40.38962391915825	59.61037608084175	-0.0024753817559983607	-0.0023335805328876837	31.59704135847484	51.828315449525995	37.180956349619755	62.819043650380245	-0.0023953029934287457	-0.002123361384867543	26.919470778206062	51.8908219606209
2015-10-30 05:50:00	2015-10-30 06:00:00	10.851442122662212	10.338971060579464	2.834852743193504	-1.6796817372027797	298.613	-5.068	-5.722	0.632	44.151	-0.0061108997325705	0.0179221148625255	-0.0035167896704413	0.1058558901377823	-0.0015244238599114	-0.0091973225236586	0.059103414225168	-0.0046302606035415	0.099679827937759	-0.0020942635019257	0.0289286698638104	0.0835683709327458	0.0592898083224983	0.0223889606898554	0.0105885177647487	9.607527	-33.074436	21.924694	41.052536	9.777662	-32.904625	21.8476	41.111465	1.8422513	2.5085268	3.4471896	1.7815678	40.26880600125026	59.73119399874974	-0.001974489817543963	-0.0020142418371543623	24.598874765576163	43.64450927276516	32.82975619920817	67.17024380079184	-0.0025826298732040125	-0.0025311867958585717	19.93123567409877	49.354032090018755
2015-11-26 05:15:00	2015-11-26 05:25:00	11.770805337727106	11.74158479559646	-0.2524529962083571	-0.7887359479540484	308.823	-1.635	-3.73	1.833	63.041	-0.0069489199416645	0.0236675528056658	0.0134969554637677	0.0969943325516895	-0.0028367869224744	-0.012860072125057	0.0473377111672968	0.034273104396334	0.094333756770544	-0.0033465452626823	0.0198253596012641	0.0549482899879059	0.0755025600012636	0.0222644071662973	0.0040444518345422	-0.5271909	-21.586712	12.786104	25.23889	-0.41744417	-21.705952	13.48168	25.316109	0.8912288	1.2178965	2.5830407	1.3025948	34.79891644092519	65.2010835590748	-0.002352335116373412	-0.003413735248300076	28.4851010627214	55.51156490935612	35.02813086059596	64.97186913940405	-0.002208026324769397	-0.003315222997304491	27.474473848718482	54.60512606793082
2015-11-27 08:40:00	2015-11-27 08:50:00	11.907464926116807	11.755127132299044	1.214343060348951	-1.4590343756628033	264.268	7.095	-4.862	-2.298	42.992	-0.0066259303605687	0.0051116806060294	0.0040994821800167	0.244469518496368	-0.0012993891909176	-0.0107665129350227	-0.0253012012000113	0.0086179958204926	0.2202786250409361	-0.0008233532034333	0.1014951246336882	0.2023098179074604	0.1363575654854694	0.1007243809777017	0.0469524378392825	6.0036497	-27.05967	2.1341941	29.46493	5.637614	-27.264877	2.281485	29.8589	6.5264807	4.944389	7.215523	4.8731956	40.90435507397375	59.09564492602625	-0.0027472318255193293	-0.0035093582553351625	29.110231298187124	42.71723275682434	41.03979995832465	58.96020004167535	-0.0030182931499087777	-0.0038500776361807343	34.819754115440716	52.27130652219212
2015-11-27 09:10:00	2015-11-27 09:20:00	11.812109681557226	11.619129787410168	1.43933177187599	-1.564844569800819	252.702	6.37	-4.335	-3.343	46.014	0.0021916122392531	0.0252577182220119	0.0113322118770724	0.2853432030656365	-0.0006169991179292	-0.0038762919596078	0.061457728200243	0.0128849202276519	0.2603323867196458	4.9677272873919545e-05	0.1130407237504512	0.2372488069081813	0.1614028278616529	0.120276786751972	0.0556644166357108	3.223969	-25.025213	-3.1508005	28.019037	3.0133312	-26.015263	-3.363579	28.315273	7.995686	6.3576803	8.040941	5.524877	46.22838091269014	53.77161908730986	0.0008425226918795044	-0.0016210386308382646	33.35069806209627	38.41425296936862	43.08189206084601	56.91810793915399	-0.0004043911727812012	-0.0025120548400859983	35.351114815586584	43.18608043342363
2015-11-27 09:40:00	2015-11-27 09:50:00	11.687557746401778	11.448105482538503	1.6635387452838837	-1.6646701939397883	263.688	6.323	-4.802	-2.433	46.3	-0.0100452802396652	0.0122363871307861	0.0039497283726391	0.2920070653202347	-0.0009718353043774	-0.0113166651801671	0.0166163502106691	0.0036573742285906	0.2635582213129724	-0.0019265072523476	0.1298591866217643	0.2437807100956834	0.1352995321139581	0.0979618157113654	0.0451408563579275	5.9258018	-28.10741	3.253891	30.569508	5.8689637	-28.728085	3.3889356	31.093178	7.8398113	4.7062593	6.2974844	4.950208	36.61179412377579	63.38820587622421	-0.006400837990456447	-0.005090350890642881	25.088560116690978	48.697645342779744	33.41321108564284	66.58678891435716	-0.006954425254720399	-0.006408466485590328	27.67243175661596	57.73077724525943
2015-11-27 10:10:00	2015-11-27 10:20:00	11.533253934081602	11.241445354469528	1.8871070633795288	-1.75590877974622	254.568	5.775	-4.412	-3.232	48.996	0.0289733134205432	-0.0072590256353134	0.0070378455098344	0.3517855193697133	0.0059237704187182	0.0243466759836982	-0.0239642979200665	0.0129241318252039	0.3131837256068345	0.0033688622192332	0.1605281485321158	0.2549971693138352	0.2401923302713421	0.1602305349343121	0.0679791554470698	3.774119	-22.219576	-2.9554853	27.204721	3.7444923	-22.294891	-2.870898	26.828571	9.036943	8.485809	11.174961	7.4260726	57.77245259429048	42.22754740570952	0.008078024942708232	0.004524832992869952	47.84330068764326	31.089810377161907	63.4194623879975	36.5805376120025	0.009375643650102366	0.007041139773373376	53.91748280891852	30.662638049593664
2015-11-27 12:20:00	2015-11-27 12:30:00	10.499718960921593	9.910404400469655	2.8373371171374515	-1.9938881160108763	282.424	7.575	-1.628	-0.205	18.882	0.0249317141350865	-0.0060928664610263	0.005324655686899	0.2737541585797924	0.0055178167004273	0.0013288151617694	-0.0131283881278861	-0.0021253242012599	0.2441680164822141	0.0071560336256654	0.1833144390457287	0.1769578314475489	0.1679204344339125	0.1373362879344812	0.0640779960870956	6.569715	-21.678606	-4.704699	25.239504	5.7541733	-21.44278	-4.1472387	24.237349	6.8136234	6.636065	7.0377216	6.1820097	41.65451135653261	58.34548864346739	0.005736647097863988	-0.004518019396471311	34.03834132110856	50.020837674515526	46.03042300479267	53.96957699520733	0.008164504467518095	-0.001978413682220107	39.08105855386539	46.270056261721194
2015-11-27 13:05:00	2015-11-27 13:15:00	9.99094676281742	9.270138298179791	3.1456674356914203	-1.996539560388009	266.718	7.608	-2.613	-1.093	26.622	-0.001434015061274	0.0134762920633198	0.0058053016487479	0.1805598315701096	-0.0001144814733304	-0.0070663519346542	0.0311808661286408	0.0068550530326136	0.1647606893157743	-0.0004397837660489	0.1040277086497106	0.1347450170375676	0.0833405245580097	0.0594906918311274	0.0331957091883784	5.937017	-33.592308	-9.439559	36.49034	5.970231	-34.01658	-9.458665	37.272537	6.4215326	5.230674	6.1537457	5.264614	46.25481821023023	53.74518178976977	-0.0008890212244820174	-0.0013705598311819938	35.64954682779456	42.6086050630274	40.806333993124284	59.193666006875716	-0.002622448260610259	-0.0031201955092398388	25.981873111782477	45.89019689550995
2015-11-27 13:35:00	2015-11-27 13:45:00	9.603295909276284	8.78592248732958	3.338116310180608	-1.9711602988514576	264.991	7.63	-3.148	-1.302	30.25	-0.0233609919892178	0.014969926113471	-0.0180618616818812	0.2986149321961239	0.0081173266902059	-0.0115035515157105	0.0506662470054353	-0.0261687932282317	0.2533956702711026	0.0059326209523847	0.1646226291182591	0.229387908668232	0.1624373132436558	0.1342776643611786	0.0701276492254288	4.303431	-30.721405	-15.833196	38.70804	2.2939677	-30.194263	-18.610191	39.64885	9.622235	10.073673	14.152105	10.442705	45.70743904980204	54.29256095019796	-0.007745533787440423	-0.002478246402095933	28.162117107730776	41.61283600750156	39.14357157741196	60.85642842258804	-0.007989380969778954	-0.006155411331718391	27.391123150656387	48.0516774327985
2015-11-28 02:45:00	2015-11-28 02:55:00	10.901967325322213	10.754220216850692	-1.705577142281718	-0.5377365455385793	313.958	6.138	-6.355	5.163	58.583	-0.0033257527165046	0.0096074621861166	-0.0116607369929899	0.1283600962027625	0.0008058371753273	-0.0016179297680154	0.0093383697135628	-0.0299453146179278	0.1174458923526894	0.0021649216673144	0.0444160543906431	0.0900322782279372	0.0894880122946144	0.0430084155231573	0.0141103409050921	4.507932	-31.724442	33.59268	47.12538	4.426445	-32.77882	33.52291	47.78878	2.1145108	7.247433	6.5467086	5.855308	35.55949156074182	64.44050843925818	-0.003350139985092451	-0.003557655500637154	27.67243175661596	51.33361116899354	36.61179412377579	63.38820587622421	-0.003108010673949402	-0.0032753009629611024	29.29777036882684	50.39591581579496
2015-11-28 04:30:00	2015-11-28 04:40:00	11.62442357624913	11.573185245808425	-0.8595150567246641	-0.669779410247764	286.076	7.28	-9.668	1.05	60.044	-0.0041803460039426	0.0036151636169586	0.0032024132797314	0.2505072534646695	-0.0025806968398001	-0.0029206228629428	0.0341363517158518	-0.0040092505857184	0.2276455729312745	-0.0003622586488159	0.0637920066456176	0.2296678769610947	0.1203445928564223	0.0926633204809821	0.035444597642469	3.1314027	-42.191162	5.2394166	44.273533	3.593465	-42.578644	5.0070257	44.632862	4.4855385	4.876142	10.869081	4.3862624	48.22377330971976	51.77622669028024	-0.0035185846636643144	-0.00042855548161218335	33.076362121054274	39.941660589644755	47.78622773205542	52.21377226794458	-0.0030072105304790957	-0.0004947698167016867	42.525263048234194	46.4110844879675
2015-11-28 05:20:00	2015-11-28 05:30:00	11.836766728757516	11.802495261990568	-0.4568351420871718	-0.7747707104171369	282.266	3.388	-11.768	0.03	81.083	-0.0041639918359787	0.0068329299347604	0.0024091048645203	0.1326506519462365	-0.0016135495661616	-0.0052114283199207	-0.0031977733332183	-0.0023075760481624	0.1198744583742756	-0.0019932907703597	0.0373372686617134	0.1044750226802111	0.0862021514767903	0.0470483687109898	0.0117482149014993	2.7467046	-43.435066	12.350255	45.90605	2.8293633	-43.653988	12.474224	46.018703	2.5188372	3.6825001	6.873616	2.5424476	35.38910303156579	64.61089696843422	-0.0033535508642617896	-0.0029247341053194624	28.648817585165123	55.43285758933222	36.05583914991145	63.94416085008855	-0.0031920448830381554	-0.002750643307281254	29.37806021460569	56.74549432232524
2015-11-28 05:50:00	2015-11-28 06:00:00	11.925237375403512	11.892749789354484	-0.2175110362929542	-0.8516490791715917	277.43	4.38	-10.867	-1.112	75.079	-0.0025760999896661	0.0034054862419285	-0.0034867700792142	0.0991965463853041	-0.0001270172864903	-0.0057080781238715	0.0125767965650111	0.0009728821377007	0.0880266927255567	-0.00234405984647	0.0276601305705253	0.0821704531491678	0.0603030747773921	0.0366601063833709	0.0103502514268351	2.8403616	-42.54463	0.76326394	43.670986	2.8740175	-42.75475	3.3280852	43.724693	1.9233446	2.5339653	9.100272	2.1155772	34.31964992706814	65.68035007293186	-0.002081573972645341	-0.002283415422867225	24.869764534277973	54.53219420712649	34.80933527818296	65.19066472181704	-0.0019116324894740296	-0.0021888114855181124	28.776828505938738	57.58491352365076
2015-11-28 06:40:00	2015-11-28 06:50:00	12.0090295575709	11.965964830993975	0.1764035235996604	-1.0000901286075548	266.418	3.547	-10.393	-3.632	78.613	-0.0026499580729727	0.0109590209933879	-0.004229411851731	0.117474006384461	-0.0006376560334731	-0.0029922751090234	0.0175591749282642	-0.0090964482409445	0.1014429545816378	-0.0005627855034354	0.0360646521888053	0.1022562146714684	0.0661276364727713	0.0497466084213702	0.0101438553177498	2.5985258	-41.25023	-6.872969	42.198265	2.6516292	-41.21584	-6.8707414	42.204605	2.1877227	1.7638311	4.4646444	1.6455541	40.10834461923117	59.89165538076883	-0.0016922738247184546	-0.001339914244880476	28.4196270444838	47.31742889884363	41.358474841129286	58.641525158870714	-0.0014613663344620604	-0.0012564852451114636	34.76403792061673	52.02625273465986
2015-11-28 07:10:00	2015-11-28 07:20:00	12.02145793533355	11.964074254715609	0.4097051833059116	-1.0987829150336796	276.445	3.313	-10.942	-1.995	80.545	-0.0048068249902441	0.0029113219834428	-0.0058034015183188	0.0985429327995992	-0.0011273189909851	-0.0011939804772013	0.0116981364268475	-0.0029658078455945	0.0903142260480821	-0.0010529353984868	0.0386297000476584	0.077603684203601	0.0566655780905041	0.0328652475221155	0.0106755045428257	5.4144926	-38.556282	10.592383	40.68907	5.0203667	-38.674576	10.928841	40.80833	2.1340928	2.237887	4.7147017	2.0717525	38.89988540472966	61.10011459527034	-0.002464331295663942	-0.0025138833904751936	31.72205438066465	54.78695697468486	39.67079904156683	60.32920095843317	-0.002292805807154126	-0.002283322813058315	33.78476924679654	52.89092613813939
2015-11-28 07:55:00	2015-11-28 08:05:00	11.987027893414457	11.89711097330732	0.7559202383356345	-1.254963760868704	285.808	3.49	-10.11	-0.458	78.157	-0.0040490402068855	0.0091757655764245	-0.0080724468790584	0.1301882694436953	-0.0004828074384164	-0.0007911262730355	0.0360536663917411	-0.0092489353711742	0.1231341120671912	9.533984552457383e-05	0.0481611628917094	0.0951529958532622	0.0799312213787721	0.0312947069073426	0.0092955436364518	5.2964187	-33.52577	14.264411	37.35026	5.045123	-33.378426	14.388554	37.18697	3.3783479	3.3209717	4.6771812	2.1859927	43.48369621835608	56.51630378164392	-0.0013525309741718255	-0.002374853775930941	35.28492551307428	50.411501198041464	43.49411397020523	56.50588602979477	-0.0013404680653030612	-0.00224149920737949	36.18085217210126	49.39056151682467
2015-11-28 09:20:00	2015-11-28 09:30:00	11.746564332024583	11.559151074900958	1.4018742733759677	-1.5495747051614617	305.629	7.4	-8.36	2.353	56.164	-0.0128293794697425	0.0086487540934343	-0.0029084997536942	0.1214573062208483	-0.0011566496230684	-0.006804321588204	0.0220737509500728	-0.0016455793208628	0.1037918004141845	0.0009586040036505	0.0440189607886433	0.0970478792427065	0.0845472978316368	0.0632469873305459	0.0136650084853688	9.433279	-25.932981	27.85197	39.92245	9.432556	-26.547014	27.963898	39.864864	1.9935842	5.4988527	4.969047	1.5296488	36.368371705385975	63.631628294614025	-0.004335176220361647	-0.0044934346674369375	30.06563183664965	56.7767475778727	37.233045108865504	62.766954891134496	-0.0039797379563520675	-0.004158211344868032	30.565683925408898	55.62037712261694
2015-11-28 09:50:00	2015-11-28 10:00:00	11.605723186484653	11.372550038983254	1.6285553654258902	-1.6444743185320252	312.811	7.325	-8.23	3.408	57.014	-0.0109174675923522	0.0087141221101117	-0.0203076117830086	0.0929102645867199	0.0032310508107569	-0.0116515437806471	-0.0054170801647766	-0.0267109936910147	0.0881961743787639	0.0025671520728374	0.0417763933446557	0.0629367192713869	0.0510904212429501	0.0170803299104532	0.0090948660026697	9.910334	-27.311348	28.02861	40.650345	10.263212	-27.54739	27.670834	40.64968	2.4270427	3.1748185	3.0039186	1.5069394	44.91092822168976	55.08907177831024	-0.002475823021180061	-0.001748154668484674	37.92061673090947	47.80706323575372	45.48390457339306	54.51609542660694	-0.0021576228053199076	-0.0015961553318425633	39.02489842691947	48.04667152828419
2015-11-28 10:35:00	2015-11-28 10:45:00	11.337737676592525	11.024570451441823	1.9675924299312235	-1.7692321158908986	271.75	7.943	-8.52	-2.857	55.152	-0.016197007319658	-0.0102823912710056	-0.0087730349462179	0.1012238725233802	0.003189998715157	-0.0123137727152066	-0.0074731534593007	-0.0208411769651875	0.0988864287885103	0.003586944422507	0.0420157428589755	0.0597573877353749	0.0692855729054287	0.0183172880001957	0.0100257591899586	8.628587	-40.048607	9.192743	42.31038	8.289389	-40.449	8.969964	42.50752	2.1557155	2.289019	4.49481	1.6648211	32.86800708407126	67.13199291592875	-0.005618007827860067	-0.005791865857803209	28.700906344410875	62.69403062819044	33.909782268986355	66.09021773101365	-0.005189201209661237	-0.005281044148559056	26.981977289300968	58.32899260339619
