Start_str	Mgs#_avg	Clang_avg	Rmag_avg	omniBxGSE_avg(nT)	omniByGSE_avg(nT)	omniBzGSE_avg(nT)	Bdeviat	Dtheta	Shock_Ang(deg)	OMNIVsw_avg(km/s)	End_str
2017-09-01 12:05:00	5.93	146.365	22.267	-0.523	6.418	-3.042	0.07	23.94	79.535	671.683	2017-09-01 12:30:00
2017-09-04 11:05:00	6.92	138.333	20.385	-1.873	3.21	-0.998	0.08	23.44	52.907	483.267	2017-09-04 11:30:00
2017-09-05 18:30:00	6.3	156.493	20.008	-3.087	1.808	-2.057	0.02	9.65	38.763	476.833	2017-09-05 18:55:00
2017-09-08 19:25:00	6.97	156.322	22.798	2.597	2.822	-3.385	0.08	11.68	60.540000915527344	688.067	2017-09-08 19:50:00
2017-09-08 19:55:00	5.98	168.996	22.983	4.003	1.603	-3.19	0.02	17.29	42.16600036621094	679.567	2017-09-08 20:20:00
2017-09-08 20:35:00	5.13	146.603	23.217	4.572	2.083	-1.92	0.09	22.65	33.74399948120117	678.117	2017-09-08 21:00:00
2017-09-08 21:05:00	5.32	160.862	23.382	3.59	2.117	-3.263	0.06	21.73	48.090999603271484	669.217	2017-09-08 21:30:00
2017-09-12 13:20:00	5.8	145.227	23.522	-0.348	4.247	-1.968	0.05	14.37	83.484	466.467	2017-09-12 13:45:00
2017-09-12 15:40:00	6.23	155.287	22.711	1.158	2.803	-2.35	0.06	17.28	74.5	449.233	2017-09-12 16:05:00
2017-09-14 06:35:00	5.67	220.497	21.423	4.063	-0.455	-1.927	0.06	16.30	23.909000396728516	334.3	2017-09-14 07:00:00
2017-09-15 11:25:00	6.3	137.707	22.506	-3.765	4.14	-1.028	0.10	28.52	49.033	633.733	2017-09-15 11:50:00
2017-09-15 11:55:00	6.62	165.999	22.299	-2.832	3.61	-3.422	0.03	21.39	61.037	645.233	2017-09-15 12:20:00
2017-09-15 20:15:00	6.6	152.171	17.354	-2.972	3.297	-3.575	0.08	27.24	60.067	669.883	2017-09-15 20:40:00
2017-09-19 19:55:00	6.82	151.357	20.833	-1.553	2.515	-2.568	0.05	19.53	68.238	499.817	2017-09-19 20:20:00
2017-09-19 20:35:00	6.75	154.561	21.182	-2.155	2.062	-2.432	0.04	28.49	57.715	494.333	2017-09-19 21:00:00
2017-09-19 21:05:00	6.85	150.703	21.433	-1.995	2.272	-2.285	0.05	24.84	59.564	494.733	2017-09-19 21:30:00
2017-09-19 21:35:00	6.93	152.348	21.674	-1.448	2.255	-2.553	0.03	15.43	68.507	498.567	2017-09-19 22:00:00
2017-09-20 00:25:00	6.75	143.09	22.867	0.77	3.292	-2.577	0.03	18.40	78.302001953125	509.433	2017-09-20 00:50:00
2017-09-21 05:35:00	6.62	150.0	20.67	-2.337	2.145	-1.435	0.10	9.72	48.813	440.433	2017-09-21 06:00:00
2017-09-21 07:10:00	6.72	175.682	19.746	-2.417	1.383	-2.008	0.09	25.06	47.123	427.95	2017-09-21 07:35:00
