Start_str	Mgs#_avg	Clang_avg	Rmag_avg	omniBxGSE_avg(nT)	omniByGSE_avg(nT)	omniBzGSE_avg(nT)	Bdeviat	Dtheta	Shock_Ang(deg)	OMNIVsw_avg(km/s)	End_str
2020-09-01 17:35:00	6.93	188.332	11.698	3.787	0.483	-2.427	0.03	9.23	31.06999969482422	629.667	2020-09-01 18:00:00
2020-09-01 18:15:00	6.93	181.256	12.501	4.03	0.74	-2.448	0.03	8.08	29.7549991607666	623.517	2020-09-01 18:40:00
2020-09-01 18:45:00	6.8	174.297	13.078	4.087	1.022	-2.448	0.01	4.83	29.72800064086914	619.9	2020-09-01 19:10:00
2020-09-01 19:15:00	6.92	169.478	13.635	4.203	1.065	-2.148	0.01	4.43	26.148000717163086	615.067	2020-09-01 19:40:00
2020-09-01 19:45:00	6.9	167.84	14.172	4.73	0.678	-1.283	0.02	13.41	13.949999809265137	615.533	2020-09-01 20:10:00
2020-09-01 20:15:00	6.67	190.931	14.692	4.842	0.087	-1.277	0.05	18.22	14.434000015258789	608.55	2020-09-01 20:40:00
2020-09-01 20:55:00	6.92	187.24	15.358	4.498	0.187	-1.655	0.04	20.24	19.22800064086914	602.3	2020-09-01 21:20:00
2020-09-01 21:25:00	6.8	168.246	15.839	4.442	0.818	-1.758	0.02	10.42	20.406999588012695	598.017	2020-09-01 21:50:00
2020-09-01 22:15:00	6.58	157.242	16.609	4.338	1.275	-1.787	0.02	1.80	22.58099937438965	592.917	2020-09-01 22:40:00
2020-09-02 00:35:00	6.95	171.445	18.567	-2.682	1.233	-2.997	0.10	11.25	54.038	535.567	2020-09-02 01:00:00
2020-09-04 09:35:00	6.18	207.392	18.837	-0.558	0.3	-4.225	0.03	11.11	84.248	429.4	2020-09-04 10:00:00
2020-09-04 13:00:00	5.67	217.408	15.94	-1.438	-0.578	-4.572	0.03	10.42	73.471	416.733	2020-09-04 13:25:00
2020-09-04 13:30:00	5.45	221.876	15.464	-2.642	-0.938	-4.208	0.06	11.69	59.033	407.4	2020-09-04 13:55:00
2020-09-04 16:40:00	5.5	168.42	12.046	-3.732	1.418	-2.125	0.05	20.60	38.188	394.717	2020-09-04 17:05:00
2020-09-04 17:40:00	5.42	141.93	10.792	-3.613	2.54	-1.588	0.01	21.25	44.508	395.483	2020-09-04 18:05:00
2020-09-05 09:35:00	5.52	136.475	16.079	-3.65	2.558	-0.673	0.02	15.80	41.158	388.233	2020-09-05 10:00:00
2020-09-08 06:50:00	5.87	142.436	8.796	-3.028	1.642	-0.743	0.08	4.29	35.225	323.583	2020-09-08 07:15:00
2020-09-08 07:25:00	5.57	150.3	7.908	-3.047	1.817	-1.093	0.05	9.88	39.15	319.833	2020-09-08 07:50:00
2020-09-08 07:55:00	5.68	164.565	7.105	-2.465	1.84	-1.827	0.09	21.73	50.767	322.0	2020-09-08 08:20:00
2020-09-08 16:05:00	6.17	181.683	10.229	-1.3	0.987	-2.41	0.09	29.98	66.536	317.083	2020-09-08 16:30:00
2020-09-11 09:45:00	5.67	219.256	18.34	2.23	-0.292	-2.322	0.09	13.05	45.9109992980957	279.883	2020-09-11 10:10:00
2020-09-11 11:15:00	5.62	195.353	17.097	1.588	0.68	-2.223	0.06	15.07	53.56999969482422	276.283	2020-09-11 11:40:00
2020-09-11 13:30:00	6.0	193.565	15.005	1.293	0.523	-1.757	0.06	23.28	53.04499816894531	280.267	2020-09-11 13:55:00
2020-09-11 19:25:00	5.92	151.698	7.603	-0.29	2.675	-2.697	0.06	22.40	89.80000305175781	319.233	2020-09-11 19:50:00
2020-09-12 04:45:00	6.02	145.001	11.355	-1.47	2.655	-1.648	0.05	25.23	69.788	304.883	2020-09-12 05:10:00
2020-09-12 06:50:00	5.85	159.104	13.781	-0.828	3.357	-2.907	0.06	23.16	84.14	310.833	2020-09-12 07:15:00
2020-09-12 08:45:00	5.68	139.156	15.723	-2.282	4.368	-1.41	0.05	18.15	69.492	330.0	2020-09-12 09:10:00
2020-09-15 22:05:00	6.47	156.076	17.022	0.352	1.793	-2.305	0.08	11.14	88.571	363.917	2020-09-15 22:30:00
2020-09-18 12:45:00	5.9	172.582	15.504	-2.412	0.283	-0.34	0.07	21.84	15.261	291.6	2020-09-18 13:10:00
2020-09-19 05:10:00	5.18	192.421	12.105	-3.028	0.632	-2.807	0.07	13.18	46.33	314.133	2020-09-19 05:35:00
2020-09-19 05:50:00	5.07	166.796	12.883	-3.582	1.533	-1.85	0.05	28.70	39.31	310.767	2020-09-19 06:15:00
2020-09-19 06:20:00	5.13	150.293	13.443	-3.103	2.315	-1.483	0.05	11.09	47.787	311.167	2020-09-19 06:45:00
2020-09-19 11:40:00	5.28	158.879	18.404	-2.092	2.148	-1.583	0.10	13.85	57.973	314.633	2020-09-19 12:05:00
2020-09-19 12:35:00	5.7	168.599	19.106	-2.05	1.355	-1.47	0.09	11.38	49.761	312.2	2020-09-19 13:00:00
2020-09-19 13:05:00	5.62	159.508	19.474	-2.228	1.612	-1.293	0.02	4.84	48.587	308.567	2020-09-19 13:30:00
2020-09-19 13:35:00	5.63	154.918	19.831	-2.01	1.858	-1.297	0.04	7.77	54.371	308.967	2020-09-19 14:00:00
2020-09-19 16:10:00	5.9	165.414	21.524	-1.167	1.182	-1.453	0.07	24.90	63.442	298.783	2020-09-19 16:35:00
2020-09-19 17:05:00	5.5	162.771	22.067	-1.818	1.465	-1.805	0.06	11.37	56.688	294.9	2020-09-19 17:30:00
2020-09-19 17:35:00	5.63	155.248	22.351	-1.565	1.54	-1.508	0.05	10.87	59.062	290.033	2020-09-19 18:00:00
2020-09-19 18:05:00	5.5	169.918	22.627	-2.003	0.927	-1.613	0.05	16.10	46.789	288.217	2020-09-19 18:30:00
2020-09-19 18:35:00	5.5	155.951	22.895	-1.933	1.208	-1.307	0.04	19.63	47.458	287.033	2020-09-19 19:00:00
2020-09-23 06:55:00	5.93	177.597	23.219	2.09	2.322	-3.827	0.09	19.23	71.76000213623047	363.967	2020-09-23 07:20:00
2020-09-25 19:20:00	6.05	178.45	7.0	1.838	1.138	-3.555	0.06	26.89	60.840999603271484	487.317	2020-09-25 19:45:00
2020-09-26 09:55:00	5.63	144.158	17.156	-3.7	3.918	-1.523	0.06	27.83	60.41	544.933	2020-09-26 10:20:00
2020-09-28 21:05:00	6.48	142.908	18.808	-2.562	4.527	-3.597	0.07	21.97	76.032	611.8	2020-09-28 21:30:00
2020-10-02 01:15:00	6.83	182.688	23.632	-2.28	0.355	-1.41	0.08	16.83	36.855	504.217	2020-10-02 01:40:00
2020-10-02 07:45:00	6.97	160.009	19.804	-1.453	2.08	-1.727	0.04	22.52	70.751	505.683	2020-10-02 08:10:00
2020-10-02 16:30:00	6.63	183.404	11.685	-2.127	0.863	-2.44	0.02	23.37	55.152	488.083	2020-10-02 16:55:00
2020-10-02 17:35:00	6.77	169.379	10.302	-1.363	1.525	-2.543	0.04	15.40	71.275	484.967	2020-10-02 18:00:00
2020-10-03 20:25:00	5.72	141.887	23.637	-1.955	2.35	-1.772	0.08	16.59	64.401	396.65	2020-10-03 20:50:00
2020-10-05 13:30:00	5.67	152.904	23.498	-1.51	4.152	-2.768	0.05	21.41	80.73	356.35	2020-10-05 13:55:00
2020-10-05 14:30:00	5.47	162.51	22.992	-1.112	3.91	-3.887	0.03	26.57	84.915	357.433	2020-10-05 14:55:00
2020-10-05 15:00:00	6.27	152.013	22.728	0.505	4.338	-3.125	0.07	28.85	77.52300262451172	366.317	2020-10-05 15:25:00
2020-10-05 15:30:00	6.32	151.194	22.456	0.6	4.245	-3.063	0.05	26.64	76.52999877929688	364.667	2020-10-05 15:55:00
2020-10-05 18:25:00	5.22	194.124	20.701	-2.085	0.533	-7.482	0.03	5.50	75.321	361.45	2020-10-05 18:50:00
2020-10-10 16:15:00	5.67	210.825	21.291	1.825	-0.378	-2.712	0.04	18.35	58.183998107910156	294.15	2020-10-10 16:40:00
2020-10-17 04:45:00	5.52	185.375	10.666	2.845	1.287	-4.137	0.08	24.15	56.09600067138672	318.15	2020-10-17 05:10:00
2020-10-17 06:00:00	5.67	212.261	12.213	3.0	-0.47	-4.113	0.10	12.53	55.62900161743164	313.867	2020-10-17 06:25:00
2020-10-19 13:55:00	6.35	187.025	23.418	-3.075	0.35	-0.857	0.06	27.83	18.692	346.833	2020-10-19 14:20:00
2020-10-20 18:00:00	6.03	188.197	12.253	-2.472	0.163	-1.145	0.07	28.56	25.403	359.017	2020-10-20 18:25:00
2020-10-20 18:30:00	6.08	205.671	12.83	-2.34	-0.238	-1.305	0.08	15.76	27.949	360.133	2020-10-20 18:55:00
2020-10-20 19:00:00	6.05	211.655	13.387	-2.2	-0.428	-1.455	0.01	14.51	32.339	359.45	2020-10-20 19:25:00
2020-10-20 23:50:00	6.7	141.033	17.933	1.253	2.007	-1.64	0.03	16.24	61.17900085449219	361.3	2020-10-21 00:15:00
2020-10-21 00:20:00	6.48	150.583	18.332	0.403	2.053	-2.29	0.10	24.09	79.91200256347656	358.033	2020-10-21 00:45:00
2020-10-21 03:10:00	6.58	158.382	20.387	-0.008	2.678	-3.235	0.03	19.58	87.51799774169922	371.733	2020-10-21 03:35:00
2020-10-21 06:40:00	6.67	180.775	22.508	-1.522	2.708	-5.698	0.04	28.49	78.201	382.7	2020-10-21 07:05:00
2020-10-23 01:50:00	5.35	190.487	23.521	-3.752	0.223	-3.042	0.05	23.04	38.938	377.233	2020-10-23 02:15:00
2020-10-24 09:05:00	5.6	142.387	15.456	-4.752	2.438	-1.06	0.02	21.60	34.55	536.9	2020-10-24 09:30:00
2020-10-24 15:40:00	6.0	136.138	20.681	-3.597	2.408	-1.092	0.02	10.96	41.445	553.283	2020-10-24 16:05:00
2020-10-24 16:40:00	6.33	139.906	21.315	-2.92	2.432	-1.543	0.04	28.00	49.603	560.767	2020-10-24 17:05:00
2020-10-27 08:10:00	6.8	153.44	7.673	2.015	3.062	-2.178	0.10	9.94	58.62300109863281	579.567	2020-10-27 08:35:00
2020-10-30 04:30:00	6.58	171.85	22.257	2.795	0.632	-1.178	0.04	29.93	26.53700065612793	410.383	2020-10-30 04:55:00
2020-10-30 20:20:00	6.72	203.734	7.399	3.668	-0.39	-1.593	0.03	28.66	26.17099952697754	402.083	2020-10-30 20:45:00
2020-10-31 05:50:00	5.73	135.369	11.497	-0.148	5.182	-2.168	0.08	19.05	88.783	409.767	2020-10-31 06:15:00
2020-10-31 06:35:00	5.78	143.177	12.392	0.26	4.807	-2.64	0.02	25.18	87.26899719238281	413.467	2020-10-31 07:00:00
2020-10-31 07:10:00	5.72	151.954	13.056	-0.42	4.408	-3.238	0.06	29.24	85.839	413.333	2020-10-31 07:35:00
2020-10-31 08:00:00	5.7	140.956	13.958	0.01	4.967	-2.202	0.05	23.69	89.72599792480469	412.117	2020-10-31 08:25:00
2020-10-31 08:30:00	5.8	165.432	14.476	1.1	3.708	-4.043	0.02	29.35	79.15899658203125	415.883	2020-10-31 08:55:00
2020-10-31 09:00:00	5.77	160.012	14.976	0.747	4.192	-3.778	0.02	15.53	82.84400177001953	411.217	2020-10-31 09:25:00
2020-10-31 10:20:00	5.58	142.36	16.237	-0.132	5.7	-2.513	0.08	28.39	88.971	405.783	2020-10-31 10:45:00
2020-10-31 11:45:00	7.0	214.253	17.469	2.395	-0.475	-4.232	0.05	14.13	62.17300033569336	393.583	2020-10-31 12:10:00
2020-11-07 19:20:00	6.48	224.747	22.565	1.235	-2.388	-3.455	0.07	12.85	73.41600036621094	482.983	2020-11-07 19:45:00
2020-11-13 09:25:00	5.88	176.753	19.303	2.627	0.627	-1.188	0.05	11.16	33.67100143432617	362.55	2020-11-13 09:50:00
2020-11-13 09:55:00	5.85	172.41	18.934	3.028	0.475	-0.717	0.08	12.81	23.263999938964844	361.15	2020-11-13 10:20:00
2020-11-16 23:05:00	6.22	205.338	17.973	2.317	-0.267	-0.722	0.07	9.00	20.441999435424805	293.433	2020-11-16 23:30:00
2020-11-18 02:50:00	5.58	163.063	19.646	1.91	1.48	-2.93	0.02	20.06	68.0270004272461	295.517	2020-11-18 03:15:00
2020-11-18 03:25:00	5.58	159.003	20.052	1.562	1.702	-2.703	0.09	26.97	73.41600036621094	291.233	2020-11-18 03:50:00
2020-11-18 03:55:00	5.52	141.386	20.389	1.048	2.842	-2.308	0.09	24.87	85.95999908447266	292.85	2020-11-18 04:20:00
2020-11-18 05:35:00	5.17	137.01	21.448	0.408	3.627	-2.107	0.07	9.40	82.655	288.067	2020-11-18 06:00:00
2020-11-20 06:20:00	5.87	197.957	21.46	4.355	0.003	-3.417	0.04	10.60	41.518001556396484	383.15	2020-11-20 06:45:00
2020-11-20 07:20:00	5.92	203.833	20.836	4.598	-0.183	-2.753	0.07	12.08	34.099998474121094	384.317	2020-11-20 07:45:00
2020-11-21 10:55:00	5.42	164.666	16.399	-1.237	3.398	-4.412	0.09	25.85	68.581	361.75	2020-11-21 11:20:00
2020-11-21 11:25:00	5.4	165.093	16.842	-0.685	3.573	-4.792	0.04	11.42	74.108	365.1	2020-11-21 11:50:00
2020-11-21 11:55:00	5.33	164.651	17.271	0.788	3.67	-4.925	0.02	10.94	87.745	369.283	2020-11-21 12:20:00
2020-11-21 13:10:00	5.27	157.434	18.291	-0.508	3.348	-3.668	0.08	23.47	74.196	359.883	2020-11-21 13:35:00
2020-11-25 04:25:00	6.73	146.678	20.422	-0.435	2.49	-2.545	0.02	12.06	85.784	402.617	2020-11-25 04:50:00
2020-11-25 04:55:00	6.58	155.039	20.749	-0.568	2.178	-2.847	0.01	14.89	83.889	399.417	2020-11-25 05:20:00
2020-11-25 06:10:00	6.42	178.035	21.526	-1.543	0.878	-2.72	0.05	6.34	64.736	386.667	2020-11-25 06:35:00
2020-11-27 08:15:00	6.07	157.397	20.348	-0.607	3.338	-3.77	0.08	21.72	86.294	413.067	2020-11-27 08:40:00
2020-11-27 12:20:00	6.22	168.344	17.282	-2.1	1.815	-3.112	0.05	6.85	63.046	414.467	2020-11-27 12:45:00
2020-11-28 09:10:00	6.98	165.498	14.465	-1.265	1.23	-1.917	0.08	25.92	64.357	443.05	2020-11-28 09:35:00
2020-11-28 12:45:00	5.17	155.894	17.731	4.247	2.258	-2.53	0.02	19.39	35.79899978637695	427.033	2020-11-28 13:10:00
2020-11-28 18:25:00	6.25	135.983	21.683	-1.603	2.875	-2.51	0.08	26.48	69.834	388.967	2020-11-28 18:50:00
2020-12-07 15:00:00	5.0	188.258	23.548	0.483	0.048	-3.362	0.08	16.74	84.27100372314453	381.567	2020-12-07 15:25:00
2020-12-07 16:35:00	5.02	166.533	22.745	-0.018	0.908	-2.573	0.04	24.10	82.96	375.8	2020-12-07 17:00:00
2020-12-07 17:05:00	5.03	167.361	22.475	0.687	0.862	-2.758	0.03	15.27	83.96700286865234	384.717	2020-12-07 17:30:00
2020-12-08 01:50:00	5.25	159.007	16.256	1.292	1.537	-4.228	0.07	29.20	71.45099639892578	351.317	2020-12-08 02:15:00
2020-12-08 03:00:00	5.45	200.537	15.159	0.072	-1.395	-4.025	0.07	18.81	85.2229995727539	348.717	2020-12-08 03:25:00
2020-12-08 07:30:00	5.87	142.32	10.015	-0.937	3.075	-2.502	0.05	26.08	77.957	354.367	2020-12-08 07:55:00
2020-12-08 08:45:00	5.88	151.859	8.236	0.322	2.682	-2.843	0.07	24.33	83.90899658203125	351.15	2020-12-08 09:10:00
2020-12-08 09:15:00	5.62	135.703	7.465	-1.187	3.667	-2.135	0.05	8.84	74.704	346.183	2020-12-08 09:40:00
2020-12-08 20:55:00	5.33	215.714	13.934	4.39	-1.797	-2.313	0.06	25.79	30.292999267578125	354.05	2020-12-08 21:20:00
2020-12-08 21:25:00	5.23	201.984	14.453	4.438	-1.408	-2.875	0.01	14.82	32.0629997253418	352.3	2020-12-08 21:50:00
2020-12-08 23:10:00	5.68	203.455	16.143	3.875	-1.208	-2.287	0.07	20.76	30.166000366210938	361.25	2020-12-08 23:35:00
2020-12-09 00:55:00	5.42	200.346	17.661	5.41	-0.492	-1.04	0.09	29.85	8.609000205993652	356.533	2020-12-09 01:20:00
2020-12-09 01:35:00	5.48	220.413	18.199	5.003	-1.772	-1.68	0.09	26.89	23.177000045776367	356.533	2020-12-09 02:00:00
2020-12-09 03:30:00	6.37	207.692	19.635	2.075	-2.098	-4.522	0.06	27.48	63.91899871826172	357.6	2020-12-09 03:55:00
2020-12-12 22:35:00	6.27	197.422	23.72	4.035	-1.212	-2.708	0.07	14.76	32.680999755859375	377.0	2020-12-12 23:00:00
2020-12-14 14:05:00	6.55	194.899	23.991	3.607	-0.168	-1.352	0.06	23.54	27.618999481201172	358.6	2020-12-14 14:30:00
2020-12-14 16:55:00	6.43	182.979	22.582	3.398	-0.038	-1.832	0.08	18.83	34.696998596191406	357.317	2020-12-14 17:20:00
2020-12-15 20:35:00	5.62	168.547	13.555	2.827	0.103	-1.22	0.02	25.36	34.14099884033203	278.683	2020-12-15 21:00:00
2020-12-15 21:05:00	5.5	167.443	14.086	3.183	0.127	-1.215	0.09	12.79	32.63100051879883	276.383	2020-12-15 21:30:00
2020-12-16 00:30:00	5.53	203.998	17.298	2.833	-0.773	-1.295	0.02	20.55	25.263999938964844	281.55	2020-12-16 00:55:00
2020-12-16 01:10:00	5.58	202.525	17.851	2.542	-0.855	-1.673	0.02	16.88	32.446998596191406	280.533	2020-12-16 01:35:00
2020-12-16 01:40:00	5.6	189.572	18.251	1.95	-0.572	-2.273	0.08	17.73	48.66600036621094	277.9	2020-12-16 02:05:00
2020-12-18 02:40:00	5.13	138.039	23.914	-2.547	1.058	-1.358	0.07	25.16	26.468	263.733	2020-12-18 03:05:00
2020-12-18 03:10:00	5.27	150.798	23.679	-1.73	0.912	-1.842	0.05	26.84	43.849	271.933	2020-12-18 03:35:00
2020-12-19 13:20:00	5.7	135.118	17.742	-4.158	1.853	-1.387	0.08	12.83	22.637	336.383	2020-12-19 13:45:00
2020-12-21 21:45:00	5.0	181.988	19.944	-0.072	-2.065	-9.623	0.09	26.87	86.17400360107422	397.567	2020-12-21 22:10:00
2020-12-22 06:35:00	6.28	224.662	11.888	-3.962	-2.712	-2.988	0.09	27.19	60.136	545.017	2020-12-22 07:00:00
2020-12-22 07:40:00	5.65	137.125	10.531	-6.418	1.62	-1.368	0.04	28.14	12.827	513.4	2020-12-22 08:05:00
2020-12-26 05:45:00	6.57	158.645	9.454	-2.923	0.485	-1.172	0.02	24.99	24.799	414.633	2020-12-26 06:10:00
2020-12-30 03:05:00	5.93	219.016	18.927	-2.155	-3.867	-3.54	0.06	25.89	73.014	491.517	2020-12-30 03:30:00
2021-01-01 06:25:00	6.28	191.423	22.209	0.692	-0.53	-2.658	0.09	26.08	72.72200012207031	354.117	2021-01-01 06:50:00
2021-01-01 06:55:00	6.3	181.996	21.922	-0.038	-0.042	-2.99	0.02	12.83	88.80400085449219	356.667	2021-01-01 07:20:00
2021-01-02 12:15:00	5.6	154.594	16.478	3.138	0.718	-1.267	0.02	23.97	38.02799987792969	323.233	2021-01-02 12:40:00
