Start_str	Mgs#_avg	Clang_avg	Rmag_avg	omniBxGSE_avg(nT)	omniByGSE_avg(nT)	omniBzGSE_avg(nT)	Bdeviat	Dtheta	Shock_Ang(deg)	OMNIVsw_avg(km/s)	End_str
2019-09-07 08:30:00	6.32	151.915	15.537	-2.653	1.893	-1.23	0.06	19.66	42.14	462.483	2019-09-07 08:55:00
2019-09-09 15:50:00	6.7	139.669	23.293	-0.97	3.56	-1.658	0.09	9.91	80.333	504.667	2019-09-09 16:15:00
2019-09-09 16:20:00	6.58	148.004	23.015	-0.337	3.528	-2.433	0.09	6.29	89.374	505.117	2019-09-09 16:45:00
2019-09-09 22:55:00	6.07	223.586	18.504	-4.108	-0.863	-1.462	0.06	23.37	22.074	478.967	2019-09-09 23:20:00
2019-09-14 02:30:00	5.93	144.648	7.068	-2.94	1.183	-0.85	0.04	22.64	31.563	470.55	2019-09-14 02:55:00
2019-09-14 04:25:00	5.73	191.657	10.109	-2.937	0.525	-2.238	0.03	21.78	40.619	490.567	2019-09-14 04:50:00
2019-09-14 05:25:00	6.03	208.009	11.478	-2.487	-0.14	-2.692	0.05	29.11	48.863	487.05	2019-09-14 05:50:00
2019-09-14 05:55:00	6.07	216.507	12.119	-2.66	-0.468	-2.377	0.02	19.88	43.119	481.033	2019-09-14 06:20:00
2019-09-20 03:45:00	5.78	196.91	23.399	-2.997	0.105	-1.223	0.02	26.80	24.688	342.533	2019-09-20 04:10:00
2019-09-20 04:15:00	5.8	218.134	23.127	-2.968	-0.332	-1.228	0.02	17.28	23.636	339.683	2019-09-20 04:40:00
2019-09-20 04:45:00	5.8	214.552	22.846	-2.907	-0.248	-1.362	0.01	8.09	26.172	339.4	2019-09-20 05:10:00
2019-09-20 05:35:00	6.05	216.98	22.361	-2.632	-0.243	-1.358	0.05	27.31	28.68	339.483	2019-09-20 06:00:00
2019-09-20 06:10:00	6.1	208.64	22.007	-2.688	-0.047	-1.373	0.03	28.30	28.8	337.633	2019-09-20 06:35:00
2019-09-20 06:40:00	6.12	206.87	21.694	-2.37	0.053	-2.005	0.02	14.05	41.862	340.3	2019-09-20 07:05:00
