Start_str	End_str	Clang_avg	omniBxGSE_avg(nT)	omniByGSE_avg(nT)	omniBzGSE_avg(nT)	Shock_Ang(deg)	omniVsw_avg(km/s)
2015-09-01 10:05:00	2015-09-01 10:15:00	207.444	2.597	0.285	-4.15	61.588	354.95
2015-09-01 11:40:00	2015-09-01 11:50:00	199.455	4.862	0.427	-1.862	25.138	345.5
2015-09-05 12:45:00	2015-09-05 12:55:00	138.909	-4.443	3.462	-1.105	37.015	450.517
2015-09-07 18:00:00	2015-09-07 18:10:00	160.846	2.332	5.813	-7.21	78.866	599.35
2015-09-07 21:35:00	2015-09-07 21:45:00	138.076	0.625	7.093	-4.872	88.347	581.55
2015-09-07 23:45:00	2015-09-07 23:55:00	142.195	-0.223	7.693	-6.197	85.871	557.183
2015-09-08 00:15:00	2015-09-08 00:25:00	150.184	-0.043	6.548	-6.847	86.829	555.433
2015-09-08 00:45:00	2015-09-08 00:55:00	148.022	0.017	7.062	-6.753	87.098	555.9
2015-09-09 07:20:00	2015-09-09 07:30:00	143.113	0.698	8.815	-4.023	89.872	422.35
2015-09-09 07:50:00	2015-09-09 08:00:00	172.209	1.232	6.142	-7.998	87.532	416.317
2015-09-09 08:20:00	2015-09-09 08:30:00	172.124	1.098	6.132	-7.742	88.172	415.883
2015-09-09 08:50:00	2015-09-09 09:00:00	169.917	1.607	6.258	-7.128	84.894	415.617
2015-09-09 09:20:00	2015-09-09 09:30:00	166.64	1.998	6.408	-6.375	82.041	414.583
2015-09-09 09:50:00	2015-09-09 10:00:00	166.093	2.157	6.37	-6.133	80.869	409.383
2015-09-09 10:20:00	2015-09-09 10:30:00	169.194	0.982	6.283	-6.68	88.499	407.6
2015-09-09 10:50:00	2015-09-09 11:00:00	177.76	0.242	5.112	-7.353	86.987	408.9
2015-09-09 11:20:00	2015-09-09 11:30:00	196.894	-0.63	2.368	-8.625	81.824	409.033
2015-09-09 12:30:00	2015-09-09 12:40:00	214.158	-0.892	-0.367	-8.277	80.561	404.767
2015-09-09 13:00:00	2015-09-09 13:10:00	199.623	-1.145	1.608	-8.035	78.029	404.933
2015-09-09 13:30:00	2015-09-09 13:40:00	203.599	-1.252	0.988	-8.245	77.604	403.333
2015-09-09 14:00:00	2015-09-09 14:10:00	200.222	-1.442	1.235	-7.582	75.449	407.983
2015-09-09 14:30:00	2015-09-09 14:40:00	197.819	-1.503	1.412	-7.513	74.929	409.217
2015-09-09 15:00:00	2015-09-09 15:10:00	189.484	-1.773	2.357	-7.313	72.816	419.15
2015-09-09 17:25:00	2015-09-09 17:35:00	183.509	-0.892	2.705	-8.43	80.001	414.017
2015-09-09 17:55:00	2015-09-09 18:05:00	192.612	-1.382	1.125	-8.62	77.171	411.6
2015-09-09 18:25:00	2015-09-09 18:35:00	190.693	-2.172	1.22	-8.535	72.035	413.967
2015-09-09 18:55:00	2015-09-09 19:05:00	187.833	-2.735	1.46	-8.428	68.415	416.683
2015-09-09 19:25:00	2015-09-09 19:35:00	191.469	-2.982	0.755	-8.325	66.664	424.05
2015-09-09 20:00:00	2015-09-09 20:10:00	211.827	-3.645	-2.325	-7.97	63.797	429.417
2015-09-09 21:00:00	2015-09-09 21:10:00	193.026	-4.127	0.19	-6.702	55.148	432.267
2015-09-09 21:30:00	2015-09-09 21:40:00	186.363	-5.282	0.777	-6.298	46.6	437.017
2015-09-09 22:05:00	2015-09-09 22:15:00	192.159	-4.312	0.013	-5.625	49.602	431.383
2015-09-09 22:35:00	2015-09-09 22:45:00	196.322	-4.398	-0.305	-4.895	45.213	435.767
2015-09-09 23:40:00	2015-09-09 23:50:00	188.114	-6.237	0.27	-2.067	15.193	446.9
2015-09-12 07:40:00	2015-09-12 07:50:00	137.579	-2.598	3.982	-1.277	55.589	558.3
2015-09-13 14:20:00	2015-09-13 14:30:00	158.883	3.238	3.503	-2.903	59.415	468.5
2015-09-13 14:50:00	2015-09-13 15:00:00	163.162	3.418	3.16	-3.192	57.741	464.767
2015-09-13 15:20:00	2015-09-13 15:30:00	160.526	3.152	3.383	-3.248	61.151	461.167
2015-09-13 15:50:00	2015-09-13 16:00:00	154.509	3.717	3.497	-2.822	55.453	459.5
2015-09-13 17:10:00	2015-09-13 17:20:00	155.445	2.437	3.138	-2.97	65.418	455.617
2015-09-13 17:40:00	2015-09-13 17:50:00	154.098	1.838	2.853	-2.7	70.087	450.667
